"Udalerri kodea","Udalerria","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003"
"48015","Basauri","48.10","47.75","47.19","47.37","48.85","48.20","46.84","48.09","48.04","49.29","50.28","50.14","50.64","48.97"
"01011","Baños de Ebro/Mañueta","39.47","40.00","38.30","35.90","36.11","38.24","42.42","43.24","33.96","36.17","27.45","40.00","50.00","45.45"
"20019","Beasain","44.84","43.83","44.16","45.07","43.43","42.46","41.09","39.13","35.28","42.18","41.91","42.89","43.36","43.82"
"48092","Bedia","52.78","55.88","59.52","58.97","58.33","54.29","50.00","52.78","54.29","57.14","54.55","55.17","56.52","47.37"
"20020","Beizama","20.00","0.00","50.00","50.00","33.33","33.33","33.33","0.00","50.00","100.00","100.00","0.00","0.00","0.00"
"20021","Belauntza","44.44","50.00","50.00","33.33","40.00","36.84","50.00","40.00","26.67","13.64","16.67","100.00","100.00","100.00"
"48016","Berango","61.50","61.41","58.75","61.25","60.90","60.38","61.56","60.91","62.95","63.00","59.72","59.36","52.60","55.76"
"01014","Berantevilla","52.63","55.56","51.43","41.03","43.33","40.74","45.95","50.00","50.00","47.06","33.33","40.00","50.00","43.75"
"20022","Berastegi","90.00","87.50","100.00","100.00","90.00","75.00","54.55","62.50","72.73","75.00","71.43","76.92","66.67","72.73"
"20074","Bergara","48.78","48.20","49.76","49.18","47.70","50.06","50.70","50.85","47.91","47.81","43.54","43.14","37.98","35.00"
"48017","Bermeo","46.50","44.86","45.24","46.66","47.09","50.60","50.38","50.68","50.61","51.15","49.63","50.00","52.26","52.10"
"01016","Bernedo","46.15","65.00","60.61","58.97","61.90","52.38","52.17","58.97","62.22","62.50","63.33","63.64","66.67","62.50"
"48018","Berriatua","25.00","25.17","23.27","23.30","25.99","22.84","22.75","21.43","21.91","21.38","20.00","23.44","13.33","44.83"
"48019","Berriz","47.65","47.27","47.13","49.85","47.55","45.68","45.18","43.77","43.17","48.00","46.25","47.13","59.65","65.08"
"20023","Berrobi","52.00","42.86","51.61","48.00","56.52","52.38","43.48","37.50","40.00","20.00","7.69","25.00","41.18","33.33"
"20024","Bidania-Goiatz","75.00","58.33","57.89","62.50","57.14","60.00","48.57","44.00","35.00","37.50","38.89","43.75","58.33","55.56"
"48020","Bilbao","50.22","50.47","50.38","50.04","49.63","49.68","50.02","49.63","50.36","50.89","50.70","50.35","50.90","50.88"
"48021","Busturia","60.98","56.52","59.46","52.00","52.83","51.61","56.25","43.14","41.18","39.53","40.00","40.91","44.44","46.15"
"01017","Campezo/Kanpezu","55.38","53.12","51.43","47.47","54.26","53.25","50.62","44.83","49.33","48.57","41.54","34.78","37.50","37.84"
"20029","Deba","46.58","46.28","49.48","49.47","52.26","55.32","55.98","53.98","58.33","57.58","53.69","49.52","49.33","60.81"
"48901","Derio","57.79","55.67","54.31","54.11","48.57","43.95","40.00","42.11","36.90","36.09","40.00","36.29","37.35","48.19"
"48026","Dima","68.75","64.29","62.07","62.07","48.15","44.83","39.39","50.00","50.00","46.43","45.83","35.29","28.57","22.22"
"20069","Donostia / San Sebastián","53.91","53.91","54.54","54.08","54.59","54.44","53.91","53.22","53.41","53.50","53.34","52.66","52.38","52.96"
"48027","Durango","46.26","46.60","46.90","44.93","44.93","43.80","44.71","43.48","45.12","47.16","47.19","45.54","48.10","52.13"
"48028","Ea","75.76","73.53","66.67","62.50","59.38","66.67","58.82","41.18","26.67","42.86","43.75","53.33","50.00","50.00"
"20030","Eibar","47.76","46.81","45.85","45.80","46.39","46.98","47.92","47.34","48.54","48.92","50.06","50.06","50.75","47.77"
"48031","Elantxobe","33.33","25.00","50.00","66.67","40.00","52.38","40.91","40.00","22.22","28.57","28.57","16.67","36.36","57.14"
"01021","Elburgo/Burgelu","39.13","43.33","38.71","38.46","37.93","36.36","46.67","42.31","51.85","50.00","50.00","52.94","50.00","30.77"
"01022","Elciego","46.48","42.05","46.15","45.59","48.19","50.63","51.35","49.37","53.95","53.03","51.11","55.81","58.06","56.82"
"20031","Elduain","100.00","100.00","100.00","100.00","100.00","66.67","66.67","100.00","100.00","100.00","50.00","50.00","50.00","100.00"
"20033","Elgeta","41.18","49.12","44.26","41.33","41.56","37.04","36.51","38.18","32.79","27.94","14.29","29.73","26.09","38.46"
"20032","Elgoibar","46.43","47.21","46.29","46.22","46.18","46.38","46.71","42.46","46.98","49.09","50.00","51.31","53.47","49.18"
"48032","Elorrio","47.47","49.44","48.06","52.23","50.14","53.02","52.06","52.59","52.86","53.90","50.46","46.39","40.54","47.92"
"01023","Elvillar/Bilar","68.57","62.50","60.00","62.96","56.25","58.33","73.33","56.52","56.25","52.94","45.45","54.55","38.46","22.22"
"48902","Erandio","51.41","50.04","49.58","49.45","49.84","49.23","50.03","52.07","52.92","52.14","51.26","53.23","53.11","50.69"
"48033","Ereño","50.00","50.00","36.36","58.33","40.00","50.00","42.86","38.46","55.56","55.56","50.00","66.67","60.00","50.00"
"48034","Ermua","44.80","43.70","44.57","41.88","41.97","42.21","40.76","41.77","40.44","41.19","41.39","37.56","38.92","36.52"
"20067","Errenteria","50.00","49.07","49.29","49.09","49.08","47.22","47.81","48.36","49.72","50.04","48.70","49.42","48.61","48.26"
"20066","Errezil","25.00","27.78","22.73","26.09","19.35","14.29","17.39","15.62","18.52","23.08","38.46","42.86","66.67","80.00"
"01046","Erriberagoitia/Ribera Alta","28.57","46.15","51.28","44.44","40.00","40.74","43.90","48.89","55.88","44.44","57.89","59.09","66.67","69.23"
"48079","Errigoiti","35.29","35.71","43.75","44.44","50.00","65.00","68.42","58.33","56.25","50.00","54.55","44.44","50.00","37.50"
"20034","Eskoriatza","41.18","43.06","43.37","39.89","40.00","39.31","38.69","30.95","32.48","36.97","38.30","41.67","43.40","41.03"
"48029","Etxebarri","50.55","51.05","51.96","53.04","53.87","53.00","50.18","53.39","52.71","50.61","51.13","45.77","46.67","52.24"
"48030","Etxebarria","49.06","40.82","45.24","41.51","41.51","38.10","52.08","55.93","51.72","43.48","31.43","25.00","14.29","28.57"
"20035","Ezkio-Itsaso","45.45","47.62","45.00","52.94","33.33","31.03","32.26","28.57","37.14","47.83","50.00","30.77","26.92","30.43"
"48906","Forua","56.41","48.78","35.85","27.59","32.69","37.04","33.33","32.26","37.25","36.73","34.21","35.14","37.14","33.33"
"48035","Fruiz","52.63","45.45","35.00","39.39","42.42","26.67","28.57","27.27","33.33","60.00","55.56","45.45","42.86","70.00"
"20038","Gabiria","71.43","62.50","53.85","60.00","37.50","17.39","18.52","14.29","12.50","27.27","38.46","25.00","50.00","0.00"
"20037","Gaintza","50.00","50.00","66.67","100.00","100.00","100.00","0.00","50.00","50.00","100.00","0.00","0.00","0.00","0.00"
"48036","Galdakao","53.02","52.37","51.70","52.65","53.41","53.08","53.31","51.99","49.61","53.86","55.70","55.42","52.68","52.73"
"48037","Galdames","78.95","87.50","88.24","92.31","87.50","81.82","86.67","84.62","72.73","50.00","62.50","71.43","100.00","80.00"
"48038","Gamiz-Fika","64.86","67.57","55.00","52.08","49.06","48.78","53.85","51.35","43.33","56.00","50.00","57.89","42.86","45.45"
"48039","Garai","40.00","50.00","33.33","50.00","50.00","58.33","57.14","50.00","50.00","57.14","66.67","66.67","100.00","100.00"
"48040","Gatika","64.44","59.52","58.06","57.14","55.56","57.89","59.52","57.14","62.50","59.38","65.22","73.33","62.50","70.00"
"48041","Gautegiz Arteaga","50.00","55.00","48.72","49.09","46.30","50.00","53.85","46.88","54.84","51.61","48.28","58.82","61.29","64.71"
"20907","Gaztelu","100.00","0.00","0.00","0.00","0.00","66.67","100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48046","Gernika-Lumo","48.60","49.14","49.97","49.38","49.06","49.20","48.41","48.19","48.32","48.56","47.56","48.58","47.70","46.94"
"20039","Getaria","45.68","46.94","46.69","48.92","48.67","48.80","49.25","47.09","47.77","44.36","42.24","45.53","44.16","44.44"
"48044","Getxo","58.40","59.58","58.89","59.75","59.33","59.58","59.71","59.10","59.43","60.37","59.48","59.22","59.01","57.42"
"48047","Gizaburuaga","50.00","63.64","53.85","60.00","66.67","54.55","50.00","62.50","0.00","0.00","100.00","100.00","100.00","100.00"
"48042","Gordexola","50.00","45.45","48.48","46.97","43.33","45.59","50.79","45.45","50.94","62.50","58.33","59.09","61.54","36.36"
"48043","Gorliz","54.82","58.49","58.78","57.72","55.68","53.36","50.72","51.09","50.54","57.14","57.14","60.69","58.54","62.50"
"48045","Güeñes","48.94","48.47","48.53","50.35","46.25","48.53","49.13","46.09","44.70","44.84","40.26","40.11","42.47","47.12"
"01056","Harana/Valle de Arana","50.00","0.00","50.00","50.00","37.50","16.67","33.33","33.33","14.29","0.00","13.33","19.23","16.67","20.00"
"20040","Hernani","48.91","48.83","48.26","46.55","47.54","49.78","47.88","46.88","48.06","46.83","47.33","49.26","47.57","45.70"
"20041","Hernialde","58.33","54.55","33.33","30.00","31.82","34.78","37.50","37.50","14.29","16.67","20.00","50.00","60.00","66.67"
"20036","Hondarribia","48.30","49.84","48.90","49.56","49.69","47.95","46.15","45.84","44.44","43.94","43.56","43.82","42.11","43.15"
"20042","Ibarra","43.87","46.15","42.05","41.67","40.89","37.66","40.36","39.09","34.69","37.50","39.51","46.15","42.37","31.67"
"48048","Ibarrangelu","54.55","62.50","55.56","71.43","66.67","61.54","40.00","46.67","38.89","50.00","44.44","40.00","66.67","50.00"
"20043","Idiazabal","42.06","43.55","37.98","44.09","44.07","44.26","44.25","34.97","34.62","36.36","45.28","50.00","44.12","35.00"
"48094","Igorre","47.92","49.86","49.15","49.74","49.18","49.45","49.04","47.16","47.57","51.32","50.00","42.67","36.84","33.33"
"20044","Ikaztegieta","57.50","57.58","46.67","42.86","38.46","38.46","35.29","31.58","50.00","46.15","54.55","44.44","44.44","25.00"
"20045","Irun","48.49","48.07","48.32","48.93","49.01","49.06","49.47","48.66","47.73","48.24","47.41","47.70","48.06","48.47"
"20046","Irura","45.93","47.41","49.54","51.49","50.54","48.98","48.28","45.35","40.00","40.00","44.44","50.00","42.11","38.89"
"01027","Iruraiz-Gauna","57.14","53.85","50.00","43.75","50.00","50.00","41.18","41.67","45.45","33.33","0.00","0.00","0.00","0.00"
"01901","Iruña Oka/Iruña de Oca","47.14","46.57","49.48","50.26","51.02","50.99","55.00","47.93","42.60","49.64","45.61","43.64","40.23","28.95"
"48049","Ispaster","58.06","60.00","60.71","59.52","58.33","50.00","44.44","28.57","37.50","40.00","50.00","40.00","66.67","60.00"
"20047","Itsasondo","45.45","49.09","44.07","55.77","56.60","52.38","53.49","53.85","57.58","57.14","60.00","55.56","64.29","63.64"
"48910","Iurreta","43.86","44.57","41.30","40.99","41.48","38.48","37.32","38.33","39.11","41.25","34.09","38.52","35.80","50.85"
"48050","Izurtza","38.46","40.00","22.58","15.69","10.00","13.16","25.00","20.00","20.00","20.00","0.00","0.00","0.00","0.00"
"48022","Karrantza Harana/Valle de Carranza","66.13","68.85","63.77","55.13","52.50","50.00","50.79","50.00","45.24","46.15","34.48","27.78","35.71","35.71"
"48907","Kortezubi","63.64","63.16","47.62","43.75","63.64","58.33","50.00","66.67","50.00","62.50","66.67","83.33","83.33","100.00"
"01019","Kripan","50.00","50.00","50.00","66.67","50.00","50.00","50.00","50.00","50.00","100.00","50.00","50.00","100.00","100.00"
"01020","Kuartango","57.14","62.50","44.44","27.27","33.33","60.00","33.33","25.00","0.00","0.00","50.00","100.00","80.00","50.00"
"01028","Labastida/Bastida","48.34","47.86","43.66","46.10","44.81","42.54","42.24","40.80","41.53","43.96","42.65","32.79","38.30","36.36"
"01030","Lagrán","0.00","0.00","0.00","57.14","50.00","50.00","33.33","50.00","66.67","50.00","100.00","66.67","100.00","0.00"
"01031","Laguardia","47.86","50.00","50.78","50.00","51.91","49.18","54.05","56.31","52.70","51.43","48.65","44.87","48.94","44.90"
"01032","Lanciego/Lantziego","52.75","51.85","48.84","50.00","47.89","40.58","37.35","35.71","35.71","46.15","55.81","60.00","57.14","45.00"
"48051","Lanestosa","61.54","62.50","60.00","57.14","50.00","45.45","46.15","50.00","55.56","46.67","50.00","66.67","80.00","50.00"
"01902","Lantarón","39.22","41.03","38.89","39.13","47.46","48.98","48.15","52.00","32.00","34.78","37.04","45.83","42.86","40.00"
"01033","Lapuebla de Labarca","46.58","46.51","46.99","45.61","47.69","44.44","39.22","39.06","44.59","42.62","35.56","30.43","34.21","42.55"
"48052","Larrabetzu","63.27","62.07","49.18","49.32","43.75","40.98","48.61","48.33","48.15","56.52","57.14","66.67","50.00","57.14"
"20048","Larraul","100.00","25.00","44.44","36.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","33.33","50.00"
"20902","Lasarte-Oria","51.54","51.55","53.38","51.66","51.17","51.30","51.27","48.63","49.82","47.77","51.20","48.59","50.34","47.43"
"01036","Laudio/Llodio","52.09","51.63","51.49","51.03","50.73","52.69","49.87","49.92","51.70","52.21","50.37","46.41","44.32","41.30"
"48053","Laukiz","76.19","70.00","71.43","61.40","66.07","65.38","59.65","59.02","56.90","60.71","59.18","53.19","46.81","50.00"
"20049","Lazkao","49.32","47.40","46.32","45.61","46.25","47.25","42.57","36.16","38.70","40.71","45.91","46.85","47.11","41.82"
"20050","Leaburu","48.48","48.57","55.56","59.38","63.64","58.62","61.90","58.33","54.55","71.43","100.00","50.00","28.57","25.00"
"20051","Legazpi","48.36","46.94","45.20","43.54","42.64","41.99","37.09","34.23","35.97","41.95","39.26","49.23","51.43","48.19"
"20052","Legorreta","47.52","46.15","38.46","36.22","36.70","41.43","43.44","41.35","44.12","39.44","32.76","46.15","56.52","56.25"
"01058","Legutio","45.05","39.55","45.52","43.83","46.11","48.09","45.86","46.90","48.08","46.81","48.68","50.88","50.00","52.38"
"20068","Leintz-Gatzaga","57.14","57.14","53.33","55.56","50.00","29.03","10.00","4.76","17.65","16.67","16.67","0.00","100.00","0.00"
"48054","Leioa","53.60","52.79","53.98","52.78","52.89","54.25","52.97","52.45","52.61","54.63","55.15","53.57","52.36","51.73"
"48057","Lekeitio","45.79","48.29","49.57","53.20","51.93","51.93","52.71","52.53","54.70","50.88","47.50","48.28","48.89","50.79"
"48055","Lemoa","50.99","49.40","48.69","48.95","50.00","49.65","54.32","54.46","52.51","53.57","49.50","51.04","44.59","43.86"
"48056","Lemoiz","66.67","65.22","59.26","60.87","51.52","46.67","48.28","43.24","37.93","50.00","73.33","66.67","53.85","25.00"
"01034","Leza","52.63","66.67","69.23","53.85","45.00","50.00","34.48","30.77","40.00","40.74","37.50","50.00","75.00","76.47"
"48081","Lezama","46.59","51.55","55.34","58.10","57.38","52.60","50.00","56.69","54.84","54.00","48.72","41.38","48.72","57.89"
"20053","Lezo","53.39","49.17","52.94","50.51","49.75","51.81","48.61","46.75","47.56","51.54","48.89","51.11","52.11","50.00"
"20054","Lizartza","41.30","30.00","34.67","32.35","30.34","31.75","33.33","38.64","50.00","60.87","40.00","46.67","50.00","57.14"
"48903","Loiu","30.71","30.15","30.25","31.61","27.08","23.35","24.30","24.88","33.95","31.45","20.73","18.00","11.96","14.29"
"48058","Mallabia","46.67","56.52","46.34","55.26","47.37","56.41","61.29","64.71","67.86","62.50","58.82","45.45","30.00","33.33"
"48060","Markina-Xemein","41.42","40.37","40.23","39.90","38.42","33.76","32.85","33.18","30.91","31.85","33.84","31.64","33.17","38.78"
"48061","Maruri-Jatabe","47.37","56.25","50.00","50.00","45.83","55.00","41.67","43.48","54.17","45.45","56.00","42.11","39.13","30.00"
"48059","Mañaria","34.21","34.38","36.36","17.78","17.39","15.69","21.15","20.83","16.28","25.00","38.46","45.45","50.00","80.00"
"20901","Mendaro","51.45","53.62","47.73","44.26","42.59","50.00","44.32","47.47","49.40","47.89","43.40","45.83","58.33","56.00"
"48062","Mendata","33.33","37.50","16.67","20.00","20.00","25.00","25.00","50.00","50.00","40.00","14.29","20.00","33.33","0.00"
"48063","Mendexa","55.56","66.67","54.17","61.11","66.67","60.00","45.45","35.71","41.67","50.00","37.50","44.44","44.44","50.00"
"48064","Meñaka","45.45","42.86","60.00","68.75","62.50","64.29","66.67","44.44","60.00","57.14","80.00","55.56","60.00","60.00"
"01039","Moreda de Álava / Moreda Araba","60.00","58.33","50.00","57.14","40.00","46.15","80.00","62.50","57.14","100.00","83.33","66.67","57.14","16.67"
"48066","Morga","56.25","57.14","66.67","58.82","50.00","77.78","77.78","72.73","63.64","71.43","57.14","50.00","16.67","14.29"
"48068","Mundaka","47.54","47.06","46.38","49.50","44.95","41.41","43.97","46.34","54.55","50.67","52.46","51.85","55.10","48.89"
"48069","Mungia","52.62","52.85","52.17","52.76","50.22","50.40","49.23","51.04","52.37","53.62","53.42","52.29","52.32","52.14"
"48007","Munitibar-Arbatzegi Gerrikaitz-","66.67","75.00","75.00","66.67","90.00","100.00","100.00","87.50","81.82","77.78","77.78","83.33","88.89","83.33"
"48908","Murueta","60.00","40.00","33.33","45.45","28.57","45.45","28.57","42.86","33.33","40.00","50.00","66.67","50.00","33.33"
"48071","Muskiz","52.61","53.49","55.76","55.51","52.94","53.30","52.38","59.54","63.35","63.71","60.71","53.85","55.29","56.00"
"20057","Mutiloa","0.00","100.00","50.00","50.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","100.00","100.00","100.00"
"20056","Mutriku","40.52","37.76","39.31","42.24","41.67","38.78","37.60","34.91","33.49","40.65","45.30","42.59","46.67","42.35"
"48067","Muxika","67.44","59.46","55.56","42.22","45.24","47.83","40.48","41.86","44.83","50.00","50.00","42.11","0.00","0.00"
"48909","Nabarniz","70.00","60.00","62.50","60.00","60.00","60.00","60.00","50.00","50.00","40.00","33.33","33.33","66.67","100.00"
"01041","Navaridas","16.36","12.73","19.44","20.00","32.14","34.78","57.14","50.00","52.94","69.23","55.56","83.33","62.50","50.00"
"20063","Oiartzun","50.00","47.52","44.64","45.94","49.29","47.81","43.08","40.66","40.76","42.64","41.15","44.10","40.98","43.71"
"01042","Okondo","40.82","47.50","54.55","47.62","49.06","45.45","46.67","53.85","48.39","52.94","57.14","44.12","44.44","37.50"
"20058","Olaberria","49.02","51.02","51.79","61.22","54.76","50.00","30.65","35.29","35.21","47.62","50.00","33.33","33.33","33.33"
"48073","Ondarroa","27.12","29.15","32.40","31.52","33.06","34.45","34.89","34.72","34.44","34.85","31.14","26.86","24.39","27.37"
"20076","Ordizia","45.94","44.13","44.83","45.48","45.16","42.92","42.75","41.09","37.45","41.30","41.70","43.55","43.73","46.98"
"20905","Orendain","57.14","57.14","66.67","66.67","100.00","100.00","0.00","66.67","100.00","0.00","0.00","0.00","0.00","0.00"
"20060","Orexa","50.00","100.00","100.00","0.00","50.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20061","Orio","46.99","47.38","47.68","47.76","46.76","50.58","49.22","53.51","55.10","53.55","45.65","42.86","43.81","42.57"
"20062","Ormaiztegi","50.79","48.28","50.94","46.79","48.57","50.82","48.72","50.00","46.88","44.05","41.30","42.31","30.95","26.67"
"48075","Orozko","60.00","58.27","53.03","52.44","60.00","58.42","51.58","42.86","45.56","42.11","39.73","35.71","37.14","28.57"
"48083","Ortuella","51.11","53.37","57.30","56.74","54.42","56.25","60.78","61.17","64.00","69.41","63.64","65.15","67.92","63.04"
"48072","Otxandio","56.79","56.25","53.49","46.51","46.59","37.63","45.56","44.32","50.68","59.57","66.67","71.43","61.11","68.42"
"01043","Oyón-Oion","53.95","51.21","50.53","47.15","47.73","49.18","47.43","45.72","50.91","48.07","48.33","42.03","45.33","41.18"
"20059","Oñati","49.15","46.98","50.20","50.38","50.29","49.58","50.75","52.10","50.52","54.34","52.37","52.50","52.85","51.02"
"20064","Pasaia","50.04","51.72","51.62","51.55","52.19","52.50","49.20","49.45","48.80","48.05","48.77","47.04","46.88","47.90"
"01044","Peñacerrada-Urizaharra","83.33","75.00","70.00","66.67","73.33","53.85","70.00","72.73","75.00","66.67","100.00","0.00","0.00","100.00"
"48077","Plentzia","50.70","50.63","53.24","54.94","55.67","55.61","55.79","60.24","55.29","58.49","55.56","55.56","59.17","58.76"
"48078","Portugalete","50.36","50.43","51.14","52.37","51.50","52.49","52.40","52.94","54.03","53.17","53.03","49.76","47.61","50.30"
