"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005"
"48005","Arakaldo","216.56","192.05","248.18","335.94","330.71","516.67","548.08","1357.89","1347.37","1416.67","1358.70"
"20012","Arama","600.96","649.53","156.68","267.94","313.43","376.19","397.13","645.16","720.43","715.08","781.07"
"01003","Aramaio","121.19","104.81","119.87","122.50","93.69","126.25","72.76","59.02","77.13","66.35","38.08"
"48006","Arantzazu","150.00","91.86","268.82","284.53","173.67","100.00","95.24","114.38","339.87","393.33","1602.74"
"48093","Areatza","116.18","108.06","114.03","105.13","138.82","109.39","126.65","153.42","185.39","127.32","166.03"
"20013","Aretxabaleta","147.48","94.92","113.74","122.21","141.72","151.35","107.24","180.83","196.43","227.97","180.30"
"01006","Armiñón","297.07","2182.19","200.82","820.51","543.48","233.48","189.81","929.65","1100.50","1042.33","531.07"
"01037","Arraia-Maeztu","210.60","221.60","188.11","285.71","339.26","267.13","232.72","298.74","232.82","204.70","151.85"
"48009","Arrankudiaga","387.76","305.95","208.46","278.30","380.15","432.58","531.15","871.97","839.68","795.45","694.96"
"20055","Arrasate/Mondragón","332.09","278.54","259.34","253.69","288.59","305.52","243.40","334.41","467.91","461.87","497.55"
"48914","Arratzu","68.63","131.84","61.07","36.08","64.27","65.10","21.22","36.52","42.13","39.77","51.58"
"01008","Arratzua-Ubarrundia","360.32","279.12","268.22","207.74","339.19","242.49","310.80","365.88","361.39","357.06","108.98"
"48010","Arrieta","81.13","80.28","166.37","74.82","168.19","261.82","345.95","648.55","670.29","246.80","452.34"
"48011","Arrigorriaga","206.50","199.56","196.86","211.97","241.81","276.00","221.59","387.95","365.97","355.73","333.22"
"48023","Artea","373.35","323.83","617.19","551.81","477.65","573.83","337.30","441.76","355.11","281.71","215.66"
"48008","Artzentales","727.27","661.16","620.69","533.60","458.06","273.10","88.77","150.43","193.41","154.29","477.31"
"01004","Artziniega","140.60","146.38","98.63","90.42","124.19","124.52","87.46","156.38","174.84","225.55","146.96"
"01009","Asparrena","1245.27","1207.27","1232.25","1001.78","1078.06","1634.96","1214.20","705.10","517.33","550.92","403.76"
"20014","Asteasu","358.42","252.62","291.17","340.38","458.72","357.62","268.97","386.55","380.43","397.22","348.47"
"20903","Astigarraga","609.61","505.52","460.52","405.09","635.16","746.43","754.37","1061.52","919.62","840.75","789.37"
"20015","Ataun","65.76","58.68","61.50","45.81","50.75","79.04","80.19","63.31","51.01","78.76","127.50"
"48091","Atxondo","1287.06","950.22","868.35","934.33","637.13","443.05","325.48","827.13","743.11","500.69","598.19"
"48070","Aulesti","107.90","76.22","72.20","72.84","75.56","132.16","120.23","100.44","107.83","102.37","114.75"
"01010","Ayala/Aiara","364.66","318.65","188.27","225.83","276.30","344.08","344.54","593.34","443.32","388.97","304.57"
"20017","Azkoitia","194.52","198.47","134.59","135.30","167.00","160.93","149.44","174.33","172.41","208.98","191.16"
"20018","Azpeitia","224.25","207.27","176.69","164.46","199.25","224.32","176.08","206.93","211.04","303.53","213.99"
"01049","Añana","284.81","813.66","512.50","212.50","119.76","168.60","107.95","106.15","178.77","142.86","114.13"
"48012","Bakio","437.04","567.64","499.62","481.27","439.95","464.09","194.40","209.98","276.53","238.85","272.11"
"20904","Baliarrain","232.88","86.33","38.17","147.29","160.00","256.20","347.83","427.08","802.08","645.16","385.42"
"48090","Balmaseda","163.30","150.74","127.06","130.25","174.15","179.67","127.90","118.91","192.58","138.95","120.02"
"48013","Barakaldo","288.29","254.97","213.72","224.06","251.55","296.47","240.28","299.49","311.40","292.46","278.53"
"48014","Barrika","482.69","347.85","351.56","350.20","370.79","314.25","323.57","345.15","400.43","654.68","501.47"
"01013","Barrundia","172.57","158.24","91.30","109.17","106.95","133.26","167.97","178.31","134.94","141.26","71.16"
"48015","Basauri","237.56","222.75","194.84","209.24","234.95","241.72","203.60","237.31","258.79","234.63","227.45"
"01011","Baños de Ebro/Mañueta","3432.26","3635.22","2444.44","2462.50","1981.31","3354.74","2117.82","1890.76","991.60","168.51","525.28"
"20019","Beasain","175.65","167.60","132.52","143.33","150.68","252.72","205.52","260.19","329.70","348.25","405.41"
"48092","Bedia","527.80","472.30","299.61","317.73","411.64","623.97","536.31","1074.34","1235.23","1635.81","1441.06"
"20020","Beizama","403.61","337.35","165.68","138.73","139.66","218.58","170.33","276.24","751.38","1505.68","453.49"
"20021","Belauntza","289.80","350.39","286.79","309.09","330.99","482.88","272.11","715.65","626.20","742.67","530.20"
"48016","Berango","393.43","329.97","355.82","351.27","324.77","363.72","332.48","237.26","260.06","231.86","222.39"
"01014","Berantevilla","2552.40","1921.61","922.59","1045.83","1063.66","545.27","537.31","1192.39","1042.51","810.81","584.44"
"20022","Berastegi","58.88","40.60","64.03","65.73","70.62","76.70","42.23","31.47","70.80","56.83","40.04"
"20074","Bergara","267.44","236.86","239.58","234.60","329.99","377.42","274.88","344.27","291.71","264.46","256.96"
"48017","Bermeo","232.13","218.39","181.90","203.47","203.73","224.20","205.45","227.98","264.05","282.31","259.26"
"01016","Bernedo","701.75","281.72","208.63","264.08","273.37","292.98","333.91","396.58","239.32","240.00","144.37"
"48018","Berriatua","1047.66","646.58","802.90","758.79","816.08","1566.48","2249.04","1747.81","2746.22","3244.81","3700.60"
"48019","Berriz","328.69","283.77","275.22","292.44","454.04","453.56","256.09","609.93","394.66","389.57","426.65"
"20023","Berrobi","91.54","104.17","93.64","81.27","82.02","97.05","81.63","119.05","81.63","85.03","67.94"
"20024","Bidania-Goiatz","69.10","51.43","64.76","35.78","46.73","63.91","67.18","86.07","120.90","75.95","108.46"
"48020","Bilbao","520.01","455.46","418.06","440.94","476.34","503.87","410.95","533.98","605.81","587.63","560.40"
"48021","Busturia","132.70","95.86","138.42","114.38","143.67","152.06","128.85","121.23","116.01","110.85","97.43"
"01017","Campezo/Kanpezu","176.69","156.92","125.68","121.02","111.50","212.44","152.41","168.93","215.90","183.32","136.24"
"20029","Deba","406.07","317.21","366.38","248.53","240.15","299.89","187.92","310.25","330.86","301.50","308.84"
"48901","Derio","1691.85","1743.19","1611.15","1406.60","1568.65","1432.13","1246.07","1149.18","1391.42","1298.12","1268.49"
"48026","Dima","249.83","273.24","208.51","205.05","224.83","230.71","190.22","206.70","218.68","209.69","230.64"
"20069","Donostia / San Sebastián","560.39","479.99","436.15","451.13","471.70","502.77","458.29","567.74","532.33","539.66","525.02"
"48027","Durango","217.61","194.12","168.49","170.90","181.69","202.38","150.96","219.27","570.39","552.35","504.18"
"48028","Ea","102.96","95.91","71.68","94.86","83.05","95.88","110.99","82.86","115.78","121.35","132.76"
"20030","Eibar","239.04","203.92","165.85","169.26","172.01","185.49","184.06","179.20","190.64","182.22","176.95"
"48031","Elantxobe","47.49","36.08","15.31","22.61","4.84","30.16","79.55","88.04","133.18","112.11","71.11"
"01021","Elburgo/Burgelu","545.90","474.03","347.83","261.64","348.24","668.32","361.06","133.33","100.95","462.15","765.69"
"01022","Elciego","2430.93","2189.93","1821.90","1623.44","1445.73","2212.79","1070.54","1142.15","1116.49","976.22","1024.55"
"20031","Elduain","201.65","198.35","163.18","153.19","206.90","149.57","80.17","103.45","172.41","104.07","116.82"
"20033","Elgeta","521.08","483.47","408.85","376.11","380.95","439.16","203.91","336.82","564.22","449.81","353.52"
"20032","Elgoibar","290.63","257.99","210.21","186.36","215.55","214.42","163.59","262.21","271.87","248.98","218.39"
"48032","Elorrio","729.79","650.50","580.57","512.28","439.99","459.25","417.40","675.36","621.63","543.50","520.62"
"01023","Elvillar/Bilar","1847.46","1750.00","1895.48","1757.58","1232.88","1953.30","1040.76","1131.65","607.84","410.76","206.70"
"48902","Erandio","571.81","470.40","421.75","418.05","442.41","464.49","389.69","457.20","469.55","421.56","426.50"
"48033","Ereño","1606.30","1274.19","1307.69","407.84","57.25","180.08","158.91","108.95","163.42","104.25","107.69"
"48034","Ermua","762.81","475.90","440.17","306.34","373.06","320.54","120.93","217.76","171.24","168.56","132.40"
"20067","Errenteria","150.40","136.63","131.47","133.81","157.39","166.62","137.45","184.22","193.12","203.96","206.85"
"20066","Errezil","119.13","111.11","108.33","142.16","88.24","220.59","80.39","146.26","163.75","192.93","205.25"
"01046","Erriberagoitia/Ribera Alta","230.57","238.85","136.42","166.67","212.47","184.07","169.15","409.22","135.45","133.75","181.82"
"48079","Errigoiti","15.69","50.58","41.83","41.12","115.17","110.50","84.45","124.27","231.07","167.98","57.88"
"20034","Eskoriatza","200.10","158.02","217.07","238.73","200.54","242.04","200.54","471.23","359.65","335.87","307.93"
"48029","Etxebarri","200.75","181.27","167.87","170.06","188.57","200.71","189.40","366.25","416.95","398.75","343.72"
"48030","Etxebarria","1240.72","1198.99","1236.84","1455.90","1329.62","1476.07","903.15","911.84","855.07","874.08","850.99"
"20035","Ezkio-Itsaso","655.84","706.84","599.01","534.20","397.08","257.80","210.35","487.80","543.55","637.50","639.93"
"48906","Forua","347.50","277.31","159.26","137.58","160.16","88.35","78.90","171.11","196.72","382.47","328.25"
"48035","Fruiz","40.44","41.74","45.37","62.73","37.77","86.96","77.80","83.74","100.99","27.30","30.69"
"20038","Gabiria","239.26","251.01","187.12","144.31","99.80","194.73","105.59","219.95","229.02","229.17","209.41"
"20037","Gaintza","32.79","41.32","25.00","91.67","150.79","131.78","153.85","59.70","67.16","126.87","141.73"
"48036","Galdakao","227.17","226.18","203.28","229.72","231.11","229.04","181.26","257.25","274.06","264.90","243.05"
"48037","Galdames","241.08","269.04","188.03","200.48","176.12","335.31","194.51","258.22","293.54","243.61","217.34"
"48038","Gamiz-Fika","96.68","107.22","88.48","56.34","72.39","110.61","91.46","89.63","128.60","137.64","108.85"
"48039","Garai","450.16","120.63","92.88","38.69","20.53","33.23","21.81","101.59","250.79","51.02","53.38"
"48040","Gatika","526.28","477.97","366.40","398.27","409.60","280.28","212.14","305.63","376.01","417.48","270.11"
"48041","Gautegiz Arteaga","88.89","119.35","107.71","91.92","110.61","138.44","143.35","216.99","249.14","221.21","107.31"
"20907","Gaztelu","61.73","29.76","40.94","41.42","59.17","47.62","117.28","142.86","89.29","74.53","52.63"
"48046","Gernika-Lumo","229.31","216.51","169.82","180.60","206.29","194.33","174.62","197.68","205.82","202.24","176.46"
"20039","Getaria","620.14","470.78","296.38","325.38","300.79","305.13","187.41","134.19","242.18","344.81","194.01"
"48044","Getxo","206.09","196.33","159.59","142.84","142.35","145.26","131.68","153.34","157.93","167.75","184.13"
"48047","Gizaburuaga","853.08","643.19","897.20","923.81","1151.22","1546.80","964.82","2033.71","1983.15","2689.27","2773.01"
"48042","Gordexola","448.36","363.74","452.16","426.67","432.09","375.29","280.30","356.25","222.36","248.30","270.25"
"48043","Gorliz","173.02","175.22","188.61","194.97","180.12","171.54","168.75","153.67","138.57","137.69","135.92"
"48045","Güeñes","318.07","258.65","170.32","116.87","167.49","116.98","131.80","148.56","153.21","221.31","236.53"
"01056","Harana/Valle de Arana","112.50","67.73","61.54","70.63","102.47","136.99","73.09","64.10","22.44","84.11","68.86"
"20040","Hernani","320.56","275.34","256.55","252.91","273.72","289.51","230.47","310.94","343.49","331.62","328.46"
"20041","Hernialde","98.16","217.01","219.37","75.63","27.78","90.40","40.35","26.55","41.30","50.90","27.27"
"20036","Hondarribia","275.96","261.58","218.11","187.91","185.54","180.86","163.42","181.73","185.54","201.30","205.10"
"20042","Ibarra","215.36","167.80","136.09","111.27","148.60","143.82","99.31","159.82","118.29","103.36","68.09"
"48048","Ibarrangelu","312.01","289.06","283.02","270.02","280.13","251.20","256.91","264.12","237.54","263.70","267.48"
"20043","Idiazabal","410.67","402.69","290.06","182.14","230.10","227.65","161.29","275.45","320.45","292.60","242.14"
"48094","Igorre","337.36","219.84","252.48","225.19","282.56","362.55","284.74","500.36","529.04","525.07","409.15"
"20044","Ikaztegieta","340.86","292.63","308.19","451.82","410.64","453.19","128.21","317.29","341.36","237.89","153.30"
"20045","Irun","281.47","251.57","243.89","226.24","231.53","242.64","231.52","297.12","363.06","376.44","346.15"
"20046","Irura","4169.16","4475.91","3704.44","3058.08","3646.01","6334.79","5123.54","4037.95","7029.02","7702.11","7699.91"
"01027","Iruraiz-Gauna","166.02","123.53","105.06","145.56","191.45","133.84","177.29","105.15","125.77","169.10","52.52"
"01901","Iruña Oka/Iruña de Oca","325.36","279.30","198.45","209.33","246.77","497.31","222.53","210.43","219.74","207.40","161.19"
"48049","Ispaster","71.63","68.09","42.13","90.14","86.71","97.92","81.20","114.55","148.61","113.78","176.09"
"20047","Itsasondo","133.43","154.99","94.31","151.56","176.12","277.95","175.57","285.02","322.06","296.17","287.20"
"48910","Iurreta","873.23","709.58","502.75","498.45","694.79","739.32","470.85","660.95","884.39","994.58","759.08"
"48050","Izurtza","1069.11","1227.27","772.56","899.28","1597.83","2120.88","2106.06","3015.81","3193.68","4411.29","4301.59"
"48022","Karrantza Harana/Valle de Carranza","146.04","120.13","123.88","104.98","146.43","205.73","141.17","130.31","149.79","174.04","190.58"
"48907","Kortezubi","851.53","672.41","655.63","914.75","880.56","383.53","302.88","261.08","214.29","231.16","69.23"
"01019","Kripan","766.30","881.08","803.11","780.61","576.53","454.08","317.95","239.13","271.74","96.77","146.60"
"01020","Kuartango","167.12","147.63","123.25","131.28","211.27","368.27","137.64","175.98","184.36","141.27","194.44"
"01028","Labastida/Bastida","1386.77","1347.30","1106.54","845.17","1094.69","1193.75","393.12","439.22","487.58","375.95","333.33"
"01030","Lagrán","144.58","154.32","54.22","205.71","159.34","138.12","164.84","192.71","338.54","103.63","510.42"
"01031","Laguardia","2396.26","2146.81","1815.50","1781.53","1519.72","1841.07","1387.16","1367.22","1006.02","1008.08","814.69"
"01032","Lanciego/Lantziego","1166.18","1402.94","1291.36","1036.50","865.50","1246.73","687.05","674.45","762.04","977.94","436.28"
"48051","Lanestosa","1784.39","1631.97","1384.33","1434.46","1279.25","1442.38","1396.43","1306.90","924.14","651.57","121.86"
"01902","Lantarón","737.37","628.29","453.96","568.06","669.54","588.55","654.64","825.45","1004.21","560.87","361.75"
"01033","Lapuebla de Labarca","2060.75","2327.53","1947.93","1572.79","1354.31","1745.10","1275.23","1043.53","636.16","482.60","396.23"
"48052","Larrabetzu","567.87","549.39","482.18","601.00","527.39","532.74","324.89","346.73","448.91","540.81","364.35"
"20048","Larraul","242.91","141.18","165.38","177.87","117.89","152.61","51.79","35.71","44.64","72.54","79.10"
"20902","Lasarte-Oria","172.76","136.67","128.90","128.30","143.75","162.93","153.38","157.23","144.42","168.53","134.04"
"01036","Laudio/Llodio","377.36","314.26","294.39","251.13","342.99","406.40","391.14","403.17","447.67","427.92","464.49"
"48053","Laukiz","307.82","255.94","255.49","151.44","106.64","82.74","92.15","102.24","81.79","100.20","61.04"
"20049","Lazkao","206.07","184.22","155.77","136.79","156.98","195.98","156.23","205.38","166.29","203.18","186.60"
"20050","Leaburu","237.70","175.20","122.28","136.73","200.52","136.25","104.86","116.58","158.03","160.53","135.14"
"20051","Legazpi","247.68","194.05","182.65","147.24","188.29","191.13","125.39","191.69","222.85","184.31","224.47"
"20052","Legorreta","349.51","245.36","275.68","223.94","277.08","281.93","213.38","247.23","229.22","297.13","356.99"
"01058","Legutio","689.38","647.37","618.77","718.11","860.12","1076.00","753.65","1755.64","2469.30","1809.28","1181.03"
"20068","Leintz-Gatzaga","100.84","45.27","215.14","128.40","60.61","52.43","87.12","132.30","105.06","98.43","169.29"
"48054","Leioa","506.56","474.50","395.45","366.58","400.65","423.81","364.32","429.37","450.80","472.31","387.73"
"48057","Lekeitio","149.60","133.34","125.89","130.86","131.24","162.18","152.05","130.57","137.43","153.68","141.23"
"48055","Lemoa","497.44","386.72","329.71","355.76","378.05","411.75","309.84","397.57","513.65","513.65","505.67"
"48056","Lemoiz","119.15","71.73","65.52","70.27","93.13","102.61","132.55","109.79","96.93","84.45","121.54"
"01034","Leza","2168.22","2613.21","2542.86","1972.22","1449.07","2208.89","1238.10","706.14","570.18","318.58","216.81"
"48081","Lezama","267.08","230.67","174.59","229.08","111.33","178.56","160.29","363.00","309.02","286.73","226.29"
"20053","Lezo","387.45","343.89","304.59","291.18","349.87","337.72","360.57","388.89","389.89","405.81","325.24"
"20054","Lizartza","414.36","208.86","190.92","225.51","418.86","609.49","565.28","1439.42","940.23","473.60","95.39"
"48903","Loiu","1484.85","1272.38","1169.13","1039.34","987.58","1036.31","862.43","1618.30","1856.75","1885.84","1835.68"
"48058","Mallabia","1059.46","778.24","592.41","572.61","762.78","716.46","496.61","1311.91","1232.22","1220.19","1069.66"
"48060","Markina-Xemein","366.80","327.97","302.89","306.67","333.74","318.61","272.38","344.94","305.49","419.37","363.48"
"48061","Maruri-Jatabe","143.46","133.68","109.82","91.10","80.94","101.55","99.22","102.23","101.06","123.08","71.52"
"48059","Mañaria","85.71","125.73","87.89","103.52","209.80","172.48","110.24","234.18","194.09","115.88","137.25"
"20901","Mendaro","177.92","137.67","136.18","154.16","245.12","243.47","167.63","225.84","244.94","303.81","354.51"
"48062","Mendata","33.68","39.47","50.80","56.30","76.32","41.45","80.31","24.19","21.51","56.15","11.11"
"48063","Mendexa","194.81","246.19","154.02","140.91","164.01","131.03","131.34","133.17","87.17","128.08","100.26"
"48064","Meñaka","94.85","75.68","92.62","101.33","94.59","147.06","152.17","158.78","155.73","100.00","151.07"
"01039","Moreda de Álava / Moreda Araba","2012.99","1629.79","1223.63","979.34","931.45","1337.35","478.43","527.68","391.14","269.09","54.15"
"48066","Morga","152.74","52.63","135.07","79.14","132.03","45.78","36.23","68.01","93.20","150.00","29.63"
"48068","Mundaka","295.12","178.02","173.21","153.49","181.96","210.42","160.64","198.28","160.13","179.78","128.62"
"48069","Mungia","350.16","285.73","255.24","277.07","305.44","339.23","309.08","375.55","378.05","374.22","325.35"
"48007","Munitibar-Arbatzegi Gerrikaitz-","542.30","412.90","331.90","234.38","150.12","97.39","118.36","280.93","170.10","175.85","540.90"
"48908","Murueta","370.97","475.88","257.23","501.63","416.39","470.78","210.36","348.53","475.57","444.08","154.11"
"48071","Muskiz","446.65","300.51","395.35","334.92","480.54","566.08","363.21","360.18","370.58","370.19","350.10"
"20057","Mutiloa","256.70","208.33","93.39","110.67","160.00","194.33","214.88","185.02","154.19","162.68","141.30"
"20056","Mutriku","287.54","242.32","196.04","162.12","161.90","166.97","136.80","188.75","211.21","202.51","176.79"
"48067","Muxika","193.35","150.66","117.24","129.19","118.13","237.77","134.01","138.00","193.91","245.76","303.88"
"48909","Nabarniz","36.29","25.21","50.85","60.87","90.52","102.13","72.96","171.05","197.37","149.78","79.65"
"01041","Navaridas","2912.66","2802.69","3100.46","3175.68","2299.54","2580.19","2700.00","1922.37","1013.70","353.49","943.13"
"20063","Oiartzun","597.22","558.31","501.25","506.35","522.17","610.40","509.63","606.35","625.48","608.27","534.66"
"01042","Okondo","571.31","487.47","466.20","402.43","392.73","610.92","183.30","327.10","400.00","300.57","241.21"
"20058","Olaberria","1151.55","958.73","820.00","755.84","931.84","1145.28","844.47","1234.24","1027.31","1181.03","1120.78"
"48073","Ondarroa","244.86","205.59","145.52","163.64","177.73","187.60","153.56","165.67","194.91","211.34","214.19"
"20076","Ordizia","162.46","133.03","96.27","102.74","124.62","143.69","109.70","154.68","138.76","173.36","149.56"
"20905","Orendain","208.12","82.90","72.54","139.04","125.00","63.49","80.21","61.80","112.36","104.05","65.48"
"20060","Orexa","87.30","88.00","56.91","105.69","130.08","138.21","155.74","84.75","161.02","216.98","387.10"
"20061","Orio","351.75","286.96","385.63","261.32","208.22","226.34","224.30","183.73","158.24","141.60","160.03"
"20062","Ormaiztegi","277.86","223.75","121.47","136.09","181.40","176.52","163.51","229.89","243.68","201.56","261.32"
"48075","Orozko","1036.03","773.27","538.67","602.87","754.00","1056.84","1283.34","887.01","1214.13","1182.05","760.67"
"48083","Ortuella","292.39","305.24","220.97","206.14","232.11","298.79","315.17","467.16","445.03","356.59","317.84"
"48072","Otxandio","127.73","122.18","78.83","68.62","101.55","135.11","109.51","144.05","218.98","280.35","377.31"
"01043","Oyón-Oion","698.77","662.74","585.28","471.75","486.49","568.76","347.40","487.57","578.16","534.99","511.81"
"20059","Oñati","305.16","241.24","223.63","196.39","248.38","222.10","161.53","271.93","245.04","279.16","241.45"
"20064","Pasaia","177.09","148.08","136.01","122.14","133.27","147.67","112.86","162.86","160.56","168.98","149.46"
"01044","Peñacerrada-Urizaharra","111.11","100.00","193.31","32.73","10.56","95.89","20.48","68.70","68.70","46.69","0.00"
"48077","Plentzia","150.20","133.61","101.01","135.07","137.26","132.96","143.12","152.89","157.51","156.56","131.20"
"48078","Portugalete","162.57","151.99","127.36","131.61","134.18","150.48","139.81","180.33","154.19","138.89","130.69"
"01047","Ribera Baja/Erribera Beitia","500.00","790.29","1396.73","1315.08","753.59","763.18","609.91","651.91","342.01","187.61","236.18"
"01051","Salvatierra/Agurain","611.91","524.05","479.90","360.34","343.74","409.35","358.30","373.17","337.76","279.68","298.22"
"01052","Samaniego","3107.02","3246.58","2594.16","2130.70","2068.86","3780.78","2098.77","2903.43","1626.17","1581.99","1297.73"
"01053","San Millán/Donemiliaga","261.11","178.18","202.72","418.60","578.95","584.83","515.32","234.25","226.03","304.11","223.92"
"48082","Santurtzi","186.44","182.06","157.31","142.18","153.39","212.77","203.00","274.12","179.20","172.60","180.79"
"20070","Segura","149.93","93.37","99.53","123.39","100.47","76.77","89.25","92.73","182.49","170.43","183.87"
"48084","Sestao","184.78","146.43","158.87","133.85","154.46","184.55","181.74","200.01","193.58","182.75","165.57"
"48904","Sondika","681.02","613.99","783.81","765.66","640.17","559.46","429.96","653.21","678.11","625.26","546.14"
"48085","Sopela","154.93","118.15","112.91","88.53","111.61","113.96","107.93","124.85","126.08","121.08","142.48"
"48086","Sopuerta","577.59","524.22","474.11","448.26","498.07","583.27","531.25","548.31","401.32","448.30","419.27"
"20065","Soraluze-Placencia de las Armas","149.52","118.17","137.08","149.00","186.06","142.79","89.59","107.02","138.66","148.53","115.93"
"48076","Sukarrieta","388.14","653.85","329.61","392.76","323.03","297.45","384.62","567.34","378.22","285.31","343.66"
"20071","Tolosa","246.71","187.17","181.99","179.95","199.59","214.10","188.60","223.63","215.08","217.41","213.58"
"48087","Trucios-Turtzioz","140.62","138.73","139.62","160.15","176.58","162.96","124.77","144.42","257.77","205.22","213.74"
"48088","Ubide","50.28","27.78","28.09","11.11","16.30","28.41","30.49","38.22","95.54","44.87","107.59"
"48065","Ugao-Miraballes","201.55","152.05","118.34","121.41","129.83","159.06","180.45","221.12","240.04","282.91","176.63"
"48089","Urduliz","277.75","189.75","254.29","305.05","263.82","256.51","255.33","360.84","669.00","564.78","415.67"
"48074","Urduña/Orduña","365.51","312.78","317.66","343.47","346.99","370.04","369.43","282.53","220.12","180.56","189.60"
"01054","Urkabustaiz","120.45","79.13","103.18","90.57","92.68","83.20","86.71","212.17","294.78","217.35","92.77"
"20072","Urnieta","403.33","385.11","324.69","318.21","317.13","355.91","404.23","507.96","444.30","463.43","389.48"
"20077","Urretxu","274.17","238.01","174.48","152.39","163.66","182.46","158.04","177.25","183.00","225.26","185.90"
"20073","Usurbil","666.72","669.69","557.33","511.88","538.18","535.94","433.46","511.29","549.69","566.86","535.49"
"01055","Valdegovía/Gaubea","379.68","456.14","433.24","200.76","207.76","341.20","312.16","392.04","578.76","976.23","1316.87"
"48080","Valle de Trápaga-Trapagaran","462.36","359.51","333.47","363.11","437.04","491.57","447.43","666.85","615.92","614.26","503.19"
"20075","Villabona","162.16","137.53","119.29","98.35","146.05","168.24","121.14","148.39","139.36","133.31","150.97"
"01057","Villabuena de Álava/Eskuernaga","3180.60","3265.37","3086.82","2733.33","2518.63","3062.31","1927.44","1300.63","1113.92","1078.12","654.32"
"01059","Vitoria-Gasteiz","450.19","379.60","333.33","325.08","351.30","379.45","330.94","436.57","467.30","456.92","455.30"
"01060","Yécora/Iekora","2059.70","2011.45","1435.11","934.55","1020.98","1216.03","807.43","814.19","918.92","437.93","127.21"
"48095","Zaldibar","448.46","397.98","321.10","278.51","406.89","373.03","196.83","545.02","391.07","327.55","253.48"
"20078","Zaldibia","210.03","186.86","156.84","156.07","171.71","158.17","99.67","150.94","161.73","186.25","204.51"
"01061","Zalduondo","135.42","193.72","37.63","10.75","41.88","76.92","42.33","5.41","5.41","33.15","0.00"
"48096","Zalla","286.68","255.69","221.52","256.46","305.27","343.92","315.00","337.97","345.48","342.12","299.17"
"01062","Zambrana","124.38","58.25","92.86","138.50","179.86","249.36","213.16","671.31","637.88","504.16","589.04"
"48905","Zamudio","2730.65","2672.40","2401.77","2261.52","2453.91","2514.20","1764.76","2863.96","2391.70","2107.51","1798.99"
"48097","Zaratamo","674.55","516.23","504.54","534.70","557.36","491.11","724.74","1010.50","1106.77","1127.62","1097.07"
"20079","Zarautz","266.86","243.04","230.32","221.49","203.63","200.41","197.68","216.43","211.12","206.68","193.20"
"48024","Zeanuri","112.35","82.28","77.34","59.19","61.30","58.46","61.55","72.31","96.92","76.01","90.76"
"48025","Zeberio","154.06","136.66","106.91","137.96","147.80","163.84","160.83","153.92","206.16","238.45","222.33"
"20025","Zegama","133.25","128.78","98.24","79.35","76.63","86.25","84.71","107.62","162.12","125.54","111.61"
