"Udalerri kodea","Udalerria","2012","2010","2008","2005","2000","1996"
"48001","Abadiño","205.45","200.20","206.66","223.28","202.62","162.13"
"20001","Abaltzisketa","64.52","65.73","86.76","78.84","79.98","57.56"
"48002","Abanto y Ciérvana-Abanto Zierbena","92.77","93.47","104.32","103.99","94.23","93.60"
"20002","Aduna","399.31","425.20","546.72","562.65","641.70","676.00"
"20016","Aia","107.28","117.84","138.70","178.67","131.01","116.67"
"20003","Aizarnazabal","152.94","197.67","223.95","263.74","245.73","251.99"
"48911","Ajangiz","521.59","543.19","400.38","449.85","485.36","375.02"
"20004","Albiztur","151.17","151.54","153.55","146.93","123.14","161.63"
"20005","Alegia","76.06","60.05","67.65","72.11","84.15","70.23"
"01001","Alegría-Dulantzi","70.18","73.76","90.76","103.79","135.17","159.42"
"20006","Alkiza","45.19","47.92","41.25","57.51","65.78","87.38"
"48912","Alonsotegi","94.26","62.94","100.63","125.20","120.59","94.30"
"20906","Altzaga","34.78","33.44","29.27","41.80","79.26","67.65"
"20007","Altzo","274.68","297.64","255.28","309.69","266.08","180.11"
"20008","Amezketa","121.05","107.05","98.28","83.67","91.05","92.03"
"48003","Amorebieta-Etxano","145.81","139.58","142.38","122.96","120.08","104.90"
"48004","Amoroto","143.36","155.21","172.29","179.63","181.15","113.93"
"01002","Amurrio","145.61","126.87","177.00","158.98","118.54","132.90"
"20009","Andoain","95.20","96.95","84.47","91.25","92.90","98.05"
"20010","Anoeta","121.32","89.90","93.41","92.45","128.84","126.99"
"20011","Antzuola","111.58","111.90","112.23","124.26","148.24","145.19"
"48005","Arakaldo","180.02","251.15","347.06","340.47","284.17","322.13"
"20012","Arama","180.76","163.81","212.88","287.05","51.67","41.63"
"01003","Aramaio","44.30","39.49","47.37","51.45","71.02","71.85"
"48006","Arantzazu","42.08","40.68","77.51","70.28","68.85","77.74"
"48093","Areatza","37.46","44.81","87.71","57.08","58.74","54.54"
"20013","Aretxabaleta","95.94","90.45","102.28","100.10","117.42","117.50"
"01006","Armiñón","186.32","178.36","202.21","242.80","307.44","366.77"
"01037","Arraia-Maeztu","91.18","127.10","100.64","99.61","103.56","104.05"
"48009","Arrankudiaga","168.92","198.90","255.67","313.67","265.88","267.21"
"20055","Arrasate/Mondragón","146.00","150.44","129.43","143.37","128.82","138.74"
"48914","Arratzu","69.32","102.95","72.49","86.15","104.70","58.30"
"01008","Arratzua-Ubarrundia","99.88","92.24","131.20","155.94","176.77","189.54"
"48010","Arrieta","42.32","42.53","39.90","35.50","41.93","46.17"
"48011","Arrigorriaga","76.86","83.52","92.91","102.74","110.60","98.27"
"48023","Artea","154.04","123.14","78.26","49.56","64.15","59.11"
"48008","Artzentales","44.66","41.91","47.62","46.24","51.71","48.08"
"01004","Artziniega","69.06","70.64","99.03","120.72","112.52","104.89"
"01009","Asparrena","167.52","224.12","228.55","276.55","196.03","208.34"
"20014","Asteasu","218.07","222.59","256.64","224.93","184.92","144.97"
"20903","Astigarraga","153.48","187.88","187.40","195.25","213.52","199.99"
"20015","Ataun","34.58","37.74","42.82","46.25","53.72","48.89"
"48091","Atxondo","175.73","166.56","186.78","208.17","164.13","153.36"
"48070","Aulesti","75.71","72.25","70.93","75.83","63.68","66.62"
"01010","Ayala/Aiara","82.20","82.87","100.95","106.35","151.29","124.54"
"20017","Azkoitia","80.27","80.54","94.06","87.80","94.16","88.40"
"20018","Azpeitia","90.70","102.07","129.21","135.47","135.50","114.56"
"01049","Añana","105.64","114.98","68.17","87.01","90.48","88.53"
"48012","Bakio","65.40","85.42","95.89","73.42","72.37","84.16"
"20904","Baliarrain","49.84","47.73","79.93","52.34","62.39","60.78"
"48090","Balmaseda","60.12","62.83","73.48","65.56","75.28","59.24"
"48013","Barakaldo","73.66","71.18","72.51","76.64","64.12","64.42"
"48014","Barrika","43.78","40.90","35.39","47.48","59.56","59.27"
"01013","Barrundia","53.38","50.62","47.02","56.33","85.89","97.36"
"48015","Basauri","89.94","92.42","99.51","90.97","82.68","87.52"
"01011","Baños de Ebro/Mañueta","98.73","99.88","137.64","177.87","196.15","170.80"
"20019","Beasain","170.52","163.51","163.93","120.24","120.11","119.76"
"48092","Bedia","184.66","204.11","263.40","211.63","214.05","206.95"
"20020","Beizama","52.17","44.74","51.72","38.43","63.29","64.86"
"20021","Belauntza","222.03","204.12","258.84","266.73","285.89","298.55"
"48016","Berango","55.46","54.17","61.31","66.15","85.68","79.44"
"01014","Berantevilla","512.72","348.66","360.08","380.19","230.08","179.24"
"20022","Berastegi","84.52","83.56","74.72","110.15","134.17","138.09"
"20074","Bergara","98.06","115.28","119.62","113.00","117.00","114.38"
"48017","Bermeo","93.45","72.83","81.53","76.68","81.67","88.78"
"01016","Bernedo","279.66","289.44","241.33","227.26","208.87","105.89"
"48018","Berriatua","204.22","209.95","197.89","212.21","276.88","218.58"
"48019","Berriz","108.50","96.79","124.97","142.29","150.69","139.50"
"20023","Berrobi","69.57","75.42","93.60","93.49","89.12","109.15"
"20024","Bidania-Goiatz","61.45","58.41","76.53","105.97","96.89","81.21"
"48020","Bilbao","100.85","98.96","97.01","96.58","99.56","103.42"
"48021","Busturia","46.16","45.06","36.20","41.84","48.49","45.21"
"01017","Campezo/Kanpezu","85.43","81.57","76.75","85.29","95.96","96.14"
"20029","Deba","116.05","107.19","134.51","121.99","132.39","134.63"
"48901","Derio","357.09","331.59","307.02","240.53","160.96","130.06"
"48026","Dima","51.09","55.95","52.49","75.46","62.65","63.03"
"20069","Donostia / San Sebastián","112.93","112.70","103.37","98.90","101.84","115.13"
"48027","Durango","71.38","75.49","65.42","64.37","73.26","79.12"
"48028","Ea","65.75","58.71","54.86","78.58","57.06","51.51"
"20030","Eibar","77.19","76.51","75.39","78.67","83.40","93.07"
"48031","Elantxobe","37.52","35.09","40.70","43.18","46.06","78.29"
"01021","Elburgo/Burgelu","57.84","59.21","77.10","93.22","123.03","199.55"
"01022","Elciego","179.91","177.99","183.21","278.43","316.20","212.34"
"20031","Elduain","91.18","81.08","117.11","92.13","94.68","142.55"
"20033","Elgeta","149.35","163.96","193.27","194.89","211.56","137.05"
"20032","Elgoibar","130.90","125.14","128.68","142.44","142.40","118.02"
"48032","Elorrio","114.15","120.80","125.84","129.22","138.34","103.81"
"01023","Elvillar/Bilar","101.68","96.88","124.33","201.72","169.95","158.81"
"48902","Erandio","135.17","129.47","113.83","114.89","108.50","93.28"
"48033","Ereño","53.99","55.44","73.79","82.03","56.88","49.48"
"48034","Ermua","62.74","63.98","65.28","74.32","64.29","68.43"
"20067","Errenteria","55.94","53.49","58.99","59.23","58.12","62.86"
"20066","Errezil","103.73","109.90","85.47","116.19","102.76","85.09"
"01046","Erriberagoitia/Ribera Alta","58.29","57.22","54.38","75.38","92.25","95.94"
"48079","Errigoiti","41.02","42.53","52.76","65.11","76.93","69.05"
"20034","Eskoriatza","121.12","136.69","126.75","133.77","115.91","133.15"
"48029","Etxebarri","89.08","121.76","122.08","129.74","128.99","160.14"
"48030","Etxebarria","421.57","389.20","319.01","325.59","310.36","205.30"
"20035","Ezkio-Itsaso","236.38","220.06","314.23","305.74","264.62","210.19"
"48906","Forua","51.54","52.54","71.74","97.97","95.78","91.88"
