"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003"
"20055","Arrasate/Mondragón","26.92","34.59","36.50","37.65","40.64","43.20","40.80","43.91","47.61","52.25","50.01","48.62","55.76"
"48914","Arratzu","0.00","0.00","0.00","0.00","0.00","3.00","3.00","3.00","3.00","3.00","4.50","4.50","4.50"
"01008","Arratzua-Ubarrundia","5.67","7.00","5.83","6.00","5.17","7.67","7.25","6.20","6.20","6.00","5.80","5.20","4.50"
"48010","Arrieta","1.67","1.67","2.50","2.50","2.00","1.67","2.33","2.33","1.50","1.40","1.29","1.33","1.33"
"48011","Arrigorriaga","9.34","9.69","10.03","10.23","9.58","9.02","9.75","9.92","10.34","10.38","10.36","10.38","10.43"
"48023","Artea","18.93","20.77","19.47","21.64","20.69","21.45","23.00","12.00","13.33","4.00","2.83","4.00","3.25"
"48008","Artzentales","1.00","1.33","1.67","1.50","1.50","1.50","1.33","1.33","1.33","1.33","1.33","1.33","1.50"
"01004","Artziniega","18.00","15.89","22.12","17.10","20.36","22.70","26.20","25.00","26.00","23.17","25.00","28.80","28.90"
"01009","Asparrena","32.29","31.15","27.54","29.27","35.42","28.38","28.52","32.96","32.46","28.52","32.41","30.93","34.00"
"20014","Asteasu","13.19","13.21","14.21","14.56","16.04","15.84","18.39","18.90","16.31","15.78","16.64","14.92","14.77"
"20903","Astigarraga","4.72","5.23","5.02","5.62","5.62","5.63","6.26","6.55","6.55","6.52","6.40","6.58","6.77"
"20015","Ataun","4.00","4.50","8.50","9.00","9.50","9.50","6.00","5.50","5.50","5.50","5.75","4.50","3.80"
"48091","Atxondo","29.44","30.38","32.62","35.20","34.00","31.67","30.25","29.36","27.62","28.25","30.59","27.67","25.73"
"48070","Aulesti","6.29","6.14","6.57","6.12","7.86","8.20","10.75","10.50","9.25","13.33","13.00","10.67","8.75"
"01010","Ayala/Aiara","13.14","18.37","16.00","17.12","14.46","15.33","15.92","13.89","14.14","14.89","14.80","15.19","14.89"
"20017","Azkoitia","15.22","14.54","14.50","14.19","13.75","14.26","13.64","14.79","13.73","13.74","13.52","13.21","14.17"
"20018","Azpeitia","12.02","12.99","15.09","15.88","15.77","16.52","18.60","19.89","19.87","20.16","19.93","19.11","19.65"
"01049","Añana","3.00","3.00","4.00","4.00","2.00","3.00","NA","NA","NA","NA","NA","NA","NA"
"48012","Bakio","12.00","11.67","11.33","9.70","7.18","1.64","1.64","1.75","1.67","1.90","1.56","1.64","1.90"
"20904","Baliarrain","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","NA","NA","0.00","0.00","0.00"
"48090","Balmaseda","8.50","8.42","8.40","9.11","7.63","6.06","6.11","5.52","4.90","5.13","5.16","5.50","5.36"
"48013","Barakaldo","7.29","6.82","7.31","6.67","6.66","7.83","7.62","9.37","8.81","9.56","10.01","9.97","9.67"
"48014","Barrika","1.17","1.20","1.43","1.50","1.60","1.75","1.75","2.17","2.14","2.14","NA","2.60","2.80"
"01013","Barrundia","2.40","2.50","2.67","2.67","2.89","2.91","3.27","3.18","3.09","3.40","3.00","4.83","4.50"
"48015","Basauri","19.35","18.97","19.13","19.95","19.57","17.32","22.69","21.09","19.71","20.81","20.70","20.54","20.26"
"01011","Baños de Ebro/Mañueta","2.14","1.61","1.58","1.59","1.68","1.71","1.56","1.54","1.58","1.47","1.46","1.45","1.43"
"20019","Beasain","50.00","52.61","52.64","49.78","53.35","50.27","52.55","46.25","44.67","47.68","48.38","43.38","38.24"
"48092","Bedia","9.79","10.45","11.60","13.41","12.63","12.87","13.53","14.35","11.67","11.36","9.84","9.20","12.10"
"20020","Beizama","1.00","1.00","1.50","1.00","1.00","1.00","1.75","1.60","1.67","1.20","2.00","3.00","2.67"
"20021","Belauntza","10.70","10.87","9.52","11.36","15.00","13.59","14.24","14.35","14.80","14.20","12.62","11.52","12.07"
"48016","Berango","18.52","16.91","17.35","15.93","15.38","15.83","15.65","16.33","16.39","15.55","15.38","16.14","17.33"
"01014","Berantevilla","44.77","45.91","50.50","43.38","38.96","26.54","31.38","31.17","29.87","30.78","32.26","31.95","33.79"
"20022","Berastegi","29.00","28.17","41.75","41.50","41.25","41.75","28.83","29.17","35.40","29.50","29.50","25.57","35.00"
"20074","Bergara","18.76","19.53","17.92","16.93","17.99","17.92","19.14","19.99","20.64","21.72","20.42","19.73","20.91"
"48017","Bermeo","10.74","10.03","9.97","9.71","9.83","10.55","10.86","12.72","13.68","14.60","13.92","14.67","14.08"
"01016","Bernedo","84.50","81.50","76.00","79.50","57.67","56.67","55.00","72.00","26.00","29.67","20.00","15.75","15.25"
"48018","Berriatua","36.21","32.90","33.38","32.69","31.72","29.31","31.24","29.69","30.26","32.81","32.25","35.79","35.18"
"48019","Berriz","11.84","11.91","12.13","11.90","12.24","12.51","13.48","13.49","13.59","13.09","12.43","12.42","12.91"
"20023","Berrobi","12.50","19.75","21.25","22.00","18.80","18.60","24.50","25.00","25.50","25.75","24.75","25.50","27.00"
"20024","Bidania-Goiatz","9.40","9.60","11.50","11.75","15.00","17.00","17.75","12.00","13.80","14.40","11.17","9.33","9.33"
"48020","Bilbao","5.45","5.57","5.67","5.52","5.49","5.84","6.34","6.23","6.05","6.20","6.38","6.41","6.51"
"48021","Busturia","3.33","3.83","4.00","3.57","4.17","4.80","4.00","4.00","3.50","3.50","3.00","3.00","3.00"
"01017","Campezo/Kanpezu","10.00","8.38","7.80","7.08","6.92","8.92","10.45","11.73","12.73","11.27","9.33","9.58","10.77"
"20029","Deba","13.18","12.67","13.01","13.05","12.97","14.37","16.39","18.40","17.83","18.36","17.34","17.10","17.29"
"48901","Derio","17.11","17.30","18.95","16.74","16.31","16.92","18.22","17.50","16.99","19.47","17.27","16.15","15.97"
"48026","Dima","6.58","6.50","7.73","7.58","6.38","7.30","7.11","9.25","3.57","3.00","3.71","4.14","2.40"
"20069","Donostia / San Sebastián","5.62","6.00","6.18","5.63","5.53","6.01","6.64","6.45","6.34","6.77","6.23","6.03","6.43"
"48027","Durango","13.47","13.65","12.82","11.67","10.33","10.88","13.01","14.28","14.47","16.17","16.46","16.96","17.24"
"48028","Ea","36.00","26.50","27.50","27.50","18.33","18.33","27.00","20.50","22.00","21.50","23.00","21.00","20.50"
"20030","Eibar","8.38","8.42","8.77","9.13","9.36","9.04","8.86","9.19","9.41","9.72","9.41","9.12","9.05"
"48031","Elantxobe","0.00","0.00","1.00","1.00","0.00","0.00","0.00","0.00","NA","NA","0.00","0.00","0.00"
"01021","Elburgo/Burgelu","1.00","1.20","1.33","2.80","3.12","2.75","2.71","2.00","2.33","2.00","2.33","2.33","2.83"
"01022","Elciego","8.52","7.79","8.46","7.61","7.75","7.15","6.64","6.00","7.12","6.37","8.87","7.64","7.78"
"20031","Elduain","18.00","18.00","18.00","18.67","11.00","11.00","7.50","7.88","5.62","5.50","5.12","5.00","5.60"
"20033","Elgeta","13.48","13.59","13.61","13.35","13.17","13.51","13.41","14.56","13.38","13.85","13.43","12.64","13.15"
"20032","Elgoibar","15.23","14.85","14.86","14.84","14.06","13.84","15.26","15.39","15.08","16.22","15.63","15.77","15.63"
"48032","Elorrio","18.84","20.17","20.81","19.98","18.23","19.35","21.10","19.93","14.70","15.08","20.95","22.35","22.54"
"01023","Elvillar/Bilar","2.57","2.29","2.18","2.24","2.30","2.33","2.36","2.18","2.15","2.15","1.94","1.94","1.83"
"48902","Erandio","15.27","16.15","15.69","14.30","14.15","13.20","13.27","14.43","16.25","16.12","15.41","14.08","13.84"
"48033","Ereño","3.00","2.00","3.00","6.00","7.00","7.00","NA","NA","NA","NA","NA","NA","NA"
"48034","Ermua","20.74","17.87","18.09","18.21","18.59","18.96","18.72","18.99","17.83","19.02","18.69","17.95","16.86"
"20067","Errenteria","11.60","10.36","10.28","10.28","10.69","10.52","10.67","10.18","10.30","9.47","9.40","8.97","8.86"
"20066","Errezil","31.33","36.60","35.40","37.60","40.60","35.00","29.83","32.00","39.40","35.20","28.67","23.29","21.00"
"01046","Erriberagoitia/Ribera Alta","4.75","4.75","6.00","5.00","5.25","5.25","4.14","5.14","5.14","5.67","6.80","6.60","6.60"
"48079","Errigoiti","1.75","1.50","3.00","3.20","2.60","2.80","6.25","3.67","5.50","5.75","13.00","12.50","10.00"
"20034","Eskoriatza","38.78","40.09","31.36","30.46","26.21","22.88","29.48","29.04","29.78","34.72","41.10","41.08","41.65"
"48029","Etxebarri","18.42","18.57","20.31","22.94","22.85","25.08","24.88","23.09","20.81","21.21","23.12","24.02","23.34"
"48030","Etxebarria","76.79","66.38","63.12","62.18","58.56","51.33","61.38","62.53","61.12","56.72","62.06","63.50","59.19"
"20035","Ezkio-Itsaso","14.18","13.52","13.75","13.35","12.32","12.02","14.42","15.43","15.24","15.71","12.73","12.38","12.00"
"48906","Forua","14.75","14.20","18.00","20.00","22.20","20.67","22.83","19.57","16.11","17.33","16.30","18.33","17.56"
"48035","Fruiz","3.00","3.00","3.00","3.00","2.00","2.00","3.00","3.00","3.00","3.00","2.00","2.00","2.00"
"20038","Gabiria","8.71","9.83","9.83","8.86","10.75","10.89","12.22","14.22","14.89","13.78","13.11","10.67","11.11"
"20037","Gaintza","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","NA","NA","NA","NA","NA"
"48036","Galdakao","13.21","13.28","13.06","13.90","12.88","13.08","15.67","15.60","15.80","16.10","15.59","15.25","15.52"
"48037","Galdames","10.33","16.50","14.82","10.09","10.70","12.62","11.10","9.27","5.67","5.70","6.00","6.44","6.62"
"48038","Gamiz-Fika","3.80","3.20","3.20","2.71","2.10","2.30","2.45","2.83","2.45","2.60","2.82","2.23","2.31"
"48039","Garai","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","NA","NA","0.00","0.00","0.00"
"48040","Gatika","4.63","4.72","4.50","4.82","4.57","8.48","8.73","8.08","8.38","7.67","7.45","8.77","8.88"
"48041","Gautegiz Arteaga","1.50","1.00","1.00","1.00","1.00","2.50","2.50","2.50","3.25","3.00","6.00","4.00","4.00"
"20907","Gaztelu","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","NA","NA","0.00","0.00","0.00"
"48046","Gernika-Lumo","6.99","7.03","7.57","7.96","7.70","8.09","9.62","10.92","10.52","11.21","10.61","11.15","11.29"
"20039","Getaria","6.70","6.08","5.68","5.46","6.71","6.13","5.90","8.88","8.75","6.70","8.03","7.97","8.28"
"48044","Getxo","2.55","2.77","3.36","2.89","2.49","2.48","2.74","3.01","2.95","4.19","3.59","2.91","2.83"
"48047","Gizaburuaga","8.55","9.62","10.05","10.41","9.65","9.88","12.96","12.84","11.62","12.95","10.29","10.74","10.18"
"48042","Gordexola","3.13","3.54","4.56","4.44","4.80","4.70","4.00","4.00","4.42","4.33","4.42","4.36","4.17"
"48043","Gorliz","1.91","2.11","2.14","2.29","3.25","2.29","1.75","1.75","1.60","1.75","1.60","3.67","3.67"
"48045","Güeñes","7.59","8.29","10.41","10.27","10.06","9.20","9.84","9.09","10.19","11.33","11.93","12.17","11.64"
"01056","Harana/Valle de Arana","3.00","1.50","2.00","1.33","2.00","2.00","2.67","3.00","NA","3.00","3.00","4.50","15.33"
"20040","Hernani","18.68","18.60","18.46","18.89","17.23","16.58","15.07","15.39","15.22","15.22","15.08","14.42","13.81"
"20041","Hernialde","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","NA","NA","1.00","NA","NA"
"20036","Hondarribia","2.69","2.90","3.12","3.51","3.57","3.34","3.68","4.15","4.04","3.95","3.52","3.45","3.44"
"20042","Ibarra","17.04","14.76","10.14","10.03","10.65","12.87","15.30","14.67","15.95","3.89","5.17","4.59","4.52"
"48048","Ibarrangelu","1.00","1.00","1.00","1.00","1.00","1.00","NA","NA","NA","NA","0.00","NA","1.00"
"20043","Idiazabal","27.00","24.24","22.16","22.49","23.08","26.19","26.90","28.11","25.90","26.51","24.14","23.74","24.83"
"48094","Igorre","42.48","41.24","41.11","39.88","38.00","41.92","43.65","43.66","47.00","43.69","43.32","47.96","52.19"
"20044","Ikaztegieta","12.77","14.07","13.18","10.58","7.78","7.82","8.38","7.88","8.07","7.09","7.90","8.10","9.58"
"20045","Irun","10.07","10.44","10.70","10.46","10.83","10.91","10.83","10.66","10.93","11.62","10.76","10.52","10.54"
"20046","Irura","19.00","17.42","15.32","15.20","12.91","13.44","14.19","13.21","12.42","11.64","11.25","10.62","9.65"
"01027","Iruraiz-Gauna","2.33","2.33","2.00","2.25","2.25","2.00","1.50","2.00","2.00","3.00","3.00","NA","NA"
"01901","Iruña Oka/Iruña de Oca","17.67","18.15","19.06","17.77","17.92","20.19","21.77","23.57","24.68","27.55","27.96","29.86","29.00"
"48049","Ispaster","15.25","12.20","13.20","10.00","9.75","8.67","13.12","11.25","16.40","18.50","20.25","21.80","22.80"
"20047","Itsasondo","26.44","29.50","31.00","30.89","28.78","28.22","29.40","29.10","30.22","28.67","21.58","21.00","24.70"
"48910","Iurreta","17.92","16.02","15.39","14.91","14.69","15.36","15.74","16.67","16.32","15.55","15.67","15.27","16.18"
"48050","Izurtza","19.41","18.94","20.44","20.61","20.26","19.67","22.56","22.33","21.68","22.61","22.35","20.21","19.05"
"48022","Karrantza Harana/Valle de Carranza","5.47","4.81","7.50","9.13","9.93","11.29","10.79","8.87","10.47","8.56","6.71","8.89","6.65"
"48907","Kortezubi","1.00","1.00","1.50","1.00","1.00","1.00","2.00","1.00","NA","NA","NA","NA","NA"
"01019","Kripan","2.00","1.50","2.00","2.00","2.00","2.00","2.00","2.00","2.00","1.67","1.67","2.00","2.00"
"01020","Kuartango","0.00","0.00","0.00","0.00","0.00","2.00","NA","2.00","2.00","2.00","2.00","NA","NA"
"01028","Labastida/Bastida","6.76","6.46","8.00","7.74","8.31","8.04","7.59","7.17","6.66","5.42","5.43","5.60","4.83"
"01030","Lagrán","6.00","6.00","0.00","2.00","3.00","32.00","NA","NA","NA","NA","NA","NA","NA"
"01031","Laguardia","10.22","9.85","9.82","10.03","9.34","9.19","9.57","8.71","8.54","8.57","8.86","7.73","7.51"
"01032","Lanciego/Lantziego","2.83","2.95","2.80","2.84","2.84","2.91","3.36","3.27","3.27","2.98","3.02","2.00","1.97"
"48051","Lanestosa","1.50","1.50","2.50","2.50","3.00","3.00","NA","NA","NA","NA","NA","NA","NA"
"01902","Lantarón","27.39","27.17","28.33","28.56","26.07","28.00","27.50","33.42","37.18","36.44","37.67","38.86","38.21"
"01033","Lapuebla de Labarca","5.89","5.46","5.50","5.22","5.22","4.98","4.82","4.04","3.92","3.75","3.58","3.41","3.10"
"48052","Larrabetzu","9.08","8.85","9.15","9.07","8.73","11.39","11.33","10.80","11.05","11.26","9.29","12.78","9.00"
"20048","Larraul","1.00","1.00","2.00","1.00","1.00","1.00","2.00","2.00","2.00","NA","NA","NA","2.00"
"20902","Lasarte-Oria","16.05","16.17","16.91","17.62","7.37","6.93","7.34","7.45","6.62","6.77","6.32","7.07","6.35"
"01036","Laudio/Llodio","28.05","30.93","33.57","33.44","32.87","32.97","34.13","33.07","31.91","31.98","29.54","29.18","31.42"
"48053","Laukiz","1.00","1.00","1.50","1.50","1.33","1.50","2.00","1.00","1.00","1.50","2.00","2.00","2.00"
"20049","Lazkao","10.04","9.45","9.43","8.79","10.30","11.15","13.14","12.68","12.62","12.31","12.34","11.44","11.89"
"20050","Leaburu","11.43","12.83","13.40","11.83","12.00","10.57","11.57","10.50","10.17","11.17","11.00","10.00","9.50"
"20051","Legazpi","23.97","21.62","21.84","25.23","25.10","29.93","35.90","35.35","35.73","37.88","38.10","34.71","35.10"
"20052","Legorreta","34.00","31.75","27.10","35.36","33.00","36.64","34.78","31.20","31.00","34.20","41.45","38.83","37.17"
"01058","Legutio","16.37","15.77","16.17","16.66","16.04","16.57","18.14","19.26","19.01","20.75","22.29","21.33","22.48"
"20068","Leintz-Gatzaga","3.50","2.33","3.00","3.00","2.00","2.33","2.67","1.67","1.67","2.00","1.50","1.50","1.50"
"48054","Leioa","11.53","11.12","11.44","11.36","11.52","11.51","11.72","12.97","13.58","14.61","14.82","14.89","15.13"
"48057","Lekeitio","2.00","2.04","2.33","3.05","2.77","2.91","3.17","5.78","7.09","6.62","6.72","7.68","7.30"
"48055","Lemoa","11.73","13.02","13.57","13.31","12.49","12.18","13.16","13.04","15.14","19.43","18.87","16.87","16.89"
"48056","Lemoiz","1.00","1.00","0.00","0.00","0.00","2.00","3.00","1.50","1.50","NA","NA","2.00","0.00"
"01034","Leza","2.27","1.50","1.50","1.45","1.36","1.58","1.67","1.57","1.40","1.44","1.38","1.40","1.54"
"48081","Lezama","17.11","18.78","16.65","16.62","12.66","11.73","11.74","12.66","12.16","12.15","13.27","12.73","12.15"
"20053","Lezo","11.18","11.07","11.04","12.40","11.51","10.91","12.26","11.75","11.04","11.82","11.35","11.10","11.15"
"20054","Lizartza","10.85","10.36","9.73","12.07","13.07","14.67","18.64","16.75","12.67","12.67","8.11","8.40","8.80"
"48903","Loiu","17.13","16.14","16.25","15.15","15.94","15.82","16.23","15.18","15.16","14.84","15.02","16.40","16.86"
"48058","Mallabia","13.26","12.31","12.76","13.18","11.69","12.52","13.48","13.55","13.66","14.80","15.04","15.73","15.36"
"48060","Markina-Xemein","8.65","8.40","8.90","9.43","9.21","9.11","9.82","9.11","9.62","9.06","8.50","8.80","8.09"
"48061","Maruri-Jatabe","1.00","1.00","1.00","1.20","1.50","1.33","1.20","1.00","1.00","1.00","1.00","1.00","1.33"
"48059","Mañaria","10.30","10.09","10.45","10.33","10.42","11.73","12.09","12.33","12.50","12.25","11.42","11.00","12.45"
"20901","Mendaro","17.34","17.26","17.51","18.32","16.44","15.87","16.91","17.75","16.47","16.36","16.44","15.67","15.00"
"48062","Mendata","0.00","0.00","0.00","4.00","3.00","3.00","NA","NA","NA","NA","NA","NA","NA"
"48063","Mendexa","10.50","6.33","7.00","7.00","7.33","7.00","6.00","8.33","8.33","8.33","8.33","8.00","7.67"
"48064","Meñaka","2.00","2.00","2.00","2.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00"
"01039","Moreda de Álava / Moreda Araba","5.67","6.67","6.67","7.00","6.00","6.00","6.33","4.00","1.67","1.67","1.67","1.67","1.67"
"48066","Morga","2.00","2.00","2.00","0.00","2.00","2.00","NA","NA","3.00","4.67","4.67","5.00","4.67"
"48068","Mundaka","11.33","11.17","10.14","17.82","17.90","22.25","19.33","19.44","28.20","21.57","21.00","22.14","22.17"
"48069","Mungia","17.22","19.50","19.32","18.92","18.48","17.82","20.21","21.90","20.91","22.02","21.45","22.32","23.07"
"48007","Munitibar-Arbatzegi Gerrikaitz-","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","NA","NA","0.00","0.00","NA"
"48908","Murueta","41.00","41.00","91.00","95.00","96.00","96.00","NA","NA","NA","NA","NA","NA","NA"
"48071","Muskiz","40.87","46.22","47.41","43.13","41.64","43.33","41.35","38.39","39.26","39.07","39.19","36.42","36.12"
"20057","Mutiloa","0.00","0.00","0.00","14.00","9.00","9.00","0.00","0.00","NA","NA","0.00","0.00","0.00"
"20056","Mutriku","7.32","8.26","8.46","8.46","10.06","9.76","10.31","10.00","9.84","10.68","11.95","11.04","10.91"
"48067","Muxika","14.43","14.20","15.87","22.80","23.87","20.44","29.69","29.21","26.47","28.00","25.47","31.33","24.71"
"48909","Nabarniz","2.00","2.00","2.00","2.00","2.00","2.00","0.00","0.00","NA","NA","0.00","NA","NA"
"01041","Navaridas","1.53","1.56","1.50","1.80","1.71","1.71","1.47","1.39","1.48","1.42","1.44","1.42","1.48"
"20063","Oiartzun","10.55","9.97","9.80","10.58","11.05","11.08","12.55","13.00","13.28","12.76","13.14","12.60","12.77"
"01042","Okondo","12.00","11.15","12.58","11.79","11.29","16.70","17.30","18.36","20.00","19.80","19.40","19.56","14.91"
"20058","Olaberria","37.69","39.71","34.72","34.71","35.40","32.72","34.80","34.12","33.44","33.08","27.34","26.50","25.62"
"48073","Ondarroa","4.95","4.74","5.24","5.71","6.62","6.24","6.40","8.42","8.36","8.67","8.35","8.41","9.22"
"20076","Ordizia","25.85","23.47","24.90","22.81","20.50","21.22","23.21","23.88","26.97","22.83","22.74","18.74","16.10"
"20905","Orendain","1.67","3.00","4.00","4.00","7.00","7.00","NA","NA","NA","NA","NA","0.00","0.00"
"20060","Orexa","7.00","7.00","7.00","7.00","8.00","8.00","NA","NA","NA","NA","NA","NA","NA"
"20061","Orio","4.86","4.16","3.78","3.77","4.07","3.93","4.13","6.29","5.78","6.89","5.65","4.46","5.09"
"20062","Ormaiztegi","54.69","53.81","50.61","53.17","49.63","51.42","59.00","55.28","52.05","57.35","50.83","46.63","51.82"
"48075","Orozko","11.42","11.59","11.54","11.96","12.00","13.29","12.43","16.48","16.52","16.91","17.24","20.43","18.71"
"48083","Ortuella","11.23","10.28","10.62","11.17","11.03","11.19","12.28","12.85","11.66","12.32","12.67","12.17","12.26"
"48072","Otxandio","10.92","14.08","18.00","17.60","18.80","21.22","26.27","37.00","32.33","29.00","31.44","29.00","32.11"
"01043","Oyón-Oion","14.91","13.15","13.97","13.69","12.49","13.50","15.10","15.90","15.55","16.36","16.24","16.33","16.19"
"20059","Oñati","43.94","41.48","41.23","37.58","34.67","37.21","42.41","40.70","39.13","40.49","38.82","34.64","33.11"
"20064","Pasaia","4.17","5.84","4.59","5.26","5.40","5.21","5.32","5.90","5.25","5.30","6.12","7.14","6.38"
"01044","Peñacerrada-Urizaharra","1.67","1.67","2.00","2.00","2.00","2.50","NA","2.00","2.50","2.00","2.00","2.00","2.00"
"48077","Plentzia","1.20","1.00","1.20","1.20","1.83","1.71","2.67","2.22","2.10","2.33","2.57","2.83","2.83"
"48078","Portugalete","4.26","4.61","4.86","5.66","5.56","5.09","5.29","5.75","5.74","4.94","4.41","5.01","5.17"
"01047","Ribera Baja/Erribera Beitia","52.83","37.14","37.00","35.71","41.17","50.00","49.60","63.25","52.00","46.50","42.40","39.00","38.00"
"01051","Salvatierra/Agurain","22.15","18.47","16.71","13.08","14.64","17.96","19.45","23.59","23.67","28.19","29.87","30.40","27.71"
"01052","Samaniego","4.47","4.19","3.94","3.78","3.78","4.06","3.60","3.04","2.80","2.73","2.77","2.48","2.04"
"01053","San Millán/Donemiliaga","2.00","2.00","4.00","4.00","10.00","10.00","6.00","6.00","7.00","7.00","11.00","15.00","12.00"
"48082","Santurtzi","4.41","4.63","4.84","4.65","4.51","3.88","5.85","4.36","4.79","4.97","6.03","6.06","6.34"
"20070","Segura","14.33","11.80","12.83","13.67","10.44","10.67","11.70","14.89","14.56","10.10","9.62","9.00","8.00"
"48084","Sestao","26.32","24.52","26.55","28.16","28.30","27.89","23.81","23.80","23.35","24.59","31.35","31.28","28.36"
"48904","Sondika","10.04","9.77","11.11","11.04","9.80","10.27","11.56","11.71","12.22","12.89","11.38","11.75","11.70"
"48085","Sopela","9.00","9.31","8.17","8.57","9.07","12.38","7.21","9.52","10.24","11.37","11.75","13.08","13.44"
"48086","Sopuerta","3.85","4.75","4.92","4.67","5.85","6.00","6.71","6.47","7.12","6.35","7.20","7.07","6.80"
"20065","Soraluze-Placencia de las Armas","12.10","12.05","11.29","12.29","13.08","12.11","12.69","12.35","12.44","12.15","11.97","11.33","11.09"
"48076","Sukarrieta","25.00","22.00","25.00","25.00","25.00","25.00","NA","NA","NA","NA","NA","NA","NA"
"20071","Tolosa","9.12","8.68","9.86","10.92","9.75","8.95","10.44","10.81","10.54","13.62","14.28","13.30","13.43"
"48087","Trucios-Turtzioz","6.50","7.00","7.00","7.50","7.50","5.33","7.50","5.67","3.33","4.00","7.00","7.50","4.67"
"48088","Ubide","1.00","1.00","1.00","1.00","1.00","1.00","0.00","0.00","NA","NA","0.00","0.00","0.00"
