"Udalerri kodea","Udalerria","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003"
"20021","Belauntza","61.74","56.96","54.76","53.71","53.55","55.98","52.58","46.73","37.50","35.40","34.65","34.42","35.78","37.38"
"48016","Berango","65.92","62.00","59.27","56.92","55.55","52.16","49.99","49.42","48.08","46.76","46.63","44.42","43.39","43.53"
"01014","Berantevilla","81.78","79.62","70.36","68.66","67.83","70.34","64.14","62.22","59.64","61.01","56.74","51.66","45.40","44.10"
"20022","Berastegi","68.17","65.01","63.72","62.65","60.42","61.74","62.69","63.71","65.76","63.36","62.56","62.85","62.15","65.88"
"20074","Bergara","70.50","68.99","67.05","65.63","65.33","63.69","61.47","59.46","57.85","56.94","56.25","57.15","57.73","57.69"
"48017","Bermeo","66.63","65.01","62.98","61.72","61.01","60.64","59.85","58.54","57.54","57.53","58.38","58.23","57.76","58.82"
"01016","Bernedo","72.07","71.34","72.47","71.82","71.08","71.73","68.62","66.18","69.45","72.92","66.86","64.53","63.53","65.35"
"48018","Berriatua","67.45","63.32","59.28","54.58","52.93","52.73","48.78","46.75","46.35","46.67","47.68","48.24","50.63","53.14"
"48019","Berriz","67.15","66.02","64.09","61.24","59.08","56.83","55.48","53.28","51.95","50.70","50.11","48.85","48.98","49.87"
"20023","Berrobi","61.52","61.50","60.00","63.01","62.29","61.90","66.96","64.38","65.45","64.43","64.25","63.74","61.76","63.29"
"20024","Bidania-Goiatz","66.67","67.52","67.95","65.09","65.74","67.08","65.94","66.12","68.49","69.47","73.78","77.13","74.90","77.78"
"48020","Bilbao","65.95","65.59","64.64","63.35","62.28","61.56","60.59","59.50","58.94","58.40","57.86","57.60","57.98","58.14"
"48021","Busturia","77.24","75.00","68.96","66.54","64.47","60.29","57.32","55.89","53.49","52.92","52.72","52.81","51.94","52.33"
"01017","Campezo/Kanpezu","69.44","69.95","69.11","68.46","68.55","64.66","62.95","64.41","62.70","59.83","57.86","59.50","60.98","60.33"
"20029","Deba","67.74","65.45","63.52","61.72","60.73","57.56","56.38","55.27","52.78","53.78","53.24","52.69","53.64","54.33"
"48901","Derio","65.83","63.91","64.00","62.61","62.21","60.62","59.03","57.43","54.14","51.61","49.11","47.21","45.76","44.05"
"48026","Dima","67.59","64.62","64.08","62.50","62.69","62.98","61.90","62.11","63.57","63.03","65.71","65.41","64.43","68.07"
"20069","Donostia / San Sebastián","66.73","65.69","64.44","63.11","61.95","60.99","59.67","58.69","57.90","57.61","57.21","56.56","56.53","56.48"
"48027","Durango","61.72","61.28","60.60","59.25","58.24","57.28","56.38","55.18","54.00","53.76","53.90","53.69","54.30","54.38"
"48028","Ea","61.88","63.57","64.14","63.02","60.22","57.47","59.61","61.03","61.59","62.62","62.31","63.32","61.76","63.79"
"20030","Eibar","73.13","71.32","69.54","67.89","66.38","64.80","63.07","62.57","62.15","61.24","60.73","59.83","60.08","59.83"
"48031","Elantxobe","78.47","79.44","74.55","70.13","68.20","62.07","58.48","60.95","59.85","60.79","62.04","62.86","68.36","72.28"
"01021","Elburgo/Burgelu","48.18","46.86","46.82","43.49","46.28","43.88","40.91","41.99","44.90","47.19","48.15","48.44","48.04","50.52"
"01022","Elciego","70.34","69.24","67.83","66.14","61.78","61.76","59.00","55.19","54.83","56.41","56.64","58.68","60.21","64.00"
"20031","Elduain","84.73","82.09","81.06","79.70","75.00","70.59","66.67","68.79","69.78","69.40","69.29","65.62","63.64","55.07"
"20033","Elgeta","61.54","61.97","61.29","60.20","57.08","56.66","54.14","55.15","54.87","56.63","55.64","56.55","56.07","57.77"
"20032","Elgoibar","71.10","69.58","68.25","65.66","64.06","62.68","60.97","58.92","58.39","57.41","57.46","57.17","56.82","56.89"
"48032","Elorrio","68.58","67.15","66.13","64.46","63.70","62.35","61.37","60.14","58.48","59.03","58.73","57.23","57.09","56.35"
"01023","Elvillar/Bilar","75.74","71.36","68.75","72.46","68.81","70.28","72.30","74.06","69.19","71.15","77.66","80.30","77.62","78.57"
"48902","Erandio","61.93","60.32","59.33","57.78","56.38","54.69","52.59","50.43","48.36","47.78","46.62","45.75","46.00","46.04"
"48033","Ereño","77.08","70.27","70.63","67.11","64.56","65.41","60.25","64.33","64.29","60.49","60.62","61.73","64.10","62.99"
"48034","Ermua","67.87","65.85","63.64","60.42","58.72","56.63","54.50","52.02","50.12","48.82","47.22","45.67","45.07","44.37"
"20067","Errenteria","71.37","69.50","67.73","65.36","62.85","60.43","57.35","55.06","53.27","51.76","50.90","49.61","49.39","48.83"
"20066","Errezil","66.85","63.81","64.54","65.12","61.94","61.01","60.42","57.00","57.18","57.86","60.79","63.61","66.76","65.67"
"01046","Erriberagoitia/Ribera Alta","59.87","63.08","59.79","55.65","56.44","60.04","54.96","55.56","52.93","53.14","54.76","55.44","56.33","55.04"
"48079","Errigoiti","71.00","70.13","62.50","60.73","59.82","60.98","60.30","56.88","57.45","57.23","59.05","59.24","62.42","63.61"
"20034","Eskoriatza","69.51","65.85","63.60","61.33","59.92","56.34","53.31","52.40","49.56","50.04","48.71","49.20","49.50","49.33"
"48029","Etxebarri","59.04","56.61","54.22","51.20","48.67","46.62","44.37","43.30","42.62","42.42","41.52","40.79","41.33","40.82"
"48030","Etxebarria","65.25","62.60","65.27","66.67","64.96","63.89","62.90","60.42","61.87","61.69","62.73","57.78","60.04","60.57"
"20035","Ezkio-Itsaso","66.58","66.85","64.59","62.70","59.85","58.18","58.33","55.41","57.49","56.16","60.06","61.58","61.93","61.21"
"48906","Forua","64.44","61.88","60.40","58.00","58.08","57.65","55.69","56.07","54.55","58.98","58.02","56.38","56.59","57.30"
"48035","Fruiz","67.70","65.76","60.87","60.41","60.78","65.14","61.29","56.67","58.14","55.98","58.89","59.92","66.51","69.19"
"20038","Gabiria","75.18","73.50","75.62","72.82","68.28","64.88","70.24","75.56","80.65","79.34","81.78","82.61","79.06","75.40"
"20037","Gaintza","68.06","67.12","69.01","63.01","65.75","73.33","66.23","60.98","62.96","70.00","71.43","79.41","86.57","84.29"
"48036","Galdakao","58.97","57.48","55.94","54.05","52.95","51.68","50.75","49.50","49.21","48.56","48.38","48.42","48.63","49.00"
"48037","Galdames","64.37","60.99","58.87","57.47","56.69","54.08","50.72","52.74","56.05","55.53","54.56","55.47","58.12","59.76"
"48038","Gamiz-Fika","58.72","59.24","58.07","59.15","57.04","56.96","56.49","56.72","56.85","58.79","60.52","60.81","63.07","66.26"
"48039","Garai","66.13","65.61","65.45","58.65","58.33","53.39","53.81","52.15","50.70","46.45","46.84","47.40","51.60","48.65"
"48040","Gatika","68.81","64.15","61.82","60.62","59.74","55.91","52.43","52.39","51.09","51.55","50.32","51.16","52.27","52.71"
"48041","Gautegiz Arteaga","60.57","60.67","57.82","55.65","55.29","54.21","53.26","53.78","52.90","54.98","58.06","61.52","60.29","60.85"
"20907","Gaztelu","81.82","70.83","67.65","61.90","57.01","50.44","50.91","46.30","46.90","44.07","56.70","57.29","52.53","53.06"
"48046","Gernika-Lumo","70.38","68.85","67.03","65.44","63.96","63.47","62.45","60.40","59.60","58.66","58.07","57.24","58.32","58.62"
"20039","Getaria","64.41","65.07","63.23","61.42","60.23","60.41","58.85","58.12","55.82","56.28","56.35","57.35","57.27","57.55"
"48044","Getxo","67.21","64.83","62.43","60.27","58.65","57.23","55.41","54.08","53.11","52.33","51.65","50.83","50.62","50.45"
"48047","Gizaburuaga","63.78","61.36","65.62","65.38","63.20","60.16","59.52","61.98","61.06","65.71","72.12","96.00","95.83","100.00"
"48042","Gordexola","64.85","62.70","62.39","62.13","62.42","62.59","61.26","61.80","61.06","60.25","61.65","63.14","61.84","62.91"
"48043","Gorliz","60.96","59.81","58.26","56.27","55.26","54.70","53.89","52.76","51.53","50.99","51.21","51.29","52.44","52.32"
"48045","Güeñes","63.31","63.19","63.17","61.76","60.07","59.60","57.88","57.35","55.90","57.02","56.80","57.38","58.04","59.15"
"01056","Harana/Valle de Arana","94.26","93.60","91.85","89.78","82.89","83.97","78.31","75.29","73.74","78.86","81.77","78.84","84.83","85.64"
"20040","Hernani","65.37","65.29","64.36","63.26","62.06","60.51","59.22","57.11","55.79","54.90","54.76","54.14","53.68","54.04"
"20041","Hernialde","55.83","57.62","48.31","51.72","51.05","49.58","53.30","56.56","51.77","49.78","51.82","52.34","54.82","52.33"
"20036","Hondarribia","69.18","67.37","66.07","64.29","62.08","60.40","57.81","55.56","54.54","53.05","51.52","50.76","50.70","50.14"
"20042","Ibarra","71.26","68.03","65.67","63.03","60.25","58.07","55.23","52.59","49.86","49.61","48.81","46.86","46.07","45.61"
"48048","Ibarrangelu","57.11","58.02","58.56","59.60","61.87","61.83","62.86","62.96","64.25","64.27","68.82","70.66","75.08","75.90"
"20043","Idiazabal","77.23","74.85","72.09","70.30","67.10","64.62","63.01","59.66","59.71","58.25","56.05","54.65","54.92","53.74"
"48094","Igorre","60.87","57.89","55.06","52.40","51.41","48.94","49.37","48.49","48.54","48.43","49.78","48.72","49.29","50.53"
"20044","Ikaztegieta","63.97","60.93","62.24","62.24","60.62","60.96","56.15","56.57","56.66","56.36","54.61","54.51","52.36","54.40"
"20045","Irun","66.05","64.93","63.40","61.80","60.05","58.31","56.95","55.23","54.09","53.45","52.71","52.02","52.29","52.70"
"20046","Irura","61.25","61.26","60.67","58.87","55.45","53.46","49.20","46.66","44.84","46.31","44.43","42.69","42.16","39.97"
"01027","Iruraiz-Gauna","57.19","54.71","57.23","59.08","58.65","56.14","53.45","50.76","50.93","51.89","50.00","49.84","48.09","50.16"
"01901","Iruña Oka/Iruña de Oca","54.90","54.51","54.17","53.16","50.88","48.82","47.25","45.59","44.12","43.09","43.18","44.92","44.34","43.70"
"48049","Ispaster","74.58","72.48","65.42","62.87","59.28","58.28","62.53","60.68","60.68","60.05","63.49","65.07","68.96","71.71"
"20047","Itsasondo","76.41","78.10","72.09","77.93","73.59","69.57","66.50","59.46","57.75","56.81","60.60","60.51","64.39","60.23"
"48910","Iurreta","67.82","66.36","65.04","60.40","57.63","55.86","54.83","52.02","51.79","51.04","50.73","49.76","49.63","50.82"
"48050","Izurtza","49.69","45.14","53.93","56.74","49.19","50.00","53.41","47.43","56.63","51.23","54.94","54.27","52.30","56.55"
"48022","Karrantza Harana/Valle de Carranza","66.91","66.20","64.84","62.38","61.73","60.02","59.93","60.85","62.79","62.77","64.33","64.27","63.86","66.70"
"48907","Kortezubi","74.03","72.96","71.38","69.20","64.59","62.88","58.71","58.46","57.92","59.29","60.00","59.92","60.34","64.16"
"01019","Kripan","87.88","80.20","80.77","78.38","79.63","85.85","80.56","74.77","67.27","68.81","62.07","62.18","59.66","57.85"
"01020","Kuartango","54.62","52.10","52.14","50.00","47.33","49.36","51.06","52.56","56.58","57.02","57.58","59.64","60.35","56.17"
"01028","Labastida/Bastida","67.05","66.97","64.89","63.64","59.58","58.92","58.51","55.95","56.24","56.08","55.70","53.53","54.40","55.56"
"01030","Lagrán","80.65","79.12","87.21","84.78","80.00","76.92","74.51","73.83","71.17","67.24","69.03","71.43","71.05","85.44"
"01031","Laguardia","61.00","59.33","55.53","55.28","55.73","54.75","54.29","52.68","55.74","57.70","57.48","57.93","60.17","63.46"
"01032","Lanciego/Lantziego","76.42","73.21","76.42","78.39","72.98","70.07","65.71","65.53","66.18","67.97","71.25","71.43","71.93","69.63"
"48051","Lanestosa","59.28","59.41","67.30","65.64","66.04","63.58","61.90","62.15","61.58","66.10","75.47","82.35","86.27","95.89"
"01902","Lantarón","59.71","59.75","58.87","59.35","58.53","59.08","57.40","59.16","54.02","52.29","53.12","52.85","56.09","53.55"
"01033","Lapuebla de Labarca","67.39","67.32","62.45","60.78","60.00","60.26","63.40","63.93","60.78","63.33","62.55","64.55","70.28","69.94"
"48052","Larrabetzu","66.94","65.27","64.74","62.45","62.20","62.27","60.82","61.00","62.54","63.88","66.47","67.21","68.02","69.69"
"20048","Larraul","65.54","68.24","72.19","71.52","68.03","71.83","69.80","69.39","69.50","80.87","86.32","80.61","77.78","72.45"
"20902","Lasarte-Oria","70.25","68.39","66.18","63.60","60.78","59.24","56.67","54.13","51.33","49.17","46.87","44.37","43.22","42.18"
"01036","Laudio/Llodio","69.01","66.67","65.23","62.60","60.78","59.55","57.83","56.24","55.50","53.86","52.57","51.38","50.60","49.65"
"48053","Laukiz","73.02","71.15","70.54","68.33","66.28","62.57","62.85","59.35","55.29","54.57","55.15","51.00","50.23","50.38"
"20049","Lazkao","66.69","66.75","65.86","64.35","63.12","61.69","59.74","59.25","57.71","57.24","55.29","55.55","55.91","56.68"
"20050","Leaburu","71.70","71.96","74.30","77.45","71.43","69.47","66.67","65.67","63.71","65.52","61.64","57.58","59.05","58.90"
"20051","Legazpi","73.91","71.76","69.78","68.51","66.84","64.69","61.71","59.29","59.04","58.33","57.81","56.44","56.78","56.65"
"20052","Legorreta","74.28","71.14","67.58","63.49","63.33","62.69","62.61","59.79","56.71","56.92","55.38","55.02","55.95","58.50"
"01058","Legutio","56.12","51.99","49.39","46.48","46.10","44.51","45.74","45.91","46.62","46.27","43.52","43.17","43.74","44.63"
"20068","Leintz-Gatzaga","58.78","59.60","60.53","60.25","63.06","63.86","62.73","59.28","60.37","54.32","50.29","51.52","52.15","49.70"
"48054","Leioa","60.74","58.82","56.22","53.74","51.97","49.97","48.10","46.56","45.57","45.31","45.30","43.77","43.46","43.36"
"48057","Lekeitio","72.44","71.79","70.44","69.60","67.55","67.25","66.14","63.75","62.61","62.74","61.52","59.86","59.53","58.73"
"48055","Lemoa","58.62","56.54","55.06","54.72","53.72","54.34","54.43","54.96","56.25","59.06","59.69","60.22","60.89","60.03"
"48056","Lemoiz","57.90","56.77","56.35","57.92","60.44","60.80","62.12","60.12","60.09","60.36","60.74","60.87","62.43","64.14"
"01034","Leza","76.67","71.43","80.00","67.72","70.31","71.77","66.20","65.44","72.52","66.67","66.92","63.12","71.88","77.97"
"48081","Lezama","64.76","62.13","60.21","58.86","57.71","55.75","55.44","54.93","55.61","55.15","54.84","54.74","55.35","54.75"
"20053","Lezo","54.40","53.35","52.42","52.11","50.86","49.95","49.96","48.96","47.60","47.24","46.90","46.67","46.64","46.73"
"20054","Lizartza","70.06","66.40","62.44","61.27","56.01","56.31","54.80","54.83","49.88","49.88","49.75","50.61","50.63","48.88"
"48903","Loiu","68.81","69.05","68.29","71.43","72.63","71.91","71.26","68.51","69.86","70.85","70.94","70.01","75.30","75.08"
"48058","Mallabia","62.02","60.93","59.76","58.43","55.18","54.49","53.71","52.20","47.11","45.25","46.64","46.82","48.32","47.43"
"48060","Markina-Xemein","65.23","62.92","60.81","59.63","59.47","56.94","55.51","53.73","54.02","55.76","57.32","57.36","58.93","60.25"
"48061","Maruri-Jatabe","65.91","62.97","60.99","58.00","57.03","58.48","56.92","54.03","55.74","52.89","54.11","52.55","55.02","52.82"
"48059","Mañaria","60.92","58.26","58.44","54.79","53.64","50.00","50.87","49.85","50.96","50.64","52.49","49.67","53.92","53.56"
"20901","Mendaro","75.54","74.66","71.36","66.75","63.77","60.22","56.21","55.04","56.38","55.23","54.67","53.33","55.28","54.75"
"48062","Mendata","75.68","73.18","66.23","68.81","66.52","63.52","60.49","63.95","61.30","60.09","56.49","57.99","59.53","61.32"
"48063","Mendexa","56.46","58.02","58.54","57.14","59.06","57.55","56.16","52.80","53.90","55.68","55.64","53.66","56.47","61.86"
"48064","Meñaka","68.79","62.39","61.96","59.87","60.43","58.17","56.70","56.94","51.95","49.54","55.01","57.41","59.94","62.12"
"01039","Moreda de Álava / Moreda Araba","59.03","64.08","69.78","73.72","69.66","70.55","75.35","77.55","78.00","82.12","92.96","90.48","94.37","85.43"
"48066","Morga","59.16","59.09","58.17","55.27","56.15","55.68","52.92","53.76","57.09","58.00","61.60","59.45","59.32","62.31"
"48068","Mundaka","68.16","65.96","65.33","63.61","63.58","60.25","59.11","57.28","54.48","54.27","53.14","53.95","55.60","56.34"
"48069","Mungia","61.69","60.06","59.02","58.08","56.29","54.51","53.51","52.34","51.96","51.27","51.54","51.33","52.00","52.76"
"48007","Munitibar-Arbatzegi Gerrikaitz-","67.03","59.52","60.07","61.27","57.55","59.33","60.85","65.86","68.80","74.77","78.40","77.83","79.91","77.67"
"48908","Murueta","57.65","53.47","53.20","49.52","50.25","49.51","53.23","58.97","60.10","63.10","65.93","62.43","66.09","67.09"
"48071","Muskiz","59.15","57.76","56.53","54.85","54.06","53.12","51.28","51.15","50.89","51.43","52.15","51.55","52.43","53.40"
"20057","Mutiloa","80.28","83.45","80.69","78.72","76.92","72.03","72.22","70.29","72.79","75.81","73.91","90.91","95.00","96.30"
"20056","Mutriku","64.22","63.23","60.49","60.18","59.26","57.85","56.66","55.11","53.11","52.72","52.42","52.90","53.04","54.14"
"48067","Muxika","73.22","72.21","69.37","66.90","67.39","65.03","64.35","61.69","61.61","61.93","63.31","64.34","63.91","62.34"
"48909","Nabarniz","58.90","61.22","59.33","57.82","57.64","60.54","59.18","58.22","63.04","61.97","67.67","62.41","67.39","66.18"
"01041","Navaridas","46.75","52.98","59.70","63.97","73.23","78.99","78.81","83.33","79.51","78.69","80.34","81.03","79.31","78.45"
"20063","Oiartzun","64.35","64.29","63.39","61.91","59.50","57.62","56.30","54.59","53.32","52.69","51.52","50.29","50.33","50.06"
"01042","Okondo","57.82","56.64","55.44","52.19","52.64","51.57","51.84","53.75","47.80","46.35","47.22","46.89","47.43","46.50"
"20058","Olaberria","85.60","84.92","81.59","82.56","81.31","82.30","78.53","78.27","76.14","75.61","70.37","68.75","64.81","62.75"
"48073","Ondarroa","66.11","66.09","65.38","64.71","62.79","62.39","61.43","59.62","58.81","58.57","57.48","54.72","54.57","55.06"
"20076","Ordizia","69.03","68.37","67.57","66.53","65.60","64.26","63.29","62.47","60.78","61.94","61.90","60.76","60.57","60.55"
"20905","Orendain","76.99","85.58","83.81","76.15","77.45","70.64","75.23","67.89","66.67","71.57","65.05","71.88","74.19","69.47"
"20060","Orexa","86.57","85.29","83.58","69.44","59.74","60.53","59.74","57.14","53.16","51.32","54.84","50.85","46.55","45.61"
"20061","Orio","63.53","62.33","61.39","60.72","59.33","57.69","55.69","54.03","52.66","51.22","52.34","51.34","51.42","52.08"
"20062","Ormaiztegi","68.29","66.54","63.12","61.58","58.90","56.21","54.81","54.56","52.98","53.24","51.13","51.76","51.28","55.27"
"48075","Orozko","71.00","69.88","69.48","67.72","65.63","66.06","64.61","62.55","61.27","61.66","59.24","58.87","60.52","59.25"
"48083","Ortuella","58.76","58.89","58.41","57.04","55.19","54.52","53.56","52.77","52.16","51.03","51.65","51.51","52.34","52.85"
"48072","Otxandio","71.98","68.48","66.07","64.04","61.54","58.63","58.03","57.95","57.42","57.18","60.20","60.36","61.24","63.74"
"01043","Oyón-Oion","69.95","69.13","68.52","66.87","67.00","64.45","59.82","60.06","59.93","57.06","55.88","54.31","55.52","53.53"
"20059","Oñati","74.26","71.32","69.65","68.32","66.81","64.72","62.18","60.24","59.86","59.40","58.73","58.47","58.17","57.76"
"20064","Pasaia","68.02","68.05","67.51","67.48","66.72","65.66","63.46","62.24","61.07","59.68","59.21","58.33","58.59","58.33"
"01044","Peñacerrada-Urizaharra","52.84","56.07","53.71","58.24","57.30","50.26","50.25","48.72","51.40","54.27","57.58","61.64","59.39","60.61"
"48077","Plentzia","57.02","57.98","55.64","56.37","55.80","55.97","54.78","53.86","55.11","55.88","55.31","54.14","54.26","53.28"
"48078","Portugalete","69.93","68.60","66.64","64.37","62.62","61.09","59.64","58.17","56.51","55.57","54.20","52.39","51.76","51.43"
