"Udalerri kodea","Udalerria","2015","2011","2010","2006","2001","1996"
"48001","Abadiño","1.44","1.15","1.29","1.57","1.78","0.97"
"20001","Abaltzisketa","7.80","5.26","3.47","6.30","11.38","18.10"
"48002","Abanto y Ciérvana-Abanto Zierbena","0.99","0.42","0.16","0.48","0.87","1.23"
"20002","Aduna","2.29","1.34","1.89","1.12","3.23","7.38"
"20016","Aia","11.36","9.85","8.29","11.83","23.77","27.76"
"20003","Aizarnazabal","3.15","3.12","2.48","2.69","5.50","9.35"
"48911","Ajangiz","4.19","3.83","3.29","3.50","4.84","10.00"
"20004","Albiztur","3.45","3.17","2.38","2.17","8.80","16.04"
"20005","Alegia","0.71","0.67","0.66","0.82","1.51","1.14"
"01001","Alegría-Dulantzi","1.56","1.24","1.44","1.75","4.93","6.18"
"20006","Alkiza","5.99","3.21","3.66","5.03","10.74","17.27"
"48912","Alonsotegi","1.88","0.99","0.66","0.40","1.46","1.63"
"20906","Altzaga","1.43","2.99","1.25","2.60","5.66","33.33"
"20007","Altzo","2.68","1.89","0.61","2.87","6.35","6.96"
"20008","Amezketa","5.45","3.06","2.70","3.61","4.68","6.96"
"48003","Amorebieta-Etxano","1.05","0.71","0.61","0.71","1.23","1.37"
"48004","Amoroto","2.81","6.82","5.03","5.81","15.43","15.58"
"01002","Amurrio","2.66","1.87","1.71","1.29","3.02","3.04"
"20009","Andoain","0.80","0.48","0.36","0.44","0.87","0.76"
"20010","Anoeta","1.27","1.53","0.60","1.33","2.08","2.54"
"20011","Antzuola","1.30","1.02","1.57","1.73","3.39","2.94"
"48005","Arakaldo","2.99","1.79","3.85","0.00","-1.234.56","12.82"
"20012","Arama","5.38","5.62","5.43","5.63","12.07","9.68"
"01003","Aramaio","4.01","4.17","2.24","3.33","4.82","7.30"
"48006","Arantzazu","1.83","1.85","2.03","0.76","1.65","1.09"
"48093","Areatza","3.22","3.14","3.10","3.15","1.94","5.34"
"20013","Aretxabaleta","0.79","0.53","0.61","0.76","0.59","0.85"
"01006","Armiñón","10.53","5.56","13.19","14.71","15.38","34.92"
"01037","Arraia-Maeztu","12.27","8.19","9.55","10.09","20.00","26.71"
"48009","Arrankudiaga","3.46","1.37","1.45","2.15","2.30","2.07"
"20055","Arrasate/Mondragón","0.68","0.40","0.30","0.34","0.59","0.38"
"48914","Arratzu","4.26","3.31","3.28","1.81","5.00","7.14"
"01008","Arratzua-Ubarrundia","5.10","5.34","4.20","4.31","10.92","15.15"
"48010","Arrieta","8.08","6.27","7.54","5.67","5.59","21.39"
"48011","Arrigorriaga","0.65","0.36","0.23","0.43","0.48","0.49"
"48023","Artea","3.36","2.83","1.99","2.78","7.56","6.05"
"48008","Artzentales","8.16","4.26","4.89","6.83","18.06","32.22"
"01004","Artziniega","2.83","2.04","1.79","1.90","4.91","5.58"
"01009","Asparrena","7.10","5.02","3.69","3.12","7.92","7.00"
"20014","Asteasu","7.17","5.39","4.84","4.54","9.22","20.33"
"20903","Astigarraga","1.59","1.38","1.41","1.31","3.16","3.69"
"20015","Ataun","5.65","4.78","3.72","5.77","10.20","11.67"
"48091","Atxondo","3.95","3.21","1.84","2.23","3.76","3.25"
"48070","Aulesti","5.62","4.15","5.84","4.63","7.25","6.81"
"01010","Ayala/Aiara","8.54","6.58","5.17","5.21","15.61","23.16"
"20017","Azkoitia","1.55","0.80","1.02","1.00","1.43","2.63"
"20018","Azpeitia","2.00","1.45","1.03","0.93","1.74","2.40"
"01049","Añana","11.59","8.82","8.00","8.33","15.85","26.03"
"48012","Bakio","3.64","2.90","3.24","2.77","3.88","7.63"
"20904","Baliarrain","5.63","1.72","3.33","4.35","4.17","28.21"
"48090","Balmaseda","1.54","0.57","0.54","1.22","2.25","1.46"
"48013","Barakaldo","0.75","0.22","0.24","0.28","0.45","0.36"
"48014","Barrika","1.08","0.76","0.77","0.90","1.83","1.09"
"01013","Barrundia","13.99","12.18","12.45","10.96","27.25","44.24"
"48015","Basauri","0.67","0.32","0.23","0.27","0.36","0.29"
"01011","Baños de Ebro/Mañueta","52.99","52.38","47.14","23.08","48.70","75.68"
"20019","Beasain","1.14","0.43","0.49","0.38","0.66","0.90"
"48092","Bedia","1.51","0.73","0.49","0.92","0.78","1.68"
"20020","Beizama","8.20","14.04","3.03","5.68","8.54","30.67"
"20021","Belauntza","5.17","2.92","2.19","1.31","0.76","2.13"
"48016","Berango","0.95","0.69","0.51","0.74","0.98","0.88"
"01014","Berantevilla","22.91","22.99","19.70","17.91","28.89","47.18"
"20022","Berastegi","5.08","2.59","1.98","2.63","3.54","6.27"
"20074","Bergara","1.25","0.68","0.54","0.43","0.68","1.73"
"48017","Bermeo","6.76","6.41","5.62","9.42","18.73","26.45"
"01016","Bernedo","17.72","17.24","16.31","18.52","31.88","41.98"
"48018","Berriatua","8.19","8.59","9.25","6.29","6.97","14.50"
"48019","Berriz","1.62","1.18","0.77","1.03","1.81","2.34"
"20023","Berrobi","2.35","2.65","2.07","1.18","3.72","5.21"
"20024","Bidania-Goiatz","6.25","4.27","2.34","4.12","4.44","18.45"
"48020","Bilbao","0.89","0.42","0.41","0.43","0.37","0.27"
"48021","Busturia","2.01","1.68","1.18","2.15","3.50","6.65"
"01017","Campezo/Kanpezu","8.76","4.96","4.96","5.85","10.27","11.30"
"20029","Deba","3.61","2.48","2.07","1.63","3.50","6.59"
"48901","Derio","0.73","0.70","0.54","0.97","1.16","1.89"
"48026","Dima","2.56","2.28","1.71","1.77","4.21","4.05"
"20069","Donostia / San Sebastián","0.90","0.44","0.39","0.60","0.87","1.06"
"48027","Durango","1.21","0.71","0.79","0.66","0.64","0.58"
"48028","Ea","2.20","2.72","1.56","3.41","5.80","8.68"
"20030","Eibar","0.86","0.37","0.38","0.36","0.44","0.59"
"48031","Elantxobe","2.90","3.52","4.27","9.52","18.75","38.66"
"01021","Elburgo/Burgelu","8.65","7.27","6.59","6.67","18.06","47.37"
"01022","Elciego","16.39","13.79","10.92","7.89","16.29","15.90"
"20031","Elduain","1.80","1.94","1.85","1.02","1.23","8.25"
"20033","Elgeta","0.99","0.94","1.40","1.83","1.71","4.24"
"20032","Elgoibar","1.84","1.06","0.92","0.68","1.23","1.67"
"48032","Elorrio","1.76","1.28","0.88","0.81","1.32","0.91"
"01023","Elvillar/Bilar","48.95","42.96","40.79","34.06","60.25","71.23"
"48902","Erandio","1.02","0.41","0.35","0.53","0.75","0.72"
"48033","Ereño","6.19","2.54","3.17","3.39","7.92","18.45"
"48034","Ermua","0.71","0.34","0.25","0.24","0.26","0.21"
"20067","Errenteria","0.76","0.38","0.49","0.64","1.17","1.20"
"20066","Errezil","13.23","8.73","6.37","9.61","17.94","34.01"
"01046","Erriberagoitia/Ribera Alta","10.27","6.73","4.63","6.61","23.51","35.27"
"48079","Errigoiti","6.45","3.29","3.80","4.50","4.94","20.12"
"20034","Eskoriatza","1.08","0.73","0.75","0.93","1.03","0.77"
"48029","Etxebarri","0.41","0.20","0.21","0.29","0.29","0.25"
"48030","Etxebarria","3.98","4.09","2.26","3.55","6.00","12.54"
"20035","Ezkio-Itsaso","3.69","2.83","3.72","3.97","3.32","7.41"
"48906","Forua","1.52","1.00","0.46","1.18","3.85","6.69"
"48035","Fruiz","1.94","2.08","1.44","2.09","7.33","19.67"
"20038","Gabiria","1.68","3.30","3.41","4.65","9.36","9.38"
"20037","Gaintza","7.84","4.08","1.85","6.56","15.09","15.52"
"48036","Galdakao","0.68","0.38","0.38","0.48","0.74","0.59"
"48037","Galdames","7.20","3.81","1.36","3.16","6.46","11.52"
"48038","Gamiz-Fika","6.16","4.30","3.37","3.72","10.75","16.93"
"48039","Garai","2.70","1.25","1.80","1.25","4.24","6.93"
"48040","Gatika","3.44","2.64","1.39","2.18","5.30","6.68"
"48041","Gautegiz Arteaga","1.12","0.27","0.77","1.28","1.81","3.75"
"20907","Gaztelu","9.59","4.11","3.75","4.95","11.86","13.33"
"48046","Gernika-Lumo","1.58","0.91","0.90","1.08","1.91","2.00"
"20039","Getaria","8.62","10.04","7.80","11.77","18.95","26.13"
"48044","Getxo","0.99","0.41","0.36","0.47","0.57","0.34"
"48047","Gizaburuaga","3.12","10.47","2.91","6.41","15.52","27.87"
"48042","Gordexola","3.71","2.74","1.59","1.77","5.48","7.62"
"48043","Gorliz","1.05","0.91","0.94","0.91","1.61","1.89"
"48045","Güeñes","1.68","1.63","1.01","1.34","2.54","4.07"
"01056","Harana/Valle de Arana","28.87","19.44","23.53","25.20","41.18","50.32"
