"Udalerri kodea","Udalerria","2014","2013","2011","2010","2006","2001"
"48001","Abadiño","89.30","89.20","89.50","88.20","87.86","86.45"
"20001","Abaltzisketa","0.00","0.00","0.00","0.90","0.99","0.00"
"48002","Abanto y Ciérvana-Abanto Zierbena","70.20","69.90","69.10","67.30","66.67","64.92"
"20002","Aduna","28.20","28.90","21.20","20.50","3.05","0.00"
"20016","Aia","55.20","55.30","54.20","15.10","0.53","0.00"
"20003","Aizarnazabal","15.40","15.30","16.00","22.60","12.20","0.00"
"48911","Ajangiz","17.10","16.70","16.70","14.80","0.00","0.00"
"20004","Albiztur","17.50","17.60","18.30","16.80","1.06","0.00"
"20005","Alegia","10.70","7.80","8.10","0.20","0.00","0.00"
"01001","Alegría-Dulantzi","80.30","80.40","75.20","37.40","27.19","0.00"
"20006","Alkiza","23.60","24.60","25.00","18.50","0.00","0.00"
"48912","Alonsotegi","69.30","68.80","67.10","49.40","48.42","39.24"
"20906","Altzaga","0.00","0.00","0.00","5.30","3.57","0.00"
"20007","Altzo","34.80","33.30","31.20","9.50","8.46","0.00"
"20008","Amezketa","48.10","48.00","47.70","56.70","56.68","48.25"
"48003","Amorebieta-Etxano","77.00","76.70","73.80","80.60","78.74","76.22"
"48004","Amoroto","26.00","25.90","27.10","4.20","0.79","0.00"
"01002","Amurrio","76.80","76.00","71.90","75.00","74.25","70.40"
"20009","Andoain","90.20","90.30","90.10","85.80","85.51","84.47"
"20010","Anoeta","80.50","80.10","80.30","86.70","85.65","81.20"
"20011","Antzuola","19.50","15.50","15.10","7.90","4.50","0.00"
"48005","Arakaldo","0.00","0.00","0.00","27.50","0.00","0.00"
"20012","Arama","19.40","19.70","20.30","16.70","0.00","0.00"
"01003","Aramaio","17.80","15.90","15.50","14.80","1.83","0.00"
"48006","Arantzazu","33.60","34.30","34.30","17.90","0.00","0.00"
"48093","Areatza","24.00","23.00","21.50","2.10","0.25","0.00"
"20013","Aretxabaleta","95.20","95.20","93.70","95.20","94.89","93.76"
"01006","Armiñón","0.00","0.00","0.00","3.30","0.00","0.00"
"01037","Arraia-Maeztu","0.00","0.00","0.00","8.70","0.32","0.00"
"48009","Arrankudiaga","16.00","16.00","15.90","23.10","15.99","9.30"
"20055","Arrasate/Mondragón","90.00","90.00","87.20","94.30","94.04","93.32"
"48914","Arratzu","0.00","0.00","0.00","0.00","0.00","0.00"
"01008","Arratzua-Ubarrundia","21.80","21.90","22.70","4.10","1.61","0.00"
"48010","Arrieta","0.00","0.00","0.00","2.90","0.99","0.00"
"48011","Arrigorriaga","89.60","89.60","85.70","86.60","86.34","83.17"
"48023","Artea","8.80","8.70","8.70","10.90","4.37","0.00"
"48008","Artzentales","0.00","0.00","0.00","3.30","0.00","0.00"
"01004","Artziniega","13.20","12.90","13.10","7.00","6.20","0.00"
"01009","Asparrena","56.00","55.60","53.30","9.10","2.17","0.00"
"20014","Asteasu","11.50","10.30","9.60","3.10","2.40","0.00"
"20903","Astigarraga","83.00","82.20","78.30","14.80","9.95","0.00"
"20015","Ataun","27.90","27.40","23.70","5.20","1.02","0.00"
"48091","Atxondo","88.40","88.30","88.80","90.30","91.02","88.35"
"48070","Aulesti","37.40","37.70","36.70","4.70","0.00","0.00"
"01010","Ayala/Aiara","30.50","29.40","27.80","23.90","16.02","0.00"
"20017","Azkoitia","87.30","87.00","85.60","92.20","91.77","91.21"
"20018","Azpeitia","86.40","86.30","86.30","81.10","81.13","81.02"
"01049","Añana","21.00","18.40","20.30","0.00","5.19","0.00"
"48012","Bakio","29.80","29.80","26.40","17.60","0.64","0.00"
"20904","Baliarrain","14.60","14.30","13.60","2.40","0.00","0.00"
"48090","Balmaseda","79.10","79.00","77.90","74.50","71.62","69.93"
"48013","Barakaldo","79.30","79.00","76.40","68.50","66.02","62.31"
"48014","Barrika","34.70","34.40","34.10","10.60","8.86","7.75"
"01013","Barrundia","41.50","41.20","40.60","3.10","0.95","0.00"
"48015","Basauri","88.50","88.40","86.00","74.40","74.34","73.89"
"01011","Baños de Ebro/Mañueta","0.00","0.00","0.00","1.70","1.67","0.00"
"20019","Beasain","88.90","88.70","85.90","94.90","94.96","94.62"
"48092","Bedia","46.10","44.80","42.70","40.70","39.83","36.72"
"20020","Beizama","0.00","0.00","0.00","0.00","0.00","0.00"
"20021","Belauntza","43.70","45.00","40.40","3.70","1.96","0.00"
