"Udalerri kodea","Udalerria","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004"
"20014","Asteasu","2.10","2.10","2.10","2.10","2.53","2.54","2.53","2.53","2.53","1.26","1.26","1.26","1.26"
"20903","Astigarraga","8.34","8.24","8.30","8.48","8.56","8.61","8.66","8.66","8.13","8.13","8.13","8.02","8.02"
"20015","Ataun","0.42","0.42","0.42","0.42","0.37","0.36","0.36","0.36","0.36","0.36","0.36","0.36","0.36"
"48091","Atxondo","1.44","1.44","1.44","1.43","1.42","1.43","1.43","1.43","1.43","1.43","1.43","1.43","1.43"
"48070","Aulesti","0.30","0.30","0.30","0.45","0.41","0.41","0.40","0.40","0.40","0.40","0.40","0.40","0.40"
"01010","Ayala/Aiara","0.86","0.86","0.86","0.87","0.92","0.92","0.92","0.92","0.89","0.89","0.89","0.89","0.83"
"20017","Azkoitia","2.35","2.35","2.35","2.37","2.13","2.15","2.08","2.08","2.08","2.09","2.09","2.08","2.08"
"20018","Azpeitia","2.68","2.68","2.68","2.78","2.49","2.83","2.83","2.83","2.83","2.20","2.20","2.21","2.21"
"01049","Añana","0.61","0.61","0.61","0.61","0.70","0.69","0.69","0.69","0.69","0.69","0.69","0.69","0.69"
"48012","Bakio","5.40","5.40","5.40","5.42","3.97","3.89","3.89","3.89","3.89","3.86","3.86","3.87","2.17"
"20904","Baliarrain","1.06","1.06","1.06","1.02","0.74","0.78","0.74","0.74","0.74","0.78","0.74","0.76","0.76"
"48090","Balmaseda","2.61","2.61","2.61","2.59","2.37","2.37","2.37","2.37","2.35","2.38","2.38","2.37","2.05"
"48013","Barakaldo","23.44","23.57","23.57","25.16","23.83","20.23","24.47","24.47","24.47","24.47","24.45","23.39","23.19"
"48014","Barrika","5.73","5.73","5.73","5.82","1.30","1.27","1.27","1.27","1.27","1.27","1.27","1.13","0.95"
"01013","Barrundia","1.34","1.34","1.34","1.26","1.25","1.24","1.24","1.24","1.24","1.24","1.25","1.25","1.25"
"48015","Basauri","44.03","43.92","43.92","44.94","40.83","41.24","41.24","41.64","41.64","41.24","40.71","40.90","38.51"
"01011","Baños de Ebro/Mañueta","2.20","2.20","2.19","2.49","2.19","2.20","2.16","2.12","2.01","2.01","1.55","1.54","1.54"
"20019","Beasain","4.76","4.76","4.75","4.59","3.80","3.81","3.72","3.71","3.71","4.44","4.44","4.44","4.31"
"48092","Bedia","1.83","1.83","1.83","1.79","1.43","1.42","1.42","1.42","1.42","1.42","1.39","1.39","1.39"
"20020","Beizama","0.16","0.16","0.16","0.17","0.16","0.16","0.15","0.15","0.15","0.15","0.15","0.16","0.16"
"20021","Belauntza","6.41","5.98","6.01","6.18","7.41","7.47","7.47","7.47","7.47","7.50","7.50","7.50","7.50"
"48016","Berango","13.29","13.29","12.37","12.50","12.50","6.47","6.55","6.55","6.55","6.55","6.55","6.54","6.54"
"01014","Berantevilla","1.66","1.66","1.62","1.59","1.12","1.13","1.13","1.13","1.13","1.13","1.13","0.98","0.94"
"20022","Berastegi","0.45","0.45","0.45","0.45","0.38","0.42","0.42","0.42","0.42","0.42","0.42","0.46","0.46"
"20074","Bergara","2.79","2.79","2.79","2.73","2.71","2.70","2.66","1.76","1.76","1.73","1.73","1.73","1.73"
"48017","Bermeo","2.29","2.30","2.65","2.59","2.70","2.67","2.67","2.67","2.67","2.60","2.60","2.49","2.32"
"01016","Bernedo","0.65","0.65","0.65","0.64","0.64","0.64","0.64","0.64","0.64","0.64","0.64","0.64","0.64"
"48018","Berriatua","1.46","1.46","1.46","1.56","1.66","1.57","1.77","1.77","1.77","1.77","1.74","1.72","0.99"
"48019","Berriz","2.60","2.66","2.66","2.75","1.78","1.76","1.76","1.76","1.74","1.74","1.74","1.73","1.73"
"20023","Berrobi","2.47","2.77","2.94","2.87","2.50","2.64","2.74","2.74","2.74","3.56","3.56","3.57","3.57"
"20024","Bidania-Goiatz","0.99","1.16","1.16","1.13","0.96","0.97","0.84","0.84","0.84","0.84","0.84","0.84","0.84"
"48020","Bilbao","31.46","31.46","31.67","32.43","32.47","31.90","31.85","31.85","31.14","30.97","30.97","30.03","28.65"
"48021","Busturia","2.44","2.44","2.44","2.44","2.30","2.32","2.27","2.27","2.27","2.27","2.27","2.27","2.18"
"01017","Campezo/Kanpezu","0.63","0.63","0.63","0.63","0.54","0.54","0.55","0.55","0.55","0.55","0.55","0.55","0.55"
"20029","Deba","2.23","2.23","2.23","2.21","2.23","2.22","2.16","2.16","2.16","1.98","1.98","1.98","1.97"
"48901","Derio","20.72","20.72","20.72","20.44","17.61","24.14","24.66","24.66","24.66","24.69","24.69","24.61","15.13"
"48026","Dima","0.39","0.39","0.39","0.41","0.40","0.40","0.40","0.61","0.61","0.08","0.08","0.06","0.06"
"20069","Donostia / San Sebastián","22.59","22.58","21.92","21.84","21.46","21.49","17.58","17.58","17.51","17.13","17.14","17.14","17.06"
"48027","Durango","17.71","17.71","17.71","17.48","21.80","21.21","21.59","21.59","21.59","21.59","21.59","20.75","20.75"
"48028","Ea","0.72","1.04","1.04","1.03","0.29","0.29","0.29","0.29","0.29","0.29","0.29","0.29","0.29"
"20030","Eibar","5.43","5.72","5.72","5.66","6.59","6.77","7.49","7.49","7.27","5.90","4.74","5.45","5.21"
"48031","Elantxobe","1.81","1.81","1.81","1.64","1.64","1.58","1.58","2.21","2.21","2.21","2.21","2.20","2.20"
"01021","Elburgo/Burgelu","1.97","1.97","1.97","1.97","1.73","1.71","1.71","1.71","1.68","1.68","1.68","1.68","1.68"
"01022","Elciego","4.41","4.41","4.41","4.47","3.16","3.15","3.15","2.85","2.85","2.85","2.85","2.76","2.76"
"20031","Elduain","0.66","0.66","0.66","0.69","0.69","0.70","0.70","0.70","0.70","0.70","0.70","0.70","0.70"
"20033","Elgeta","1.92","1.92","1.92","1.97","1.36","1.40","1.40","1.40","1.40","1.40","1.40","1.40","1.35"
"20032","Elgoibar","3.58","3.58","3.58","2.91","2.46","2.44","2.44","2.44","2.44","2.44","2.44","1.69","2.45"
"48032","Elorrio","2.66","2.66","2.66","2.71","2.71","2.02","2.02","2.00","2.00","1.86","2.26","2.33","2.33"
"01023","Elvillar/Bilar","1.18","1.18","1.18","1.17","1.17","1.19","1.19","1.19","1.19","1.19","1.19","1.19","1.19"
"48902","Erandio","12.54","12.61","12.40","13.04","8.70","9.11","9.37","9.37","9.30","9.35","8.83","8.66","8.36"
"48033","Ereño","0.41","0.41","0.41","0.42","0.58","0.58","0.58","0.58","0.58","0.58","0.58","0.58","0.56"
"48034","Ermua","11.56","13.80","13.80","13.75","6.79","7.10","7.06","7.06","7.06","6.76","6.74","6.75","6.75"
"20067","Errenteria","8.81","9.27","9.27","9.17","5.39","5.33","5.56","5.56","5.56","5.23","5.23","5.05","5.35"
"20066","Errezil","0.20","0.20","0.20","0.19","0.19","0.19","0.19","0.19","0.19","0.19","0.18","0.18","0.19"
"01046","Erriberagoitia/Ribera Alta","0.91","0.91","0.91","0.91","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"48079","Errigoiti","0.71","0.71","0.71","0.71","0.92","0.80","0.80","0.80","0.80","0.80","0.68","0.68","0.68"
"20034","Eskoriatza","1.27","1.27","1.27","1.24","0.83","0.83","0.83","0.83","0.83","0.83","0.83","0.83","0.83"
"48029","Etxebarri","36.66","36.12","36.09","35.24","40.89","41.88","41.88","41.88","41.88","41.88","41.88","41.41","41.41"
"48030","Etxebarria","1.61","1.61","1.61","1.62","1.55","1.56","1.54","1.54","1.54","1.54","1.54","1.54","1.54"
"20035","Ezkio-Itsaso","1.46","1.46","1.46","1.45","1.07","1.08","1.08","1.08","1.08","1.16","0.68","0.68","0.68"
"48906","Forua","1.98","1.98","1.98","1.93","1.31","1.27","1.25","1.25","1.25","1.25","1.25","1.25","1.25"
"48035","Fruiz","2.13","2.13","2.13","2.26","0.98","0.96","0.98","0.98","0.98","0.98","0.86","0.86","0.86"
"20038","Gabiria","1.19","1.19","1.19","1.14","1.14","1.13","1.13","1.13","1.13","1.13","1.05","1.06","1.06"
"20037","Gaintza","0.20","0.20","0.20","0.20","0.20","0.20","0.20","0.20","0.20","0.20","0.20","0.20","0.20"
"48036","Galdakao","10.87","10.87","10.87","12.81","9.96","9.83","9.83","9.83","9.80","9.80","9.80","9.54","9.53"
"48037","Galdames","0.50","0.50","0.50","0.49","0.42","0.42","0.42","0.42","0.42","0.42","0.42","0.42","0.41"
"48038","Gamiz-Fika","2.55","2.55","2.55","2.57","2.82","2.77","2.78","2.39","2.39","1.09","1.09","1.19","1.19"
"48039","Garai","0.46","0.46","0.46","0.48","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35"
"48040","Gatika","1.09","1.09","1.09","1.10","0.60","0.60","0.60","0.60","0.60","0.73","0.73","0.73","0.73"
"48041","Gautegiz Arteaga","5.53","5.53","5.53","5.37","5.37","5.39","5.39","5.39","5.39","5.39","5.39","5.39","5.39"
"20907","Gaztelu","0.12","0.12","0.12","0.12","0.20","0.21","0.21","0.21","0.21","0.21","0.21","0.22","0.22"
"48046","Gernika-Lumo","17.21","17.21","17.21","16.52","17.08","17.14","17.15","17.15","17.15","17.16","17.16","17.16","17.16"
"20039","Getaria","3.61","3.61","3.61","2.68","4.47","4.60","4.60","4.60","4.60","1.36","1.36","1.36","1.36"
"48044","Getxo","40.23","40.23","40.10","40.99","40.20","39.88","39.88","37.39","37.39","37.39","37.39","37.39","38.69"
"48047","Gizaburuaga","1.69","1.69","1.69","1.72","2.81","2.71","2.71","2.71","2.71","2.59","2.59","2.59","2.59"
"48042","Gordexola","0.78","0.78","0.77","0.78","0.55","0.59","0.59","0.59","0.58","0.58","0.58","0.56","0.56"
"48043","Gorliz","12.91","12.91","12.91","17.44","9.82","9.69","9.69","9.69","9.69","9.61","9.61","9.61","9.61"
"48045","Güeñes","2.55","2.55","2.55","2.53","2.28","2.29","2.29","2.29","2.29","2.30","1.81","1.71","1.71"
"01056","Harana/Valle de Arana","0.78","0.78","0.78","0.77","0.57","0.57","0.57","0.57","0.57","0.57","0.57","0.57","0.57"
"20040","Hernani","6.01","5.65","5.64","5.60","5.38","6.92","6.82","6.82","6.82","4.41","4.41","4.41","4.41"
"20041","Hernialde","0.65","0.65","0.65","0.60","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33"
"20036","Hondarribia","10.37","10.38","10.38","10.18","9.68","12.70","12.61","12.61","12.61","12.61","12.61","12.61","12.44"
"20042","Ibarra","9.88","9.84","10.04","10.14","2.92","3.00","3.00","3.00","3.00","3.00","3.00","3.00","2.99"
"48048","Ibarrangelu","1.70","1.70","1.70","1.62","1.72","1.57","1.57","1.57","1.57","1.57","1.55","1.55","1.52"
"20043","Idiazabal","2.00","2.00","2.00","2.05","1.07","1.06","1.06","1.06","1.06","1.06","1.06","1.06","1.07"
"48094","Igorre","3.91","3.91","4.09","4.19","3.12","3.08","3.08","3.08","3.08","2.53","3.06","3.06","3.06"
"20044","Ikaztegieta","5.46","5.46","5.46","5.59","6.19","6.25","4.35","4.35","4.35","4.35","4.35","4.35","4.88"
"20045","Irun","13.59","15.38","15.15","14.34","11.12","10.95","10.85","10.65","10.67","10.56","10.80","11.15","5.48"
"20046","Irura","10.00","10.00","10.00","10.10","10.10","10.80","10.80","10.80","8.97","8.97","8.97","9.04","9.04"
"01027","Iruraiz-Gauna","1.60","1.60","1.60","1.58","1.43","1.42","1.41","1.41","1.41","1.41","1.41","1.41","1.41"
"01901","Iruña Oka/Iruña de Oca","6.15","6.15","6.62","6.54","4.99","4.96","4.97","4.96","4.96","4.96","4.96","4.96","4.96"
"48049","Ispaster","0.28","0.28","0.28","0.27","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23"
"20047","Itsasondo","1.45","1.45","1.45","1.45","1.99","1.42","1.36","1.36","1.36","1.36","1.36","1.31","1.31"
"48910","Iurreta","4.16","4.16","4.16","4.12","2.99","2.99","2.89","2.89","2.89","2.90","2.87","2.87","1.36"
"48050","Izurtza","4.50","4.52","4.52","4.43","3.14","3.05","3.05","3.05","3.05","3.05","3.05","3.04","3.04"
"48022","Karrantza Harana/Valle de Carranza","0.26","0.26","0.26","0.27","0.17","0.17","0.17","0.17","0.17","0.17","0.17","0.18","0.18"
"48907","Kortezubi","0.27","0.27","0.27","0.27","0.33","0.33","0.32","0.32","0.32","0.32","0.32","0.32","0.32"
"01019","Kripan","1.18","1.18","1.18","1.19","1.28","0.35","0.35","1.18","1.18","1.19","1.18","1.19","1.19"
"01020","Kuartango","0.79","0.79","0.79","0.79","0.84","0.84","0.84","0.84","0.84","0.84","0.84","0.84","0.84"
"01028","Labastida/Bastida","2.61","2.61","2.61","2.59","2.15","2.16","2.12","2.12","2.12","2.12","2.12","2.12","2.27"
"01030","Lagrán","0.63","0.63","0.63","0.66","0.49","0.49","0.49","0.56","0.56","0.56","0.56","0.56","0.56"
"01031","Laguardia","1.23","1.23","1.23","1.26","1.02","1.04","1.12","1.12","1.12","1.12","1.12","1.12","1.25"
"01032","Lanciego/Lantziego","1.84","1.84","1.84","1.85","1.84","1.06","1.06","1.06","1.06","1.06","1.06","1.06","1.06"
"48051","Lanestosa","14.65","14.65","14.65","14.65","13.07","11.46","12.42","12.42","12.42","12.42","12.42","12.38","12.38"
"01902","Lantarón","3.13","3.13","3.13","3.08","2.93","3.21","3.22","3.22","3.22","3.22","3.22","3.21","3.21"
"01033","Lapuebla de Labarca","7.20","7.20","7.20","7.41","7.41","7.40","7.40","7.40","7.40","7.40","7.40","7.41","7.41"
"48052","Larrabetzu","1.24","1.24","1.24","1.32","0.82","0.76","0.75","0.75","0.75","0.75","0.75","0.75","0.75"
"20048","Larraul","0.61","0.61","0.61","0.63","0.68","0.64","0.64","0.64","0.64","0.63","0.63","0.62","0.62"
"20902","Lasarte-Oria","16.94","16.96","15.72","15.48","17.29","16.77","17.05","17.10","17.10","17.10","17.10","17.10","17.10"
"01036","Laudio/Llodio","5.70","5.70","5.67","5.78","4.78","4.76","4.76","4.28","4.28","4.28","4.22","4.22","4.16"
"48053","Laukiz","6.30","6.30","6.30","6.44","6.96","6.88","6.96","6.96","6.96","6.96","6.96","6.96","6.96"
"20049","Lazkao","6.94","6.92","6.92","6.95","7.47","7.61","7.61","7.61","7.61","8.19","8.19","8.19","7.71"
"20050","Leaburu","2.96","2.99","1.40","1.40","1.76","1.69","1.74","1.74","1.74","1.68","1.65","1.66","1.66"
"20051","Legazpi","2.84","2.84","2.84","2.82","2.79","2.81","2.81","2.81","2.92","2.92","2.92","2.95","2.97"
"20052","Legorreta","2.86","2.86","2.86","2.97","2.84","2.85","3.27","3.27","3.27","3.28","3.49","3.27","3.27"
"01058","Legutio","6.84","6.84","6.86","6.74","6.55","6.72","6.72","6.72","6.72","6.72","6.72","6.72","6.29"
"20068","Leintz-Gatzaga","0.16","0.16","0.16","0.16","0.16","0.16","0.16","0.16","0.16","0.16","0.16","0.16","0.16"
"48054","Leioa","32.41","32.55","32.24","32.82","32.15","31.52","31.51","31.51","31.49","32.22","31.53","35.11","33.94"
"48057","Lekeitio","29.51","29.51","29.51","40.38","32.75","31.37","31.37","31.37","31.37","29.53","29.32","29.29","29.29"
"48055","Lemoa","5.18","5.18","5.21","5.11","5.08","4.92","4.95","4.95","4.95","3.13","3.13","3.13","3.51"
"48056","Lemoiz","4.75","4.75","4.68","4.68","4.25","4.17","5.72","5.72","5.72","5.70","5.72","5.80","3.00"
"01034","Leza","1.38","1.38","1.38","1.60","1.84","1.57","1.57","1.57","1.52","1.52","1.52","1.52","1.52"
"48081","Lezama","2.05","2.04","2.04","2.06","3.05","2.75","2.75","2.75","2.78","0.83","0.83","0.83","1.00"
"20053","Lezo","10.54","10.54","10.54","12.10","10.25","9.28","8.94","8.94","8.94","8.91","8.91","9.02","8.56"
"20054","Lizartza","1.29","1.29","1.29","1.30","1.24","1.23","1.21","1.21","1.21","0.69","0.70","0.69","0.69"
"48903","Loiu","10.01","10.01","9.89","9.93","9.40","11.34","10.13","10.12","10.13","10.92","10.95","10.96","3.17"
"48058","Mallabia","1.99","1.99","1.99","1.90","1.77","1.75","1.75","1.75","1.75","1.75","1.75","1.82","1.82"
"48060","Markina-Xemein","1.51","1.51","1.08","1.09","0.88","0.83","0.84","0.84","0.84","0.84","0.82","0.62","0.60"
"48061","Maruri-Jatabe","1.36","1.36","1.31","1.38","1.04","1.04","1.05","1.05","1.05","1.05","1.05","1.05","1.20"
"48059","Mañaria","0.54","0.54","0.54","0.69","0.56","0.56","0.56","0.56","0.56","0.56","0.56","0.56","0.56"
"20901","Mendaro","0.87","0.87","0.87","0.85","0.70","0.70","0.73","0.73","0.65","0.65","0.79","0.79","0.66"
"48062","Mendata","0.39","0.39","0.39","0.39","0.37","0.38","0.38","0.38","0.37","0.37","0.37","0.36","0.36"
"48063","Mendexa","1.46","1.46","1.46","1.55","2.18","2.19","2.10","2.10","2.10","2.10","2.10","2.09","2.09"
"48064","Meñaka","0.45","0.48","0.48","0.49","0.37","0.36","0.38","0.38","0.38","0.38","0.38","0.38","0.38"
"01039","Moreda de Álava / Moreda Araba","2.13","2.13","2.13","2.08","1.88","1.89","1.89","1.89","1.89","1.92","1.91","1.91","1.91"
"48066","Morga","0.68","0.71","0.71","0.71","0.79","0.79","0.75","0.75","0.75","0.75","0.75","0.75","0.75"
"48068","Mundaka","7.56","8.65","8.65","8.78","8.05","7.55","7.55","7.55","7.55","7.55","7.55","7.49","7.06"
"48069","Mungia","12.39","11.64","11.64","11.52","11.42","10.95","11.55","11.55","11.56","11.62","10.78","10.78","10.51"
"48007","Munitibar-Arbatzegi Gerrikaitz-","0.32","0.32","0.32","0.32","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25"
"48908","Murueta","3.32","3.32","3.32","3.38","4.05","3.93","3.54","3.54","3.54","3.54","3.54","3.53","3.50"
"48071","Muskiz","11.45","11.45","11.45","11.67","10.94","10.99","10.39","10.39","10.39","10.39","10.39","10.39","10.39"
"20057","Mutiloa","0.38","0.38","0.38","0.38","0.39","0.40","0.48","0.48","0.48","0.48","0.48","0.38","0.38"
"20056","Mutriku","1.59","1.59","1.59","1.56","1.40","1.39","1.37","1.37","1.37","1.18","1.18","1.13","0.98"
"48067","Muxika","0.62","0.62","0.54","0.55","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.34"
"48909","Nabarniz","0.55","0.55","0.55","0.53","0.63","0.63","0.61","0.61","0.61","0.61","0.61","0.61","0.60"
"01041","Navaridas","1.32","1.32","1.32","1.31","1.05","1.06","0.81","0.81","0.81","0.81","0.81","0.81","0.81"
"20063","Oiartzun","4.03","4.01","4.01","3.95","4.21","4.16","4.14","3.61","3.61","2.69","2.59","3.06","2.58"
"01042","Okondo","1.11","1.11","1.11","1.08","1.08","1.09","1.10","1.10","1.10","3.14","3.14","3.24","3.25"
"20058","Olaberria","8.95","8.88","8.88","8.91","8.84","8.91","7.46","7.46","7.46","7.46","7.96","7.96","5.44"
"48073","Ondarroa","11.38","11.38","11.38","11.83","13.63","16.40","13.26","13.26","13.26","13.26","13.35","13.34","12.95"
"20076","Ordizia","14.28","12.38","12.38","11.96","11.49","11.33","11.33","11.33","11.33","11.33","11.33","11.36","11.36"
"20905","Orendain","0.75","0.75","0.75","0.83","0.83","0.84","0.84","0.84","0.84","0.76","0.76","0.77","0.77"
"20060","Orexa","0.58","0.58","0.58","0.60","0.66","0.66","0.67","0.67","0.67","0.67","0.67","0.67","0.64"
"20061","Orio","4.60","4.60","4.60","4.60","4.36","4.30","4.30","4.29","4.70","4.70","1.90","1.90","1.90"
"20062","Ormaiztegi","5.04","5.04","5.04","5.04","5.04","4.91","4.84","4.84","4.84","5.19","5.13","5.14","5.03"
"48075","Orozko","0.71","0.71","0.72","0.72","0.54","0.53","0.53","0.53","0.53","0.53","0.53","0.53","0.53"
"48083","Ortuella","17.85","17.85","17.85","17.47","8.22","8.53","8.53","8.53","8.62","8.78","8.74","8.45","8.29"
"48072","Otxandio","2.22","2.22","2.47","2.77","2.77","2.76","1.40","2.81","2.81","2.81","2.81","2.82","2.82"
"01043","Oyón-Oion","4.11","4.11","4.11","4.08","4.08","3.39","3.35","3.35","3.35","3.35","3.35","3.35","3.35"
"20059","Oñati","1.59","1.59","1.59","1.55","1.27","1.27","1.26","1.26","1.26","1.30","1.30","1.17","1.18"
"20064","Pasaia","7.46","7.46","7.43","7.10","7.14","6.69","6.87","6.87","6.87","6.87","6.87","6.87","4.40"
"01044","Peñacerrada-Urizaharra","0.61","0.61","0.61","0.64","0.61","0.62","0.62","0.62","0.62","0.62","0.62","0.62","0.62"
"48077","Plentzia","19.49","19.49","19.49","18.86","4.84","4.90","4.51","4.51","4.51","4.54","4.54","4.53","4.53"
"48078","Portugalete","39.03","39.03","39.09","38.87","35.99","37.91","37.91","37.91","37.91","37.91","37.91","36.52","36.52"
"01047","Ribera Baja/Erribera Beitia","9.44","9.44","3.48","3.48","2.70","2.48","2.48","2.48","2.48","2.48","2.51","2.51","2.51"
"01051","Salvatierra/Agurain","5.70","5.70","5.70","5.76","5.93","3.58","3.58","3.58","3.58","3.58","3.58","3.58","3.58"
"01052","Samaniego","2.43","2.43","2.43","2.40","1.74","1.72","1.72","1.72","1.72","1.72","1.72","1.71","1.71"
"01053","San Millán/Donemiliaga","2.23","2.23","2.23","2.23","2.35","2.34","2.34","1.46","1.46","1.46","1.46","1.46","1.46"
"48082","Santurtzi","16.43","16.43","43.56","45.85","45.84","55.58","50.53","50.43","50.43","50.43","50.43","50.43","21.42"
"20070","Segura","2.09","2.09","2.09","2.08","1.52","1.53","1.49","1.49","1.49","1.49","1.49","1.49","1.49"
"48084","Sestao","65.12","65.12","65.12","65.65","68.98","71.14","71.14","71.14","71.09","71.09","71.09","71.08","70.96"
"48904","Sondika","14.37","14.37","16.71","15.92","14.02","15.22","13.90","13.90","13.93","13.93","15.14","14.80","13.16"
"48085","Sopela","13.47","13.47","13.47","13.48","13.44","13.30","13.30","13.30","13.30","13.30","13.30","13.23","13.23"
"48086","Sopuerta","1.19","1.19","1.19","1.15","1.09","1.08","1.08","1.08","1.08","1.08","1.08","1.08","1.24"
"20065","Soraluze-Placencia de las Armas","2.80","2.80","2.80","2.75","2.60","2.58","2.58","2.58","2.58","2.58","2.58","2.41","2.37"
"48076","Sukarrieta","8.65","8.65","8.65","8.65","10.58","7.17","7.17","7.17","7.17","7.17","7.17","7.19","7.19"
"20071","Tolosa","4.15","4.16","4.07","4.02","4.30","4.30","4.25","2.85","2.84","2.83","2.83","2.82","2.82"
