"Udalerri kodea","Udalerria","2014","2013","2011","2009","2006","2003","2001","1997"
"20031","Elduain","22.169.00","22.155.00","21.733.00","21.491.00","17.109.00","14.303.00","13.078.00","10.413.00"
"20033","Elgeta","19.970.00","20.070.00","21.206.00","20.164.00","16.480.00","13.330.00","12.418.00","9.221.00"
"20032","Elgoibar","19.909.00","19.679.00","19.947.00","19.606.00","16.844.00","13.625.00","12.880.00","9.533.00"
"48032","Elorrio","19.486.00","19.258.00","19.488.00","19.396.00","17.118.00","13.715.00","12.738.00","10.075.00"
"01023","Elvillar/Bilar","12.993.00","11.533.00","11.510.00","13.194.00","11.720.00","10.232.00","10.160.00","9.698.00"
"48902","Erandio","15.392.00","15.325.00","15.312.00","15.410.00","13.712.00","10.500.00","9.615.00","7.558.00"
"48033","Ereño","23.012.00","23.618.00","23.131.00","21.989.00","20.450.00","14.381.00","11.541.00","9.864.00"
"48034","Ermua","16.750.00","16.471.00","16.600.00","16.304.00","14.749.00","11.445.00","10.725.00","8.192.00"
"20067","Errenteria","16.477.00","16.417.00","16.947.00","16.833.00","14.721.00","11.267.00","10.423.00","8.123.00"
"20066","Errezil","16.699.00","16.261.00","15.004.00","15.129.00","11.202.00","10.873.00","10.267.00","7.778.00"
"01046","Erriberagoitia/Ribera Alta","20.212.00","21.672.00","21.761.00","20.617.00","17.478.00","14.676.00","13.378.00","10.368.00"
"48079","Errigoiti","19.783.00","20.129.00","19.107.00","19.567.00","16.818.00","13.510.00","11.736.00","8.507.00"
"20034","Eskoriatza","19.317.00","19.667.00","20.654.00","20.782.00","17.946.00","14.867.00","14.137.00","10.898.00"
"48029","Etxebarri","18.899.00","18.704.00","18.781.00","18.397.00","15.294.00","12.031.00","10.485.00","7.434.00"
"48030","Etxebarria","19.703.00","19.191.00","19.106.00","19.475.00","15.940.00","13.999.00","12.309.00","9.862.00"
"20035","Ezkio-Itsaso","22.621.00","21.720.00","21.707.00","20.434.00","16.847.00","14.201.00","12.859.00","9.529.00"
"48906","Forua","18.132.00","18.610.00","19.003.00","18.559.00","15.529.00","11.869.00","11.125.00","8.947.00"
"48035","Fruiz","20.566.00","20.759.00","20.874.00","21.111.00","18.199.00","14.026.00","11.948.00","9.959.00"
"20038","Gabiria","23.657.00","22.548.00","23.178.00","20.254.00","16.722.00","13.552.00","13.947.00","10.221.00"
