"Udalerri kodea","Udalerria","2015","2014"
"48001","Abadiño","14.32","14.15"
"20001","Abaltzisketa","0.00","0.00"
"48002","Abanto y Ciérvana-Abanto Zierbena","34.23","36.60"
"20002","Aduna","11.67","15.69"
"20016","Aia","9.14","9.14"
"20003","Aizarnazabal","25.45","28.13"
"48911","Ajangiz","8.26","8.47"
"20004","Albiztur","11.49","11.98"
"20005","Alegia","29.48","30.37"
"01001","Alegría-Dulantzi","31.36","22.13"
"20006","Alkiza","11.11","5.35"
"48912","Alonsotegi","40.95","34.95"
"20906","Altzaga","11.90","11.49"
"20007","Altzo","23.47","14.42"
"20008","Amezketa","7.89","7.84"
"48003","Amorebieta-Etxano","21.29","20.18"
"48004","Amoroto","13.82","14.15"
"01002","Amurrio","23.55","26.87"
"20009","Andoain","18.65","20.24"
"20010","Anoeta","17.31","13.79"
"20011","Antzuola","9.10","13.56"
"48005","Arakaldo","0.00","25.64"
"20012","Arama","9.43","0.00"
"01003","Aramaio","12.63","10.04"
"48006","Arantzazu","10.81","15.96"
"48093","Areatza","29.16","20.87"
"20013","Aretxabaleta","11.67","9.35"
"01006","Armiñón","16.53","16.26"
"01037","Arraia-Maeztu","17.11","12.38"
"48009","Arrankudiaga","8.25","2.09"
"20055","Arrasate/Mondragón","22.64","22.22"
"48914","Arratzu","10.15","15.00"
"01008","Arratzua-Ubarrundia","7.53","11.07"
"48010","Arrieta","3.45","3.40"
"48011","Arrigorriaga","23.59","21.14"
"48023","Artea","10.81","15.58"
"48008","Artzentales","50.38","46.51"
"01004","Artziniega","21.95","22.03"
"01009","Asparrena","31.67","32.37"
"20014","Asteasu","17.88","16.13"
"20903","Astigarraga","11.31","7.89"
"20015","Ataun","15.71","13.73"
"48091","Atxondo","11.53","10.10"
"48070","Aulesti","9.15","6.06"
"01010","Ayala/Aiara","13.33","13.54"
"20017","Azkoitia","23.70","21.55"
"20018","Azpeitia","19.85","20.31"
"01049","Añana","11.36","11.49"
"48012","Bakio","25.76","28.81"
"20904","Baliarrain","0.00","0.00"
"48090","Balmaseda","38.10","38.80"
"48013","Barakaldo","31.19","30.69"
"48014","Barrika","14.63","15.83"
"01013","Barrundia","11.93","12.00"
"48015","Basauri","27.23","27.40"
"01011","Baños de Ebro/Mañueta","5.95","5.92"
"20019","Beasain","11.37","11.89"
"48092","Bedia","24.49","22.68"
"20020","Beizama","0.00","0.00"
"20021","Belauntza","15.75","22.90"
"48016","Berango","9.96","10.89"
"01014","Berantevilla","8.66","16.88"
"20022","Berastegi","1.78","5.43"
"20074","Bergara","16.28","16.59"
"48017","Bermeo","29.52","30.42"
"01016","Bernedo","10.03","12.82"
"48018","Berriatua","36.59","27.31"
"48019","Berriz","21.68","22.21"
"20023","Berrobi","29.70","16.45"
"20024","Bidania-Goiatz","10.79","10.68"
"48020","Bilbao","41.79","41.07"
"48021","Busturia","25.33","26.22"
"01017","Campezo/Kanpezu","7.17","8.85"
"20029","Deba","13.11","14.21"
"48901","Derio","10.34","11.92"
"48026","Dima","16.19","12.36"
"20069","Donostia / San Sebastián","16.57","17.38"
"48027","Durango","18.88","17.83"
"48028","Ea","16.39","18.69"
"20030","Eibar","32.27","28.80"
"48031","Elantxobe","27.32","37.23"
"01021","Elburgo/Burgelu","0.00","9.43"
"01022","Elciego","20.33","24.95"
"20031","Elduain","8.06","7.87"
"20033","Elgeta","17.67","26.74"
"20032","Elgoibar","26.61","27.23"
"48032","Elorrio","12.67","8.56"
"01023","Elvillar/Bilar","17.05","11.43"
"48902","Erandio","31.11","28.80"
"48033","Ereño","7.14","7.58"
"48034","Ermua","28.05","24.23"
"20067","Errenteria","25.77","24.94"
"20066","Errezil","9.46","22.95"
"01046","Erriberagoitia/Ribera Alta","9.37","6.79"
"48079","Errigoiti","10.56","10.71"
"20034","Eskoriatza","15.03","17.88"
"48029","Etxebarri","12.90","15.07"
"48030","Etxebarria","33.33","32.58"
"20035","Ezkio-Itsaso","6.31","9.40"
"48906","Forua","27.90","29.47"
"48035","Fruiz","7.30","7.19"
"20038","Gabiria","0.00","0.00"
"20037","Gaintza","0.00","0.00"
"48036","Galdakao","9.77","10.65"
"48037","Galdames","30.59","25.94"
"48038","Gamiz-Fika","20.77","20.93"
"48039","Garai","6.58","6.41"
"48040","Gatika","13.30","11.96"
"48041","Gautegiz Arteaga","14.05","14.02"
"20907","Gaztelu","0.00","0.00"
"48046","Gernika-Lumo","22.48","23.77"
"20039","Getaria","10.48","15.57"
"48044","Getxo","16.64","16.49"
"48047","Gizaburuaga","26.79","36.36"
"48042","Gordexola","23.07","24.17"
"48043","Gorliz","22.86","23.35"
"48045","Güeñes","37.92","36.38"
"01056","Harana/Valle de Arana","36.50","28.57"
"20040","Hernani","22.76","22.02"
"20041","Hernialde","6.10","17.86"
"20036","Hondarribia","11.14","11.88"
"20042","Ibarra","18.98","18.11"
"48048","Ibarrangelu","12.23","15.48"
"20043","Idiazabal","7.81","8.64"
"48094","Igorre","20.07","21.82"
"20044","Ikaztegieta","20.00","23.81"
"20045","Irun","18.20","17.08"
"20046","Irura","18.28","13.53"
"01027","Iruraiz-Gauna","0.00","0.00"
"01901","Iruña Oka/Iruña de Oca","10.68","9.71"
"48049","Ispaster","20.62","13.40"
"20047","Itsasondo","24.39","20.83"
"48910","Iurreta","25.38","28.53"
"48050","Izurtza","28.99","21.13"
"48022","Karrantza Harana/Valle de Carranza","46.61","39.38"
"48907","Kortezubi","9.01","21.74"
"01019","Kripan","0.00","0.00"
"01020","Kuartango","9.43","0.00"
"01028","Labastida/Bastida","25.13","27.67"
"01030","Lagrán","32.61","11.49"
"01031","Laguardia","23.50","17.90"
"01032","Lanciego/Lantziego","37.46","37.14"
"48051","Lanestosa","64.75","36.23"
"01902","Lantarón","10.04","15.81"
"01033","Lapuebla de Labarca","13.36","13.36"
"48052","Larrabetzu","19.17","14.14"
"20048","Larraul","0.00","0.00"
"20902","Lasarte-Oria","18.96","18.11"
"01036","Laudio/Llodio","23.45","24.87"
"48053","Laukiz","6.76","3.50"
"20049","Lazkao","6.80","8.69"
"20050","Leaburu","26.32","30.61"
"20051","Legazpi","10.18","11.30"
"20052","Legorreta","5.54","12.47"
"01058","Legutio","17.30","14.24"
"20068","Leintz-Gatzaga","7.87","7.81"
"48054","Leioa","21.38","22.57"
"48057","Lekeitio","18.26","19.92"
"48055","Lemoa","23.14","22.56"
"48056","Lemoiz","16.90","21.84"
"01034","Leza","38.83","18.69"
"48081","Lezama","10.05","9.25"
"20053","Lezo","17.59","18.82"
"20054","Lizartza","6.33","11.94"
"48903","Loiu","6.91","10.21"
"48058","Mallabia","13.49","18.00"
"48060","Markina-Xemein","39.48","39.65"
"48061","Maruri-Jatabe","8.23","8.25"
"48059","Mañaria","11.15","11.11"
"20901","Mendaro","20.35","17.54"
"48062","Mendata","0.00","5.03"
"48063","Mendexa","34.04","37.66"
"48064","Meñaka","7.81","18.57"
"01039","Moreda de Álava / Moreda Araba","8.70","17.09"
"48066","Morga","9.30","9.13"
