"Udalerri kodea","Udalerria","2006"
"48001","Abadiño","0.88"
"20001","Abaltzisketa","6.53"
"48002","Abanto y Ciérvana-Abanto Zierbena","0.82"
"20002","Aduna","1.59"
"20016","Aia","3.98"
"20003","Aizarnazabal","4.53"
"48911","Ajangiz","10.03"
"20004","Albiztur","3.93"
"20005","Alegia","1.55"
"01001","Alegría-Dulantzi","4.55"
"20006","Alkiza","4.66"
"48912","Alonsotegi","3.32"
"20906","Altzaga","2.40"
"20007","Altzo","2.19"
"20008","Amezketa","5.10"
"48003","Amorebieta-Etxano","0.83"
"48004","Amoroto","16.41"
"01002","Amurrio","7.14"
"20009","Andoain","1.20"
"20010","Anoeta","0.48"
"20011","Antzuola","8.65"
"48005","Arakaldo","1.05"
"20012","Arama","0.70"
"01003","Aramaio","9.78"
"48006","Arantzazu","0.14"
"48093","Areatza","0.68"
"20013","Aretxabaleta","7.74"
"01006","Armiñón","0.96"
"01037","Arraia-Maeztu","15.21"
"48009","Arrankudiaga","4.07"
"20055","Arrasate/Mondragón","5.87"
"48914","Arratzu","11.27"
"01008","Arratzua-Ubarrundia","2.43"
"48010","Arrieta","11.77"
"48011","Arrigorriaga","1.92"
"48023","Artea","0.82"
"48008","Artzentales","13.98"
"01004","Artziniega","14.92"
"01009","Asparrena","2.76"
"20014","Asteasu","4.16"
"20903","Astigarraga","6.68"
"20015","Ataun","5.06"
"48091","Atxondo","0.76"
"48070","Aulesti","16.26"
"01010","Ayala/Aiara","9.97"
"20017","Azkoitia","7.61"
"20018","Azpeitia","8.67"
"01049","Añana","7.65"
"48012","Bakio","12.04"
"20904","Baliarrain","3.69"
"48090","Balmaseda","13.80"
"48013","Barakaldo","1.96"
"48014","Barrika","8.94"
"01013","Barrundia","5.02"
"48015","Basauri","1.86"
"01011","Baños de Ebro/Mañueta","14.80"
"20019","Beasain","1.99"
"48092","Bedia","0.67"
"20020","Beizama","9.43"
"20021","Belauntza","3.11"
"48016","Berango","7.18"
"01014","Berantevilla","2.78"
"20022","Berastegi","1.61"
"20074","Bergara","6.96"
"48017","Bermeo","14.63"
"01016","Bernedo","19.84"
"48018","Berriatua","8.71"
"48019","Berriz","0.56"
"20023","Berrobi","3.93"
"20024","Bidania-Goiatz","5.82"
"48020","Bilbao","2.37"
"48021","Busturia","13.96"
"01017","Campezo/Kanpezu","15.62"
"20029","Deba","0.42"
"48901","Derio","1.54"
"48026","Dima","3.89"
"20069","Donostia / San Sebastián","3.27"
"48027","Durango","1.14"
"48028","Ea","18.56"
"20030","Eibar","1.83"
"48031","Elantxobe","16.66"
"01021","Elburgo/Burgelu","3.15"
"01022","Elciego","15.09"
"20031","Elduain","4.13"
"20033","Elgeta","4.20"
"20032","Elgoibar","0.67"
"48032","Elorrio","1.18"
"01023","Elvillar/Bilar","12.13"
"48902","Erandio","1.78"
"48033","Ereño","14.92"
"48034","Ermua","0.10"
"20067","Errenteria","1.66"
"20066","Errezil","11.54"
"01046","Erriberagoitia/Ribera Alta","3.96"
"48079","Errigoiti","13.18"
"20034","Eskoriatza","8.84"
