"Udalerri kodea","Udalerria","2015","2011","2010","2006","2001"
"48001","Abadiño","46.59","44.49","43.39","42.44","35.14"
"20001","Abaltzisketa","45.39","39.16","45.07","37.98","38.79"
"48002","Abanto y Ciérvana-Abanto Zierbena","47.02","44.70","42.06","40.55","34.50"
"20002","Aduna","50.93","50.73","48.69","48.19","49.03"
"20016","Aia","47.68","44.96","45.81","40.07","39.00"
"20003","Aizarnazabal","46.01","48.19","48.02","50.90","30.58"
"48911","Ajangiz","48.65","52.23","48.21","41.70","41.40"
"20004","Albiztur","49.66","46.48","45.45","43.26","37.98"
"20005","Alegia","43.76","42.18","40.83","39.05","37.48"
"01001","Alegría-Dulantzi","53.66","51.53","50.07","50.14","42.15"
"20006","Alkiza","49.40","44.51","45.45","46.43","42.61"
"48912","Alonsotegi","43.52","40.97","38.57","38.95","31.33"
"20906","Altzaga","42.86","41.98","50.68","47.14","42.31"
"20007","Altzo","42.94","44.85","44.44","39.77","28.85"
"20008","Amezketa","42.14","40.39","39.08","35.90","34.74"
"48003","Amorebieta-Etxano","47.79","45.51","43.75","41.95","36.07"
"48004","Amoroto","45.83","44.74","41.24","38.38","43.89"
"01002","Amurrio","45.66","44.03","42.89","40.25","33.49"
"20009","Andoain","44.49","43.31","42.25","42.31","36.03"
"20010","Anoeta","47.25","45.63","44.28","42.86","39.54"
"20011","Antzuola","46.77","44.89","43.15","44.58","35.09"
"48005","Arakaldo","40.48","43.10","41.18","36.59","32.50"
"20012","Arama","46.30","44.00","43.56","32.56","30.49"
"01003","Aramaio","46.43","47.74","47.65","45.49","47.20"
"48006","Arantzazu","46.84","46.37","43.48","39.33","31.79"
"48093","Areatza","47.08","44.50","40.40","39.54","27.00"
"20013","Aretxabaleta","46.68","47.42","48.03","47.34","44.84"
"01006","Armiñón","53.21","43.00","46.39","37.31","46.84"
"01037","Arraia-Maeztu","48.39","49.39","47.27","42.72","39.32"
"48009","Arrankudiaga","47.50","46.34","43.78","38.39","35.52"
"20055","Arrasate/Mondragón","43.66","44.01","42.99","42.71","41.61"
"48914","Arratzu","46.38","43.23","43.62","42.05","34.62"
"01008","Arratzua-Ubarrundia","48.55","48.19","48.96","49.06","44.35"
"48010","Arrieta","45.52","49.25","44.53","40.52","32.55"
"48011","Arrigorriaga","47.18","45.65","44.46","43.60","38.70"
"48023","Artea","45.62","45.26","47.73","43.99","38.46"
"48008","Artzentales","43.07","40.69","38.05","32.29","29.01"
"01004","Artziniega","47.36","44.58","45.29","46.17","36.08"
"01009","Asparrena","46.42","44.60","42.82","40.43","40.23"
"20014","Asteasu","48.87","46.18","45.54","43.90","41.42"
"20903","Astigarraga","54.72","51.92","49.13","46.26","47.89"
"20015","Ataun","43.77","42.27","42.82","39.97","34.27"
"48091","Atxondo","44.89","45.19","42.66","40.43","31.77"
"48070","Aulesti","42.64","40.98","38.74","36.39","35.35"
"01010","Ayala/Aiara","47.68","46.48","44.85","43.26","33.24"
"20017","Azkoitia","42.59","41.13","39.84","38.20","31.61"
"20018","Azpeitia","43.71","42.74","40.68","39.47","35.15"
"01049","Añana","34.67","35.44","36.14","29.41","27.59"
"48012","Bakio","51.97","50.86","47.37","49.72","42.71"
"20904","Baliarrain","49.25","51.67","48.21","47.50","45.83"
"48090","Balmaseda","44.47","42.77","39.38","37.27","30.00"
"48013","Barakaldo","45.28","43.36","41.63","39.48","33.53"
"48014","Barrika","45.05","44.93","42.70","42.67","38.30"
"01013","Barrundia","52.18","48.46","50.12","49.01","51.10"
"48015","Basauri","42.52","40.99","39.12","38.30","33.88"
"01011","Baños de Ebro/Mañueta","37.76","35.66","34.46","29.11","15.79"
"20019","Beasain","44.04","42.43","41.08","38.79","32.60"
"48092","Bedia","45.74","44.03","40.60","39.00","30.66"
"20020","Beizama","54.76","40.82","48.08","44.44","44.44"
"20021","Belauntza","54.70","45.67","51.16","54.76","35.88"
"48016","Berango","47.77","46.66","45.86","45.07","38.16"
"01014","Berantevilla","44.49","41.85","43.64","38.53","37.33"
"20022","Berastegi","45.63","43.33","42.05","37.09","26.61"
"20074","Bergara","44.57","43.25","42.65","41.41","37.59"
"48017","Bermeo","44.75","43.42","40.84","39.31","34.56"
"01016","Bernedo","44.29","42.51","43.60","39.59","47.32"
"48018","Berriatua","47.79","46.40","44.39","47.38","36.63"
"48019","Berriz","45.52","43.41","43.59","43.85","36.08"
"20023","Berrobi","43.30","41.18","35.85","37.08","27.65"
"20024","Bidania-Goiatz","53.85","46.61","43.46","35.68","28.72"
"48020","Bilbao","44.55","42.76","40.43","39.77","36.96"
"48021","Busturia","40.26","41.88","39.41","39.78","33.70"
"01017","Campezo/Kanpezu","43.11","39.00","38.36","36.49","30.72"
"20029","Deba","45.62","44.20","42.98","40.84","33.46"
"48901","Derio","49.36","45.05","44.56","43.24","42.55"
"48026","Dima","49.34","46.91","45.25","42.63","33.53"
"20069","Donostia / San Sebastián","46.55","44.87","43.48","42.27","41.13"
"48027","Durango","47.08","44.06","42.39","42.15","36.15"
"48028","Ea","42.07","38.68","39.59","35.93","29.83"
"20030","Eibar","41.98","40.14","39.33","37.66","35.02"
"48031","Elantxobe","40.31","33.64","35.04","32.50","23.58"
"01021","Elburgo/Burgelu","57.00","53.47","52.98","47.60","48.17"
"01022","Elciego","42.00","38.53","34.07","35.20","28.73"
"20031","Elduain","45.30","42.34","42.98","36.70","32.63"
"20033","Elgeta","46.24","47.50","43.60","41.13","38.24"
"20032","Elgoibar","43.20","41.28","40.70","39.33","31.57"
"48032","Elorrio","44.21","41.95","40.06","40.39","37.04"
"01023","Elvillar/Bilar","42.94","37.99","38.67","33.91","36.57"
"48902","Erandio","46.29","42.88","41.60","40.93","34.69"
"48033","Ereño","51.22","44.27","46.56","42.97","36.51"
"48034","Ermua","42.76","42.66","40.16","39.62","35.12"
"20067","Errenteria","44.76","43.07","42.45","41.03","39.73"
"20066","Errezil","44.77","40.71","39.37","35.99","26.64"
"01046","Erriberagoitia/Ribera Alta","49.21","46.29","48.20","42.32","39.72"
"48079","Errigoiti","48.13","40.59","41.83","40.17","29.86"
"20034","Eskoriatza","46.28","45.94","46.14","45.92","44.69"
"48029","Etxebarri","51.89","50.51","48.94","46.21","39.18"
"48030","Etxebarria","47.25","43.80","45.84","44.79","35.08"
"20035","Ezkio-Itsaso","49.16","47.57","44.72","39.70","37.84"
"48906","Forua","43.01","43.00","41.35","39.96","39.84"
"48035","Fruiz","53.96","49.81","48.67","48.51","42.61"
"20038","Gabiria","43.89","46.48","43.46","37.37","32.98"
"20037","Gaintza","46.00","44.23","43.64","36.36","32.08"
"48036","Galdakao","47.65","46.15","43.91","42.99","37.96"
"48037","Galdames","42.49","38.90","39.10","37.34","31.25"
"48038","Gamiz-Fika","45.53","43.94","42.55","41.98","37.27"
"48039","Garai","47.40","43.79","50.00","47.06","33.86"
"48040","Gatika","47.69","46.80","46.03","45.58","42.61"
"48041","Gautegiz Arteaga","45.73","41.74","42.06","41.19","34.75"
"20907","Gaztelu","50.70","50.00","41.10","50.70","29.85"
"48046","Gernika-Lumo","45.50","42.82","41.34","39.91","36.15"
"20039","Getaria","46.12","44.78","45.32","41.32","38.49"
"48044","Getxo","44.91","43.45","41.82","41.75","37.48"
"48047","Gizaburuaga","50.00","43.27","46.00","41.86","33.80"
"48042","Gordexola","47.48","42.82","40.41","37.93","34.56"
"48043","Gorliz","48.12","47.03","44.72","43.89","41.73"
"48045","Güeñes","46.20","43.11","40.18","39.76","28.60"
"01056","Harana/Valle de Arana","37.14","34.71","38.40","31.85","31.29"
"20040","Hernani","46.47","44.21","43.35","41.57","41.11"
"20041","Hernialde","58.86","55.83","53.50","47.13","31.21"
"20036","Hondarribia","45.80","44.57","43.54","43.03","39.61"
"20042","Ibarra","45.33","42.31","43.09","43.54","38.71"
"48048","Ibarrangelu","48.10","44.06","43.28","40.74","33.93"
"20043","Idiazabal","43.55","42.34","41.61","40.63","34.86"
"48094","Igorre","47.44","44.03","43.23","41.40","32.92"
"20044","Ikaztegieta","43.53","42.15","45.37","39.34","40.32"
"20045","Irun","44.89","43.66","41.65","41.41","38.06"
"20046","Irura","52.10","51.80","54.45","51.12","39.13"
"01027","Iruraiz-Gauna","55.70","52.38","53.75","47.26","51.94"
"01901","Iruña Oka/Iruña de Oca","51.66","51.62","50.34","50.33","44.57"
"48049","Ispaster","43.28","41.64","40.18","36.70","28.91"
"20047","Itsasondo","43.36","40.80","40.18","40.34","35.19"
"48910","Iurreta","43.27","40.84","38.88","39.83","36.12"
"48050","Izurtza","54.31","48.70","45.08","41.53","32.33"
"48022","Karrantza Harana/Valle de Carranza","41.64","39.62","38.21","35.49","29.33"
"48907","Kortezubi","45.41","44.93","45.27","45.41","33.91"
"01019","Kripan","41.67","36.36","33.33","30.95","28.41"
"01020","Kuartango","51.72","46.10","42.47","41.56","35.15"
"01028","Labastida/Bastida","43.23","41.83","39.23","38.01","34.58"
"01030","Lagrán","41.46","36.26","43.33","40.22","29.21"
"01031","Laguardia","48.31","46.27","43.30","41.18","33.53"
"01032","Lanciego/Lantziego","36.73","32.93","29.48","31.52","25.16"
"48051","Lanestosa","39.85","35.66","34.07","33.33","13.89"
"01902","Lantarón","42.71","37.41","36.82","39.44","37.00"
"01033","Lapuebla de Labarca","42.93","40.44","43.13","36.60","29.02"
"48052","Larrabetzu","50.99","46.87","46.63","45.73","39.11"
"20048","Larraul","51.35","49.11","48.74","42.55","31.34"
"20902","Lasarte-Oria","45.30","43.97","42.23","42.00","40.67"
"01036","Laudio/Llodio","43.17","42.08","39.97","38.14","33.47"
"48053","Laukiz","46.40","45.18","45.59","47.25","38.98"
"20049","Lazkao","43.18","40.23","39.42","38.30","33.70"
"20050","Leaburu","38.95","40.96","40.00","36.57","33.14"
"20051","Legazpi","41.38","40.48","40.14","37.58","32.95"
"20052","Legorreta","45.94","44.73","43.13","41.97","33.54"
"01058","Legutio","49.38","48.78","44.82","44.09","36.49"
"20068","Leintz-Gatzaga","49.11","45.83","43.36","41.12","41.82"
"48054","Leioa","48.05","46.74","45.10","44.02","40.45"
"48057","Lekeitio","41.97","40.41","38.82","37.07","33.82"
"48055","Lemoa","48.42","45.18","42.77","39.22","34.17"
"48056","Lemoiz","49.57","43.59","44.40","41.13","36.52"
"01034","Leza","41.44","36.11","40.74","32.08","27.47"
"48081","Lezama","49.71","46.94","45.91","45.28","40.85"
"20053","Lezo","50.85","49.08","46.96","45.50","40.21"
"20054","Lizartza","45.15","41.36","41.80","41.67","37.99"
"48903","Loiu","45.09","41.85","41.21","42.19","41.73"
"48058","Mallabia","47.12","46.28","48.46","46.96","41.12"
"48060","Markina-Xemein","48.10","45.82","43.76","42.20","36.60"
"48061","Maruri-Jatabe","48.15","47.96","48.48","45.80","43.35"
"48059","Mañaria","49.19","45.85","44.74","39.17","38.84"
"20901","Mendaro","44.16","43.83","42.64","40.86","33.29"
"48062","Mendata","44.50","44.75","44.26","41.81","39.24"
"48063","Mendexa","46.96","43.30","43.26","41.29","38.51"
"48064","Meñaka","49.86","43.68","44.00","46.73","38.67"
"01039","Moreda de Álava / Moreda Araba","37.90","31.30","36.23","27.33","29.23"
"48066","Morga","44.61","40.84","43.15","37.85","33.16"
"48068","Mundaka","43.78","43.17","41.92","40.42","33.75"
"48069","Mungia","48.90","46.97","45.72","45.50","39.48"
"48007","Munitibar-Arbatzegi Gerrikaitz-","42.18","40.70","42.86","37.65","30.17"
"48908","Murueta","55.48","52.90","46.10","45.21","43.90"
"48071","Muskiz","46.36","43.88","42.18","39.62","30.90"
"20057","Mutiloa","43.10","42.86","45.87","38.95","24.68"
"20056","Mutriku","46.82","43.32","41.57","41.66","36.57"
"48067","Muxika","44.85","44.71","44.85","41.91","35.85"
"48909","Nabarniz","50.83","50.43","45.54","44.55","40.17"
"01041","Navaridas","40.00","39.60","30.00","26.67","20.59"
"20063","Oiartzun","48.34","46.37","44.99","44.37","43.15"
"01042","Okondo","48.26","47.35","46.18","45.73","37.14"
"20058","Olaberria","38.43","40.67","36.91","38.04","31.95"
"48073","Ondarroa","42.54","40.33","38.84","36.72","37.65"
"20076","Ordizia","43.11","39.87","39.50","37.39","34.21"
"20905","Orendain","46.24","46.67","37.63","34.57","29.23"
"20060","Orexa","48.08","52.94","53.19","54.35","54.05"
"20061","Orio","49.55","45.86","45.56","43.45","38.76"
"20062","Ormaiztegi","45.63","41.99","41.32","40.95","33.04"
"48075","Orozko","46.62","44.03","42.14","41.44","32.66"
"48083","Ortuella","45.72","43.99","41.56","39.78","33.77"
"48072","Otxandio","47.60","45.84","44.72","42.17","35.92"
"01043","Oyón-Oion","43.34","40.93","37.32","38.26","36.94"
"20059","Oñati","46.03","44.81","44.15","44.19","42.51"
"20064","Pasaia","44.99","41.56","41.19","39.94","34.88"
"01044","Peñacerrada-Urizaharra","50.43","45.31","42.42","36.94","29.73"
"48077","Plentzia","47.89","45.45","44.61","42.81","41.51"
"48078","Portugalete","41.89","40.31","38.42","36.76","32.92"
"01047","Ribera Baja/Erribera Beitia","46.11","46.87","45.89","44.34","39.94"
"01051","Salvatierra/Agurain","48.76","47.48","45.56","45.11","44.59"
"01052","Samaniego","43.08","46.43","41.61","34.23","33.11"
"01053","San Millán/Donemiliaga","48.31","45.07","47.08","38.89","45.08"
"48082","Santurtzi","43.05","41.73","39.87","38.48","33.58"
"20070","Segura","46.06","42.72","44.24","38.46","27.30"
"48084","Sestao","42.41","40.59","37.84","36.73","31.63"
"48904","Sondika","45.05","43.22","41.67","41.18","36.12"
"48085","Sopela","51.13","49.69","47.83","46.92","41.89"
"48086","Sopuerta","42.87","43.39","40.41","40.24","34.90"
"20065","Soraluze-Placencia de las Armas","42.69","39.39","40.60","37.94","32.89"
"48076","Sukarrieta","49.14","44.38","45.51","42.01","47.10"
"20071","Tolosa","45.32","43.57","41.99","39.95","37.28"
"48087","Trucios-Turtzioz","43.82","42.75","36.86","32.22","21.80"
"48088","Ubide","45.45","45.65","47.67","36.49","40.24"
"48065","Ugao-Miraballes","46.74","45.06","41.17","37.94","34.56"
"48089","Urduliz","49.75","48.65","44.37","40.59","36.08"
"48074","Urduña/Orduña","44.64","43.14","41.27","40.66","34.29"
"01054","Urkabustaiz","50.48","45.50","44.89","44.92","39.01"
"20072","Urnieta","47.64","46.86","44.99","44.17","37.91"
"20077","Urretxu","42.64","41.47","40.52","39.63","35.53"
"20073","Usurbil","48.08","45.55","44.88","44.59","39.20"
"01055","Valdegovía/Gaubea","47.39","42.15","41.85","38.71","40.89"
"48080","Valle de Trápaga-Trapagaran","43.04","41.06","39.79","38.63","35.12"
"20075","Villabona","44.07","42.52","42.88","41.76","37.61"
"01057","Villabuena de Álava/Eskuernaga","35.81","37.04","36.02","28.85","23.93"
"01059","Vitoria-Gasteiz","48.22","46.67","45.19","44.59","42.04"
"01060","Yécora/Iekora","42.98","44.78","38.97","38.46","36.80"
"48095","Zaldibar","44.88","43.45","41.72","39.29","38.02"
"20078","Zaldibia","45.04","41.23","41.95","37.25","34.94"
"01061","Zalduondo","56.84","48.86","45.74","40.21","34.92"
"48096","Zalla","44.82","43.42","41.76","40.59","33.89"
"01062","Zambrana","47.45","43.14","38.29","39.63","39.41"
"48905","Zamudio","48.16","45.91","44.72","43.96","40.76"
"48097","Zaratamo","48.43","45.13","41.46","41.42","37.12"
"20079","Zarautz","46.24","44.34","43.30","41.32","39.37"
"48024","Zeanuri","49.52","48.77","45.98","44.23","33.87"
"48025","Zeberio","49.72","45.35","46.63","42.96","37.13"
"20025","Zegama","45.25","41.03","42.46","40.75","30.14"
"20026","Zerain","45.99","44.12","44.09","40.32","30.16"
"20027","Zestoa","45.18","42.79","41.39","38.99","35.76"
"48913","Zierbena","49.50","48.97","43.56","43.31","32.55"
"01018","Zigoitia","51.96","50.62","50.38","45.88","48.62"
"48915","Ziortza-Bolibar","48.61","46.19","45.05","46.32","36.60"
"20028","Zizurkil","45.42","43.52","41.32","40.70","34.41"
"01063","Zuia","50.35","48.09","44.68","46.15","41.96"
"20081","Zumaia","44.04","42.48","42.29","39.67","38.53"
"20080","Zumarraga","41.27","39.86","38.14","35.81","31.43"
