"Udalerri kodea","Udalerria","2015","2014","2013","2012","2009","2007","2006"
"48001","Abadiño","1.06","1.06","1.07","0.94","0.55","0.56","0.56"
"20001","Abaltzisketa","0.00","0.00","0.00","0.00","0.00","3.15","3.29"
"48002","Abanto y Ciérvana-Abanto Zierbena","1.46","1.56","1.55","1.43","1.34","0.94","0.94"
"20002","Aduna","2.13","2.13","0.00","0.00","2.33","2.66","2.70"
"20016","Aia","0.00","0.00","0.00","0.00","0.50","0.54","0.55"
"20003","Aizarnazabal","0.00","0.00","0.00","0.00","1.41","1.53","1.57"
"48911","Ajangiz","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20004","Albiztur","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20005","Alegia","0.00","0.00","0.00","0.00","0.57","0.58","0.59"
"01001","Alegría-Dulantzi","0.00","0.35","0.00","0.00","0.37","0.41","0.43"
"20006","Alkiza","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48912","Alonsotegi","0.70","0.70","0.00","0.00","0.71","0.71","0.71"
"20906","Altzaga","0.00","0.00","0.00","0.00","6.29","6.37","6.41"
"20007","Altzo","0.00","0.00","0.00","0.00","2.51","2.50","2.64"
"20008","Amezketa","0.00","0.00","0.00","0.00","1.01","1.02","1.05"
"48003","Amorebieta-Etxano","1.17","1.28","1.18","1.18","0.89","1.02","1.03"
"48004","Amoroto","0.00","0.00","0.00","0.00","2.42","2.48","2.44"
"01002","Amurrio","1.17","1.17","1.17","1.18","0.70","0.50","0.51"
"20009","Andoain","1.64","1.50","1.43","1.44","1.43","1.32","1.34"
"20010","Anoeta","0.00","0.00","0.00","0.00","0.54","0.55","0.56"
"20011","Antzuola","0.46","0.46","0.00","0.00","0.46","0.47","0.47"
"48005","Arakaldo","0.00","0.00","0.00","0.00","8.93","10.75","10.31"
"20012","Arama","0.00","0.00","0.00","0.00","4.59","5.32","5.43"
"01003","Aramaio","0.67","0.66","0.00","0.67","0.00","0.00","0.00"
"48006","Arantzazu","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48093","Areatza","0.82","0.84","0.00","0.00","0.88","0.90","0.93"
"20013","Aretxabaleta","0.72","0.72","0.71","0.72","0.60","0.45","0.46"
"01006","Armiñón","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01037","Arraia-Maeztu","0.00","0.00","0.00","0.00","1.41","1.41","1.39"
"48009","Arrankudiaga","0.00","0.00","0.00","0.00","1.09","1.13","1.18"
"20055","Arrasate/Mondragón","1.73","1.68","1.41","1.63","1.32","1.18","1.18"
"48914","Arratzu","0.00","0.00","0.00","0.00","2.64","2.79","2.83"
"01008","Arratzua-Ubarrundia","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48010","Arrieta","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48011","Arrigorriaga","1.55","1.62","1.54","1.54","1.29","1.21","1.22"
"48023","Artea","1.34","0.00","0.00","0.00","1.32","1.38","1.47"
"48008","Artzentales","0.00","0.00","0.00","0.00","2.74","1.41","1.46"
"01004","Artziniega","0.00","0.00","0.00","0.00","0.00","0.57","0.59"
"01009","Asparrena","0.00","0.00","0.00","0.00","1.79","1.88","1.90"
"20014","Asteasu","0.00","0.00","0.00","0.00","2.04","0.00","0.00"
"20903","Astigarraga","1.19","1.23","1.26","1.32","1.27","1.33","1.37"
"20015","Ataun","0.00","0.00","0.00","0.00","0.60","0.60","0.63"
"48091","Atxondo","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48070","Aulesti","1.52","1.52","1.53","1.54","1.47","1.47","1.48"
"01010","Ayala/Aiara","0.00","0.34","0.00","0.00","0.35","0.37","0.38"
"20017","Azkoitia","1.21","1.12","1.05","1.13","1.15","0.63","0.65"
"20018","Azpeitia","1.30","1.29","1.30","1.31","1.40","0.92","0.93"
"01049","Añana","0.00","0.00","0.00","0.00","5.71","5.68","5.52"
"48012","Bakio","0.77","1.93","1.15","1.14","4.86","0.89","0.91"
"20904","Baliarrain","0.00","0.00","0.00","0.00","8.33","10.00","10.99"
"48090","Balmaseda","1.05","1.03","1.02","1.02","1.09","0.70","0.70"
"48013","Barakaldo","1.37","1.36","1.36","1.35","1.26","1.19","1.20"
"48014","Barrika","0.66","0.65","0.00","0.00","0.67","0.71","0.71"
"01013","Barrundia","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48015","Basauri","1.39","1.40","1.54","1.51","1.46","1.44","1.43"
"01011","Baños de Ebro/Mañueta","0.00","0.00","0.00","0.00","3.04","2.80","2.80"
"20019","Beasain","1.08","1.07","1.09","1.16","0.80","0.81","0.85"
"48092","Bedia","0.97","0.98","0.00","0.00","1.04","1.02","1.02"
"20020","Beizama","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20021","Belauntza","0.00","0.00","0.00","0.00","3.38","3.13","3.27"
"48016","Berango","0.43","0.57","0.58","0.58","0.59","0.62","0.64"
"01014","Berantevilla","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20022","Berastegi","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20074","Bergara","1.29","1.29","1.28","1.29","1.02","1.02","1.01"
"48017","Bermeo","1.60","1.48","1.52","1.63","1.53","1.30","1.31"
"01016","Bernedo","0.00","0.00","0.00","0.00","1.74","1.70","1.72"
"48018","Berriatua","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48019","Berriz","0.42","0.42","0.00","0.00","0.41","0.41","0.42"
"20023","Berrobi","1.74","1.72","0.00","0.00","1.74","1.70","1.70"
"20024","Bidania-Goiatz","1.94","1.90","0.00","0.00","1.88","2.03","2.07"
"48020","Bilbao","2.22","2.14","2.17","2.23","2.05","1.98","1.98"
"48021","Busturia","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01017","Campezo/Kanpezu","0.00","0.00","0.00","0.00","0.89","3.61","3.62"
"20029","Deba","0.91","0.92","0.92","0.92","1.67","0.93","0.93"
"48901","Derio","0.97","1.00","1.01","1.20","0.56","0.57","0.58"
"48026","Dima","0.69","0.00","0.00","0.00","0.76","0.79","0.81"
"20069","Donostia / San Sebastián","2.37","1.97","1.96","1.95","1.90","1.86","1.87"
"48027","Durango","1.65","1.70","1.70","1.60","1.38","1.15","1.16"
"48028","Ea","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20030","Eibar","1.35","1.71","1.57","1.60","1.64","1.64","1.64"
"48031","Elantxobe","0.00","0.00","0.00","0.00","0.00","2.28","2.24"
"01021","Elburgo/Burgelu","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01022","Elciego","1.00","0.95","0.00","0.00","0.95","0.98","1.00"
"20031","Elduain","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20033","Elgeta","0.00","0.00","0.00","0.00","0.93","0.95","0.95"
"20032","Elgoibar","1.38","1.73","1.65","1.56","1.24","1.18","1.19"
"48032","Elorrio","0.82","0.96","0.97","0.96","0.83","1.12","1.13"
"01023","Elvillar/Bilar","0.00","0.00","0.00","0.00","2.72","2.80","2.81"
"48902","Erandio","1.36","1.57","1.44","1.43","1.19","1.21","1.21"
"48033","Ereño","0.00","0.00","0.00","0.00","7.75","7.91","7.69"
"48034","Ermua","1.00","1.12","1.12","1.11","1.30","0.92","0.92"
"20067","Errenteria","1.93","1.96","1.86","1.81","1.90","0.34","0.34"
"20066","Errezil","0.00","1.69","0.00","0.00","1.62","1.60","1.58"
"01046","Erriberagoitia/Ribera Alta","0.00","0.00","0.00","0.00","1.33","1.42","1.46"
"48079","Errigoiti","0.00","0.00","0.00","0.00","0.00","1.93","1.96"
"20034","Eskoriatza","0.49","0.49","0.49","0.49","0.49","0.25","0.25"
"48029","Etxebarri","1.63","1.56","1.58","1.61","1.45","1.41","1.47"
"48030","Etxebarria","0.00","0.00","0.00","0.00","1.22","1.20","1.22"
"20035","Ezkio-Itsaso","1.63","1.62","0.00","0.00","1.64","1.73","1.75"
"48906","Forua","0.00","0.00","0.00","0.00","0.00","1.01","1.04"
"48035","Fruiz","0.00","0.00","0.00","0.00","0.00","2.45","2.48"
"20038","Gabiria","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20037","Gaintza","0.00","0.00","0.00","0.00","7.81","7.58","7.35"
"48036","Galdakao","1.30","1.23","1.19","1.16","1.20","1.16","1.17"
"48037","Galdames","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48038","Gamiz-Fika","0.00","0.00","0.00","0.00","0.00","0.78","0.78"
"48039","Garai","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48040","Gatika","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48041","Gautegiz Arteaga","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20907","Gaztelu","0.00","0.00","0.00","0.00","6.02","6.02","5.88"
"48046","Gernika-Lumo","1.07","1.25","1.25","1.19","0.98","0.74","0.74"
"20039","Getaria","0.71","0.72","0.00","0.74","0.75","0.77","0.79"
"48044","Getxo","1.43","1.52","1.46","1.52","1.48","1.74","1.72"
"48047","Gizaburuaga","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48042","Gordexola","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48043","Gorliz","1.76","1.76","1.77","1.78","1.27","1.32","1.35"
"48045","Güeñes","1.20","1.22","1.22","1.23","0.46","0.48","0.48"
"01056","Harana/Valle de Arana","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20040","Hernani","1.47","1.58","1.53","1.55","1.09","1.09","1.10"
"20041","Hernialde","0.00","0.00","0.00","0.00","2.87","2.92","2.99"
"20036","Hondarribia","1.42","1.59","1.12","1.19","1.28","1.41","1.42"
"20042","Ibarra","0.00","0.00","0.00","0.00","0.23","0.23","0.23"
"48048","Ibarrangelu","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20043","Idiazabal","0.43","0.43","0.00","0.00","0.44","0.45","0.46"
"48094","Igorre","0.48","0.47","0.00","0.47","0.47","0.48","0.49"
"20044","Ikaztegieta","0.00","0.00","0.00","0.00","2.13","2.18","2.20"
"20045","Irun","1.72","1.76","1.72","2.34","1.49","1.49","1.51"
"20046","Irura","0.56","0.59","0.00","0.00","0.00","0.00","0.00"
"01027","Iruraiz-Gauna","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01901","Iruña Oka/Iruña de Oca","0.31","0.32","0.00","0.00","0.34","0.36","0.39"
"48049","Ispaster","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20047","Itsasondo","0.00","0.00","0.00","0.00","1.51","1.58","1.64"
"48910","Iurreta","1.34","1.33","1.32","1.30","1.31","1.30","1.30"
"48050","Izurtza","0.00","0.00","0.00","0.00","3.70","3.85","4.08"
"48022","Karrantza Harana/Valle de Carranza","0.37","0.73","0.36","0.72","0.72","0.71","0.71"
"48907","Kortezubi","0.00","0.00","0.00","0.00","2.39","2.44","2.48"
"01019","Kripan","0.00","0.00","0.00","0.00","5.13","5.43","5.43"
"01020","Kuartango","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01028","Labastida/Bastida","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01030","Lagrán","0.00","0.00","0.00","0.00","5.62","0.00","0.00"
"01031","Laguardia","0.68","0.66","0.66","0.65","1.32","1.33","1.35"
"01032","Lanciego/Lantziego","0.00","0.00","0.00","0.00","2.87","1.46","1.46"
"48051","Lanestosa","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01902","Lantarón","1.13","1.12","0.00","0.00","1.04","1.07","1.04"
"01033","Lapuebla de Labarca","0.00","0.00","0.00","0.00","1.15","0.00","0.00"
"48052","Larrabetzu","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
