"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003"
"20017","Azkoitia","5.10","5.67","7.67","10.54","6.63","6.85","6.10","7.51","6.67","7.19","8.33","8.06","7.85"
"20018","Azpeitia","4.16","5.36","4.95","5.58","5.61","9.07","6.69","7.08","7.02","8.29","8.27","7.64","8.08"
"01049","Añana","31.65","31.35","37.50","43.75","65.87","23.26","45.45","22.73","33.52","5.49","43.48","16.22","16.22"
"48012","Bakio","6.55","11.06","13.73","4.59","5.44","5.19","3.76","9.19","9.89","4.65","5.32","7.08","10.10"
"20904","Baliarrain","6.85","0.00","0.00","0.00","8.00","0.00","8.70","19.05","62.50","0.00","20.83","20.20","0.00"
"48090","Balmaseda","1.94","6.90","4.21","5.78","6.14","5.22","2.46","3.05","3.78","4.23","4.09","4.36","4.80"
"48013","Barakaldo","4.26","3.38","4.27","5.58","7.89","7.84","8.06","9.74","10.19","9.59","10.99","12.49","12.97"
"48014","Barrika","6.53","9.12","11.07","5.91","9.25","13.98","14.31","16.75","14.88","16.55","11.06","21.37","19.03"
"01013","Barrundia","24.34","32.63","35.87","38.21","27.56","31.94","26.88","40.79","28.92","35.94","52.10","43.02","43.84"
"48015","Basauri","2.70","2.85","3.16","2.96","2.90","3.66","4.61","5.35","6.56","2.28","8.78","9.34","10.32"
"01011","Baños de Ebro/Mañueta","0.00","3.09","6.17","9.38","6.23","0.00","0.00","0.00","0.00","5.52","0.00","2.94","11.73"
"20019","Beasain","7.16","7.32","7.61","7.81","7.18","8.47","8.81","10.79","9.53","9.14","8.39","7.99","10.74"
"48092","Bedia","6.83","13.63","6.81","11.96","11.24","12.40","10.37","10.29","14.26","19.33","18.29","13.25","17.31"
"20020","Beizama","0.00","0.00","5.92","5.80","5.59","5.46","21.98","11.11","11.05","0.00","5.81","0.00","0.00"
"20021","Belauntza","32.65","11.34","7.55","21.82","10.56","37.67","10.20","13.07","6.39","13.03","6.71","27.30","20.34"
"48016","Berango","2.87","2.45","2.31","2.60","3.50","3.10","3.75","3.99","3.77","4.39","6.88","8.34","8.55"
"01014","Berantevilla","21.83","29.29","20.92","35.45","39.01","26.16","25.59","29.35","13.42","27.03","60.00","19.65","23.86"
"20022","Berastegi","21.50","39.57","41.43","39.46","34.84","39.77","31.67","26.16","27.53","23.93","43.04","38.19","52.63"
"20074","Bergara","5.35","8.72","9.53","9.50","9.63","9.17","10.56","11.14","11.63","11.59","11.17","12.48","13.55"
"48017","Bermeo","2.25","2.98","3.16","3.38","3.27","3.28","3.24","4.13","6.52","6.82","5.50","6.15","7.22"
"01016","Bernedo","21.44","23.38","19.78","15.86","12.35","14.04","8.70","6.87","1.71","17.39","8.80","5.43","12.94"
"48018","Berriatua","13.15","8.85","23.33","11.99","26.27","28.32","24.67","20.83","30.23","29.88","35.38","17.13","40.00"
"48019","Berriz","4.85","7.49","2.08","4.96","3.70","5.54","5.53","5.35","6.88","8.05","12.80","11.99","12.12"
"20023","Berrobi","5.18","8.83","8.83","12.37","10.47","8.67","5.10","3.36","0.00","3.40","1.74","12.37","5.28"
"20024","Bidania-Goiatz","3.84","1.91","7.62","9.42","7.48","9.40","7.68","15.97","12.30","10.55","13.02","6.70","13.76"
"48020","Bilbao","5.22","4.84","5.16","5.65","5.76","5.79","5.80","6.09","3.15","3.33","4.13","4.15","4.39"
"48021","Busturia","2.39","8.21","6.45","8.09","6.25","8.48","3.42","6.35","11.60","6.96","11.67","17.07","14.33"
"01017","Campezo/Kanpezu","13.16","16.28","14.47","25.63","22.12","24.89","25.85","23.36","18.97","19.25","18.54","19.37","19.55"
"20029","Deba","25.77","33.29","26.30","28.54","33.89","28.88","35.95","33.11","40.85","41.20","36.08","26.58","29.81"
"48901","Derio","15.93","14.11","14.96","10.30","9.20","6.83","8.99","13.45","16.47","12.82","18.74","20.51","25.18"
"48026","Dima","4.86","7.09","4.26","8.67","7.35","5.99","7.64","5.44","4.79","5.85","10.44","5.28","10.87"
"20069","Donostia / San Sebastián","6.06","10.89","9.66","10.12","10.76","10.64","12.05","13.64","9.53","8.96","9.97","9.59","10.16"
"48027","Durango","4.21","4.17","5.18","4.50","5.24","5.03","4.92","6.56","7.66","7.89","7.21","11.32","16.77"
"48028","Ea","5.92","4.63","1.16","4.57","1.12","2.23","4.44","7.79","5.68","7.00","9.74","5.04","2.52"
"20030","Eibar","6.83","6.92","9.55","8.77","9.14","8.76","10.47","11.00","11.37","10.81","8.39","9.89","9.18"
"48031","Elantxobe","5.28","0.00","2.55","0.00","4.84","2.32","4.55","6.82","0.00","0.00","0.00","6.52","0.00"
"01021","Elburgo/Burgelu","9.84","30.62","22.54","25.68","20.77","21.45","60.18","50.56","83.81","71.71","54.39","79.74","81.08"
"01022","Elciego","5.84","8.58","3.81","3.84","6.72","3.82","5.72","5.79","8.88","9.31","8.54","6.42","6.42"
"20031","Elduain","86.42","79.50","87.87","97.87","73.28","59.83","54.85","54.85","77.59","63.35","107.48","102.80","111.63"
"20033","Elgeta","5.38","7.96","12.39","7.08","7.19","5.49","12.10","4.72","19.03","8.69","15.62","16.75","26.29"
"20032","Elgoibar","16.65","19.65","16.26","15.68","14.47","16.31","11.62","13.20","32.54","24.83","24.50","23.93","22.68"
"48032","Elorrio","7.55","7.57","6.74","7.82","3.30","7.17","2.62","3.75","4.35","3.94","4.79","4.93","5.61"
"01023","Elvillar/Bilar","0.00","0.00","16.95","8.28","8.22","10.99","2.72","13.77","5.60","0.00","2.79","10.81","2.67"
"48902","Erandio","11.51","12.59","18.41","18.37","18.36","9.51","15.98","16.99","23.02","22.22","25.20","22.69","18.49"
"48033","Ereño","11.81","0.00","4.05","0.00","3.82","0.00","19.38","11.72","23.35","11.58","11.54","3.86","11.81"
"48034","Ermua","6.67","7.66","4.76","1.97","2.70","4.13","3.39","5.59","4.18","4.85","4.82","9.38","8.34"
"20067","Errenteria","6.89","6.68","5.15","7.34","6.98","8.74","9.00","9.65","11.56","11.87","11.46","9.92","9.35"
"20066","Errezil","11.74","13.33","13.33","19.62","8.17","16.34","16.08","12.78","19.08","16.08","19.70","21.42","16.45"
"01046","Erriberagoitia/Ribera Alta","63.24","74.22","95.36","140.83","106.87","84.86","71.72","85.08","0.00","80.87","82.49","84.05","100.87"
"48079","Errigoiti","5.88","3.80","3.80","1.87","3.66","9.21","7.68","7.75","5.83","0.00","3.99","2.03","8.13"
"20034","Eskoriatza","9.55","10.30","7.85","5.67","4.94","7.16","8.87","16.23","10.21","9.64","8.18","11.56","15.66"
"48029","Etxebarri","5.66","5.53","6.75","8.13","7.52","9.29","12.95","1.69","3.84","4.11","6.67","5.91","6.04"
"48030","Etxebarria","5.12","2.51","7.52","2.48","8.67","2.45","6.05","3.61","8.45","12.22","9.85","5.00","7.59"
"20035","Ezkio-Itsaso","24.35","28.08","29.70","21.19","17.83","21.35","25.04","22.26","20.91","21.43","16.04","52.54","60.07"
"48906","Forua","11.69","5.17","5.17","12.33","7.19","8.03","5.92","13.99","9.22","16.49","11.18","16.97","15.90"
"48035","Fruiz","3.68","1.81","3.63","3.69","3.98","6.52","13.73","7.21","7.39","19.85","10.23","16.17","13.89"
"20038","Gabiria","14.31","16.11","8.05","8.13","0.00","4.06","6.21","6.51","13.61","6.94","7.06","2.38","4.64"
"20037","Gaintza","0.00","0.00","0.00","8.33","0.00","7.75","0.00","0.00","0.00","0.00","0.00","8.06","7.87"
"48036","Galdakao","8.63","8.88","9.87","8.64","8.08","8.40","7.59","14.30","15.65","14.86","17.13","18.89","19.13"
"48037","Galdames","9.84","6.11","9.77","12.01","13.00","10.66","20.29","19.39","9.74","9.74","14.65","8.58","2.48"
"48038","Gamiz-Fika","6.64","8.92","5.95","10.38","9.70","8.28","6.80","6.15","16.37","16.33","7.83","7.94","8.06"
"48039","Garai","6.43","3.10","3.10","2.98","2.93","9.06","6.23","12.50","6.35","13.61","17.79","7.04","7.14"
"48040","Gatika","9.06","9.92","5.58","3.09","9.98","8.24","14.06","10.39","15.42","12.48","14.37","26.61","23.52"
"48041","Gautegiz Arteaga","15.20","17.02","22.68","16.62","20.11","26.32","28.67","32.07","20.67","27.37","21.69","12.57","19.45"
"20907","Gaztelu","0.00","0.00","0.00","5.92","0.00","5.95","0.00","0.00","11.90","18.63","6.58","13.25","19.87"
"48046","Gernika-Lumo","2.32","3.57","2.91","3.50","4.33","4.46","3.38","2.22","9.31","9.46","8.42","11.01","10.89"
"20039","Getaria","16.78","12.93","16.63","21.62","23.94","18.72","19.23","34.91","23.87","20.19","23.66","33.23","37.17"
"48044","Getxo","6.77","6.39","5.83","7.98","9.97","10.23","11.21","11.21","7.18","7.33","1.12","0.94","1.14"
"48047","Gizaburuaga","14.22","4.68","9.35","0.00","34.15","4.93","20.10","5.29","5.62","22.60","18.40","27.78","28.37"
"48042","Gordexola","7.04","9.34","13.42","15.65","13.75","11.44","7.47","11.03","11.36","17.96","12.66","16.69","11.70"
"48043","Gorliz","5.29","5.50","5.68","8.44","4.71","6.53","3.12","3.56","3.25","4.50","4.43","4.78","4.47"
"48045","Güeñes","3.93","7.51","7.50","11.23","9.93","4.51","6.71","5.86","10.90","12.77","12.86","15.44","15.97"
"01056","Harana/Valle de Arana","16.67","0.00","15.38","7.43","14.13","27.40","16.61","12.99","12.82","3.12","5.99","17.96","21.02"
"20040","Hernani","11.80","17.71","9.40","10.92","12.60","13.74","12.13","15.11","12.46","14.29","14.24","12.71","14.22"
"20041","Hernialde","0.00","0.00","2.85","8.42","2.78","0.00","0.00","2.90","0.00","8.98","12.12","0.00","3.33"
"20036","Hondarribia","9.68","10.09","11.40","10.03","10.18","8.13","8.02","10.44","12.35","13.93","15.62","11.75","13.32"
"20042","Ibarra","3.05","1.64","4.22","3.28","2.80","1.85","3.00","2.78","3.97","2.80","4.18","4.15","2.52"
"48048","Ibarrangelu","23.40","11.01","15.72","23.57","12.52","17.60","24.39","24.43","18.27","20.55","22.73","21.58","33.27"
"20043","Idiazabal","29.49","35.18","28.66","35.29","47.24","44.91","56.56","64.79","71.36","52.82","60.07","78.39","61.27"
"48094","Igorre","4.27","3.07","2.36","1.89","2.82","3.99","3.77","6.19","4.13","5.90","6.64","7.67","8.24"
"20044","Ikaztegieta","12.32","21.55","17.24","8.57","25.53","36.17","38.46","51.95","41.58","22.03","33.02","74.17","59.43"
"20045","Irun","7.96","9.03","8.55","8.77","10.92","13.02","5.84","9.55","11.01","9.10","10.90","11.03","12.23"
"20046","Irura","12.08","27.58","64.75","44.78","37.42","40.05","43.98","44.99","31.99","36.53","52.04","47.45","63.21"
"01027","Iruraiz-Gauna","42.97","54.47","66.15","49.15","55.76","42.07","53.78","69.39","90.72","35.49","69.33","76.27","54.11"
"01901","Iruña Oka/Iruña de Oca","17.08","18.69","17.72","17.17","18.88","21.21","18.09","23.99","24.95","36.23","36.25","31.75","47.32"
"48049","Ispaster","22.47","14.05","11.24","23.96","10.12","28.19","22.56","31.72","32.51","22.44","19.39","16.21","26.06"
"20047","Itsasondo","22.49","25.47","31.44","32.69","31.34","36.25","36.64","56.25","37.04","38.27","27.68","55.36","48.30"
"48910","Iurreta","11.23","18.07","15.97","18.86","15.48","11.72","14.90","19.50","21.82","18.59","26.24","25.02","28.32"
"48050","Izurtza","8.13","7.23","0.00","3.60","28.99","3.66","3.79","27.03","19.76","24.19","3.97","11.58","26.52"
"48022","Karrantza Harana/Valle de Carranza","6.21","5.75","6.46","3.94","5.00","8.96","8.93","6.38","8.85","6.72","8.79","6.28","6.56"
"48907","Kortezubi","13.10","13.25","13.25","13.82","18.74","18.82","31.25","21.90","29.56","10.05","17.95","21.05","16.13"
"01019","Kripan","0.00","0.00","0.00","15.31","5.10","5.10","0.00","10.58","0.00","0.00","5.24","0.00","5.24"
"01020","Kuartango","49.32","53.30","78.43","97.90","95.77","76.49","73.03","47.62","92.18","66.48","61.11","72.22","68.31"
"01028","Labastida/Bastida","10.91","6.75","19.55","7.37","18.80","16.32","6.07","12.68","12.09","19.24","16.28","16.14","23.52"
"01030","Lagrán","12.05","24.17","12.05","11.43","38.46","5.52","10.99","5.32","10.42","15.54","5.21","10.31","15.54"
"01031","Laguardia","24.02","15.10","16.41","22.11","22.62","17.66","22.50","16.58","26.09","23.57","23.58","17.54","22.42"
"01032","Lanciego/Lantziego","14.71","5.86","8.78","7.30","7.31","13.06","5.82","7.35","10.22","8.82","20.99","13.80","10.84"
"48051","Lanestosa","7.43","3.73","3.73","3.75","11.32","14.87","14.29","3.48","17.24","6.97","14.34","14.18","10.49"
"01902","Lantarón","39.28","21.41","34.26","31.08","43.06","42.42","34.02","34.38","30.49","35.38","40.54","35.75","46.14"
"01033","Lapuebla de Labarca","4.67","1.18","2.37","1.19","4.66","3.46","2.29","2.24","5.58","4.64","10.61","4.70","5.83"
"48052","Larrabetzu","9.28","11.39","8.91","13.53","14.34","8.32","10.02","9.15","11.17","15.27","16.31","21.43","13.64"
"20048","Larraul","0.00","0.00","0.00","0.00","0.00","4.02","0.00","0.00","0.00","10.36","5.65","5.65","0.00"
"20902","Lasarte-Oria","6.40","9.42","8.92","7.57","9.44","11.64","13.47","14.04","15.76","17.17","17.03","13.28","15.67"
"01036","Laudio/Llodio","3.18","2.98","7.63","4.22","5.73","4.17","3.87","3.99","4.09","3.69","3.99","4.28","4.15"
"48053","Laukiz","3.44","7.91","5.27","6.97","3.50","9.79","7.30","6.55","7.79","10.12","18.31","11.21","14.21"
"20049","Lazkao","3.09","4.38","2.74","6.59","6.83","3.72","4.11","2.26","2.86","4.45","5.67","6.48","5.73"
"20050","Leaburu","16.39","10.88","10.87","13.40","15.62","2.57","10.23","15.50","20.73","13.16","18.92","8.17","2.69"
"20051","Legazpi","2.00","2.67","1.39","3.59","2.77","3.91","2.64","5.17","2.77","2.44","4.51","4.96","7.47"
"20052","Legorreta","9.71","17.57","22.30","14.79","14.62","16.55","19.40","21.07","24.93","23.13","15.05","24.11","53.40"
"01058","Legutio","27.71","25.49","31.29","31.33","32.37","31.72","40.15","44.95","51.38","39.30","43.10","35.84","48.93"
"20068","Leintz-Gatzaga","88.24","67.73","43.82","66.15","53.03","41.20","71.97","86.79","101.17","86.61","86.61","84.34","250.00"
"48054","Leioa","6.17","7.18","6.88","6.07","6.58","6.36","6.60","8.39","8.48","9.74","10.21","13.35","12.24"
"48057","Lekeitio","3.33","3.81","4.90","3.65","5.13","0.81","8.05","5.08","13.03","12.51","8.36","7.54","8.05"
"48055","Lemoa","7.40","8.30","8.30","8.37","10.89","9.13","10.34","10.20","11.84","14.86","20.18","20.27","14.39"
"48056","Lemoiz","5.75","9.49","8.62","10.81","9.41","14.52","11.70","11.65","15.83","21.63","8.53","14.18","15.59"
"01034","Leza","28.04","9.52","33.33","27.84","27.78","17.78","17.32","30.97","21.93","8.85","4.42","31.11","23.26"
"48081","Lezama","14.17","13.11","11.07","14.22","9.21","4.78","4.43","5.70","10.71","11.75","9.48","14.19","11.80"
"20053","Lezo","18.41","18.90","20.73","17.88","13.77","23.80","23.02","22.45","23.19","19.98","22.94","19.44","23.63"
"20054","Lizartza","8.16","10.96","10.95","10.89","20.09","9.19","16.90","17.32","17.77","14.85","14.80","18.12","16.69"
"48903","Loiu","5.89","7.39","6.98","6.42","11.22","10.38","8.73","13.52","12.01","14.61","17.25","12.73","23.60"
"48058","Mallabia","29.31","31.37","32.18","38.17","35.21","32.91","57.63","68.09","73.69","63.53","65.26","78.64","71.04"
"48060","Markina-Xemein","6.24","10.64","8.63","9.65","8.05","6.45","6.87","6.97","8.65","8.65","12.34","13.16","14.37"
"48061","Maruri-Jatabe","14.66","8.45","8.45","12.57","10.65","14.35","30.10","25.09","27.03","17.75","20.61","24.05","25.27"
"48059","Mañaria","13.33","5.86","11.72","15.62","9.80","17.44","13.78","24.74","23.21","38.63","15.25","39.56","17.70"
"20901","Mendaro","50.76","52.27","21.11","14.20","46.76","31.87","27.33","74.21","42.13","53.96","49.29","41.03","59.96"
"48062","Mendata","5.18","18.74","2.67","2.68","10.53","10.36","18.13","2.65","18.82","24.06","13.89","5.80","8.75"
"48063","Mendexa","6.49","17.88","11.16","13.65","15.95","18.39","9.22","11.74","4.84","4.93","5.14","8.09","5.62"
"48064","Meñaka","12.20","8.05","5.37","8.01","9.46","16.81","13.04","22.35","9.16","21.88","19.70","19.16","18.21"
"01039","Moreda de Álava / Moreda Araba","8.66","4.22","0.00","8.26","4.03","0.00","0.00","7.58","7.38","14.55","14.44","0.00","7.19"
"48066","Morga","9.55","9.49","7.11","4.80","12.22","7.23","14.49","12.38","12.59","15.00","7.41","0.00","14.25"
"48068","Mundaka","5.84","3.66","2.62","5.69","6.70","4.64","3.62","5.27","6.45","5.35","5.89","10.81","5.97"
"48069","Mungia","9.53","13.26","14.38","15.15","12.72","6.73","8.92","9.23","11.65","12.92","13.54","13.50","12.81"
"48007","Munitibar-Arbatzegi Gerrikaitz-","13.02","4.31","4.31","6.70","20.79","19.00","4.83","12.38","15.46","13.12","21.11","5.25","13.02"
"48908","Murueta","6.45","12.86","19.29","19.58","26.23","25.97","9.71","16.13","35.83","52.63","41.10","35.09","18.05"
"48071","Muskiz","11.85","14.84","19.96","20.32","17.26","15.20","16.36","22.93","18.53","19.74","27.66","26.05","29.46"
"20057","Mutiloa","11.49","11.67","11.67","15.84","4.00","4.05","4.13","4.26","17.62","4.78","21.74","12.35","6.33"
"20056","Mutriku","6.39","5.89","6.27","6.39","7.90","4.38","9.40","8.84","10.32","10.09","9.43","9.05","9.87"
"48067","Muxika","30.49","20.00","22.07","28.72","38.02","37.36","35.37","39.70","59.45","47.97","74.64","68.83","63.27"
"48909","Nabarniz","4.03","0.00","4.24","0.00","4.31","0.00","8.58","4.39","4.39","4.41","8.85","8.70","0.00"
"01041","Navaridas","8.73","9.15","13.70","9.03","0.00","0.00","0.00","14.02","13.70","9.30","0.00","4.78","9.62"
"20063","Oiartzun","9.94","27.35","27.85","18.99","15.38","15.94","24.39","17.22","22.08","21.19","33.13","28.61","28.15"
"01042","Okondo","12.03","8.67","14.73","13.01","6.06","4.40","14.52","10.17","12.15","12.40","12.70","2.97","9.15"
"20058","Olaberria","29.88","44.23","51.58","36.11","35.14","25.45","20.88","50.62","47.27","42.03","52.23","39.22","47.30"
"48073","Ondarroa","2.70","2.90","3.71","1.94","4.52","4.18","4.27","7.71","1.11","2.07","1.60","1.68","1.96"
"20076","Ordizia","4.66","7.15","6.23","7.25","7.34","8.79","8.83","9.34","9.11","7.12","9.33","10.25","10.17"
"20905","Orendain","0.00","5.19","0.00","5.36","0.00","0.00","5.35","10.99","5.62","0.00","5.95","0.00","0.00"
"20060","Orexa","0.00","0.00","0.00","0.00","0.00","8.13","8.20","0.00","16.95","9.43","0.00","11.49","11.90"
"20061","Orio","6.18","10.34","7.49","8.99","9.76","11.71","9.24","11.40","11.42","14.05","12.85","14.09","18.28"
"20062","Ormaiztegi","16.79","14.52","28.27","23.71","19.05","21.97","18.93","17.48","21.46","28.02","29.39","18.46","24.63"
"48075","Orozko","11.12","16.85","16.46","16.66","14.80","15.24","18.70","21.70","30.89","28.63","25.44","18.83","17.45"
"48083","Ortuella","8.70","10.71","7.73","5.83","7.25","9.26","8.26","9.87","10.89","11.05","15.37","14.65","15.05"
"48072","Otxandio","4.67","4.64","3.09","2.31","3.10","3.14","4.80","1.63","3.33","8.73","5.54","11.43","9.68"
"01043","Oyón-Oion","4.21","3.34","3.34","2.73","5.77","2.45","4.69","7.04","4.91","3.70","4.17","7.26","8.78"
"20059","Oñati","7.69","7.83","6.76","7.43","8.29","6.73","8.14","5.90","5.75","6.14","5.87","6.62","6.80"
"20064","Pasaia","6.02","7.17","0.82","7.00","3.90","7.64","7.32","6.75","3.12","9.80","5.64","4.60","4.03"
"01044","Peñacerrada-Urizaharra","25.93","18.59","33.46","47.36","17.61","20.55","17.06","35.59","38.17","23.35","7.72","53.85","26.52"
"48077","Plentzia","9.49","11.28","12.43","7.16","4.87","2.56","9.54","3.31","7.54","10.06","5.49","8.67","11.75"
"48078","Portugalete","5.35","6.44","4.68","4.76","1.70","2.30","2.44","1.29","2.59","2.19","2.51","1.82","3.57"
"01047","Ribera Baja/Erribera Beitia","26.55","24.52","34.18","32.26","36.28","49.66","35.97","52.28","0.00","48.47","50.61","53.95","55.98"
"01051","Salvatierra/Agurain","5.01","6.43","6.84","6.62","6.29","7.59","9.72","11.88","12.39","8.12","10.08","8.52","10.57"
"01052","Samaniego","30.10","16.23","22.73","3.04","8.98","6.01","24.69","24.69","31.15","32.15","29.13","12.70","28.30"
"01053","San Millán/Donemiliaga","27.78","23.14","42.18","47.88","36.01","31.72","36.21","0.00","0.00","56.16","41.72","30.81","45.98"
"48082","Santurtzi","1.69","1.94","1.75","2.15","3.82","4.35","4.87","9.83","0.74","2.20","1.71","2.53","2.48"
"20070","Segura","2.71","4.06","5.42","2.71","2.02","2.72","3.51","6.50","6.68","6.23","5.65","6.49","8.10"
"48084","Sestao","7.87","7.55","3.79","4.56","5.02","4.85","12.84","12.52","12.60","1.97","2.75","2.81","2.54"
"48904","Sondika","10.82","8.53","16.63","10.99","9.47","5.75","8.84","15.96","15.48","13.38","15.88","18.73","23.14"
"48085","Sopela","10.59","7.22","6.61","6.26","4.22","4.52","5.87","4.72","5.34","7.17","6.00","7.85","8.69"
"48086","Sopuerta","9.24","6.62","8.17","10.04","11.94","12.06","13.84","8.11","12.39","12.14","12.85","11.79","13.78"
"20065","Soraluze-Placencia de las Armas","6.59","11.74","11.99","11.00","14.54","11.50","19.52","17.46","8.90","15.69","15.52","17.10","14.67"
"48076","Sukarrieta","5.39","5.59","11.17","8.37","5.62","8.50","2.85","5.75","2.87","5.65","8.45","30.73","8.70"
"20071","Tolosa","9.19","8.95","9.85","8.34","7.12","9.69","3.87","14.69","14.42","12.19","9.58","14.60","13.38"
