"Udalerri kodea","Udalerria","2009","2008","2007","2006","2005"
"48042","Gordexola","62.07","62.03","61.03","61.55","63.56"
"48043","Gorliz","23.08","22.96","21.75","20.87","40.40"
"48045","Güeñes","17.46","17.80","18.01","19.02","28.21"
"01056","Harana/Valle de Arana","84.46","81.97","80.39","89.46","85.11"
"20040","Hernani","18.41","18.40","18.46","18.57",NA
"20041","Hernialde","31.61","31.79","32.07","35.93","35.93"
"20036","Hondarribia","10.57","11.85","11.95","11.65","11.32"
"20042","Ibarra","10.82","10.84","27.69","27.85","27.68"
"48048","Ibarrangelu","117.26","112.01","112.93","107.93","139.37"
"20043","Idiazabal","19.46","19.43","19.89","19.66",NA
"48094","Igorre","35.39","31.38","30.51","31.47","31.47"
"20044","Ikaztegieta","19.15","19.35","34.86","35.16","35.32"
"20045","Irun","7.60","7.58","7.58","7.66","7.58"
"20046","Irura","12.05","12.54","55.01","66.14","67.06"
"01027","Iruraiz-Gauna","60.67","62.88","59.67","60.04","61.18"
"01901","Iruña Oka/Iruña de Oca","88.13","41.91",NA,"46.77","49.65"
"48049","Ispaster","77.84","78.55","69.49","77.90","74.43"
"20047","Itsasondo","10.59","10.79","0.00","11.48","11.84"
"48910","Iurreta","35.94","35.70","26.73","44.22",NA
"48050","Izurtza","62.96","54.26","53.85","32.65","31.87"
"48022","Karrantza Harana/Valle de Carranza","93.32","92.53","91.84","92.68","91.97"
"48907","Kortezubi","143.20","145.63","97.80","42.18","43.37"
"01019","Kripan","25.64","25.77","43.48","54.35","53.19"
"01020","Kuartango","56.34","56.02","128.85","128.49","126.37"
"01028","Labastida/Bastida","39.43","38.82","38.59","78.64","80.89"
"01030","Lagrán","84.27","80.65","78.95","92.78","94.24"
"01031","Laguardia","42.33","40.40","28.55",NA,NA
"01032","Lanciego/Lantziego","25.86","36.93","36.60","36.39","37.15"
"48051","Lanestosa","84.56","80.14","87.41","78.23","78.85"
"01902","Lantarón","93.00","76.37","79.96","76.76","77.32"
"01033","Lapuebla de Labarca","28.87","66.13","37.36","65.76","68.88"
"48052","Larrabetzu","31.82","33.08","28.26","25.83","27.06"
"20048","Larraul","15.81","24.10","46.03","52.88","50.85"
"20902","Lasarte-Oria","5.15","4.78","4.63","4.66","4.21"
"01036","Laudio/Llodio","7.17","8.74","8.70","14.40","13.80"
"48053","Laukiz","27.95","27.73","40.72","43.13","43.92"
"20049","Lazkao","5.98","5.98","5.87","5.96","6.05"
"20050","Leaburu","55.70","56.99","61.86","62.50",NA
"20051","Legazpi","9.06","8.84","7.69","8.47",NA
"20052","Legorreta","18.05","18.07","18.65","17.37","17.68"
"01058","Legutio","52.31","46.87","48.00","66.79","69.87"
"20068","Leintz-Gatzaga","53.44","52.63","30.42","24.00","27.24"
"48054","Leioa","8.03","7.91","7.90","7.77","7.87"
"48057","Lekeitio","8.60","8.56","8.54","8.65","8.49"
"48055","Lemoa","43.71","44.97","42.07","43.13","44.02"
"48056","Lemoiz","41.06","40.86","39.77","41.37","43.16"
"01034","Leza","25.42","40.00","75.22","73.91","76.58"
"48081","Lezama","20.39","20.69","21.29","20.74","21.26"
"20053","Lezo","6.51",NA,NA,NA,NA
"20054","Lizartza","25.72","26.52","36.62","4.92","28.24"
"48903","Loiu","32.53","35.81","32.60","35.32","35.00"
"48058","Mallabia","159.90","177.42","179.33","179.86","184.14"
"48060","Markina-Xemein","16.97","16.98","13.53","13.90","14.21"
"48061","Maruri-Jatabe","34.60","69.04","72.51","73.20","73.55"
"48059","Mañaria","61.66","62.50","63.29","67.65","69.72"
"20901","Mendaro","33.19","31.99","32.08","33.14","33.75"
"48062","Mendata","102.56","91.62","94.34","93.83","93.58"
"48063","Mendexa","169.37","162.47","171.50","172.75","177.50"
"48064","Meñaka","24.22","25.07","25.60","18.58","18.93"
"01039","Moreda de Álava / Moreda Araba","20.08","19.16","41.20","40.00","40.15"
"48066","Morga","71.60","66.01","67.67","68.35","66.83"
"48068","Mundaka","59.34","59.49","34.89","33.35","33.00"
"48069","Mungia","20.94","21.65","22.91","21.36","21.78"
"48007","Munitibar-Arbatzegi Gerrikaitz-","156.63","157.38","136.71","136.48","131.58"
"48908","Murueta","149.35","100.00","148.87","118.03","99.34"
"48071","Muskiz","20.46","20.79","39.50","30.10","30.12"
"20057","Mutiloa","60.48","63.83","63.83","68.81","75.00"
"20056","Mutriku","26.89","27.52","17.90","18.12","18.56"
"48067","Muxika","12.96","12.90","13.12","13.79",NA
"48909","Nabarniz","213.68","216.45","222.22","217.39","188.34"
"01041","Navaridas","28.44","28.71","41.10","77.98","80.57"
"20063","Oiartzun","11.16","11.62","11.68",NA,NA
"01042","Okondo","47.49","45.08","42.75","60.15","62.02"
"20058","Olaberria","30.59","29.96","58.95","60.90","61.96"
"48073","Ondarroa","8.13","6.73","7.46","8.71",NA
"20076","Ordizia","7.28","7.30","7.28","7.60","7.73"
"20905","Orendain","78.53","54.64","122.22",NA,NA
"20060","Orexa","40.65","33.06","74.38","60.87","72.92"
"20061","Orio","20.40","20.89","21.13","21.49","20.87"
"20062","Ormaiztegi","10.61","10.58","10.70","9.99","10.25"
"48075","Orozko","27.44","19.51","19.73","19.62","18.41"
"48083","Ortuella","17.90","17.72","17.76","15.39","14.97"
"48072","Otxandio","36.25","37.34","25.41","24.53","26.20"
"01043","Oyón-Oion","40.05","60.32","43.21","58.06","59.75"
"20059","Oñati","19.17","20.28","18.58","33.47","33.51"
"20064","Pasaia","7.20","7.19","7.19","7.15","7.12"
"01044","Peñacerrada-Urizaharra","91.22","93.10","99.63","90.91","88.46"
"48077","Plentzia","24.70","24.17","19.78","21.81","21.38"
"48078","Portugalete","12.75","9.98","11.06","12.40","12.22"
"01047","Ribera Baja/Erribera Beitia","83.65","71.79","67.35","65.49","67.40"
"01051","Salvatierra/Agurain","21.16","21.45","22.26","18.83","19.68"
"01052","Samaniego","39.51","40.75","39.51","51.12","51.95"
"01053","San Millán/Donemiliaga","78.62","81.58","81.12","67.20","69.83"
"48082","Santurtzi","6.05","5.22","3.51","3.40","3.38"
"20070","Segura","19.93","20.85","21.06","20.47","21.60"
"48084","Sestao","7.08","7.02","6.98","6.97","6.89"
"48904","Sondika","20.60","20.28","20.07","19.63","19.82"
"48085","Sopela","26.34","28.32","25.57","24.17","23.35"
"48086","Sopuerta","56.43","57.51","59.33","55.88","57.18"
"20065","Soraluze-Placencia de las Armas","18.74","17.04","8.44","7.39","6.83"
"48076","Sukarrieta","82.39","71.43","72.46","53.82","53.67"
"20071","Tolosa","9.39","9.42","18.61","14.87","14.66"
"48087","Trucios-Turtzioz","64.58","63.91","62.27","62.04","64.89"
"48088","Ubide","101.80","111.80","94.94","96.77","89.17"
"48065","Ugao-Miraballes","4.94","4.47","5.98","4.98","4.96"
"48089","Urduliz","35.07","33.25","34.85","25.41","23.57"
"48074","Urduña/Orduña","15.74","16.11","16.20","22.50","22.71"
"01054","Urkabustaiz","42.49","45.99","47.45","28.92","31.49"
"20072","Urnieta","13.18","13.20",NA,"13.50","13.74"
"20077","Urretxu","7.33","7.23","7.34","6.36",NA
"20073","Usurbil","7.98","8.11","8.29","7.69","7.34"
"01055","Valdegovía/Gaubea","90.42","140.26","134.15","138.49","143.12"
"48080","Valle de Trápaga-Trapagaran","12.18","12.14","13.71","12.05","11.99"
"20075","Villabona","7.39","7.44","13.72","13.74",NA
"01057","Villabuena de Álava/Eskuernaga","66.46","66.04","66.25","66.88","64.62"
"01059","Vitoria-Gasteiz","7.66","7.79","6.14",NA,NA
"01060","Yécora/Iekora","24.48","22.95","40.13","44.37","45.45"
"48095","Zaldibar","23.02","23.22","16.72","30.47","30.60"
"20078","Zaldibia","19.28","15.08","15.96","31.44",NA
"01061","Zalduondo","62.18","54.05",NA,"48.65","51.14"
"48096","Zalla","18.10","18.08","18.10","18.34","30.21"
"01062","Zambrana","88.77","82.23","86.59","86.11","85.64"
"48905","Zamudio","16.71","32.78","17.04","16.74","16.60"
"48097","Zaratamo","76.65","62.25","77.54","80.02","81.77"
"20079","Zarautz","10.33","10.34","10.41",NA,NA
"48024","Zeanuri","96.77","93.98","78.21","84.96","85.35"
"48025","Zeberio","67.92","68.31","67.16","57.84","59.05"
"20025","Zegama","17.65","17.43","16.51","17.06","17.80"
"20026","Zerain","36.14","37.04","36.89","36.29","36.89"
"20027","Zestoa","17.21","22.42","22.77","17.60","16.31"
"48913","Zierbena","26.47","26.77","24.43","10.78","10.91"
"01018","Zigoitia","52.54","49.73","46.57","52.21","54.73"
"48915","Ziortza-Bolibar","26.96","27.78","25.32","25.32","26.11"
"20028","Zizurkil","13.38","13.23","23.62","21.51","20.97"
"01063","Zuia","44.98","42.68","51.70","43.00","43.80"
"20081","Zumaia","23.78","23.91","24.40","22.28","22.07"
"20080","Zumarraga","10.16","9.90","9.85","9.54",NA
