"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005"
"01022","Elciego","27.50","50.00","42.11","54.55","30.43","51.72","55.56","54.17","63.64","43.86","50.00"
"20031","Elduain","0.00","0.00","0.00","0.00","0.00","0.00","0.00","33.33","41.67","0.00","33.33"
"20033","Elgeta","9.43","28.57","42.86","30.00","3.57","46.15","36.84","23.53","31.11","44.00","40.00"
"20032","Elgoibar","24.85","30.20","24.21","29.90","34.63","32.10","37.71","41.64","41.92","43.49","45.26"
"48032","Elorrio","22.50","26.83","25.29","20.66","38.75","27.72","33.33","42.07","31.69","43.30","50.31"
"01023","Elvillar/Bilar","33.33","50.00","40.00","0.00","100.00","25.00","66.67","30.00","0.00","33.33","100.00"
"48902","Erandio","26.22","25.18","22.98","23.68","32.00","32.00","32.80","37.15","38.49","39.35","37.32"
"48033","Ereño","0.00","0.00","0.00","0.00","0.00","0.00","0.00","66.67","16.67","25.00","0.00"
"48034","Ermua","20.72","27.84","31.19","22.90","25.85","24.77","35.40","32.98","39.05","45.88","34.72"
"20067","Errenteria","27.04","25.35","26.20","27.99","30.91","29.85","32.19","37.19","34.85","37.77","41.35"
"20066","Errezil","0.00","37.50","0.00","33.33","22.22","20.00","50.00","33.33","12.50","55.56","16.67"
"01046","Erriberagoitia/Ribera Alta","52.00","26.32","55.56","58.82","35.00","33.33","46.15","66.67","27.27","50.00","10.00"
"48079","Errigoiti","0.00","0.00","25.00","33.33","38.10","25.00","57.89","57.14","69.23","25.00","0.00"
"20034","Eskoriatza","22.03","35.71","14.81","28.95","25.00","21.21","32.00","43.14","36.59","34.04","45.45"
"48029","Etxebarri","16.20","14.67","21.70","20.98","24.38","22.77","32.61","40.33","35.71","32.43","33.71"
"48030","Etxebarria","25.71","12.50","38.89","35.00","33.33","44.74","22.22","29.79","47.22","46.67","36.11"
"20035","Ezkio-Itsaso","18.75","25.71","22.73","31.71","39.13","13.04","14.29","30.65","33.80","42.57","30.95"
"48906","Forua","11.11","18.18","20.00","33.33","25.00","50.00","33.33","60.00","50.00","69.57","40.91"
"48035","Fruiz","40.00","25.00","20.00","50.00","0.00","0.00","100.00","0.00","0.00","100.00","0.00"
"20038","Gabiria","20.00","20.00","25.00","0.00","33.33","50.00","66.67","41.67","46.67","25.00","44.44"
"20037","Gaintza","0.00","0.00","0.00","0.00","0.00","50.00","0.00","0.00",NA,NA,"0.00"
"48036","Galdakao","23.41","24.50","23.39","29.70","33.20","36.54","35.67","39.29","44.43","41.90","46.40"
"48037","Galdames","0.00","16.67","33.33","22.22","0.00","30.00","50.00","40.00","35.71","38.10","9.09"
"48038","Gamiz-Fika","35.29","19.23","40.00","33.33","50.00","30.00","8.70","15.79","52.94","42.86","38.89"
"48039","Garai","16.67","40.00","33.33","0.00","0.00","50.00","100.00","0.00","50.00",NA,"25.00"
"48040","Gatika","24.24","19.23","47.06","28.00","25.71","40.91","13.51","36.17","28.21","53.45","46.67"
"48041","Gautegiz Arteaga","0.00","25.00","0.00","10.00","0.00","9.09","11.11","16.67","42.86","27.27","40.00"
"20907","Gaztelu","0.00","0.00","0.00","0.00","0.00","0.00","28.57","0.00",NA,"0.00","0.00"
"48046","Gernika-Lumo","22.92","23.19","23.44","26.14","30.43","31.40","35.84","30.74","32.20","27.89","33.85"
"20039","Getaria","28.95","22.86","27.71","22.09","23.73","27.62","22.45","29.13","29.11","29.57","35.56"
"48044","Getxo","26.29","25.04","24.04","28.30","33.55","33.47","45.81","46.32","50.76","46.86","43.97"
"48047","Gizaburuaga","28.57","60.00","22.22","37.50","30.77","3.85","5.56","34.62","24.00","35.42","36.36"
"48042","Gordexola","24.49","18.75","25.00","31.03","24.00","24.14","26.67","27.59","30.43","50.00","23.53"
"48043","Gorliz","16.67","34.88","22.50","31.58","9.09","43.33","37.04","33.33","38.00","28.57","51.35"
"48045","Güeñes","9.04","26.47","27.69","18.52","9.25","25.00","24.00","29.03","43.82","45.37","45.19"
"01056","Harana/Valle de Arana","0.00","0.00","40.00","0.00","50.00","0.00","0.00","100.00","75.00","50.00","0.00"
"20040","Hernani","25.74","26.84","27.58","31.78","33.63","29.26","35.62","36.67","39.73","36.14","45.98"
"20041","Hernialde","80.00","0.00","80.00","0.00","100.00","33.33","0.00","50.00",NA,"100.00","50.00"
"20036","Hondarribia","20.43","25.75","25.19","20.72","31.00","31.60","33.05","33.65","32.65","36.18","35.87"
"20042","Ibarra","32.29","26.09","33.33","40.48","23.73","22.83","41.30","33.33","43.28","48.05","53.57"
"48048","Ibarrangelu","28.57","50.00","0.00","0.00","0.00","40.00","57.14","42.86","33.33","26.67","25.00"
"20043","Idiazabal","26.00","25.00","30.23","36.36","30.43","39.02","45.24","35.29","26.67","40.59","40.32"
"48094","Igorre","18.42","20.35","23.47","31.11","23.21","43.18","38.38","37.43","39.34","39.25","50.34"
"20044","Ikaztegieta","26.67","27.27","20.00","63.64","28.57","40.00","37.50","22.22","52.63","14.29","80.00"
"20045","Irun","25.11","23.75","27.02","29.63","32.52","32.85","36.51","41.25","41.93","42.46","41.10"
"20046","Irura","29.49","23.08","22.50","33.33","42.86","27.27","38.57","42.00","37.21","42.06","56.36"
"01027","Iruraiz-Gauna","44.44","0.00","0.00","25.00","0.00","0.00","0.00","40.00","33.33","0.00","66.67"
"01901","Iruña Oka/Iruña de Oca","17.35","23.23","30.00","20.97","21.18","35.67","38.04","29.33","36.11","35.80","41.46"
"48049","Ispaster","0.00","0.00","33.33","0.00","22.22","50.00","0.00","50.00","36.36","60.00","22.22"
"20047","Itsasondo","11.11","0.00","0.00","30.77","30.00","51.72","30.00","46.43","47.73","48.28","52.17"
"48910","Iurreta","21.55","14.74","24.24","22.22","25.90","34.71","48.61","41.70","34.07","40.67","45.32"
"48050","Izurtza","23.53","5.26","13.33","35.00","36.84","34.48","43.75","37.14","29.03","35.29","39.47"
"48022","Karrantza Harana/Valle de Carranza","20.00","44.00","36.00","7.14","41.67","39.13","18.52","36.11","36.84","47.14","40.91"
"48907","Kortezubi","0.00","16.67","20.00","50.00","0.00","37.50","26.67","10.00","25.00","66.67","80.00"
"01019","Kripan","0.00","0.00","0.00","66.67","0.00","0.00","0.00","0.00","50.00","0.00","50.00"
"01020","Kuartango","0.00","0.00","0.00","0.00","0.00","16.67","0.00","0.00","0.00",NA,"22.22"
"01028","Labastida/Bastida","16.13","30.43","18.75","14.29","45.45","15.79","60.00","22.22","25.86","32.76","22.22"
"01030","Lagrán","0.00","60.00","50.00","0.00","0.00","0.00","50.00","20.00","25.00","40.00","42.86"
"01031","Laguardia","34.00","31.93","26.67","34.29","27.18","47.06","35.56","40.85","38.10","40.24","43.36"
"01032","Lanciego/Lantziego","6.25","27.78","6.25","25.00","16.67","62.50","33.33","46.15","34.09","29.41","41.67"
"48051","Lanestosa","0.00","0.00","0.00","33.33","0.00","40.00","20.00","60.00","42.86","50.00","0.00"
"01902","Lantarón","22.22","23.33","24.14","46.15","25.81","40.62","50.00","30.00","43.24","27.50","35.85"
"01033","Lapuebla de Labarca","13.33","9.09","35.29","30.00","41.67","38.89","63.64","45.00","65.52","60.71","57.14"
"48052","Larrabetzu","35.00","36.99","45.95","30.77","43.24","51.92","47.17","62.20","55.13","47.14","52.54"
"20048","Larraul","8.33","0.00","50.00","50.00","0.00","100.00","0.00","0.00","50.00",NA,"100.00"
"20902","Lasarte-Oria","31.99","24.60","34.07","35.91","36.94","28.92","35.15","39.85","45.11","44.74","43.09"
"01036","Laudio/Llodio","30.71","30.00","27.06","31.47","34.01","41.35","37.17","44.84","42.67","41.45","44.76"
"48053","Laukiz","15.15","11.11","15.79","12.50","0.00","18.18","33.33","20.00","33.33","27.27","55.56"
"20049","Lazkao","26.19","34.92","26.67","23.33","38.30","20.74","38.24","29.63","33.55","41.78","49.46"
"20050","Leaburu","33.33","0.00","20.00","28.57","50.00","0.00","33.33","36.36","50.00","50.00","28.57"
"20051","Legazpi","25.69","13.54","20.24","25.00","33.68","23.46","24.51","40.13","33.72","37.17","49.07"
"20052","Legorreta","45.45","43.75","20.00","28.12","35.48","26.92","41.67","30.00","18.18","26.09","32.00"
"01058","Legutio","23.36","30.56","24.75","24.55","30.77","42.65","32.23","42.97","40.59","43.95","45.86"
"20068","Leintz-Gatzaga","0.00","0.00","25.00","0.00","0.00","100.00","50.00","0.00","50.00","0.00","100.00"
"48054","Leioa","30.77","30.82","28.62","32.30","39.53","40.78","40.75","52.59","51.27","52.80","49.50"
"48057","Lekeitio","14.58","21.31","27.12","20.00","14.29","26.23","23.29","20.29","40.62","34.94","29.17"
"48055","Lemoa","18.95","23.38","21.25","21.84","25.19","29.11","31.58","37.50","41.62","40.46","41.41"
"48056","Lemoiz","44.44","44.44","22.22","20.00","44.44","71.43","33.33","20.00","83.33","26.67","20.00"
"01034","Leza","25.00","25.00","0.00","25.00","50.00","33.33","0.00","0.00","100.00","71.43","100.00"
"48081","Lezama","11.49","16.67","13.33","21.21","27.59","33.33","45.45","30.77","30.12","33.33","45.65"
"20053","Lezo","17.01","12.80","25.99","20.33","23.71","32.28","29.92","28.19","32.60","35.79","33.53"
"20054","Lizartza","27.78","10.00","0.00","4.76","25.00","11.11","36.36","14.29","25.00","5.26","40.00"
"48903","Loiu","19.52","29.92","19.53","24.89","30.04","31.62","39.71","37.39","35.74","33.08","41.91"
"48058","Mallabia","23.60","13.56","26.09","15.00","23.33","45.45","40.00","33.80","34.95","46.10","35.62"
"48060","Markina-Xemein","29.17","25.40","22.03","18.42","21.28","34.78","26.83","25.97","37.50","25.44","22.54"
"48061","Maruri-Jatabe","27.27","13.33","40.00","44.44","22.22","27.27","20.00","46.67","22.22","31.82","50.00"
"48059","Mañaria","33.33","33.33","28.57","75.00","0.00","0.00","0.00","28.57","41.67","13.33","8.33"
"20901","Mendaro","28.12","49.06","30.19","32.20","44.12","44.44","29.17","44.30","41.67","51.16","38.33"
"48062","Mendata","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",NA,"0.00","0.00"
"48063","Mendexa","0.00","100.00","0.00","0.00","0.00","66.67","100.00","33.33","100.00","20.00","0.00"
"48064","Meñaka","23.53","16.67","0.00","33.33","20.00","40.00","9.52","33.33","22.73","29.41","42.11"
"01039","Moreda de Álava / Moreda Araba","0.00","16.67","12.50","40.00","21.43","69.57","100.00","50.00","0.00","0.00","0.00"
"48066","Morga","0.00","66.67","0.00","50.00","0.00","50.00","33.33","0.00","0.00","50.00","0.00"
"48068","Mundaka","20.51","17.86","18.75","28.57","25.00","17.65","28.57","38.10","19.05","40.62","40.00"
"48069","Mungia","24.57","24.82","22.54","26.05","25.71","34.57","36.33","32.44","38.98","40.92","44.12"
"48007","Munitibar-Arbatzegi Gerrikaitz-","0.00","0.00","0.00","50.00","14.29","0.00","40.00","0.00","42.86","25.00","17.86"
"48908","Murueta","27.27","0.00","0.00","10.00","10.00","13.33","23.53","16.67","33.33","60.00","33.33"
"48071","Muskiz","14.75","22.58","18.60","16.88","25.40","34.92","35.57","39.18","31.60","36.28","40.74"
"20057","Mutiloa","0.00","0.00","25.00","0.00","50.00","20.00","25.00","40.00","28.57","0.00","20.00"
"20056","Mutriku","19.44","22.22","26.92","28.12","18.18","18.75","25.76","12.90","25.93","28.75","36.17"
"48067","Muxika","16.67","22.73","50.00","15.38","23.53","6.82","33.33","47.37","49.02","32.98","48.84"
"48909","Nabarniz","0.00","0.00","0.00","0.00","0.00","0.00","25.00","100.00","0.00","30.00","0.00"
"01041","Navaridas","0.00","0.00","100.00","0.00","100.00","100.00","0.00","50.00","0.00","0.00","0.00"
"20063","Oiartzun","20.82","20.47","26.22","24.43","28.49","32.49","35.03","41.31","37.65","37.90","39.50"
"01042","Okondo","12.12","16.67","23.53","20.00","23.53","21.62","23.33","31.25","24.24","20.00","38.89"
"20058","Olaberria","30.08","31.94","32.20","31.08","34.04","37.50","35.71","44.74","40.69","46.75","41.86"
"48073","Ondarroa","14.57","26.32","28.57","16.79","15.97","18.47","14.91","13.68","13.26","16.02","15.07"
"20076","Ordizia","16.10","26.42","33.93","30.59","31.51","38.85","32.23","36.14","42.41","35.79","48.81"
"20905","Orendain","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",NA,"0.00"
"20060","Orexa","0.00","0.00","0.00","0.00","0.00","100.00","40.00","0.00","0.00","33.33","0.00"
"20061","Orio","21.62","20.00","23.61","22.89","16.42","22.58","35.80","32.76","34.57","27.27","19.67"
"20062","Ormaiztegi","16.67","4.35","47.06","42.11","30.43","31.58","30.00","45.83","37.50","25.64","37.21"
"48075","Orozko","18.18","10.94","31.82","17.50","21.88","26.09","27.42","30.00","35.48","28.89","40.00"
"48083","Ortuella","18.93","22.46","14.81","31.86","26.36","28.57","37.44","33.33","33.33","35.71","35.38"
"48072","Otxandio","21.43","14.29","30.00","33.33","22.22","12.50","20.00","45.00","20.00","39.47","33.33"
"01043","Oyón-Oion","25.48","26.26","17.71","22.86","21.84","27.45","27.27","45.24","40.24","41.30","37.50"
"20059","Oñati","22.91","21.02","24.29","27.34","26.24","33.80","34.48","33.70","31.18","36.92","44.64"
"20064","Pasaia","13.45","17.77","22.73","18.42","24.56","24.23","26.46","25.84","22.76","25.56","22.22"
"01044","Peñacerrada-Urizaharra","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",NA,NA,"0.00"
"48077","Plentzia","37.70","29.41","37.50","26.09","27.27","35.90","43.18","24.29","47.83","33.33","31.03"
"48078","Portugalete","29.49","30.80","30.11","31.13","42.30","44.99","47.08","60.66","45.97","44.89","50.94"
"01047","Ribera Baja/Erribera Beitia","30.43","16.39","34.09","41.67","41.94","58.97","45.83","49.25","59.72","54.05","57.78"
"01051","Salvatierra/Agurain","22.00","20.75","21.21","40.00","27.27","28.09","34.69","35.00","32.91","48.19","39.02"
"01052","Samaniego","20.00","0.00","42.86","40.00","44.44","60.00","25.64","28.00","34.96","0.00","28.57"
"01053","San Millán/Donemiliaga","36.36","0.00","15.38","25.00","57.14","29.41","54.55","42.86","36.84","34.48","50.00"
"48082","Santurtzi","30.60","27.17","22.62","33.26","37.97","38.28","42.22","42.78","42.14","43.55","45.90"
"20070","Segura","29.41","14.29","27.27","0.00","50.00","25.00","33.33","36.00","39.71","23.81","44.44"
"48084","Sestao","18.94","24.49","27.39","34.04","39.37","38.13","39.22","45.19","43.10","48.78","52.21"
"48904","Sondika","20.83","18.48","19.23","19.74","28.42","27.35","29.12","38.71","42.67","41.55","39.16"
"48085","Sopela","29.46","27.88","29.45","32.20","33.33","35.00","38.21","46.56","47.91","53.92","57.14"
"48086","Sopuerta","17.65","30.56","12.50","14.29","13.64","17.39","40.00","34.62","26.09","34.78","54.55"
"20065","Soraluze-Placencia de las Armas","15.62","17.54","19.57","22.22","25.93","18.18","34.38","40.00","33.33","24.71","36.17"
"48076","Sukarrieta","33.33","0.00","0.00","0.00","25.00","36.36","15.38","11.11","40.00","40.00","15.38"
"20071","Tolosa","25.00","30.38","31.03","28.69","36.27","39.65","33.33","37.05","38.83","39.96","39.36"
"48087","Trucios-Turtzioz","37.50","0.00","25.00","16.67","33.33","20.00","33.33","40.00","23.08","37.50","50.00"
"48088","Ubide","0.00","0.00","0.00","0.00","0.00","0.00","100.00","0.00",NA,"100.00","100.00"
"48065","Ugao-Miraballes","24.32","25.00","20.37","28.95","22.45","14.58","27.78","38.39","33.33","39.13","42.86"
"48089","Urduliz","21.90","28.57","17.39","25.00","26.92","27.50","31.03","39.62","37.80","40.98","47.62"
"48074","Urduña/Orduña","29.17","20.00","23.53","28.57","54.55","30.77","38.89","41.30","24.00","31.15","35.85"
"01054","Urkabustaiz","26.67","25.00","0.00","33.33","45.45","30.00","57.14","40.00","35.71","33.33","23.53"
"20072","Urnieta","23.39","27.01","15.04","30.91","33.33","21.68","28.19","43.35","41.55","26.95","43.61"
"20077","Urretxu","27.45","24.00","32.47","31.94","43.04","40.24","29.63","31.21","31.91","35.43","45.68"
"20073","Usurbil","24.79","25.55","36.42","36.92","39.35","33.17","42.21","58.17","55.10","49.54","46.22"
"01055","Valdegovía/Gaubea","0.00","7.69","42.86","25.00","66.67","44.00","46.15","50.00","20.41","44.44","25.00"
"48080","Valle de Trápaga-Trapagaran","26.14","24.26","23.70","26.58","30.28","32.26","35.73","36.43","40.46","42.28","45.08"
"20075","Villabona","30.56","21.05","30.77","26.09","24.29","22.73","29.03","31.08","48.81","30.28","40.51"
"01057","Villabuena de Álava/Eskuernaga","27.78","18.18","37.50","33.33","31.25","30.95","18.18","53.85","42.86","42.86","40.00"
"01059","Vitoria-Gasteiz","29.76","29.79","29.47","36.29","36.22","39.41","38.40","44.42","45.72","45.48","49.13"
"01060","Yécora/Iekora","14.29","0.00","0.00","50.00","28.57","46.15","41.67","33.33","72.73","40.00","0.00"
"48095","Zaldibar","19.19","22.67","18.00","29.09","30.77","22.92","33.33","35.71","28.21","42.31","46.27"
"20078","Zaldibia","37.50","26.32","16.00","22.22","26.32","28.57","22.22","48.65","40.00","25.00","16.67"
"01061","Zalduondo","0.00","0.00","0.00","0.00","50.00","0.00","0.00","0.00",NA,"100.00","0.00"
"48096","Zalla","26.80","12.90","25.97","22.83","28.57","35.00","36.45","41.49","43.06","48.58","45.91"
"01062","Zambrana","33.33","33.33","0.00","33.33","0.00","0.00","20.00","33.33","50.00","44.44","0.00"
"48905","Zamudio","22.39","27.00","22.72","28.92","33.71","40.16","38.66","42.75","41.66","38.89","42.60"
"48097","Zaratamo","18.46","28.57","17.81","31.94","30.43","19.84","21.69","42.74","32.64","38.89","47.54"
"20079","Zarautz","27.31","27.82","31.62","28.46","37.99","39.50","41.35","42.95","46.60","39.75","45.36"
"48024","Zeanuri","13.04","17.65","16.67","12.50","55.56","27.27","30.77","100.00","26.67","50.00","28.57"
"48025","Zeberio","0.00","25.00","16.67","0.00","33.33","17.65","15.00","25.00","42.11","5.56","50.00"
"20025","Zegama","33.33","20.83","27.27","26.67","28.57","30.77","8.33","57.89","33.33","21.05","7.14"
"20026","Zerain","0.00","0.00","33.33","0.00","33.33","22.22","33.33","33.33","27.27","100.00","0.00"
"20027","Zestoa","31.08","36.05","27.43","29.23","17.78","35.63","43.65","36.75","36.00","47.79","52.00"
"48913","Zierbena","16.10","18.18","23.26","25.00","30.83","39.68","30.00","35.82","26.92","25.76","16.33"
"01018","Zigoitia","35.92","42.31","50.82","45.00","62.77","59.48","82.76","79.26","73.58","78.00","77.62"
"48915","Ziortza-Bolibar","0.00","100.00","0.00","0.00","33.33","50.00","33.33","42.86","40.00",NA,"22.54"
