"Udalerri kodea","Udalerria","2013","2011","2009","2006","2003","2001"
"48001","Abadiño","40695.00","44712.00","44690.00","40834.00","36526.00","32294.00"
"20001","Abaltzisketa","47622.00","54190.00","46294.00","40923.00","35415.00","35041.00"
"48002","Abanto y Ciérvana-Abanto Zierbena","35225.00","36295.00","36639.00","34241.00","27623.00","24887.00"
"20002","Aduna","42465.00","44086.00","44805.00","43544.00","32131.00","26704.00"
"20016","Aia","41097.00","42038.00","41788.00","36373.00","31658.00","28565.00"
"20003","Aizarnazabal","37545.00","42723.00","45767.00","37708.00","36283.00","31205.00"
"48911","Ajangiz","53282.00","52251.00","48181.00","44747.00","36069.00","32170.00"
"20004","Albiztur","46576.00","48994.00","49350.00","46330.00","37905.00","34360.00"
"20005","Alegia","36643.00","39135.00","39549.00","33482.00","28707.00","26654.00"
"01001","Alegría-Dulantzi","39615.00","41994.00","41089.00","37259.00","32104.00","30003.00"
"20006","Alkiza","44143.00","42317.00","43015.00","39296.00","34143.00","31282.00"
"48912","Alonsotegi","32533.00","33727.00","34286.00","31583.00","26718.00","24293.00"
"20906","Altzaga","42014.00","44227.00","42908.00","36706.00","32806.00","28577.00"
"20007","Altzo","44149.00","45018.00","44822.00","36874.00","34362.00","32561.00"
"20008","Amezketa","44164.00","45073.00","43781.00","36009.00","35095.00","34400.00"
"48003","Amorebieta-Etxano","40578.00","41832.00","44651.00","39669.00","33774.00","31232.00"
"48004","Amoroto","42624.00","42093.00","43041.00","39602.00","34452.00","32738.00"
"01002","Amurrio","41384.00","42884.00","42560.00","38557.00","32666.00","30617.00"
"20009","Andoain","36750.00","38044.00","38175.00","34160.00","29448.00","28226.00"
"20010","Anoeta","38229.00","40512.00","39272.00","34937.00","29838.00","28586.00"
"20011","Antzuola","44044.00","45983.00","46685.00","41139.00","36798.00","34442.00"
"48005","Arakaldo","40796.00","47796.00","49668.00","46259.00","34542.00","33342.00"
"20012","Arama","55310.00","62275.00","54354.00","45008.00","38138.00","34448.00"
"01003","Aramaio","47752.00","53332.00","50445.00","46228.00","39714.00","37480.00"
"48006","Arantzazu","48025.00","48361.00","49266.00","45469.00","41853.00","37039.00"
"48093","Areatza","36907.00","36865.00","37998.00","37530.00","28586.00","26752.00"
"20013","Aretxabaleta","41524.00","45749.00","49968.00","43334.00","37999.00","36405.00"
"01006","Armiñón","34207.00","37863.00","37494.00","42705.00","30851.00","30198.00"
"01037","Arraia-Maeztu","36750.00","39623.00","36927.00","33655.00","26243.00","24648.00"
"48009","Arrankudiaga","45506.00","45789.00","46979.00","42313.00","36893.00","31225.00"
"20055","Arrasate/Mondragón","39153.00","42121.00","44484.00","40212.00","35307.00","35050.00"
"48914","Arratzu","47597.00","49079.00","49185.00","43759.00","36588.00","34666.00"
"01008","Arratzua-Ubarrundia","59676.00","70355.00","61855.00","51319.00","46398.00","40438.00"
"48010","Arrieta","46899.00","44980.00","46709.00","39096.00","30597.00","27496.00"
"48011","Arrigorriaga","37579.00","39183.00","39268.00","35435.00","30156.00","26626.00"
"48023","Artea","47193.00","45457.00","45286.00","40778.00","35097.00","37871.00"
"48008","Artzentales","34399.00","34969.00","36451.00","32329.00","26346.00","24795.00"
"01004","Artziniega","37639.00","38630.00","39318.00","32509.00","26075.00","28398.00"
"01009","Asparrena","34953.00","36582.00","36041.00","29312.00","26372.00","24837.00"
"20014","Asteasu","42023.00","43903.00","43686.00","36494.00","34512.00","30861.00"
"20903","Astigarraga","40957.00","42640.00","43479.00","36279.00","29752.00","27755.00"
"20015","Ataun","45316.00","45600.00","44046.00","33449.00","34202.00","30306.00"
"48091","Atxondo","42310.00","45231.00","45907.00","40243.00","35432.00","31930.00"
"48070","Aulesti","40127.00","40955.00","40084.00","35900.00","29365.00","27948.00"
"01010","Ayala/Aiara","42466.00","44230.00","43974.00","38266.00","32396.00","29412.00"
"20017","Azkoitia","40040.00","41591.00","41865.00","36812.00","31618.00","30972.00"
"20018","Azpeitia","40690.00","43668.00","47456.00","36901.00","34558.00","33020.00"
"01049","Añana","31624.00","33474.00","31955.00","28266.00","25445.00","23358.00"
"48012","Bakio","43161.00","45931.00","45221.00","40954.00","35757.00","29809.00"
"20904","Baliarrain","47752.00","50011.00","46871.00","37601.00","29034.00","29991.00"
"48090","Balmaseda","31182.00","32938.00","33342.00","32486.00","26111.00","23576.00"
"48013","Barakaldo","33810.00","34870.00","35722.00","32769.00","27216.00","25012.00"
"48014","Barrika","65098.00","58778.00","58964.00","52249.00","39299.00","34215.00"
"01013","Barrundia","46882.00","49945.00","48064.00","39702.00","35014.00","30320.00"
"48015","Basauri","33533.00","35231.00","36019.00","31464.00","28329.00","26366.00"
"01011","Baños de Ebro/Mañueta","28912.00","28294.00","31954.00","25924.00","25550.00","24564.00"
"20019","Beasain","44546.00","47081.00","46190.00","39138.00","33400.00","32223.00"
"48092","Bedia","40147.00","39777.00","41054.00","36367.00","30120.00","29133.00"
"20020","Beizama","31079.00","40687.00","53536.00","43542.00","42129.00","39096.00"
"20021","Belauntza","40954.00","46881.00","51282.00","42800.00","32712.00","35539.00"
"48016","Berango","55605.00","60271.00","56906.00","50571.00","40078.00","30634.00"
"01014","Berantevilla","41448.00","41810.00","40038.00","52165.00","34233.00","30080.00"
"20022","Berastegi","42763.00","44435.00","43369.00","40622.00","33191.00","27512.00"
"20074","Bergara","42747.00","45836.00","48095.00","41614.00","36456.00","34527.00"
"48017","Bermeo","36766.00","36224.00","35392.00","32935.00","27308.00","25094.00"
"01016","Bernedo","31731.00","35126.00","34430.00","29664.00","26789.00","25680.00"
"48018","Berriatua","41629.00","40339.00","41378.00","38689.00","33889.00","32395.00"
"48019","Berriz","40319.00","41219.00","41557.00","38448.00","32639.00","30096.00"
"20023","Berrobi","39039.00","37797.00","37243.00","35596.00","31478.00","26726.00"
"20024","Bidania-Goiatz","38765.00","39304.00","38634.00","32882.00","27748.00","25873.00"
"48020","Bilbao","40806.00","41920.00","43119.00","39679.00","32463.00","29730.00"
