"Udalerri kodea","Udalerria","2006"
"48001","Abadiño","20.37"
"20001","Abaltzisketa","25.54"
"48002","Abanto y Ciérvana-Abanto Zierbena","11.26"
"20002","Aduna","12.89"
"20016","Aia","17.80"
"20003","Aizarnazabal","19.37"
"48911","Ajangiz","22.50"
"20004","Albiztur","21.76"
"20005","Alegia","19.77"
"01001","Alegría-Dulantzi","13.58"
"20006","Alkiza","18.22"
"48912","Alonsotegi","5.95"
"20906","Altzaga","26.88"
"20007","Altzo","21.20"
"20008","Amezketa","24.16"
"48003","Amorebieta-Etxano","12.68"
"48004","Amoroto","38.33"
"01002","Amurrio","29.88"
"20009","Andoain","10.60"
"20010","Anoeta","15.04"
"20011","Antzuola","35.50"
"48005","Arakaldo","10.25"
"20012","Arama","25.18"
"01003","Aramaio","23.56"
"48006","Arantzazu","14.98"
"48093","Areatza","18.23"
"20013","Aretxabaleta","41.42"
"01006","Armiñón","18.52"
"01037","Arraia-Maeztu","17.96"
"48009","Arrankudiaga","9.86"
"20055","Arrasate/Mondragón","39.81"
"48914","Arratzu","23.77"
"01008","Arratzua-Ubarrundia","8.99"
"48010","Arrieta","17.63"
"48011","Arrigorriaga","7.11"
"48023","Artea","16.64"
"48008","Artzentales","25.29"
"01004","Artziniega","38.26"
"01009","Asparrena","31.00"
"20014","Asteasu","15.39"
"20903","Astigarraga","8.54"
"20015","Ataun","29.31"
"48091","Atxondo","22.03"
"48070","Aulesti","31.48"
"01010","Ayala/Aiara","32.69"
"20017","Azkoitia","27.93"
"20018","Azpeitia","24.34"
"01049","Añana","22.67"
"48012","Bakio","18.47"
"20904","Baliarrain","24.56"
"48090","Balmaseda","20.36"
"48013","Barakaldo","6.41"
"48014","Barrika","13.96"
"01013","Barrundia","16.46"
"48015","Basauri","6.70"
"01011","Baños de Ebro/Mañueta","34.50"
"20019","Beasain","29.20"
"48092","Bedia","9.69"
"20020","Beizama","27.26"
"20021","Belauntza","20.17"
"48016","Berango","10.78"
"01014","Berantevilla","22.28"
"20022","Berastegi","19.64"
"20074","Bergara","33.33"
"48017","Bermeo","21.59"
"01016","Bernedo","27.05"
"48018","Berriatua","32.64"
"48019","Berriz","20.79"
"20023","Berrobi","20.99"
"20024","Bidania-Goiatz","23.21"
"48020","Bilbao","0.00"
"48021","Busturia","25.97"
"01017","Campezo/Kanpezu","25.54"
"20029","Deba","23.14"
"48901","Derio","6.81"
"48026","Dima","16.46"
"20069","Donostia / San Sebastián","0.00"
"48027","Durango","18.40"
"48028","Ea","30.48"
"20030","Eibar","31.00"
"48031","Elantxobe","28.58"
"01021","Elburgo/Burgelu","10.09"
"01022","Elciego","34.89"
"20031","Elduain","22.41"
"20033","Elgeta","36.39"
"20032","Elgoibar","25.69"
"48032","Elorrio","25.01"
"01023","Elvillar/Bilar","36.13"
"48902","Erandio","7.48"
"48033","Ereño","26.11"
"48034","Ermua","23.63"
"20067","Errenteria","7.65"
"20066","Errezil","27.65"
"01046","Erriberagoitia/Ribera Alta","17.30"
"48079","Errigoiti","22.76"
"20034","Eskoriatza","42.42"
"48029","Etxebarri","6.85"
"48030","Etxebarria","30.26"
"20035","Ezkio-Itsaso","31.92"
"48906","Forua","22.38"
"48035","Fruiz","15.91"
"20038","Gabiria","34.03"
"20037","Gaintza","30.97"
"48036","Galdakao","7.07"
"48037","Galdames","20.25"
"48038","Gamiz-Fika","15.19"
"48039","Garai","21.42"
"48040","Gatika","11.78"
"48041","Gautegiz Arteaga","23.12"
"20907","Gaztelu","23.48"
"48046","Gernika-Lumo","20.75"
"20039","Getaria","15.57"
"48044","Getxo","9.63"
"48047","Gizaburuaga","35.89"
"48042","Gordexola","13.30"
"48043","Gorliz","17.45"
"48045","Güeñes","14.74"
"01056","Harana/Valle de Arana","30.89"
"20040","Hernani","10.22"
"20041","Hernialde","19.06"
"20036","Hondarribia","14.44"
"20042","Ibarra","18.47"
"48048","Ibarrangelu","27.49"
"20043","Idiazabal","30.07"
"48094","Igorre","14.13"
"20044","Ikaztegieta","21.24"
"20045","Irun","13.36"
"20046","Irura","14.19"
"01027","Iruraiz-Gauna","17.25"
"01901","Iruña Oka/Iruña de Oca","12.35"
"48049","Ispaster","32.70"
"20047","Itsasondo","24.70"
"48910","Iurreta","17.73"
"48050","Izurtza","19.01"
"48022","Karrantza Harana/Valle de Carranza","35.99"
"48907","Kortezubi","22.33"
"01019","Kripan","36.42"
"01020","Kuartango","21.00"
"01028","Labastida/Bastida","29.20"
"01030","Lagrán","26.58"
"01031","Laguardia","35.80"
"01032","Lanciego/Lantziego","39.70"
"48051","Lanestosa","46.15"
"01902","Lantarón","25.03"
"01033","Lapuebla de Labarca","37.38"
"48052","Larrabetzu","11.24"
"20048","Larraul","17.80"
"20902","Lasarte-Oria","6.63"
"01036","Laudio/Llodio","34.14"
"48053","Laukiz","11.64"
"20049","Lazkao","28.29"
"20050","Leaburu","19.40"
"20051","Legazpi","37.18"
"20052","Legorreta","22.56"
"01058","Legutio","13.77"
"20068","Leintz-Gatzaga","46.74"
"48054","Leioa","7.17"
"48057","Lekeitio","34.58"
"48055","Lemoa","10.84"
"48056","Lemoiz","17.65"
"01034","Leza","28.67"
"48081","Lezama","8.33"
"20053","Lezo","7.05"
"20054","Lizartza","21.41"
"48903","Loiu","6.76"
"48058","Mallabia","25.60"
"48060","Markina-Xemein","28.77"
"48061","Maruri-Jatabe","13.40"
"48059","Mañaria","20.20"
"20901","Mendaro","27.37"
"48062","Mendata","24.55"
"48063","Mendexa","37.15"
"48064","Meñaka","16.05"
"01039","Moreda de Álava / Moreda Araba","42.81"
"48066","Morga","16.77"
"48068","Mundaka","24.04"
"48069","Mungia","11.56"
"48007","Munitibar-Arbatzegi Gerrikaitz-","26.81"
"48908","Murueta","24.68"
"48071","Muskiz","12.21"
"20057","Mutiloa","32.87"
"20056","Mutriku","26.00"
"48067","Muxika","19.17"
"48909","Nabarniz","29.37"
"01041","Navaridas","31.20"
"20063","Oiartzun","8.27"
"01042","Okondo","43.05"
"20058","Olaberria","29.31"
"48073","Ondarroa","35.32"
"20076","Ordizia","25.37"
"20905","Orendain","24.56"
"20060","Orexa","26.69"
"20061","Orio","13.18"
"20062","Ormaiztegi","30.13"
"48075","Orozko","14.37"
"48083","Ortuella","9.06"
"48072","Otxandio","26.80"
"01043","Oyón-Oion","41.43"
"20059","Oñati","41.29"
"20064","Pasaia","8.80"
"01044","Peñacerrada-Urizaharra","18.50"
"48077","Plentzia","18.05"
"48078","Portugalete","9.62"
"01047","Ribera Baja/Erribera Beitia","21.67"
"01051","Salvatierra/Agurain","21.90"
"01052","Samaniego","29.59"
"01053","San Millán/Donemiliaga","24.55"
"48082","Santurtzi","11.71"
"20070","Segura","31.41"
"48084","Sestao","9.14"
"48904","Sondika","7.38"
"48085","Sopela","12.02"
"48086","Sopuerta","17.84"
"20065","Soraluze-Placencia de las Armas","32.18"
"48076","Sukarrieta","24.86"
"20071","Tolosa","18.48"
"48087","Trucios-Turtzioz","28.78"
"48088","Ubide","27.06"
"48065","Ugao-Miraballes","8.59"
"48089","Urduliz","13.67"
"48074","Urduña/Orduña","23.29"
"01054","Urkabustaiz","20.74"
"20072","Urnieta","11.49"
"20077","Urretxu","35.76"
"20073","Usurbil","8.09"
"01055","Valdegovía/Gaubea","30.58"
"48080","Valle de Trápaga-Trapagaran","7.58"
"20075","Villabona","12.96"
"01057","Villabuena de Álava/Eskuernaga","31.93"
"01059","Vitoria-Gasteiz","0.00"
"01060","Yécora/Iekora","36.08"
"48095","Zaldibar","22.59"
"20078","Zaldibia","26.73"
"01061","Zalduondo","27.12"
"48096","Zalla","16.47"
"01062","Zambrana","21.92"
"48905","Zamudio","7.01"
"48097","Zaratamo","8.37"
"20079","Zarautz","12.61"
