"Udalerri kodea","Udalerria","2015","2011","2006","2001","1996"
"48001","Abadiño","53.26","44.86","40.21","36.70","27.20"
"20001","Abaltzisketa","59.46","48.48","39.29","50.00","47.37"
"48002","Abanto y Ciérvana-Abanto Zierbena","47.93","36.46","34.79","26.65","14.97"
"20002","Aduna","58.33","63.83","36.00","26.47","40.00"
"20016","Aia","63.64","44.91","50.00","56.36","35.52"
"20003","Aizarnazabal","37.00","35.29","42.86","23.81","30.61"
"48911","Ajangiz","66.20","64.29","40.91","47.37","42.11"
"20004","Albiztur","58.06","47.22","55.56","37.50","22.58"
"20005","Alegia","50.76","42.78","40.70","32.74","22.75"
"01001","Alegría-Dulantzi","58.50","48.67","46.20","47.59","28.32"
"20006","Alkiza","71.79","37.84","50.00","55.00","25.93"
"48912","Alonsotegi","41.31","36.44","33.59","35.79","20.38"
"20906","Altzaga","68.75","68.42","42.11","35.29","35.71"
"20007","Altzo","63.64","51.16","50.00","39.13","21.74"
"20008","Amezketa","62.60","43.75","49.50","47.25","28.30"
"48003","Amorebieta-Etxano","53.54","42.86","43.25","35.70","22.18"
"48004","Amoroto","75.44","56.82","33.33","62.07","34.09"
"01002","Amurrio","53.04","40.99","41.60","36.58","24.06"
"20009","Andoain","50.42","40.25","41.86","38.96","27.68"
"20010","Anoeta","54.32","46.32","41.59","34.13","16.67"
"20011","Antzuola","50.20","46.12","38.52","40.62","32.86"
"48005","Arakaldo","66.67","33.33","25.00","25.00","22.22"
"20012","Arama","71.43","47.37","45.83","37.50","38.89"
"01003","Aramaio","53.39","58.46","59.17","43.84","39.24"
"48006","Arantzazu","57.69","48.89","56.25","37.84","15.00"
"48093","Areatza","56.94","46.76","38.24","26.60","26.50"
"20013","Aretxabaleta","49.94","45.32","50.46","49.26","36.92"
"01006","Armiñón","60.00","33.33","58.82","26.67","50.00"
"01037","Arraia-Maeztu","55.17","57.14","37.37","48.31","40.96"
"48009","Arrankudiaga","55.97","44.25","43.01","39.08","18.89"
"20055","Arrasate/Mondragón","47.63","44.86","45.14","40.58","28.08"
"48914","Arratzu","65.08","62.90","53.66","51.61","16.67"
"01008","Arratzua-Ubarrundia","71.11","57.58","58.68","50.82","20.29"
"48010","Arrieta","56.18","59.42","52.94","18.42","46.43"
"48011","Arrigorriaga","54.42","45.03","41.23","32.76","21.80"
"48023","Artea","55.93","47.86","53.93","45.10","27.27"
"48008","Artzentales","52.42","38.32","26.51","28.12","38.04"
"01004","Artziniega","55.92","44.10","48.15","41.90","30.17"
"01009","Asparrena","51.14","50.00","42.28","45.19","28.48"
"20014","Asteasu","58.00","47.68","48.25","46.32","40.15"
"20903","Astigarraga","59.15","51.38","41.67","49.24","32.74"
"20015","Ataun","54.31","44.28","43.90","46.67","35.78"
"48091","Atxondo","51.48","40.25","45.99","46.46","30.16"
"48070","Aulesti","59.77","52.05","53.23","37.97","29.29"
"01010","Ayala/Aiara","62.45","46.96","40.73","48.42","34.21"
"20017","Azkoitia","51.73","43.74","41.22","35.90","22.99"
"20018","Azpeitia","50.55","43.87","44.71","40.05","34.56"
"01049","Añana","62.50","47.83","35.00","50.00","39.13"
"48012","Bakio","62.50","49.21","47.10","46.70","34.52"
"20904","Baliarrain","46.67","26.67","43.75","60.00","40.00"
"48090","Balmaseda","46.46","41.19","36.20","35.11","25.09"
"48013","Barakaldo","48.44","39.55","34.92","27.02","17.27"
"48014","Barrika","56.59","47.45","51.55","49.60","25.56"
"01013","Barrundia","69.70","59.02","61.62","59.46","65.67"
"48015","Basauri","47.17","38.05","37.32","29.95","20.79"
"01011","Baños de Ebro/Mañueta","70.45","73.68","70.45","61.54","35.56"
"20019","Beasain","56.41","43.60","41.56","37.20","28.30"
"48092","Bedia","51.18","37.93","45.83","31.63","20.71"
"20020","Beizama","57.14","72.73","57.89","50.00","60.87"
"20021","Belauntza","45.10","41.18","44.19","35.90","32.00"
"48016","Berango","54.10","43.62","41.02","33.46","24.58"
"01014","Berantevilla","63.41","56.90","48.48","51.47","42.19"
"20022","Berastegi","57.41","52.14","39.39","30.23","22.83"
"20074","Bergara","53.88","48.73","44.21","43.20","30.65"
"48017","Bermeo","41.16","35.50","32.52","31.34","22.50"
"01016","Bernedo","71.95","59.76","58.97","63.64","52.70"
"48018","Berriatua","55.41","46.67","52.94","45.83","46.72"
"48019","Berriz","54.71","43.67","48.83","41.00","31.31"
"20023","Berrobi","45.45","27.27","43.86","31.25","23.38"
"20024","Bidania-Goiatz","62.90","49.12","48.94","51.43","37.21"
"48020","Bilbao","53.84","45.94","40.74","37.02","27.07"
"48021","Busturia","50.63","47.21","36.52","34.05","26.26"
"01017","Campezo/Kanpezu","54.79","50.69","51.11","42.06","37.01"
"20029","Deba","58.41","48.87","46.56","43.90","33.06"
"48901","Derio","55.68","42.90","35.65","38.47","31.47"
"48026","Dima","61.08","43.84","51.72","28.74","27.50"
"20069","Donostia / San Sebastián","60.53","51.80","46.54","44.54","32.06"
"48027","Durango","56.77","44.73","41.47","38.96","30.16"
"48028","Ea","53.02","49.65","42.45","35.11","20.35"
"20030","Eibar","52.70","44.13","46.92","39.41","26.82"
"48031","Elantxobe","49.23","33.33","22.39","9.43","5.66"
"01021","Elburgo/Burgelu","70.09","51.25","57.45","63.33","50.00"
"01022","Elciego","60.87","48.15","40.00","45.92","51.82"
"20031","Elduain","73.68","55.00","31.82","23.33","35.48"
"20033","Elgeta","64.84","59.17","44.25","54.31","37.14"
"20032","Elgoibar","55.82","45.28","46.48","42.52","24.54"
"48032","Elorrio","54.27","43.01","43.77","37.99","24.53"
"01023","Elvillar/Bilar","69.05","57.78","59.52","65.85","50.00"
"48902","Erandio","47.95","37.57","34.41","29.27","21.82"
"48033","Ereño","67.39","61.70","46.34","55.56","50.00"
"48034","Ermua","50.58","38.35","38.75","36.47","25.08"
"20067","Errenteria","48.99","39.65","39.67","38.81","23.73"
"20066","Errezil","56.76","53.73","44.07","35.42","28.12"
"01046","Erriberagoitia/Ribera Alta","73.00","61.11","57.53","55.88","56.58"
"48079","Errigoiti","58.67","44.93","42.86","33.33","42.19"
"20034","Eskoriatza","42.32","40.04","43.82","39.06","31.19"
"48029","Etxebarri","49.41","38.51","41.70","31.00","22.93"
"48030","Etxebarria","60.55","56.70","54.12","40.48","46.84"
"20035","Ezkio-Itsaso","71.58","59.04","51.47","25.00","28.77"
"48906","Forua","53.09","42.50","47.86","42.55","33.33"
"48035","Fruiz","58.62","50.91","48.84","53.33","47.73"
"20038","Gabiria","68.12","54.55","46.51","33.33","35.56"
"20037","Gaintza","61.11","61.11","81.82","40.00","47.62"
"48036","Galdakao","54.67","42.46","41.90","35.70","20.39"
"48037","Galdames","59.66","42.86","42.48","34.94","24.18"
"48038","Gamiz-Fika","61.75","51.06","46.84","57.55","39.34"
"48039","Garai","80.00","55.88","60.61","38.46","41.67"
"48040","Gatika","50.64","44.00","44.94","47.33","28.46"
"48041","Gautegiz Arteaga","50.78","44.62","46.43","25.58","28.87"
"20907","Gaztelu","60.00","46.43","63.64","21.43","30.77"
"48046","Gernika-Lumo","51.86","43.33","40.44","38.85","25.44"
"20039","Getaria","54.33","46.53","41.99","43.15","30.87"
"48044","Getxo","57.41","48.31","43.81","41.09","30.74"
"48047","Gizaburuaga","40.00","40.00","52.94","66.67","54.55"
"48042","Gordexola","55.87","44.57","39.78","33.73","20.00"
"48043","Gorliz","60.95","51.11","44.28","41.12","33.51"
"48045","Güeñes","48.82","37.73","38.47","27.22","19.56"
"01056","Harana/Valle de Arana","55.56","62.16","42.86","58.97","61.54"
"20040","Hernani","57.36","43.50","41.35","36.88","24.08"
"20041","Hernialde","59.70","56.45","56.10","31.82","11.76"
"20036","Hondarribia","56.18","48.45","41.43","42.83","33.07"
"20042","Ibarra","54.31","40.75","40.63","38.75","28.70"
"48048","Ibarrangelu","60.00","52.44","37.78","26.09","38.27"
"20043","Idiazabal","56.25","46.53","44.61","37.92","27.23"
"48094","Igorre","51.70","42.76","47.06","40.26","29.89"
"20044","Ikaztegieta","55.56","40.32","44.90","50.00","27.91"
"20045","Irun","52.58","43.75","40.41","40.79","26.58"
"20046","Irura","56.62","44.54","49.06","34.12","28.57"
"01027","Iruraiz-Gauna","82.93","62.90","55.77","66.67","64.29"
"01901","Iruña Oka/Iruña de Oca","61.38","50.53","42.60","40.00","33.53"
"48049","Ispaster","48.35","37.78","37.97","51.92","49.15"
"20047","Itsasondo","58.62","46.43","48.33","40.28","26.19"
"48910","Iurreta","48.35","36.31","43.70","32.75","26.62"
"48050","Izurtza","53.19","50.00","51.72","54.55","28.00"
"48022","Karrantza Harana/Valle de Carranza","50.24","42.22","46.34","43.33","43.16"
"48907","Kortezubi","69.77","40.48","48.94","30.77","27.03"
"01019","Kripan","60.00","43.48","46.15","56.52","44.00"
"01020","Kuartango","50.00","47.27","57.89","45.95","51.06"
"01028","Labastida/Bastida","55.96","49.05","48.48","44.35","34.71"
"01030","Lagrán","57.50","60.00","60.47","41.67","48.15"
"01031","Laguardia","63.85","54.85","51.67","55.92","28.74"
"01032","Lanciego/Lantziego","54.95","42.05","50.60","63.41","52.63"
"48051","Lanestosa","35.71","40.48","37.93","32.14","41.18"
"01902","Lantarón","56.64","56.88","50.50","50.53","44.14"
"01033","Lapuebla de Labarca","50.41","43.52","40.79","34.78","28.70"
"48052","Larrabetzu","68.75","54.30","48.77","43.28","23.89"
"20048","Larraul","67.74","66.67","57.14","44.44","11.76"
"20902","Lasarte-Oria","50.29","38.20","37.40","32.79","23.39"
"01036","Laudio/Llodio","50.24","38.80","35.14","28.00","15.83"
