"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002"
"20013","Aretxabaleta","2057.57","2050.48","2141.83","2136.51","2085.15","2108.09","2178.06","1981.51","2062.71","2077.42","1995.73","1927.79","1840.29","1964.85"
"01006","Armiñón","3398.31","3101.19","3401.07","3461.77","3629.35","3903.95","4002.30","4939.39","5032.57","5151.15","4919.54","4982.18","4855.36","4323.46"
"01037","Arraia-Maeztu","3158.76","2987.93","2965.49","2908.91","3051.02","2972.56","3353.10","2567.79","2589.57","2510.23","2364.18","2527.23","2401.71","2389.45"
"48009","Arrankudiaga","3969.35","3930.44","4357.65","4532.67","4692.10","4798.14","5135.46","5108.13","5009.08","5267.32","4605.75","4376.57","4307.82","4635.63"
"20055","Arrasate/Mondragón","2926.09","2912.06","3056.27","3004.88","2903.17","2994.37","3072.75","2814.43","2785.95","2810.64","2655.75","2559.93","2435.91","2346.15"
"48914","Arratzu","2693.28","2536.50","2433.88","3093.04","2586.06","2841.39","3036.88","2046.42","2015.25","2572.97","2508.25","2486.22","2450.96","2083.27"
"01008","Arratzua-Ubarrundia","11235.02","10940.60","11617.71","12086.59","12999.13","13125.40","13094.51","12140.80","12046.27","13078.76","13115.64","13687.89","15390.12","16171.18"
"48010","Arrieta","2680.41","2657.30","2872.37","2951.81","3086.59","3255.57","3767.17","3322.12","3554.06","3516.87","4436.68","2137.12","3267.11","3116.68"
"48011","Arrigorriaga","2617.70","2587.32","2602.72","2655.61","2726.24","2803.49","2935.88","2979.38","3080.48","3234.07","3093.08","3050.27","2749.98","2708.78"
"48023","Artea","3126.33","3099.80","4164.22","3049.59","3207.23","3472.18","3851.01","3474.70","2708.35","2453.63","2386.00","2378.54","2293.98","2131.14"
"48008","Artzentales","2728.77","2833.62","3034.77","2798.72","2846.89","2730.84","2787.86","2676.70","2528.64","2553.99","2384.59","2023.18","1853.41","1823.99"
"01004","Artziniega","1957.25","1878.89","1957.77","2092.07","1997.95","2114.71","2268.42","2086.50","2164.59","2121.32","2268.69","2458.82","2362.29","2338.34"
"01009","Asparrena","5036.66","4817.02","5102.37","4184.76","4173.88","4333.61","4487.40","4685.53","4786.82","5105.14","4578.25","4708.36","3707.91","3305.16"
"20014","Asteasu","3627.01","3546.02","2742.62","2636.27","2704.07","2808.98","2701.06","2631.65","2683.42","2612.20","2580.82","2400.24","2233.08","2072.25"
"20903","Astigarraga","4055.09","3918.30","4049.23","4302.39","4569.03","4714.60","4761.43","4800.90","4846.38","5153.63","5085.30","5094.50","4994.42","4875.66"
"20015","Ataun","2110.34","2053.74","2028.82","2176.89","2258.14","2342.60","2433.82","2117.01","2064.80","2096.08","2012.03","1995.82","1694.91","1622.49"
"48091","Atxondo","2366.30","2209.64","2326.85","2473.74","2265.50","2280.40","2435.66","2189.52","2269.48","2239.66","2332.73","2287.46","2203.04","2125.45"
"48070","Aulesti","1957.84","1806.13","2028.60","2089.21","2048.63","2132.39","2211.07","2517.52","1826.89","2277.99","2016.38","1943.03","1911.45","2181.53"
"01010","Ayala/Aiara","2368.03","2297.17","2417.60","2379.42","2313.91","2399.86","2415.92","2364.09","2487.50","2321.21","2376.35","2480.97","2537.71","2442.83"
"20017","Azkoitia","2299.22","2205.73","2248.56","2299.55","2322.39","2345.49","2554.28","2511.81","2555.06","2468.69","2354.01","2332.45","2185.50","2115.81"
"20018","Azpeitia","2587.84","2528.67","2640.01","2728.38","2773.95","2805.79","2900.27","2744.70","2706.31","2732.55","2538.49","2508.03","2388.15","2338.05"
"01049","Añana","3090.96","2938.00","3224.36","2951.49","2995.82","2641.83","2617.50","2188.82","2198.14","2247.02","2322.03","2090.89","2190.09","1943.11"
"48012","Bakio","3337.05","3219.35","3348.23","3299.87","3406.73","3616.56","3953.78","3772.34","3838.68","3835.17","3709.49","3903.85","3835.74","-1752.52"
"20904","Baliarrain","3766.38","3723.20","3563.56","4276.75","6619.72","4835.07","2170.43","2299.32","2059.55","2096.66","1645.74","1855.00","1864.13","1839.19"
"48090","Balmaseda","1850.97","1841.98","1939.86","1982.48","2100.68","2192.50","2139.02","2115.70","2110.52","2064.05","2026.86","1987.97","1918.20","1834.08"
"48013","Barakaldo","2710.03","2645.57","2746.01","2823.00","2898.28","2838.12","3050.20","2978.44","2959.23","2967.42","2794.55","2502.17","2246.78","2133.01"
"48014","Barrika","2552.82","2544.00","2659.19","2626.58","2780.55","2967.89","2848.83","2831.24","2701.66","2665.37","2660.75","2635.76","2509.10","2555.75"
"01013","Barrundia","2499.32","2412.98","2461.05","2485.01","2440.42","2524.68","2611.81","2655.78","2686.54","2537.79","2444.69","2370.12","2330.42","2597.48"
"48015","Basauri","2819.46","2666.07","2722.34","2895.28","2891.85","2810.38","2975.36","2889.31","2760.20","2790.71","2535.82","2464.57","2392.52","2299.58"
"01011","Baños de Ebro/Mañueta","2212.82","2318.55","2191.80","2191.37","2384.04","2049.69","2529.28","2272.60","2049.84","2166.74","1941.60","2030.07","2045.12","1900.87"
"20019","Beasain","2190.21","2219.09","2408.59","2502.80","2423.00","2452.05","2604.66","2401.52","2443.54","2507.43","2375.09","2382.76","2217.69","2144.49"
"48092","Bedia","3555.37","3163.62","3287.36","3547.22","3309.30","3342.09","3422.35","3910.20","3447.54","3263.44","3524.05","3282.91","3312.20","3504.66"
"20020","Beizama","1637.72","1648.04","1648.57","1736.66","1994.93","1936.81","1680.66","1697.04","1586.27","1640.34","1438.05","1534.02","1389.66","1339.63"
"20021","Belauntza","3256.09","2952.07","2898.84","2674.12","2836.64","2767.03","3044.38","3201.78","3201.17","3250.13","3363.91","3402.71","3078.31","2889.74"
"48016","Berango","1875.12","1811.19","1970.81","2040.60","2046.19","2082.66","2109.54","2187.91","2200.26","2225.93","2130.24","2104.34","2067.17","2002.89"
"01014","Berantevilla","10745.95","13248.18","13415.17","11903.99","14354.08","10287.65","10261.69","11072.49","11327.77","7498.95","5572.87","4594.12","3581.87","2765.08"
"20022","Berastegi","2590.59","2627.16","2598.95","2567.79","2623.35","2963.08","2817.10","2746.32","3060.86","2559.42","2902.41","2717.88","2820.65","2790.28"
"20074","Bergara","2783.45","2707.78","2758.36","2877.38","2878.75","2838.61","2980.35","2876.62","2777.57","2582.48","2612.84","2486.39","2121.71","2118.19"
"48017","Bermeo","2367.64","2230.25","2310.35","2287.96","2271.96","2346.18","2465.49","2300.92","2269.27","2300.07","2184.13","2122.48","2004.74","2001.32"
"01016","Bernedo","9631.77","9222.48","8622.69","8216.32","8236.69","8247.19","7883.78","7734.93","7347.74","6752.58","6435.34","6453.90","5645.35","5767.67"
"48018","Berriatua","3205.20","3091.12","3265.32","3361.38","3555.49","3503.59","3156.59","3204.74","3514.99","3376.44","3457.79","3696.97","3449.77","3603.86"
"48019","Berriz","2154.63","2087.28","2400.35","2212.44","2279.29","2283.98","2259.43","2310.19","2494.29","2685.55","2417.35","2869.00","2561.36","2520.77"
"20023","Berrobi","1685.38","1616.61","1830.86","1901.91","1943.68","1880.68","1991.79","1817.99","1785.84","1778.62","1806.49","1689.54","1561.93","1510.71"
"20024","Bidania-Goiatz","2399.97","2405.61","2699.55","2957.37","3249.17","2894.25","2867.55","2909.58","2984.46","2957.77","2805.44","3160.27","2823.11","2416.53"
"48020","Bilbao","2905.11","2888.51","3050.40","3060.44","3025.28","3075.46","3147.11","3105.07","3069.68","3088.64","3101.71","2903.75","2792.85","2743.07"
"48021","Busturia","2414.73","2353.54","2334.76","2576.77","2482.32","2600.91","2764.05","2570.34","2295.13","2241.51","2203.52","2091.67","1971.06","1999.58"
"01017","Campezo/Kanpezu","5301.28","4711.14","4757.22","2568.79","2627.94","2598.06","2840.01","2538.20","2528.45","2468.81","2531.00","2544.04","2397.82","2360.59"
"20029","Deba","3674.12","3569.63","3754.08","3958.86","4078.09","4223.90","4102.37","4167.20","3990.69","4039.47","3873.75","3728.21","3562.02","3464.98"
"48901","Derio","6971.12","7136.17","7662.87","7865.38","7864.20","7994.91","7579.54","7320.50","7169.03","6352.35","6033.79","5432.87","4769.74","3836.23"
"48026","Dima","2315.13","2339.98","2431.00","2538.06","2676.60","2664.15","2967.66","2704.71","2594.74","2442.80","2403.81","2241.31","2049.87","2195.26"
"20069","Donostia / San Sebastián","3361.22","3259.50","3388.05","3445.63","3479.64","3509.67","3546.34","3461.30","3416.72","3419.05","3279.13","3186.38","3069.83","2973.75"
"48027","Durango","2059.62","2062.46","2212.04","2210.63","2199.27","2293.98","2399.93","2357.84","2286.89","2356.41","2236.03","2228.23","2153.95","2095.99"
"48028","Ea","3890.89","3680.67","3911.02","2691.96","2522.67","2756.86","2701.09","2782.73","2771.93","2739.87","2707.81","2723.49","2530.10","2342.74"
"20030","Eibar","2597.32","2564.48","2726.60","2760.71","2770.00","2879.97","2688.96","2525.88","2523.29","2544.69","2499.78","2448.45","2260.65","2183.60"
"48031","Elantxobe","2150.84","2143.84","2370.70","2350.44","2289.29","2332.65","2227.22","2173.43","2336.85","2193.29","2145.65","2026.55","2105.49","1896.91"
"01021","Elburgo/Burgelu","2952.26","2879.34","2852.40","3158.73","3241.78","3451.97","3530.38","2686.82","2806.24","3279.39","3242.63","3327.80","3071.61","3558.45"
"01022","Elciego","2595.61","2610.70","2640.72","2686.58","2710.00","2830.63","2846.37","3204.61","2771.46","2917.62","2860.69","2762.31","2655.85","2208.46"
"20031","Elduain","6315.58","6432.13","6771.85","6823.09","7358.10","7399.60","8083.28","9096.70","9080.84","8583.43","8376.81","7974.43","8744.35","8060.57"
"20033","Elgeta","2172.68","2266.02","2957.99","2731.24","2864.65","2992.66","3106.17","3294.90","3415.67","3115.02","2946.45","3025.87","2871.06","2526.36"
"20032","Elgoibar","2758.26","2677.27","2970.97","2868.82","2834.92","2992.93","2999.11","3022.51","3035.57","2881.03","2825.02","2737.20","2589.04","2442.41"
"48032","Elorrio","2894.93","2881.89","2983.21","2909.61","3158.72","3274.73","3300.98","3403.64","3178.55","3139.79","6490.78","6963.35","6433.75","2854.50"
"01023","Elvillar/Bilar","2169.55","2281.61","2487.99","2350.91","2509.86","2274.76","2258.40","2312.89","2218.43","2046.68","2097.66","1872.24","1820.34","1834.65"
"48902","Erandio","4208.22","3952.13","4132.72","4111.20","4076.49","4008.91","4058.36","3983.35","3934.55","3903.91","3905.36","3699.95","3464.37","3488.29"
"48033","Ereño","2341.84","2385.68","2550.35","2225.49","2194.87","2161.26","2122.60","1937.96","1969.25","1772.03","1732.71","1742.73","1607.52","1614.56"
"48034","Ermua","2096.62","2125.20","2212.47","2243.77","1915.27","2088.50","2087.65","2188.79","2006.44","1785.23","1890.62","1814.38","1655.98","1557.15"
"20067","Errenteria","2157.78","2118.06","2249.99","2311.68","2317.30","2447.63","2431.14","2435.68","2383.29","2315.92","2181.08","2156.86","1970.70","1886.56"
"20066","Errezil","2006.94","1798.13","1861.66","1784.81","2058.05","2060.95","2071.81","1994.42","2037.89","1939.36","1928.83","1831.14","1861.32","1639.90"
"01046","Erriberagoitia/Ribera Alta","3578.30","3347.44","3481.79","3432.94","3402.29","3113.29","2757.81","2818.48","2855.55","2777.45","2805.73","2885.66","2828.47","2738.88"
"48079","Errigoiti","1770.52","1904.49","1833.33","1717.76","1782.59","1652.09","1813.90","1687.16","1657.88","1443.50","1565.05","1454.84","1186.23","1436.27"
"20034","Eskoriatza","2475.24","2477.90","2744.16","1991.12","2037.53","2156.20","2294.17","2157.08","2207.93","2220.23","2024.60","1919.66","1794.98","1733.07"
"48029","Etxebarri","2104.29","2005.28","2097.12","2166.04","2169.81","2272.40","2495.66","2485.13","2444.13","2495.41","2277.51","2234.92","1993.51","2138.57"
"48030","Etxebarria","3484.88","3422.47","3620.18","2320.74","1821.68","2113.88","2018.73","2307.10","1916.23","1712.45","1886.12","1916.62","1705.87","1678.49"
"20035","Ezkio-Itsaso","5985.07","7398.61","7201.85","5420.42","4751.95","4072.93","4399.32","2949.04","3021.44","3087.33","2987.78","3047.12","2882.34","2869.91"
"48906","Forua","2361.36","2317.12","2284.10","2511.14","2285.27","2245.25","2375.33","2108.94","2067.72","1974.55","1921.79","1791.89","1695.66","1639.05"
"48035","Fruiz","1991.31","1804.25","1860.00","2025.02","2122.22","2033.81","2406.71","2430.67","2421.87","2159.66","2038.54","2255.91","1894.07","2033.19"
"20038","Gabiria","2513.79","2292.51","2389.20","2573.59","2480.01","2701.24","2852.82","2877.05","2766.20","2973.63","2878.38","2912.97","2402.45","2305.05"
"20037","Gaintza","2274.37","2114.74","1992.68","2089.12","1850.64","1897.22","2141.62","2103.20","2108.39","1940.43","2027.84","1905.57","1618.89","2160.05"
"48036","Galdakao","2635.04","2540.80","2705.44","2760.95","2838.28","2709.94","2712.75","2700.04","2716.76","2577.61","2444.89","2391.73","2285.84","2181.34"
"48037","Galdames","2884.62","2592.28","2412.26","2419.80","2270.01","2430.74","2567.05","2742.30","2621.67","1993.52","2507.15","2361.52","2345.99","2530.15"
"48038","Gamiz-Fika","2236.25","2283.07","2385.47","1989.02","1997.94","2042.92","2219.41","2026.65","1969.88","2002.62","1839.58","1942.07","1895.78","1756.18"
"48039","Garai","6157.63","6451.22","5164.86","6246.58","5493.50","6452.68","8051.61","7013.36","7386.17","7563.26","8100.01","8627.69","5033.09","7553.27"
"48040","Gatika","1811.77","1798.29","1906.20","2026.96","1988.67","2034.38","2225.93","2171.17","2210.90","2292.05","2182.15","2157.62","2020.88","2060.77"
"48041","Gautegiz Arteaga","3330.41","3311.27","3425.56","3570.90","3256.15","3458.77","3567.71","3491.83","3580.06","3384.86","3457.36","3281.04","3142.30","2834.81"
"20907","Gaztelu","1853.91","1718.43","1908.68","2077.10","1903.67","1821.52","1880.60","1774.59","1858.19","1742.19","1758.77","1659.77","1668.25","1182.27"
"48046","Gernika-Lumo","2587.69","2533.11","2617.79","2606.74","2615.03","2681.51","2645.21","2680.55","2634.43","2568.24","2698.95","2609.77","2538.94","2487.75"
"20039","Getaria","6173.68","6004.57","6485.68","6016.13","5739.39","5533.23","5619.37","5527.00","5472.65","5572.04","5464.76","4802.35","4391.16","4183.52"
"48044","Getxo","2186.28","2041.77","2106.52","2150.20","2237.52","2165.01","2406.57","2316.58","2229.57","2290.41","2196.14","2220.06","2142.59","2103.89"
"48047","Gizaburuaga","3170.28","3236.41","3985.41","4179.79","4371.15","4910.69","4781.45","5878.12","5129.65","5098.21","5480.76","5917.89","5773.40","5542.92"
"48042","Gordexola","2482.46","2746.28","2859.05","2896.64","3253.84","2386.38","2811.27","2684.98","2760.33","2357.65","2443.24","2449.71","2442.17","2352.64"
"48043","Gorliz","2872.50","2865.98","3015.00","3008.19","3074.73","3171.08","3129.90","3005.30","2992.96","2694.16","2653.47","2688.82","2610.03","2521.98"
"48045","Güeñes","2627.51","2659.01","2720.96","2778.74","2836.94","2936.33","3300.58","3186.04","3223.17","3172.37","2999.47","2976.58","2869.11","2683.47"
"01056","Harana/Valle de Arana","2622.05","2471.46","2393.13","2658.78","2536.52","2453.02","2591.83","2984.14","3058.93","2997.82","2856.18","2952.11","3018.65","2757.10"
"20040","Hernani","3437.29","2762.17","2780.29","2766.29","2777.96","2785.02","2753.23","2608.65","2540.32","2440.45","2234.67","2221.56","2041.12","2008.94"
"20041","Hernialde","2777.81","2304.01","2842.52","2584.90","2806.56","2223.99","2412.76","2221.42","2441.16","2883.11","2611.90","2641.95","2734.80","1904.50"
"20036","Hondarribia","3101.56","3053.43","3045.86","3180.50","3151.56","3177.30","3378.93","3246.22","3191.67","3139.70","3166.14","3136.77","2917.36","2879.30"
"20042","Ibarra","1810.73","1784.93","1876.78","1851.31","1928.78","1899.89","1991.08","2048.36","1985.12","1777.68","1723.98","1648.58","1550.55","1434.82"
"48048","Ibarrangelu","3497.54","3465.87","3751.63","3803.75","3958.00","3830.23","3697.80","3580.21","3769.16","3886.91","3593.33","3514.34","3363.16","2951.40"
"20043","Idiazabal","2786.36","2783.80","2783.12","2522.34","2659.80","2768.46","2796.44","2711.00","2588.29","2535.93","2375.03","2492.00","2479.94","2248.03"
"48094","Igorre","2339.00","2275.04","2346.99","2420.30","2504.51","2449.24","2686.14","2551.17","2541.02","2630.03","2405.88","2412.05","2312.38","2201.73"
"20044","Ikaztegieta","3558.77","3747.29","3783.07","3343.84","3141.98","3266.45","3101.21","3603.89","3518.99","2265.51","3200.83","3561.20","3266.97","3739.57"
"20045","Irun","2812.48","2758.74","2865.04","2906.17","2934.43","3032.95","3176.87","3056.27","3047.57","3173.81","2845.59","2948.95","2597.10","2429.35"
"20046","Irura","2235.80","2392.21","2594.46","2543.24","2570.34","2626.55","2798.16","2832.87","3043.26","2635.61","2750.35","2727.11","2682.86","2823.71"
"01027","Iruraiz-Gauna","2161.01","1990.40","2006.31","2062.68","1904.08","2073.83","2075.95","2098.30","2190.61","1890.92","1789.14","1895.73","1671.11","1876.57"
"01901","Iruña Oka/Iruña de Oca","4223.59","4370.25","4974.55","5132.03","4819.27","4826.86","4479.21","4692.85","4749.02","4422.72","4006.25","4489.50","4038.53","4280.03"
"48049","Ispaster","2126.97","1957.07","2168.76","2318.39","2262.46","2179.26","2124.62","2159.22","2054.43","2003.76","2005.89","2028.71","2104.05","1804.38"
"20047","Itsasondo","2492.68","2290.63","2323.17","2354.57","2984.93","2452.48","2484.19","2931.26","2773.79","2069.26","2703.37","2908.89","2438.64","2740.42"
"48910","Iurreta","6306.44","5903.15","5697.35","5391.69","4785.63","4869.54","4905.77","4845.36","5347.11","5577.65","5337.64","5366.14","5212.85","5051.43"
"48050","Izurtza","10991.84","9607.91","9524.62","9435.53","8392.13","10180.74","8486.34","9338.62","10786.06","10477.32","8966.03","7707.37","6609.43","6558.58"
"48022","Karrantza Harana/Valle de Carranza","2641.28","2724.17","2902.99","2359.39","2522.90","2670.36","2515.76","2464.27","2268.02","2318.78","2337.47","2258.31","2158.66","2098.17"
"48907","Kortezubi","2662.66","2556.77","2707.84","2652.44","2537.72","2722.94","2750.66","2764.03","2893.09","2970.76","2409.23","2708.43","2491.31","2250.71"
"01019","Kripan","2204.14","2298.69","2404.83","2343.84","2616.71","2765.54","2625.90","3745.38","1760.16","2566.16","2277.40","2596.73","2521.16","2622.49"
"01020","Kuartango","4962.29","4949.46","6294.05","4609.48","5551.97","5820.23","5417.79","5885.89","6241.81","9730.28","7367.19","12257.13","3813.69","5858.15"
"01028","Labastida/Bastida","3093.90","2955.45","2971.03","3107.35","3144.03","3347.46","3558.51","3284.84","3263.24","3322.09","3197.85","3263.14","3268.16","3179.74"
"01030","Lagrán","3169.32","3101.10","3026.35","3375.56","3582.96","3608.60","3563.91","3325.86","3139.54","3059.63","2819.69","2892.88","2575.73","2485.18"
"01031","Laguardia","5560.82","5343.04","5540.12","5523.68","5740.80","5759.63","5774.12","6009.94","5725.41","5987.41","5379.79","5178.92","4786.81","4876.19"
"01032","Lanciego/Lantziego","2663.03","2661.08","2730.94","2561.73","2725.06","2802.16","2765.28","2924.31","2673.57","2459.12","2172.24","2143.95","2010.31","1778.30"
"48051","Lanestosa","2235.53","2323.94","2523.01","2641.39","2518.29","2516.02","2475.62","2448.28","2402.02","2405.09","1864.87","1958.29","1901.64","1527.27"
"01902","Lantarón","2616.97","2585.28","4099.75","11758.09","11401.17","9600.93","10491.63","13228.01","13750.52","16451.51","17204.33","17396.17","18952.83","14306.89"
"01033","Lapuebla de Labarca","2482.83","2972.86","2560.51","2389.66","2352.66","2456.97","2244.31","2314.54","2053.75","2128.35","2062.75","2112.70","2074.58","2053.02"
"48052","Larrabetzu","3838.57","3699.61","3863.36","3740.70","3669.20","3477.19","4005.12","3935.42","4093.36","3703.79","3630.61","3554.44","3149.88","2597.12"
"20048","Larraul","1725.40","1668.95","1766.28","1892.42","1927.69","2080.82","2174.16","2253.78","2084.01","2194.39","2225.22","2164.23","1938.65","1906.54"
"20902","Lasarte-Oria","2038.86","2005.04","2031.40","2110.06","2109.36","2167.44","2304.64","2210.28","2195.78","2232.69","2138.13","2116.72","1930.12","1852.94"
"01036","Laudio/Llodio","2030.96","2038.76","2117.17","2168.47","2172.91","2235.03","2294.45","2276.41","2174.66","2186.73","2105.30","2061.08","1938.56","1844.85"
"48053","Laukiz","2435.61","2564.94","2690.50","2548.41","2746.38","2861.06","2991.86","2881.22","2821.09","2927.73","3029.63","2909.95","2829.66","2631.47"
"20049","Lazkao","1835.64","1801.86","1815.41","1843.15","1881.94","1930.31","2099.24","1907.45","1828.16","1863.83","1807.40","1766.03","1587.91","1543.24"
"20050","Leaburu","2602.25","2493.72","2632.66","2566.29","2438.34","2273.48","2552.62","2331.37","2405.95","2287.48","1969.36","1979.80","1847.85","1624.72"
"20051","Legazpi","1914.09","1902.15","1925.86","1979.21","1995.36","2016.14","2091.85","2010.08","1949.50","1917.25","1842.61","1814.36","1687.52","1618.89"
"20052","Legorreta","4328.74","4166.52","4255.87","4091.38","4237.68","4012.37","4370.46","4705.06","4559.26","3743.92","4190.31","4153.27","3484.41","2226.28"
"01058","Legutio","8540.26","8779.44","8553.63","7214.76","8477.21","9003.00","6538.65","8341.79","6932.33","7077.91","7705.36","7129.63","7604.44","7335.64"
"20068","Leintz-Gatzaga","2176.11","2093.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48054","Leioa","3409.44","3267.42","3466.25","3489.19","3558.18","3694.99","3726.40","3636.03","3304.11","3379.14","3297.50","3196.18","3046.50","2925.84"
"48057","Lekeitio","2399.72","2291.69","2449.41","2442.24","2434.86","2529.88","2462.47","2453.38","2542.50","2490.25","2500.57","2451.87","2327.61","2190.87"
"48055","Lemoa","2591.05","2565.81","2632.23","2841.51","2700.53","2796.47","3036.42","2998.40","2891.97","2833.26","2781.38","2689.66","2333.30","2539.12"
"48056","Lemoiz","2163.58","2297.87","2535.88","2679.32","2375.56","2425.33","2193.69","2293.25","2349.53","2368.83","2275.16","2339.07","2338.84","2052.82"
"01034","Leza","5075.27","5046.25","5424.05","4931.78","4851.29","4420.16","3981.66","4911.03","4594.17","4855.38","4287.16","4573.14","4746.14","4794.79"
"48081","Lezama","2560.20","2864.48","2802.31","2847.66","3078.38","2481.14","2942.79","2989.28","3054.32","2985.70","2815.54","3162.25","2476.32","2719.86"
"20053","Lezo","3736.45","3713.42","3956.63","4074.55","3626.21","3946.26","4000.05","4084.01","4130.47","3886.42","4123.27","3708.88","4340.76","4766.46"
"20054","Lizartza","1895.03","1671.35","1805.21","1795.95","1929.25","1752.30","1861.87","1721.94","1740.30","1632.18","1473.18","1337.42","1317.16","1273.41"
"48903","Loiu","9241.89","9114.94","9091.66","9167.62","10424.17","9881.81","10028.89","11275.68","11402.08","11270.41","10331.67","8698.72","4397.42","4110.95"
"48058","Mallabia","10934.02","10321.77","9616.73","8103.84","8532.51","7828.54","7096.24","8916.03","9348.51","9418.68","7811.89","8229.24","7753.37","7273.73"
"48060","Markina-Xemein","2706.24","2674.73","2756.24","2600.39","2608.51","2767.44","2722.39","2944.51","2642.19","2532.59","2646.78","2482.82","2365.94","2336.35"
"48061","Maruri-Jatabe","2255.39","2256.71","2336.06","2314.02","2582.76","2639.42","2808.70","2502.01","2589.09","2505.06","2447.98","2272.25","2159.88","2181.50"
"48059","Mañaria","2106.35","2105.85","2144.52","2573.50","2427.55","2741.00","2571.97","2766.05","2748.67","2865.51","2761.54","2755.53","2419.53","2515.95"
