"Udalerri kodea","Udalerria","2001"
"48001","Abadiño","88.98"
"20001","Abaltzisketa","100.00"
"48002","Abanto y Ciérvana-Abanto Zierbena","94.70"
"20002","Aduna","100.00"
"20016","Aia","98.11"
"20003","Aizarnazabal","96.88"
"48911","Ajangiz","100.00"
"20004","Albiztur","98.86"
"20005","Alegia","95.00"
"01001","Alegría-Dulantzi","91.30"
"20006","Alkiza","97.67"
"48912","Alonsotegi","91.09"
"20906","Altzaga","100.00"
"20007","Altzo","98.82"
"20008","Amezketa","98.47"
"48003","Amorebieta-Etxano","76.28"
"48004","Amoroto","98.04"
"01002","Amurrio","83.52"
"20009","Andoain","86.94"
"20010","Anoeta","91.41"
"20011","Antzuola","94.17"
"48005","Arakaldo","100.00"
"20012","Arama","100.00"
"01003","Aramaio","95.61"
"48006","Arantzazu","87.14"
"48093","Areatza","95.93"
"20013","Aretxabaleta","77.69"
"01006","Armiñón","100.00"
"01037","Arraia-Maeztu","98.53"
"48009","Arrankudiaga","98.61"
"20055","Arrasate/Mondragón","74.03"
"48914","Arratzu","100.00"
"01008","Arratzua-Ubarrundia","100.00"
"48010","Arrieta","100.00"
"48011","Arrigorriaga","71.15"
"48023","Artea","99.22"
"48008","Artzentales","100.00"
"01004","Artziniega","88.89"
"01009","Asparrena","98.15"
"20014","Asteasu","98.28"
"20903","Astigarraga","94.24"
"20015","Ataun","96.28"
"48091","Atxondo","93.30"
"48070","Aulesti","98.21"
"01010","Ayala/Aiara","98.03"
"20017","Azkoitia","82.06"
"20018","Azpeitia","83.27"
"01049","Añana","100.00"
"48012","Bakio","88.78"
"20904","Baliarrain","100.00"
"48090","Balmaseda","84.21"
"48013","Barakaldo","76.37"
"48014","Barrika","98.87"
"01013","Barrundia","99.35"
"48015","Basauri","65.77"
"01011","Baños de Ebro/Mañueta","100.00"
"20019","Beasain","75.58"
"48092","Bedia","99.03"
"20020","Beizama","100.00"
"20021","Belauntza","100.00"
"48016","Berango","89.85"
"01014","Berantevilla","99.48"
"20022","Berastegi","99.16"
"20074","Bergara","85.77"
"48017","Bermeo","76.64"
"01016","Bernedo","99.71"
"48018","Berriatua","96.12"
"48019","Berriz","84.15"
"20023","Berrobi","95.16"
"20024","Bidania-Goiatz","97.99"
"48020","Bilbao","50.17"
"48021","Busturia","96.34"
"01017","Campezo/Kanpezu","98.84"
"20029","Deba","85.82"
"48901","Derio","80.48"
"48026","Dima","99.81"
"20069","Donostia / San Sebastián","63.81"
"48027","Durango","45.73"
"48028","Ea","98.88"
"20030","Eibar","55.21"
"48031","Elantxobe","97.32"
"01021","Elburgo/Burgelu","99.21"
"01022","Elciego","97.85"
"20031","Elduain","100.00"
"20033","Elgeta","85.88"
"20032","Elgoibar","71.20"
"48032","Elorrio","96.84"
"01023","Elvillar/Bilar","100.00"
"48902","Erandio","73.23"
"48033","Ereño","97.73"
"48034","Ermua","56.44"
"20067","Errenteria","65.49"
"20066","Errezil","99.32"
"01046","Erriberagoitia/Ribera Alta","100.00"
"48079","Errigoiti","99.35"
"20034","Eskoriatza","88.96"
"48029","Etxebarri","62.30"
"48030","Etxebarria","98.21"
"20035","Ezkio-Itsaso","100.00"
"48906","Forua","99.08"
"48035","Fruiz","100.00"
"20038","Gabiria","100.00"
"20037","Gaintza","100.00"
"48036","Galdakao","69.72"
"48037","Galdames","99.25"
"48038","Gamiz-Fika","99.36"
"48039","Garai","100.00"
"48040","Gatika","99.40"
"48041","Gautegiz Arteaga","99.68"
"20907","Gaztelu","100.00"
"48046","Gernika-Lumo","75.81"
"20039","Getaria","87.38"
"48044","Getxo","61.47"
"48047","Gizaburuaga","100.00"
"48042","Gordexola","99.05"
"48043","Gorliz","93.56"
"48045","Güeñes","89.87"
"01056","Harana/Valle de Arana","100.00"
"20040","Hernani","83.96"
"20041","Hernialde","98.51"
"20036","Hondarribia","92.31"
"20042","Ibarra","86.57"
"48048","Ibarrangelu","100.00"
"20043","Idiazabal","97.67"
"48094","Igorre","90.24"
"20044","Ikaztegieta","97.18"
"20045","Irun","74.97"
"20046","Irura","78.41"
"01027","Iruraiz-Gauna","100.00"
"01901","Iruña Oka/Iruña de Oca","97.73"
"48049","Ispaster","100.00"
"20047","Itsasondo","97.94"
"48910","Iurreta","89.62"
"48050","Izurtza","98.57"
"48022","Karrantza Harana/Valle de Carranza","99.86"
"48907","Kortezubi","99.38"
"01019","Kripan","98.68"
"01020","Kuartango","100.00"
"01028","Labastida/Bastida","83.98"
"01030","Lagrán","99.22"
"01031","Laguardia","96.83"
"01032","Lanciego/Lantziego","99.64"
"48051","Lanestosa","99.30"
"01902","Lantarón","100.00"
"01033","Lapuebla de Labarca","98.44"
"48052","Larrabetzu","97.69"
"20048","Larraul","100.00"
"20902","Lasarte-Oria","67.67"
"01036","Laudio/Llodio","77.04"
"48053","Laukiz","100.00"
"20049","Lazkao","90.72"
"20050","Leaburu","98.44"
"20051","Legazpi","71.51"
"20052","Legorreta","92.73"
"01058","Legutio","100.00"
"20068","Leintz-Gatzaga","98.36"
"48054","Leioa","62.73"
"48057","Lekeitio","79.33"
"48055","Lemoa","88.44"
"48056","Lemoiz","96.33"
"01034","Leza","100.00"
"48081","Lezama","93.80"
"20053","Lezo","86.80"
"20054","Lizartza","98.67"
"48903","Loiu","95.84"
"48058","Mallabia","100.00"
"48060","Markina-Xemein","89.04"
"48061","Maruri-Jatabe","100.00"
"48059","Mañaria","97.03"
"20901","Mendaro","93.37"
"48062","Mendata","100.00"
"48063","Mendexa","98.48"
"48064","Meñaka","99.44"
"01039","Moreda de Álava / Moreda Araba","100.00"
"48066","Morga","100.00"
"48068","Mundaka","86.30"
"48069","Mungia","87.24"
"48007","Munitibar-Arbatzegi Gerrikaitz-","98.58"
"48908","Murueta","98.89"
"48071","Muskiz","91.10"
"20057","Mutiloa","100.00"
"20056","Mutriku","89.42"
"48067","Muxika","100.00"
"48909","Nabarniz","100.00"
"01041","Navaridas","100.00"
"20063","Oiartzun","86.94"
"01042","Okondo","96.91"
"20058","Olaberria","94.97"
