"Udalerri kodea","Udalerria","2014","2013","2011","2009","2006","2003","2001"
"48001","Abadiño","13332.00","13234.00","13161.00","13114.00","11305.00","8092.00","6788.00"
"20001","Abaltzisketa","10841.00","11039.00","10957.00","10307.00","8716.00","7580.00","6981.00"
"48002","Abanto y Ciérvana-Abanto Zierbena","11529.00","11276.00","11436.00","11193.00","9313.00","6591.00","5537.00"
"20002","Aduna","14567.00","14800.00","15619.00","14562.00","13676.00","8560.00","6549.00"
"20016","Aia","13018.00","13102.00","13161.00","11910.00","8628.00","6776.00","5476.00"
"20003","Aizarnazabal","13389.00","12870.00","13980.00","16015.00","9182.00","8230.00","6888.00"
"48911","Ajangiz","18479.00","17886.00","18738.00","15774.00","13598.00","9812.00","9726.00"
"20004","Albiztur","17088.00","16910.00","17281.00","15385.00","13129.00","9751.00","7367.00"
"20005","Alegia","12350.00","12781.00","12493.00","11672.00","9390.00","7755.00","6570.00"
"01001","Alegría-Dulantzi","14543.00","14383.00","14644.00","14810.00","12125.00","9822.00","7772.00"
"20006","Alkiza","15133.00","15946.00","14026.00","14484.00","9117.00","7399.00","6481.00"
"48912","Alonsotegi","11327.00","11187.00","10694.00","10904.00","9044.00","6623.00","5191.00"
"20906","Altzaga","16322.00","14073.00","15919.00","16145.00","11771.00","8947.00","9057.00"
"20007","Altzo","15872.00","14419.00","12748.00","13115.00","9943.00","8308.00","7057.00"
"20008","Amezketa","11647.00","11194.00","12342.00","11853.00","8109.00","6820.00","6070.00"
"48003","Amorebieta-Etxano","13925.00","13865.00","13558.00","14890.00","10966.00","8314.00","6965.00"
"48004","Amoroto","14742.00","14338.00","13041.00","13710.00","11108.00","9271.00","8231.00"
"01002","Amurrio","12839.00","13166.00","12956.00","12675.00","10318.00","7181.00","6276.00"
"20009","Andoain","12955.00","12895.00","12877.00","12536.00","9901.00","7308.00","6166.00"
"20010","Anoeta","12474.00","12908.00","12657.00","11679.00","9425.00","6999.00","6293.00"
"20011","Antzuola","15314.00","15678.00","15437.00","14863.00","12052.00","9431.00","7760.00"
"48005","Arakaldo","17391.00","13110.00","14924.00","16180.00","12700.00","9955.00","6855.00"
"20012","Arama","22368.00","18469.00","21919.00","15705.00","11461.00","8424.00","7036.00"
"01003","Aramaio","17156.00","16583.00","17462.00","15973.00","12551.00","10435.00","9829.00"
"48006","Arantzazu","15492.00","16731.00","16666.00","16218.00","12286.00","10083.00","8245.00"
"48093","Areatza","14200.00","13698.00","13089.00","12420.00","13014.00","7658.00","7503.00"
"20013","Aretxabaleta","16312.00","16936.00","17230.00","17594.00","13747.00","11446.00","10579.00"
"01006","Armiñón","13792.00","12524.00","13641.00","14024.00","13087.00","10304.00","8668.00"
"01037","Arraia-Maeztu","15760.00","15436.00","14700.00","13611.00","10417.00","8138.00","7675.00"
"48009","Arrankudiaga","14186.00","14045.00","14334.00","13993.00","10594.00","9199.00","6680.00"
"20055","Arrasate/Mondragón","14437.00","14915.00","15303.00","14910.00","12279.00","9759.00","9057.00"
"48914","Arratzu","17328.00","16926.00","16482.00","16513.00","13395.00","9679.00","9439.00"
"01008","Arratzua-Ubarrundia","19820.00","18806.00","19941.00","19123.00","15227.00","13075.00","10388.00"
"48010","Arrieta","17492.00","18259.00","17655.00","17285.00","14140.00","10925.00","8950.00"
"48011","Arrigorriaga","13239.00","13012.00","13031.00","12935.00","10794.00","8314.00","7003.00"
"48023","Artea","17662.00","17356.00","17536.00","16588.00","14183.00","11044.00","9015.00"
"48008","Artzentales","11965.00","12092.00","11188.00","11384.00","9221.00","6782.00","5837.00"
