"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005"
"48004","Amoroto","1.55","1.29","1.53","2.06","1.55","1.84","1.42","2.88","2.31","1.49","1.78"
"01002","Amurrio","8.27","6.71","5.55","5.58","4.83","3.63","2.66","3.25","3.19","3.55","3.48"
"20009","Andoain","2.80","2.63","2.12","1.89","1.90","2.20","1.74","1.92","1.92","2.02","2.07"
"20010","Anoeta","1.80","2.08","2.13","1.67","1.70","1.88","2.02","1.44","1.52","1.78","1.52"
"20011","Antzuola","2.33","1.60","2.48","2.95","2.17","2.53","1.19","2.02","1.67","1.30","1.36"
"48005","Arakaldo","3.00","1.20","1.75","1.50","1.77","1.48","1.38","1.85","2.26","2.00","1.61"
"20012","Arama","1.74","1.29","1.36","1.33","1.62","1.71","1.41","1.23","1.51","1.20","1.66"
"01003","Aramaio","1.72","1.50","1.89","1.48","1.69","2.08","1.60","1.64","1.67","1.72","1.57"
"48006","Arantzazu","1.40","2.00","8.40","4.20","2.27","1.89","2.17","1.57","1.46","1.61","1.38"
"48093","Areatza","1.70","1.50","2.63","3.24","3.27","1.56","1.55","1.79","1.33","1.74","2.85"
"20013","Aretxabaleta","1.70","1.78","1.74","1.56","1.69","2.15","1.59","1.71","1.50","1.67","1.94"
"01006","Armiñón","1.54","1.66","1.68","4.40","3.75","1.57","1.18","1.52","1.40","1.93","1.43"
"01037","Arraia-Maeztu","1.84","2.02","1.58","2.40","1.78","2.16","2.24","1.75","1.90","1.57","1.58"
"48009","Arrankudiaga","2.14","1.72","1.92","1.62","1.98","2.11","2.18","2.07","2.06","2.13","1.66"
"20055","Arrasate/Mondragón","2.45","2.22","2.16","1.99","1.96","2.09","1.82","1.79","2.36","2.49","2.79"
"48914","Arratzu","2.00","2.56","1.33","2.00","1.67","1.62","1.00","5.00","1.50","1.75","1.67"
"01008","Arratzua-Ubarrundia","2.46","2.04","3.04","2.25","3.20","2.46","2.94","2.18","2.19","2.20","1.23"
"48010","Arrieta","2.33","2.22","3.67","1.46","1.96","4.07","4.18","2.22","2.06","1.92","2.19"
"48011","Arrigorriaga","2.38","2.04","2.46","2.48","2.35","2.56","2.41","2.60","2.74","2.68","2.54"
"48023","Artea","1.70","1.81","3.08","2.75","1.73","2.05","1.67","1.98","2.07","1.87","1.76"
"48008","Artzentales","3.82","2.94","1.17","4.65","3.46","3.09","1.92","2.24","1.86","1.77","1.69"
"01004","Artziniega","2.04","1.55","2.45","1.95","2.47","1.67","1.47","1.83","1.83","1.67","1.74"
"01009","Asparrena","5.97","7.07","6.33","5.30","3.84","4.87","5.85","3.07","2.09","1.73","1.76"
"20014","Asteasu","1.98","1.74","1.88","2.27","3.06","2.66","1.66","1.58","1.57","1.54","1.58"
"20903","Astigarraga","3.22","2.71","2.92","2.37","3.03","3.09","2.68","2.43","2.44","2.14","2.01"
"20015","Ataun","1.52","1.69","2.00","1.75","1.42","1.58","1.24","1.32","1.12","1.67","1.78"
"48091","Atxondo","6.15","6.21","6.97","6.16","3.89","3.77","2.50","4.15","3.10","2.72","2.71"
"48070","Aulesti","1.96","2.00","1.07","1.50","1.31","1.89","1.50","1.31","1.68","1.63","1.52"
"01010","Ayala/Aiara","3.40","2.87","2.29","2.17","2.84","3.42","4.04","3.12","3.62","2.51","1.95"
"20017","Azkoitia","2.17","2.26","2.24","2.43","2.86","2.85","2.18","1.64","1.67","2.02","2.21"
"20018","Azpeitia","1.79","1.73","1.89","1.68","1.84","2.00","1.55","1.42","1.43","1.54","1.49"
"01049","Añana","1.46","3.12","1.42","1.41","1.75","1.22","1.43","1.50","1.83","1.57","1.43"
"48012","Bakio","3.26","6.80","5.61","5.03","4.86","4.87","1.95","1.79","2.36","1.92","1.94"
"20904","Baliarrain","1.40","2.00","1.00","1.00","1.30","1.80","1.40","1.14","1.36","1.19","1.35"
"48090","Balmaseda","2.33","1.92","2.20","2.05","2.04","1.91","1.75","1.65","1.78","1.96","1.92"
"48013","Barakaldo","3.04","2.79","2.75","2.56","2.68","2.90","2.41","2.29","2.48","2.43","2.24"
"48014","Barrika","3.00","2.67","2.94","2.91","2.13","2.11","2.12","2.21","2.48","2.54","1.84"
"01013","Barrundia","1.50","2.12","1.67","1.49","1.42","1.47","1.74","1.51","1.73","1.62","1.25"
"48015","Basauri","2.44","2.17","2.12","2.29","2.17","2.13","1.82","1.92","1.95","2.09","2.04"
"01011","Baños de Ebro/Mañueta","3.31","2.70","2.46","1.80","1.41","2.59","1.39","1.20","1.31","1.10","1.26"
"20019","Beasain","1.72","1.74","1.75","1.53","1.59","1.75","1.39","1.47","1.73","1.70","2.06"
"48092","Bedia","2.50","2.31","2.08","2.48","2.35","3.22","2.68","2.20","2.43","2.26","2.59"
"20020","Beizama","2.43","1.71","1.50","1.17","1.75","1.86","1.14","1.08","1.84","2.55","2.33"
"20021","Belauntza","1.53","1.37","1.50","1.35","1.22","1.58","1.37","1.48","1.50","1.37","1.37"
"48016","Berango","5.67","5.22","4.36","5.89","5.25","6.55","4.92","2.27","2.41","2.11","2.22"
"01014","Berantevilla","2.63","2.92","2.38","2.45","2.90","1.98","1.58","1.83","1.71","1.89","1.47"
"20022","Berastegi","1.22","1.29","1.93","1.28","1.62","1.50","1.58","1.20","1.72","1.19","1.31"
"20074","Bergara","2.95","2.91","2.84","2.80","3.15","4.03","2.94","2.41","2.20","2.26","2.41"
"48017","Bermeo","2.44","2.21","2.12","2.45","2.55","2.46","2.57","2.39","2.64","2.52","2.44"
"01016","Bernedo","1.89","2.06","2.00","2.83","1.92","2.39","1.84","1.52","1.70","1.71","1.65"
"48018","Berriatua","2.30","2.15","2.47","2.28","2.55","6.05","10.80","4.12","5.19","8.28","11.16"
"48019","Berriz","2.71","2.38","2.84","2.76","3.31","3.80","2.40","3.05","2.23","2.31","1.98"
"20023","Berrobi","1.57","1.36","1.23","1.40","1.73","1.40","1.38","1.62","1.60","1.31","1.32"
"20024","Bidania-Goiatz","1.50","1.25","1.23","1.00","1.33","1.11","1.36","1.11","1.25","1.25","1.38"
"48020","Bilbao","3.59","3.46","3.38","3.59","3.44","3.45","2.59","2.86","3.16","2.98","2.91"
"48021","Busturia","1.31","1.75","2.04","1.68","1.97","1.59","1.49","1.74","2.08","2.05","1.70"
"01017","Campezo/Kanpezu","1.83","1.77","2.56","1.84","1.97","2.03","1.78","2.19","2.36","2.75","1.65"
"20029","Deba","2.42","2.11","2.55","2.43","1.90","2.25","1.61","1.59","1.61","1.75","1.78"
"48901","Derio","2.63","3.07","2.67","2.30","2.43","2.57","2.05","2.20","2.64","3.00","2.95"
"48026","Dima","2.31","2.86","1.98","1.49","1.91","1.91","2.00","1.83","1.80","1.78","1.44"
"20069","Donostia / San Sebastián","3.21","3.09","3.02","3.07","3.06","3.26","2.76","2.75","2.63","2.52","2.51"
"48027","Durango","3.04","2.89","2.63","2.85","2.63","3.02","2.02","2.12","4.19","4.42","3.94"
"48028","Ea","1.69","1.67","1.27","1.12","1.42","1.46","1.42","1.26","1.58","1.41","1.62"
"20030","Eibar","2.71","2.49","2.43","2.27","2.29","2.31","1.98","1.94","1.88","1.88","1.91"
"48031","Elantxobe","2.25","1.75","2.50","2.00","0.00","1.20","1.67","1.45","2.60","1.57","1.30"
"01021","Elburgo/Burgelu","2.21","2.17","2.02","2.03","2.58","3.88","1.91","2.73","1.91","1.93","3.12"
"01022","Elciego","2.14","2.66","2.50","2.47","2.03","3.13","1.69","1.41","1.52","1.35","1.54"
"20031","Elduain","1.62","2.78","3.00","3.20","2.92","2.80","1.62","2.14","2.00","1.30","1.27"
"20033","Elgeta","2.91","2.69","2.51","2.13","2.12","2.14","1.40","1.82","2.31","1.94","1.81"
"20032","Elgoibar","2.23","2.10","1.95","1.62","1.99","2.01","1.70","1.74","1.74","1.80","1.59"
"48032","Elorrio","3.80","3.54","3.56","2.95","2.82","2.79","2.47","2.72","2.29","2.15","2.12"
"01023","Elvillar/Bilar","2.36","2.70","2.55","2.83","2.15","2.50","1.54","1.63","1.37","1.20","1.13"
"48902","Erandio","2.86","2.41","2.24","2.40","2.13","2.12","1.78","1.81","1.87","1.88","2.00"
"48033","Ereño","6.14","5.56","8.86","5.00","1.00","2.22","2.23","1.86","2.73","1.23","1.30"
"48034","Ermua","9.13","6.76","7.46","5.66","4.90","4.31","1.99","2.72","2.21","1.93","1.75"
"20067","Errenteria","2.80","2.36","2.63","2.60","2.95","2.87","2.19","2.34","2.12","2.19","2.16"
"20066","Errezil","1.49","1.26","2.16","1.90","1.45","1.37","1.33","1.67","1.49","1.48","1.58"
"01046","Erriberagoitia/Ribera Alta","1.57","2.00","1.20","1.39","1.83","2.71","1.90","2.00","1.54","1.61","1.58"
"48079","Errigoiti","1.75","2.25","1.10","1.20","1.40","1.64","1.15","1.53","1.83","1.82","1.91"
"20034","Eskoriatza","2.09","1.58","1.65","1.55","1.37","1.50","1.46","2.01","1.76","1.81","1.70"
"48029","Etxebarri","1.89","1.72","1.82","1.66","1.88","1.79","1.81","2.21","2.37","2.40","2.33"
"48030","Etxebarria","1.97","2.23","2.17","2.31","2.22","2.43","2.18","1.88","2.00","1.65","1.61"
"20035","Ezkio-Itsaso","1.96","2.54","1.68","1.65","1.66","1.58","1.37","1.34","1.34","1.57","1.66"
"48906","Forua","4.59","3.54","1.83","3.12","1.71","2.53","2.18","2.70","3.74","3.93","4.28"
"48035","Fruiz","1.71","1.17","1.50","1.80","1.62","2.06","1.41","1.75","2.75","1.60","1.67"
"20038","Gabiria","1.60","1.98","1.50","1.41","1.23","1.39","1.29","1.27","1.46","1.32","1.34"
"20037","Gaintza","0.00","2.00","2.00","1.25","1.17","1.33","1.50","4.00","1.50","1.00","1.38"
"48036","Galdakao","2.57","2.51","2.68","2.67","2.27","2.21","1.85","2.21","2.25","2.35","2.29"
"48037","Galdames","2.46","2.27","1.50","1.57","1.54","1.73","1.59","1.65","1.69","1.90","1.69"
"48038","Gamiz-Fika","1.69","1.78","1.34","1.55","1.75","1.93","1.57","1.36","1.92","1.56","1.43"
"48039","Garai","3.70","1.22","1.86","1.50","1.67","1.50","1.00","4.80","1.60","1.57","2.25"
"48040","Gatika","3.59","3.32","2.88","2.61","2.76","1.84","1.46","1.57","1.62","1.68","1.61"
"48041","Gautegiz Arteaga","1.71","1.75","1.44","1.28","2.24","2.95","1.67","3.45","4.06","3.87","1.92"
"20907","Gaztelu","3.00","2.00","1.50","0.00","2.00","0.00","1.29","1.20","2.00","1.33","1.00"
"48046","Gernika-Lumo","2.69","2.70","2.91","2.89","3.50","2.84","1.87","1.73","1.79","1.88","1.97"
"20039","Getaria","2.15","2.08","1.42","1.49","1.58","1.70","1.40","1.28","1.63","2.32","1.75"
"48044","Getxo","2.67","2.55","2.27","2.20","2.04","2.06","1.76","1.92","1.90","1.85","2.01"
"48047","Gizaburuaga","1.69","1.91","2.08","2.08","1.90","1.99","1.64","1.73","1.72","1.74","1.79"
"48042","Gordexola","2.68","2.58","3.06","2.93","3.14","2.18","2.32","2.09","1.82","1.76","1.88"
"48043","Gorliz","2.93","3.40","3.28","2.59","2.67","2.59","2.18","1.91","2.06","2.10","1.89"
"48045","Güeñes","5.04","5.70","4.13","2.55","2.04","2.28","2.03","1.66","2.07","2.38","2.74"
"01056","Harana/Valle de Arana","2.22","2.00","1.25","1.36","1.11","1.58","2.25","1.12","1.67","1.75","1.58"
"20040","Hernani","2.49","2.25","2.21","2.06","2.28","2.30","2.01","2.12","2.24","2.24","2.24"
"20041","Hernialde","1.33","1.20","1.17","2.20","3.50","2.33","1.50","1.00","1.60","1.25","1.00"
"20036","Hondarribia","2.67","2.58","2.28","2.21","2.05","2.14","2.01","2.16","1.97","1.87","2.00"
"20042","Ibarra","1.80","1.49","1.50","1.37","1.69","1.50","1.31","1.59","1.56","1.60","1.55"
"48048","Ibarrangelu","1.84","2.28","1.75","1.58","1.74","1.91","1.69","2.62","2.43","1.45","1.80"
"20043","Idiazabal","3.77","3.60","3.15","2.14","2.39","2.63","1.58","1.58","1.41","1.47","1.61"
"48094","Igorre","2.34","2.06","2.36","2.00","2.12","2.44","2.02","2.17","2.07","2.26","2.04"
"20044","Ikaztegieta","1.88","1.39","1.31","1.43","1.63","1.76","1.33","1.35","1.44","1.28","1.27"
"20045","Irun","3.19","3.13","3.24","2.79","2.52","2.59","2.30","2.24","2.48","2.64","2.41"
"20046","Irura","8.09","8.95","9.53","6.49","7.41","9.25","7.30","3.88","5.02","5.79","5.77"
"01027","Iruraiz-Gauna","3.38","2.09","2.53","1.28","1.37","2.15","1.61","1.43","1.25","2.18","1.46"
"01901","Iruña Oka/Iruña de Oca","2.08","2.01","1.79","2.26","1.63","1.47","1.34","1.52","1.60","1.74","1.67"
"48049","Ispaster","1.64","1.67","1.57","1.70","1.48","1.52","1.48","1.37","1.53","1.58","1.47"
"20047","Itsasondo","1.43","1.84","2.18","1.53","1.81","1.49","1.55","1.35","1.45","1.47","1.22"
"48910","Iurreta","4.12","3.95","3.81","2.96","3.54","3.58","2.51","2.35","2.95","3.32","3.21"
"48050","Izurtza","4.51","4.33","3.12","4.38","7.67","7.55","7.65","5.95","6.96","6.82","9.46"
"48022","Karrantza Harana/Valle de Carranza","1.58","1.59","1.86","1.91","1.66","1.94","1.71","1.51","1.44","1.59","1.70"
"48907","Kortezubi","3.85","3.93","4.15","2.91","2.62","2.41","1.65","2.17","2.92","3.33","2.29"
"01019","Kripan","2.35","1.95","2.77","3.47","1.84","2.58","1.44","1.71","1.94","1.50","1.38"
"01020","Kuartango","2.31","1.80","2.07","1.75","1.79","1.36","2.05","2.59","3.60","3.00","1.83"
"01028","Labastida/Bastida","2.40","2.33","2.09","2.06","2.43","2.82","1.53","1.42","1.36","1.41","1.40"
"01030","Lagrán","3.33","1.86","1.20","1.69","1.64","2.11","1.12","2.29","1.20","1.19","1.27"
"01031","Laguardia","2.21","2.04","2.19","2.11","1.84","2.25","1.60","1.46","1.49","1.56","1.44"
"01032","Lanciego/Lantziego","2.42","2.28","2.34","2.11","1.94","2.60","1.63","1.67","1.66","1.79","1.40"
"48051","Lanestosa","6.67","10.00","1.83","2.93","2.30","5.29","4.78","10.12","7.44","4.70","1.41"
"01902","Lantarón","2.45","2.51","2.68","2.20","2.37","1.87","1.54","1.44","1.56","1.45","1.34"
"01033","Lapuebla de Labarca","3.03","2.74","2.37","1.98","1.88","2.53","1.55","1.59","1.52","1.41","1.38"
"48052","Larrabetzu","4.00","3.69","4.79","4.82","3.44","3.80","2.96","2.34","3.12","2.99","2.20"
"20048","Larraul","1.41","1.17","2.25","1.45","1.38","1.35","1.00","5.00","1.33","2.00","1.00"
"20902","Lasarte-Oria","2.19","2.04","1.99","2.17","1.93","1.85","1.92","1.92","1.89","1.67","1.55"
"01036","Laudio/Llodio","4.36","4.09","3.46","2.79","3.43","3.42","3.10","2.61","2.70","2.79","2.98"
"48053","Laukiz","3.77","3.28","4.30","2.71","2.41","2.41","2.48","1.33","2.15","2.11","1.34"
"20049","Lazkao","1.96","1.86","1.59","1.50","1.70","1.90","1.36","1.59","1.47","1.81","1.74"
"20050","Leaburu","1.41","1.50","1.30","1.09","1.90","1.56","1.21","1.33","1.23","1.30","1.42"
"20051","Legazpi","3.07","2.78","2.85","2.44","2.52","2.51","2.07","1.70","1.93","1.84","2.39"
"20052","Legorreta","3.17","2.14","2.87","1.78","1.79","1.85","1.95","2.15","1.99","2.41","2.85"
"01058","Legutio","2.42","2.61","2.38","2.13","2.11","2.21","1.69","2.21","2.52","2.45","2.13"
"20068","Leintz-Gatzaga","2.50","5.00","1.40","1.40","1.25","1.00","1.50","3.75","1.29","1.14","1.25"
"48054","Leioa","3.27","3.25","2.73","2.52","2.25","2.55","2.21","2.27","2.37","2.48","2.11"
"48057","Lekeitio","2.25","2.14","2.14","2.20","2.23","2.50","2.30","2.02","1.94","1.68","1.79"
"48055","Lemoa","3.29","2.46","2.61","2.39","2.06","2.46","1.72","1.80","2.01","2.00","2.03"
"48056","Lemoiz","1.97","1.67","1.24","1.43","1.23","1.86","1.88","1.51","2.20","1.43","1.87"
"01034","Leza","3.43","2.68","2.55","3.32","2.79","4.42","3.01","1.72","2.79","1.12","1.48"
"48081","Lezama","2.38","2.69","3.44","2.42","1.65","3.19","3.26","3.02","2.97","3.08","2.63"
"20053","Lezo","2.51","2.40","2.58","2.97","2.88","2.90","2.75","2.27","2.31","1.98","1.94"
"20054","Lizartza","3.02","2.00","2.23","1.57","2.06","3.43","2.03","2.14","1.89","3.21","2.25"
"48903","Loiu","2.68","2.60","2.68","2.29","1.85","1.86","1.69","1.83","2.26","2.19","2.05"
"48058","Mallabia","2.54","2.23","2.47","2.36","2.58","2.49","1.89","2.28","2.47","2.07","2.11"
"48060","Markina-Xemein","2.22","2.74","2.42","2.38","2.50","2.72","2.36","2.57","2.51","2.68","2.66"
"48061","Maruri-Jatabe","1.98","2.12","1.75","1.72","1.68","2.27","1.68","1.76","1.82","2.24","1.58"
"48059","Mañaria","1.75","1.52","2.00","2.25","1.43","1.71","1.56","1.90","1.40","1.42","1.92"
"20901","Mendaro","1.57","1.44","1.61","1.39","1.53","1.95","1.61","1.61","1.80","2.22","1.95"
"48062","Mendata","1.67","1.83","1.10","1.71","2.22","1.75","1.25","2.00","5.00","2.71","1.00"
"48063","Mendexa","1.32","2.40","1.55","1.33","1.16","1.52","1.25","1.88","1.25","1.71","2.08"
"48064","Meñaka","1.85","1.33","1.92","1.41","1.64","1.76","4.10","2.86","2.53","1.42","2.11"
"01039","Moreda de Álava / Moreda Araba","2.16","1.58","2.26","2.05","1.77","2.77","1.34","2.00","1.39","1.25","1.11"
"48066","Morga","1.39","2.00","1.17","1.75","2.00","2.50","1.10","1.54","1.86","1.40","1.25"
"48068","Mundaka","2.56","1.71","1.74","1.47","1.41","1.76","1.47","1.79","2.12","1.87","1.54"
"48069","Mungia","2.68","2.26","2.16","2.14","2.18","2.42","1.97","1.96","1.93","1.97","1.89"
"48007","Munitibar-Arbatzegi Gerrikaitz-","3.25","1.52","1.53","1.75","1.44","2.00","1.89","3.83","2.04","3.13","1.88"
"48908","Murueta","3.05","1.50","2.62","1.50","1.81","2.07","1.06","1.40","1.65","1.93","1.67"
"48071","Muskiz","1.98","1.88","1.43","1.58","1.47","1.67","1.43","1.73","1.78","1.73","1.47"
"20057","Mutiloa","1.53","1.20","1.12","1.73","1.62","1.39","1.77","1.28","1.00","1.50","1.44"
"20056","Mutriku","2.33","2.34","1.93","1.43","1.71","1.75","1.47","1.54","1.59","1.54","1.57"
"48067","Muxika","1.86","1.23","1.41","1.52","1.38","1.71","1.55","1.53","1.57","1.62","1.73"
"48909","Nabarniz","1.00","1.00","1.33","2.00","2.00","1.43","1.50","2.20","2.43","1.35","1.55"
"01041","Navaridas","2.69","2.21","2.39","2.63","1.97","2.26","1.74","1.78","1.81","1.19","1.40"
"20063","Oiartzun","2.52","2.39","2.62","2.55","2.40","2.42","2.07","1.90","1.91","1.92","1.84"
"01042","Okondo","2.85","2.58","1.77","1.67","1.79","2.68","1.61","1.66","1.84","1.68","1.71"
"20058","Olaberria","1.84","1.78","2.05","1.70","1.79","2.26","1.53","1.50","1.40","1.49","1.43"
"48073","Ondarroa","2.11","1.85","1.73","1.84","1.92","1.95","1.69","1.75","1.80","1.85","1.93"
"20076","Ordizia","2.82","2.28","1.73","1.62","1.55","1.63","1.29","1.39","1.29","1.43","1.41"
"20905","Orendain","1.42","1.14","1.20","2.00","1.17","1.50","1.50","1.00","2.00","1.00","1.33"
"20060","Orexa","1.00","2.00","1.33","1.00","1.00","1.67","1.00","1.00","2.00","1.00","1.25"
"20061","Orio","3.21","3.06","3.46","2.60","1.93","3.05","1.96","1.90","1.83","1.66","1.70"
"20062","Ormaiztegi","1.61","1.47","1.34","1.63","1.69","1.70","1.45","1.42","1.70","1.38","1.40"
"48075","Orozko","7.08","5.00","4.48","3.97","3.94","3.83","4.38","3.11","3.77","4.36","4.11"
"48083","Ortuella","2.47","2.96","2.29","2.41","2.11","2.45","1.95","1.89","2.03","1.86","1.89"
"48072","Otxandio","2.49","1.98","2.03","1.54","1.92","2.07","1.70","1.84","2.10","2.23","3.90"
"01043","Oyón-Oion","2.45","2.29","2.28","1.92","2.05","2.28","1.48","1.50","1.44","1.43","1.57"
"20059","Oñati","2.30","2.23","1.94","1.95","1.88","1.95","1.58","1.99","1.47","1.55","1.47"
"20064","Pasaia","3.59","2.78","2.34","2.96","2.98","3.35","2.30","2.34","2.58","2.43","2.23"
"01044","Peñacerrada-Urizaharra","1.32","1.19","1.27","1.75","1.00","1.87","1.00","1.71","6.00","3.67","0.00"
"48077","Plentzia","2.47","1.98","1.61","1.61","1.95","2.09","1.94","2.48","2.24","2.29","1.96"
"48078","Portugalete","2.27","2.19","2.23","2.37","2.08","2.11","1.98","2.04","2.24","2.20","2.09"
"01047","Ribera Baja/Erribera Beitia","1.81","4.05","3.75","4.12","2.44","2.57","1.96","1.85","1.29","1.35","1.76"
"01051","Salvatierra/Agurain","4.71","4.27","3.93","3.47","2.75","2.91","1.91","2.01","2.35","1.86","2.21"
"01052","Samaniego","2.31","1.93","1.65","2.21","1.59","2.22","1.64","1.36","1.37","1.22","1.30"
"01053","San Millán/Donemiliaga","1.88","1.90","1.95","2.47","5.45","4.08","3.26","1.58","1.66","2.08","1.45"
"48082","Santurtzi","3.22","2.94","2.65","2.59","2.47","3.91","3.69","5.14","2.07","2.06","1.95"
"20070","Segura","1.65","1.35","1.52","2.55","2.00","2.04","2.00","1.39","1.82","1.59","2.15"
"48084","Sestao","2.14","2.07","2.36","1.82","1.94","2.25","1.73","1.98","2.12","2.13","2.23"
"48904","Sondika","2.99","2.82","3.53","3.12","2.59","2.34","1.80","2.00","2.03","2.01","1.95"
"48085","Sopela","2.30","1.97","1.65","1.63","1.84","1.83","1.92","1.94","1.76","1.88","1.69"
"48086","Sopuerta","4.65","2.85","4.31","3.31","2.48","3.07","2.43","2.50","2.56","2.15","2.89"
"20065","Soraluze-Placencia de las Armas","2.02","1.72","1.82","2.05","1.96","1.98","1.65","1.64","1.61","1.89","1.62"
"48076","Sukarrieta","1.97","2.27","1.60","1.95","1.62","2.22","1.30","2.00","2.36","1.61","1.68"
"20071","Tolosa","2.06","2.02","2.01","2.02","1.81","2.25","1.78","1.75","1.67","1.74","1.72"
"48087","Trucios-Turtzioz","1.35","1.41","2.00","1.64","1.81","1.54","1.41","1.83","1.74","1.97","2.00"
"48088","Ubide","2.50","2.00",NA,"1.00","0.00",NA,"1.00","1.00","3.67","1.50","3.00"
"48065","Ugao-Miraballes","2.97","2.20","1.92","2.25","2.01","2.01","1.73","1.90","1.87","2.06","1.88"
"48089","Urduliz","2.48","1.85","1.77","1.99","2.06","1.86","1.54","1.77","2.44","2.68","2.46"
"48074","Urduña/Orduña","3.45","3.26","4.52","3.68","4.67","4.33","3.44","2.27","2.27","1.84","2.03"
"01054","Urkabustaiz","1.64","2.00","2.10","1.76","1.90","1.41","1.61","1.61","2.22","1.95","1.42"
"20072","Urnieta","3.23","2.95","2.86","2.76","2.97","3.47","3.31","2.76","2.72","2.44","2.73"
"20077","Urretxu","2.35","2.68","2.71","2.40","2.08","2.33","1.85","1.72","1.48","1.65","1.71"
"20073","Usurbil","3.76","3.65","3.59","3.23","2.64","2.74","2.32","2.00","2.17","2.13","2.09"
"01055","Valdegovía/Gaubea","2.20","2.68","3.20","2.18","2.17","2.21","1.97","2.11","2.36","3.30","3.24"
"48080","Valle de Trápaga-Trapagaran","3.00","2.51","2.51","2.19","2.51","2.81","2.51","2.61","2.49","2.36","2.10"
"20075","Villabona","3.58","2.65","2.34","2.42","2.53","3.59","2.29","2.03","1.96","1.55","1.62"
"01057","Villabuena de Álava/Eskuernaga","1.98","2.01","2.07","2.54","1.74","2.37","1.60","1.46","1.36","1.27","1.48"
"01059","Vitoria-Gasteiz","3.09","2.83","2.65","2.54","2.47","2.54","2.13","2.16","2.26","2.27","2.28"
"01060","Yécora/Iekora","2.58","2.39","2.03","1.90","1.75","2.08","1.68","1.65","1.56","1.36","1.00"
"48095","Zaldibar","3.41","3.09","3.03","2.72","3.45","3.35","1.99","2.61","2.20","2.05","1.66"
"20078","Zaldibia","2.30","1.79","1.58","1.55","2.31","3.00","1.60","1.41","1.80","1.72","1.84"
"01061","Zalduondo","1.92","7.25",NA,"1.00","1.50","4.33","1.50",NA,"0.00","5.00","-1.234.56"
"48096","Zalla","2.62","2.08","2.37","2.78","2.78","2.31","2.18","2.51","2.34","2.16","2.23"
"01062","Zambrana","1.92","1.31","1.47","2.18","1.53","1.68","1.68","2.33","3.32","2.61","2.14"
"48905","Zamudio","3.23","3.54","3.06","2.71","2.75","2.73","2.28","2.27","2.30","2.24","2.05"
"48097","Zaratamo","2.26","2.07","1.99","1.96","2.05","1.79","2.98","2.74","2.54","2.50","2.60"
"20079","Zarautz","2.44","2.42","2.50","2.27","2.18","2.29","1.91","1.83","1.79","1.72","1.77"
"48024","Zeanuri","1.71","1.50","1.40","1.43","1.29","1.40","1.44","1.60","2.00","1.89","1.45"
"48025","Zeberio","1.82","1.97","1.74","2.06","1.67","2.31","1.55","1.66","1.87","2.27","2.00"
"20025","Zegama","1.57","2.06","1.32","1.38","1.35","1.70","1.36","1.51","1.38","1.41","1.49"
"20026","Zerain","2.00","1.25","1.58","1.78","1.50","1.65","1.44","1.23","1.43","1.80","1.80"
"20027","Zestoa","1.96","1.70","1.37","1.67","1.74","1.85","1.69","1.65","1.76","1.69","1.68"
"48913","Zierbena","2.56","2.20","2.15","1.84","2.22","1.92","1.69","1.82","2.22","2.21","2.19"
"01018","Zigoitia","2.71","2.48","2.04","1.94","1.53","1.85","1.92","1.95","1.90","1.74","1.62"
