"Udalerri kodea","Udalerria","2007"
"48001","Abadiño","66.84"
"20001","Abaltzisketa","63.08"
"48002","Abanto y Ciérvana-Abanto Zierbena","77.37"
"20002","Aduna","65.78"
"20016","Aia","61.79"
"20003","Aizarnazabal","64.70"
"48911","Ajangiz","60.17"
"20004","Albiztur","61.04"
"20005","Alegia","66.07"
"01001","Alegría-Dulantzi","62.82"
"20006","Alkiza","56.99"
"48912","Alonsotegi","75.78"
"20906","Altzaga","64.03"
"20007","Altzo","64.09"
"20008","Amezketa","62.62"
"48003","Amorebieta-Etxano","71.80"
"48004","Amoroto","55.41"
"01002","Amurrio","69.59"
"20009","Andoain","68.97"
"20010","Anoeta","63.82"
"20011","Antzuola","66.62"
"48005","Arakaldo","73.19"
"20012","Arama","66.15"
"01003","Aramaio","58.38"
"48006","Arantzazu","67.17"
"48093","Areatza","63.22"
"20013","Aretxabaleta","62.63"
"01006","Armiñón","72.36"
"01037","Arraia-Maeztu","64.16"
"48009","Arrankudiaga","71.96"
"20055","Arrasate/Mondragón","63.77"
"48914","Arratzu","59.78"
"01008","Arratzua-Ubarrundia","68.17"
"48010","Arrieta","59.38"
"48011","Arrigorriaga","74.20"
"48023","Artea","65.38"
"48008","Artzentales","69.38"
"01004","Artziniega","71.83"
"01009","Asparrena","57.25"
"20014","Asteasu","60.74"
"20903","Astigarraga","68.77"
"20015","Ataun","65.77"
"48091","Atxondo","65.07"
"48070","Aulesti","56.69"
"01010","Ayala/Aiara","71.91"
"20017","Azkoitia","63.20"
"20018","Azpeitia","64.34"
"01049","Añana","69.33"
"48012","Bakio","64.21"
"20904","Baliarrain","62.01"
"48090","Balmaseda","73.28"
"48013","Barakaldo","77.61"
"48014","Barrika","71.05"
"01013","Barrundia","59.67"
"48015","Basauri","75.15"
"01011","Baños de Ebro/Mañueta","64.69"
"20019","Beasain","64.89"
"48092","Bedia","71.45"
"20020","Beizama","59.29"
"20021","Belauntza","63.69"
"48016","Berango","73.97"
"01014","Berantevilla","73.52"
"20022","Berastegi","64.69"
"20074","Bergara","66.84"
"48017","Bermeo","62.63"
"01016","Bernedo","62.34"
"48018","Berriatua","62.51"
"48019","Berriz","66.85"
"20023","Berrobi","64.71"
"20024","Bidania-Goiatz","61.42"
"48020","Bilbao","74.90"
"48021","Busturia","61.69"
"01017","Campezo/Kanpezu","66.72"
"20029","Deba","66.20"
"48901","Derio","74.16"
"48026","Dima","63.49"
"20069","Donostia / San Sebastián","74.16"
"48027","Durango","68.76"
"48028","Ea","58.40"
"20030","Eibar","64.99"
"48031","Elantxobe","60.34"
"01021","Elburgo/Burgelu","63.57"
"01022","Elciego","64.20"
"20031","Elduain","64.14"
"20033","Elgeta","63.69"
"20032","Elgoibar","67.97"
"48032","Elorrio","63.96"
"01023","Elvillar/Bilar","60.06"
"48902","Erandio","74.56"
"48033","Ereño","59.61"
"48034","Ermua","67.44"
"20067","Errenteria","74.59"
"20066","Errezil","62.85"
"01046","Erriberagoitia/Ribera Alta","73.26"
"48079","Errigoiti","58.68"
"20034","Eskoriatza","63.02"
"48029","Etxebarri","76.18"
"48030","Etxebarria","62.06"
"20035","Ezkio-Itsaso","66.31"
"48906","Forua","61.91"
"48035","Fruiz","62.42"
"20038","Gabiria","60.58"
"20037","Gaintza","60.31"
"48036","Galdakao","74.77"
"48037","Galdames","64.31"
"48038","Gamiz-Fika","65.70"
"48039","Garai","63.45"
"48040","Gatika","71.37"
"48041","Gautegiz Arteaga","62.45"
"20907","Gaztelu","60.92"
"48046","Gernika-Lumo","62.80"
"20039","Getaria","65.81"
"48044","Getxo","74.77"
"48047","Gizaburuaga","55.18"
"48042","Gordexola","72.39"
"48043","Gorliz","69.15"
"48045","Güeñes","70.21"
"01056","Harana/Valle de Arana","61.26"
"20040","Hernani","68.76"
"20041","Hernialde","58.10"
"20036","Hondarribia","76.33"
"20042","Ibarra","65.24"
"48048","Ibarrangelu","60.80"
"20043","Idiazabal","64.03"
"48094","Igorre","67.43"
"20044","Ikaztegieta","64.47"
"20045","Irun","76.45"
"20046","Irura","64.75"
"01027","Iruraiz-Gauna","61.07"
"01901","Iruña Oka/Iruña de Oca","70.03"
"48049","Ispaster","57.90"
"20047","Itsasondo","66.20"
"48910","Iurreta","69.71"
"48050","Izurtza","68.91"
"48022","Karrantza Harana/Valle de Carranza","67.02"
"48907","Kortezubi","62.39"
"01019","Kripan","58.63"
"01020","Kuartango","61.80"
"01028","Labastida/Bastida","72.83"
"01030","Lagrán","60.91"
"01031","Laguardia","59.53"
"01032","Lanciego/Lantziego","59.00"
"48051","Lanestosa","63.63"
"01902","Lantarón","71.10"
"01033","Lapuebla de Labarca","63.37"
"48052","Larrabetzu","72.12"
"20048","Larraul","57.05"
"20902","Lasarte-Oria","73.79"
"01036","Laudio/Llodio","69.64"
"48053","Laukiz","68.97"
"20049","Lazkao","65.18"
"20050","Leaburu","63.98"
"20051","Legazpi","63.12"
"20052","Legorreta","64.80"
"01058","Legutio","66.23"
"20068","Leintz-Gatzaga","62.33"
"48054","Leioa","75.88"
"48057","Lekeitio","60.43"
"48055","Lemoa","71.11"
"48056","Lemoiz","68.45"
"01034","Leza","65.05"
"48081","Lezama","73.65"
"20053","Lezo","76.48"
"20054","Lizartza","63.64"
"48903","Loiu","74.79"
"48058","Mallabia","64.13"
"48060","Markina-Xemein","63.16"
"48061","Maruri-Jatabe","69.97"
"48059","Mañaria","67.93"
"20901","Mendaro","65.43"
"48062","Mendata","57.36"
"48063","Mendexa","56.86"
"48064","Meñaka","62.04"
"01039","Moreda de Álava / Moreda Araba","61.36"
"48066","Morga","64.62"
"48068","Mundaka","61.37"
"48069","Mungia","69.78"
"48007","Munitibar-Arbatzegi Gerrikaitz-","59.10"
"48908","Murueta","61.56"
"48071","Muskiz","79.47"
"20057","Mutiloa","61.35"
"20056","Mutriku","62.85"
"48067","Muxika","64.24"
"48909","Nabarniz","51.46"
"01041","Navaridas","64.29"
"20063","Oiartzun","76.60"
"01042","Okondo","59.46"
"20058","Olaberria","65.36"
"48073","Ondarroa","63.05"
"20076","Ordizia","65.49"
"20905","Orendain","58.89"
"20060","Orexa","59.15"
"20061","Orio","68.81"
"20062","Ormaiztegi","66.74"
"48075","Orozko","67.09"
"48083","Ortuella","79.36"
"48072","Otxandio","64.36"
"01043","Oyón-Oion","63.42"
"20059","Oñati","61.53"
"20064","Pasaia","72.70"
"01044","Peñacerrada-Urizaharra","67.13"
"48077","Plentzia","67.88"
"48078","Portugalete","75.57"
"01047","Ribera Baja/Erribera Beitia","71.55"
"01051","Salvatierra/Agurain","63.77"
"01052","Samaniego","66.02"
"01053","San Millán/Donemiliaga","59.14"
"48082","Santurtzi","74.05"
"20070","Segura","61.60"
"48084","Sestao","74.01"
"48904","Sondika","72.09"
"48085","Sopela","73.70"
"48086","Sopuerta","72.40"
