"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002"
"20014","Asteasu","7.92","5.91","9.22","11.32","15.98","14.17","13.55","17.53","14.27","18.06","14.90","20.44","13.51","16.07"
"20903","Astigarraga","13.83","14.43","14.94","16.30","11.82","14.69","14.91","15.00","15.72","17.15","18.11","19.61","16.87","16.26"
"20015","Ataun","13.03","11.26","15.38","13.73","12.54","16.77","13.76","12.63","24.59","13.86","16.74","17.07","6.61","4.59"
"48091","Atxondo","13.81","4.33","7.19","8.44","7.74","9.78","10.39","6.87","11.02","9.70","12.53","8.40","7.65","8.32"
"48070","Aulesti","7.60","7.62","10.75","5.93","2.96","5.87","8.80","7.33","8.86","10.39","8.94","7.53","7.61","12.20"
"01010","Ayala/Aiara","12.26","10.59","10.57","15.18","14.14","11.91","14.31","15.35","16.84","20.15","16.64","16.54","11.18","9.56"
"20017","Azkoitia","9.76","11.02","12.90","12.40","13.27","14.85","13.18","14.13","12.62","10.64","10.88","10.85","9.98","10.42"
"20018","Azpeitia","9.75","9.78","11.00","10.81","12.41","11.24","13.11","13.18","10.21","11.15","10.21","11.32","11.04","10.58"
"01049","Añana","6.33","0.00","6.25","5.99","5.99","11.63","5.68","0.00","0.00","5.49","0.00","0.00","5.41","0.00"
"48012","Bakio","9.63","8.84","14.11","10.49","12.05","13.57","9.20","15.31","13.94","12.08","11.12","11.12","9.56","8.36"
"20904","Baliarrain","20.55","21.58","15.27","40.00","40.00","0.00","17.39","28.57","10.42","21.51","10.42","10.10","10.10","10.10"
"48090","Balmaseda","10.09","9.21","9.45","10.97","9.40","9.77","7.93","9.42","6.86","8.75","10.03","9.01","7.63","6.80"
"48013","Barakaldo","8.66","9.37","9.22","10.21","10.27","10.59","9.68","9.51","9.24","8.73","7.69","7.75","7.69","6.89"
"48014","Barrika","6.53","6.50","8.46","9.25","13.88","10.65","14.99","7.68","15.59","8.63","8.11","8.40","9.52","7.39"
"01013","Barrundia","5.53","2.20","8.70","13.23","3.31","13.22","10.08","8.16","7.23","6.20","13.98","14.34","9.59","7.39"
"48015","Basauri","5.83","6.78","6.47","7.04","7.54","7.63","7.97","7.08","7.33","8.36","7.55","8.55","9.00","8.03"
"01011","Baños de Ebro/Mañueta","6.45","6.29","3.09","9.35","9.35","3.06","9.06","0.00","0.00","0.00","5.62","17.65","5.87","11.66"
"20019","Beasain","9.88","10.65","10.80","11.90","10.74","11.97","14.83","12.49","13.54","13.12","11.00","10.39","10.58","9.11"
"48092","Bedia","6.83","3.89","9.73","12.26","10.21","2.07","9.34","7.20","15.27","9.16","10.16","10.19","16.29","10.13"
"20020","Beizama","12.05","12.05","5.92","11.17","5.59","27.32","16.48","11.11","5.52","0.00","0.00","5.88","17.96","0.00"
"20021","Belauntza","8.16","7.87","0.00","3.52","3.52","10.27","13.61","9.80","19.17","3.26","13.42","17.06","6.78","13.61"
"48016","Berango","9.19","9.36","10.38","10.81","11.83","13.57","13.35","12.13","17.30","13.18","16.28","14.81","11.35","13.94"
"01014","Berantevilla","13.10","8.47","12.55","8.21","4.11","12.07","6.40","4.51","6.71","11.26","8.89","15.28","2.17","2.15"
"20022","Berastegi","9.35","14.16","9.42","9.42","6.59","16.10","5.76","10.66","19.67","10.97","13.01","11.06","16.19","9.13"
"20074","Bergara","8.81","9.12","9.06","9.77","9.29","10.06","10.22","8.62","8.66","8.09","7.80","9.26","7.61","7.37"
"48017","Bermeo","10.00","9.65","8.24","8.53","8.82","8.74","9.30","9.92","9.12","7.53","9.22","9.69","9.76","8.87"
"01016","Bernedo","0.00","7.46","3.60","3.53","10.58","5.26","8.70","8.59","10.26","10.43","3.52","9.06","3.70","5.57"
"48018","Berriatua","15.61","4.89","16.09","7.96","10.35","14.95","11.57","13.89","15.12","19.09","9.49","9.92","16.19","2.99"
"48019","Berriz","8.43","10.04","8.53","13.37","12.34","12.92","13.31","13.38","15.85","12.29","13.67","13.10","10.99","7.75"
"20023","Berrobi","12.09","13.89","19.43","12.22","13.96","13.86","13.61","8.40","13.61","8.50","13.94","12.37","14.08","10.53"
"20024","Bidania-Goiatz","13.44","9.52","17.14","11.21","9.35","16.92","11.52","11.98","20.49","10.55","10.85","13.39","11.47","9.30"
"48020","Bilbao","7.50","8.01","7.78","7.97","8.31","8.32","8.49","9.15","8.69","8.27","8.28","8.18","7.93","8.12"
"48021","Busturia","7.17","10.06","8.21","6.81","12.49","10.18","8.55","9.24","10.44","6.38","7.00","8.24","13.73","4.76"
"01017","Campezo/Kanpezu","8.46","7.43","8.14","13.27","11.50","7.11","4.46","4.49","6.32","10.08","7.41","5.54","6.52","6.53"
"20029","Deba","8.04","8.06","9.93","10.50","9.02","11.11","9.64","11.10","11.14","9.55","9.44","8.73","10.44","9.91"
"48901","Derio","14.62","9.86","14.28","14.25","11.55","11.08","11.99","12.69","10.53","12.24","10.06","10.66","11.17","10.41"
"48026","Dima","16.66","9.15","14.18","14.70","11.02","12.73","8.40","10.89","8.78","5.85","12.18","9.68","12.68","13.97"
"20069","Donostia / San Sebastián","8.08","8.07","7.65","8.37","8.07","8.14","8.07","8.43","8.32","8.37","8.18","8.58","9.03","8.43"
"48027","Durango","8.98","9.05","9.46","8.73","10.87","9.98","10.20","10.88","10.77","11.59","11.17","9.88","11.61","11.43"
"48028","Ea","7.10","4.68","9.25","2.24","6.73","4.46","5.55","6.67","4.54","7.00","7.31","5.04","6.30","1.24"
"20030","Eibar","9.05","8.75","8.49","8.34","9.65","9.68","7.96","7.68","9.58","8.85","8.53","7.74","8.47","6.07"
"48031","Elantxobe","5.28","5.15","2.55","4.84","7.26","2.32","4.55","9.09","9.03","4.48","4.44","6.52","6.49","2.19"
"01021","Elburgo/Burgelu","6.56","16.23","8.05","11.18","14.38","11.55","8.85","3.75","11.43","9.96","10.46","12.93","6.76","9.30"
"01022","Elciego","7.78","5.70","8.57","12.49","6.72","15.27","16.21","8.69","11.85","10.34","4.27","7.49","6.42","5.28"
"20031","Elduain","8.23","8.26","4.18","25.86","12.93","21.37","12.66","12.66","25.86","27.15","9.35","14.02","18.60","14.02"
"20033","Elgeta","15.25","8.04","14.16","15.27","12.58","12.81","7.45","9.43","12.37","8.69","15.62","6.90","9.10","7.24"
"20032","Elgoibar","9.14","10.31","10.08","11.49","12.98","10.76","12.95","12.30","9.39","10.47","9.70","9.31","6.33","8.56"
"48032","Elorrio","8.51","10.47","8.39","9.91","9.91","7.45","9.53","10.14","8.42","9.57","8.73","9.02","7.99","8.36"
"01023","Elvillar/Bilar","8.47","5.68","5.65","2.74","5.48","8.24","5.43","8.26","8.40","5.67","2.79","13.51","2.67","10.78"
"48902","Erandio","8.13","8.07","8.49","11.28","10.25","10.71","11.74","11.07","11.14","11.22","10.09","9.39","10.74","8.77"
"48033","Ereño","7.87","12.10","8.10","3.82","11.45","11.49","7.75","7.81","3.89","3.86","3.85","7.72","3.94","0.00"
"48034","Ermua","7.92","8.96","8.59","7.25","7.74","8.38","8.51","8.12","7.01","7.67","7.20","9.02","8.52","7.96"
"20067","Errenteria","8.90","7.77","8.29","8.86","9.98","10.00","10.26","9.96","10.31","10.05","10.09","9.18","10.16","10.56"
"20066","Errezil","16.78","6.73","8.33","16.34","13.07","4.90","9.65","14.38","15.90","6.43","16.42","11.53","11.51","9.77"
"01046","Erriberagoitia/Ribera Alta","7.91","6.56","6.62","10.18","6.36","15.67","12.18","5.58","7.20","10.89","11.78","8.58","6.96","9.01"
"48079","Errigoiti","7.84","9.73","1.90","12.80","1.83","11.05","9.60","1.94","9.71","7.91","9.98","6.10","4.07","4.04"
"20034","Eskoriatza","11.27","7.34","6.13","8.40","11.85","12.10","10.59","9.10","11.71","9.39","10.23","7.97","11.29","9.97"
"48029","Etxebarri","15.71","14.51","14.16","16.22","16.71","17.27","15.39","17.73","13.66","13.97","13.98","13.93","11.27","11.44"
"48030","Etxebarria","3.84","7.60","13.78","9.91","6.20","9.82","13.32","7.21","7.25","7.33","12.32","6.25","7.59","3.78"
"20035","Ezkio-Itsaso","9.74","11.40","23.10","14.59","8.10","6.57","5.01","6.85","5.23","10.71","8.91","17.51","8.83","10.58"
"48906","Forua","9.56","6.30","8.27","7.19","6.16","7.03","13.81","7.99","9.22","3.09","7.11","3.99","6.96","8.00"
"48035","Fruiz","12.87","3.63","21.78","15.90","13.92","13.04","16.02","9.62","9.85","12.41","20.46","10.78","16.67","8.43"
"20038","Gabiria","12.27","8.10","10.06","10.18","6.11","12.17","2.07","8.68","2.27","6.94","9.41","19.05","9.28","20.74"
"20037","Gaintza","8.20","16.53","8.33","7.94","7.94","23.26","23.08","15.15","7.46","7.46","7.87","8.06","7.87","15.04"
"48036","Galdakao","7.64","9.13","8.81","8.87","8.46","8.03","8.99","8.31","8.15","7.45","8.04","9.29","8.29","8.93"
"48037","Galdames","6.15","12.29","7.33","8.27","10.64","10.66","5.97","13.33","8.53","13.40","3.66","1.23","13.66","4.98"
"48038","Gamiz-Fika","3.69","6.70","7.43","5.22","7.46","5.27","6.80","4.61","4.68","4.67","7.05","5.56","5.64","7.41"
"48039","Garai","9.65","6.35","12.38","11.73","14.66","27.19","6.23","3.12","12.70","10.20","10.68","7.04","10.71","11.24"
"48040","Gatika","11.48","7.96","11.16","6.86","9.35","11.41","12.78","14.94","11.39","13.87","8.62","13.30","12.90","8.51"
"48041","Gautegiz Arteaga","8.19","3.48","10.20","10.06","10.06","6.86","2.29","5.73","10.33","9.12","5.71","6.86","8.01","18.56"
"20907","Gaztelu","18.52","17.86","5.85","23.67","29.59","11.90","12.35","6.17","5.95","6.21","6.58","19.87","0.00","13.42"
"48046","Gernika-Lumo","9.87","10.43","9.15","11.01","11.49","9.29","10.94","9.42","9.62","10.46","10.00","9.16","8.19","7.83"
"20039","Getaria","12.14","14.16","9.24","14.96","8.23","12.35","9.80","11.12","7.43","8.31","7.10","9.89","12.79","12.55"
"48044","Getxo","7.84","7.84","8.19","7.92","7.92","8.03","8.15","7.59","8.00","8.20","8.18","8.33","8.43","7.59"
"48047","Gizaburuaga","9.48","9.39","14.02","19.51","14.63","19.70","5.03","10.58","11.24","5.65","6.13","13.89","14.18","6.94"
"48042","Gordexola","6.46","5.26","7.00","8.60","8.02","9.15","9.76","7.54","12.55","8.67","5.70","10.27","7.80","11.10"
"48043","Gorliz","8.64","8.12","7.81","8.69","7.24","9.80","9.17","12.35","11.09","12.52","11.08","9.97","10.85","11.73"
"48045","Güeñes","8.46","8.08","9.65","10.71","10.71","8.23","12.17","12.99","11.06","8.89","11.07","9.52","13.31","8.29"
"01056","Harana/Valle de Arana","0.00","0.00","3.85","7.07","0.00","10.27","3.32","0.00","9.62","6.23","5.99","2.99","3.00","5.93"
"20040","Hernani","7.63","7.55","7.03","9.28","10.42","11.20","10.11","10.64","10.07","9.20","11.23","10.90","10.28","9.84"
"20041","Hernialde","0.00","11.73","2.85","8.33","5.56","8.47","2.88","8.70","8.85","14.97","21.21","15.82","26.67","10.31"
"20036","Hondarribia","8.38","7.21","6.29","10.54","8.66","9.65","9.60","11.23","9.96","11.58","10.56","10.04","11.92","9.46"
"20042","Ibarra","8.69","8.91","10.09","10.28","9.35","11.12","10.83","14.59","8.87","11.43","9.99","13.37","10.52","9.66"
"48048","Ibarrangelu","6.24","6.25","7.86","0.00","10.95","6.40","9.76","8.14","3.32","8.56","5.24","3.60","12.94","12.94"
"20043","Idiazabal","9.54","11.70","13.03","15.31","14.44","17.61","13.70","11.17","12.27","13.32","12.01","15.40","14.36","11.29"
"48094","Igorre","11.14","10.13","9.91","11.75","13.16","13.86","12.03","12.14","11.91","9.83","7.87","7.91","8.73","8.82"
"20044","Ikaztegieta","10.27","12.63","6.47","2.13","14.89","17.02","4.27","6.49","10.94","13.22","18.87","25.58","5.17","10.44"
"20045","Irun","8.82","9.03","8.83","9.61","10.02","9.97","10.52","10.72","10.75","10.79","11.02","10.74","11.58","9.20"
"20046","Irura","16.69","15.47","14.39","24.54","22.09","25.66","24.58","23.86","22.32","29.22","26.89","15.51","20.75","17.09"
"01027","Iruraiz-Gauna","7.81","1.96","1.95","9.29","1.86","7.65","7.97","10.20","4.12","4.18","14.71","6.36","8.66","6.55"
"01901","Iruña Oka/Iruña de Oca","10.56","8.92","8.70","14.57","17.22","16.84","16.38","16.23","16.39","15.13","11.09","17.03","14.63","12.53"
"48049","Ispaster","12.64","4.26","9.83","21.68","4.34","10.39","13.53","7.55","21.67","9.62","8.08","6.48","8.14","4.91"
"20047","Itsasondo","4.50","16.39","4.49","11.94","19.40","22.66","25.95","17.19","20.93","13.31","12.11","8.93","7.16","12.22"
"48910","Iurreta","7.49","8.49","8.38","9.29","9.55","10.42","9.15","9.10","8.05","7.75","7.06","10.16","8.30","9.86"
"48050","Izurtza","8.13","3.79","18.05","3.62","10.87","7.33","3.79","3.86","15.81","4.03","11.90","7.72","7.58","7.58"
"48022","Karrantza Harana/Valle de Carranza","7.30","8.30","3.95","5.36","6.79","6.09","5.72","5.32","6.02","5.66","7.03","8.72","6.21","7.88"
"48907","Kortezubi","8.73","8.62","4.42","11.71","9.37","11.76","7.21","12.17","4.93","12.56","7.69","7.89","5.38","5.32"
"01019","Kripan","10.87","0.00","5.18","15.31","5.10","10.20","10.26","10.58","5.43","5.38","10.47","10.42","10.47","15.87"
"01020","Kuartango","2.74","2.79","11.20","5.63","5.63","2.83","8.43","0.00","16.76","2.77","8.33","0.00","5.46","0.00"
"01028","Labastida/Bastida","10.23","7.43","10.79","8.06","13.43","10.88","21.58","14.68","9.40","11.00","12.74","8.80","7.59","10.04"
"01030","Lagrán","0.00","6.17","0.00","5.49","5.49","11.05","0.00","5.32","0.00","0.00","0.00","0.00","0.00","0.00"
"01031","Laguardia","8.01","11.85","9.19","5.17","7.11","7.19","6.62","11.94","6.69","5.39","8.09","6.75","9.51","2.75"
"01032","Lanciego/Lantziego","7.35","7.35","8.78","10.23","14.62","10.16","8.73","10.29","10.22","8.82","9.00","7.67","9.29","4.57"
"48051","Lanestosa","7.43","0.00","0.00","7.55","3.77","3.72","3.57","6.97","3.45","3.48","0.00","3.55","6.99","3.46"
"01902","Lantarón","6.73","5.48","5.35","4.31","4.31","5.30","4.12","9.38","2.10","5.20","7.28","7.36","4.29","4.20"
"01033","Lapuebla de Labarca","10.51","16.26","4.73","10.49","9.32","8.07","3.44","5.59","7.81","8.12","5.90","7.05","11.67","4.59"
"48052","Larrabetzu","8.79","10.81","11.88","11.78","13.82","11.95","11.08","15.08","10.61","13.51","12.08","11.02","14.26","13.80"
"20048","Larraul","0.00","3.92","7.69","12.20","4.07","16.06","19.92","20.49","26.79","15.54","16.95","22.60","11.56","12.50"
"20902","Lasarte-Oria","8.44","8.68","8.59","8.38","8.15","9.96","10.89","10.37","10.54","10.52","11.87","9.10","9.22","9.02"
"01036","Laudio/Llodio","5.81","7.62","8.66","8.87","8.60","7.91","8.38","8.36","7.85","7.92","6.63","8.78","7.98","7.18"
"48053","Laukiz","8.60","9.67","12.29","4.37","7.87","8.01","10.95","11.23","8.76","7.09","8.14","7.14","9.14","5.00"
"20049","Lazkao","9.28","6.96","9.68","11.99","10.15","13.39","14.39","15.23","13.92","14.91","8.21","10.61","9.08","9.73"
"20050","Leaburu","2.73","5.39","8.15","0.00","2.60","7.71","23.02","15.50","20.73","5.26","10.81","5.45","13.44","13.44"
"20051","Legazpi","9.06","7.94","7.42","9.70","9.93","8.96","9.64","8.15","11.08","9.63","7.99","6.58","9.42","9.36"
"20052","Legorreta","12.48","11.00","8.11","10.63","14.62","11.91","16.05","12.24","8.31","13.31","11.47","5.84","6.58","8.02"
"01058","Legutio","11.55","12.28","13.33","9.83","16.76","9.58","8.52","9.85","10.03","14.18","9.28","9.47","11.03","12.59"
"20068","Leintz-Gatzaga","12.61","12.35","7.97","3.79","0.00","11.24","15.15","3.77","15.56","7.87","11.81","12.05","8.06","12.24"
"48054","Leioa","8.48","10.85","9.75","9.43","10.41","10.47","10.47","11.00","9.29","7.89","11.49","10.68","10.88","10.65"
"48057","Lekeitio","6.94","7.43","8.31","9.17","7.96","9.70","8.45","10.56","7.66","8.43","11.37","10.14","9.42","8.81"
"48055","Lemoa","12.52","14.82","13.17","14.12","15.00","14.30","10.34","11.80","12.82","11.75","12.75","11.02","12.59","9.13"
"48056","Lemoiz","13.97","13.34","12.07","13.17","14.11","9.68","9.75","7.77","12.86","12.36","10.66","10.91","11.14","19.14"
"01034","Leza","4.67","9.43","19.05","9.26","13.89","0.00","17.32","8.85","8.77","17.70","4.42","4.44","0.00","0.00"
"48081","Lezama","12.08","9.51","8.20","6.81","12.41","8.37","11.28","8.56","9.48","9.66","9.05","13.30","8.17","7.37"
"20053","Lezo","7.53","8.33","7.46","9.79","8.79","9.99","9.34","10.81","11.34","8.90","8.77","9.47","9.72","12.06"
"20054","Lizartza","9.79","9.49","9.39","13.91","17.00","7.66","16.90","11.02","14.54","11.55","8.22","11.53","6.68","16.84"
"48903","Loiu","5.89","7.11","7.80","8.02","10.02","11.97","4.57","10.37","6.93","9.13","8.62","10.91","6.02","6.82"
"48058","Mallabia","7.54","5.77","12.38","9.22","15.09","10.13","13.56","15.32","6.00","6.09","13.23","7.15","6.29","4.48"
"48060","Markina-Xemein","11.47","8.44","11.24","12.48","8.25","9.28","10.91","12.51","8.44","9.51","8.51","9.19","9.72","4.46"
"48061","Maruri-Jatabe","11.52","3.16","13.73","6.39","11.71","4.42","7.80","10.26","9.40","7.10","13.33","13.92","10.64","4.25"
"48059","Mañaria","11.43","15.47","13.67","13.73","19.61","3.88","13.78","20.62","6.33","2.15","4.36","10.99","8.85","6.61"
"20901","Mendaro","7.89","15.41","15.08","17.47","16.44","18.81","9.98","15.48","23.03","13.49","13.06","13.47","16.12","11.48"
"48062","Mendata","5.18","13.16","8.02","7.89","13.16","2.59","5.18","13.26","8.06","13.37","13.89","8.70","14.58","14.66"
"48063","Mendexa","4.33","4.36","8.93","2.28","4.56","6.90","6.91","11.74","9.69","9.85","5.14","16.17","5.62","5.73"
"48064","Meñaka","9.49","4.05","5.37","10.81","5.41","16.81","8.70","13.41","19.85","10.94","6.57","8.71","9.11","7.59"
"01039","Moreda de Álava / Moreda Araba","0.00","4.26","0.00","0.00","0.00","8.03","7.84","15.15","3.69","3.64","7.22","0.00","7.19","7.04"
"48066","Morga","4.77","4.78","4.74","4.89","4.89","4.82","4.83","7.43","7.56","5.00","7.41","2.43","9.50","12.05"
"48068","Mundaka","6.90","10.57","6.28","8.25","11.34","8.25","7.75","11.06","11.28","10.17","6.43","4.32","12.49","3.80"
"48069","Mungia","9.70","10.30","10.09","13.31","12.66","12.87","12.59","12.85","12.10","12.13","12.07","10.98","10.65","12.03"
"48007","Munitibar-Arbatzegi Gerrikaitz-","8.68","2.15","15.09","9.24","16.17","7.13","7.25","9.90","2.58","2.62","0.00","2.62","2.60","2.58"
"48908","Murueta","6.45","9.65","6.43","16.39","6.56","6.49","6.47","9.68","9.77","6.58","13.70","7.02","7.22","11.67"
"48071","Muskiz","9.22","7.89","9.06","11.64","11.64","10.99","10.45","10.49","10.69","10.01","13.46","10.69","8.35","8.09"
"20057","Mutiloa","7.66","15.15","7.78","28.00","28.00","4.05","16.53","17.02","26.43","19.14","16.30","24.69","0.00","0.00"
"20056","Mutriku","8.64","10.75","7.23","9.87","11.45","12.14","11.80","10.45","10.72","13.19","7.96","12.63","10.50","10.44"
"48067","Muxika","11.78","7.60","8.97","10.18","8.83","9.51","10.88","8.90","12.74","11.81","5.33","9.28","6.94","2.28"
"48909","Nabarniz","16.13","12.61","8.47","12.93","8.62","8.51","8.58","0.00","13.16","26.43","4.42","4.35","8.73","4.41"
"01041","Navaridas","4.37","8.97","0.00","9.22","13.82","9.43","9.52","9.35","13.70","23.26","0.00","0.00","14.42","0.00"
"20063","Oiartzun","8.86","9.74","7.41","9.29","10.89","10.42","9.37","11.85","10.58","14.36","11.15","11.46","10.61","11.33"
"01042","Okondo","9.45","7.78","15.60","10.38","12.98","14.08","8.17","16.64","17.76","13.36","15.62","9.90","16.26","12.78"
"20058","Olaberria","3.20","7.41","11.58","7.45","9.58","9.54","7.31","11.36","11.55","16.16","4.35","14.16","5.50","5.49"
"48073","Ondarroa","5.87","5.96","6.49","6.44","7.69","6.44","7.99","5.81","5.98","5.67","7.80","8.07","6.49","7.05"
"20076","Ordizia","9.53","8.55","8.79","10.19","9.68","9.91","9.24","11.19","11.73","11.01","11.42","12.14","8.50","11.45"
"20905","Orendain","20.30","5.18","5.18","5.43","32.61","10.58","32.09","5.49","11.24","23.12","11.90","6.10","0.00","6.54"
"20060","Orexa","23.81","8.00","0.00","32.52","16.26","8.13","32.79","16.53","16.95","37.74","32.26","11.49","0.00","36.59"
"20061","Orio","10.81","10.96","8.91","14.46","14.65","11.33","12.19","12.00","14.48","14.26","12.43","11.49","11.53","14.49"
"20062","Ormaiztegi","10.69","9.96","7.64","14.48","19.05","9.85","11.36","14.44","16.09","17.90","14.30","16.05","9.03","8.49"
"48075","Orozko","11.12","5.36","9.95","12.80","11.60","10.30","12.46","10.85","9.31","11.97","12.51","11.82","12.53","15.15"
"48083","Ortuella","5.96","6.78","7.26","7.37","9.03","9.26","7.08","7.87","8.78","9.19","9.67","8.02","7.24","9.69"
"48072","Otxandio","13.24","17.12","11.59","11.63","23.26","16.50","9.59","8.97","12.49","6.11","15.68","9.52","4.84","9.77"
"01043","Oyón-Oion","10.83","12.09","14.59","10.32","14.87","14.09","17.20","12.48","16.02","14.80","11.47","13.08","14.50","13.46"
"20059","Oñati","9.99","11.26","11.92","10.55","11.99","11.37","11.62","10.13","8.99","10.60","9.51","9.70","8.38","6.87"
"20064","Pasaia","8.69","7.14","8.31","9.36","9.86","9.40","9.32","8.82","9.41","9.12","8.61","9.44","9.99","8.37"
"01044","Peñacerrada-Urizaharra","3.70","11.11","3.72","0.00","14.08","0.00","6.83","7.12","3.82","3.89","3.86","3.85","0.00","7.75"
"48077","Plentzia","7.64","7.14","8.05","8.12","9.51","10.93","10.47","11.84","9.72","11.78","11.72","8.41","10.19","8.86"
"48078","Portugalete","6.17","7.01","6.95","7.02","7.37","7.11","7.11","7.83","6.71","7.75","7.16","7.35","7.13","6.67"
