"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011"
"48007","Munitibar-Arbatzegi Gerrikaitz-","33.64","35.00","27.78","35.56","40.86"
"48908","Murueta","25.00","21.43","19.23","22.22","19.05"
"48071","Muskiz","33.35","33.66","33.84","34.31","35.21"
"20057","Mutiloa","47.17","55.10","49.02","48.98","48.15"
"20056","Mutriku","41.40","41.20","40.55","40.49","39.67"
"48067","Muxika","29.72","27.44","29.20","29.90","33.01"
"48909","Nabarniz","35.71","41.67","37.50","39.58","42.00"
"01041","Navaridas","13.79","14.29","22.73","16.22","10.20"
"20063","Oiartzun","30.72","30.84","30.74","32.38","33.57"
"01042","Okondo","42.30","42.37","42.04","42.24","41.04"
"20058","Olaberria","48.90","47.27","45.15","43.22","44.10"
"48073","Ondarroa","33.50","33.79","33.17","34.66","34.86"
"20076","Ordizia","38.56","37.38","38.16","38.67","40.52"
"20905","Orendain","26.79","29.41","26.53","27.27","31.48"
"20060","Orexa","32.50","28.21","30.00","27.50","33.33"
"20061","Orio","36.14","37.47","38.94","39.88","40.32"
"20062","Ormaiztegi","40.00","40.00","40.51","41.76","43.47"
"48075","Orozko","30.81","32.93","31.74","33.11","34.70"
"48083","Ortuella","33.15","33.35","33.18","34.25","36.38"
"48072","Otxandio","37.57","40.30","38.24","39.63","41.11"
"01043","Oyón-Oion","35.67","39.58","38.61","38.24","39.27"
"20059","Oñati","40.62","41.08","42.02","42.23","42.95"
"20064","Pasaia","33.07","32.52","31.95","32.66","33.69"
"01044","Peñacerrada-Urizaharra","36.11","39.39","41.38","32.26","27.59"
"48077","Plentzia","17.69","17.10","16.65","16.75","18.03"
"48078","Portugalete","27.44","27.68","27.57","27.91","29.36"
"01047","Ribera Baja/Erribera Beitia","40.33","40.00","41.78","42.67","46.12"
"01051","Salvatierra/Agurain","45.41","44.73","45.45","45.86","45.19"
"01052","Samaniego","16.92","16.18","14.49","10.11","5.24"
"01053","San Millán/Donemiliaga","43.38","45.15","47.83","46.97","46.34"
"48082","Santurtzi","30.14","30.72","30.55","31.03","31.87"
"20070","Segura","40.48","41.21","40.93","41.13","41.58"
"48084","Sestao","30.65","30.50","31.16","31.99","33.44"
"48904","Sondika","24.05","23.81","23.90","24.08","25.21"
"48085","Sopela","18.81","18.98","18.97","19.45","20.02"
"48086","Sopuerta","28.18","28.66","29.89","33.23","32.19"
"20065","Soraluze-Placencia de las Armas","46.74","45.93","46.57","45.69","46.63"
"48076","Sukarrieta","11.11","10.71","11.86","12.90","10.94"
"20071","Tolosa","30.23","30.15","30.15","30.56","31.01"
"48087","Trucios-Turtzioz","45.65","42.35","43.02","41.24","43.24"
"48088","Ubide","42.59","36.36","42.86","42.22","38.30"
"48065","Ugao-Miraballes","35.25","34.51","36.47","36.57","38.54"
"48089","Urduliz","23.39","24.74","24.71","25.98","27.28"
"48074","Urduña/Orduña","39.86","40.41","41.65","42.42","43.16"
"01054","Urkabustaiz","35.34","38.70","40.27","38.50","38.86"
"20072","Urnieta","36.26","36.97","36.48","38.49","38.33"
"20077","Urretxu","37.75","37.28","37.68","38.21","39.61"
"20073","Usurbil","36.41","36.11","37.27","37.76","38.23"
"01055","Valdegovía/Gaubea","34.29","36.75","34.73","31.33","36.63"
"48080","Valle de Trápaga-Trapagaran","29.80","29.62","30.48","31.25","33.13"
"20075","Villabona","40.58","40.82","41.74","42.03","41.83"
"01057","Villabuena de Álava/Eskuernaga","7.02","12.50","12.20","9.09","6.36"
"01059","Vitoria-Gasteiz","31.12","31.22","31.94","32.36","33.20"
"01060","Yécora/Iekora","31.03","38.71","37.50","33.33","32.61"
"48095","Zaldibar","42.40","43.61","43.72","44.90","46.47"
"20078","Zaldibia","45.18","44.80","45.83","47.98","48.91"
"01061","Zalduondo","40.91","33.33","40.82","45.24","43.59"
"48096","Zalla","31.93","32.01","31.45","31.16","34.17"
"01062","Zambrana","48.61","41.79","43.08","45.00","43.66"
"48905","Zamudio","30.14","30.13","31.53","33.24","33.72"
"48097","Zaratamo","32.80","31.16","32.44","31.89","34.10"
"20079","Zarautz","28.93","29.10","29.65","30.51","31.99"
"48024","Zeanuri","21.28","23.53","23.73","22.35","22.81"
"48025","Zeberio","27.06","26.94","27.99","30.63","31.56"
"20025","Zegama","45.37","45.06","44.42","45.71","46.52"
"20026","Zerain","30.16","31.75","29.23","35.09","35.59"
"20027","Zestoa","45.72","46.15","45.51","47.21","46.85"
"48913","Zierbena","28.45","29.45","32.28","32.48","30.06"
"01018","Zigoitia","21.77","24.01","22.71","23.70","23.20"
"48915","Ziortza-Bolibar","40.62","29.85","34.43","39.82","39.17"
"20028","Zizurkil","39.25","40.76","41.21","41.71","41.71"
"01063","Zuia","26.18","27.53","27.17","27.99","27.47"
"20081","Zumaia","38.74","38.22","40.86","41.71","41.79"
"20080","Zumarraga","43.09","43.05","44.13","43.59","43.98"
