"20034","Eskoriatza","66.21","62.44"
"48029","Etxebarri","87.32","84.32"
"48030","Etxebarria","64.15","59.71"
"20035","Ezkio-Itsaso","84.45","71.37"
"48906","Forua","88.31","85.94"
"48035","Fruiz","88.75","86.00"
"20038","Gabiria","77.83","73.10"
"20037","Gaintza","91.84","71.70"
"48036","Galdakao","72.85","70.12"
"48037","Galdames","80.94","76.62"
"48038","Gamiz-Fika","87.09","83.21"
"48039","Garai","84.38","82.20"
"48040","Gatika","86.27","82.78"
"48041","Gautegiz Arteaga","85.60","92.17"
"20907","Gaztelu","89.04","64.41"
"48046","Gernika-Lumo","61.89","45.99"
"20039","Getaria","59.38","47.01"
"48044","Getxo","75.77","76.98"
"48047","Gizaburuaga","81.40","79.31"
"48042","Gordexola","79.34","78.74"
"48043","Gorliz","82.73","83.25"
"48045","Güeñes","78.80","74.79"
"01056","Harana/Valle de Arana","65.74","33.82"
"20040","Hernani","69.57","60.08"
"20041","Hernialde","86.98","93.44"
"20036","Hondarribia","72.04","69.52"
"20042","Ibarra","85.28","87.19"
"48048","Ibarrangelu","84.36","80.19"
"20043","Idiazabal","73.28","61.57"
"48094","Igorre","66.78","52.73"
"20044","Ikaztegieta","85.56","87.22"
"20045","Irun","48.06","40.08"
"20046","Irura","85.96","81.06"
"01027","Iruraiz-Gauna","84.17","63.05"
"01901","Iruña Oka/Iruña de Oca","78.74","63.64"
"48049","Ispaster","86.90","77.29"
"20047","Itsasondo","86.97","78.95"
"48910","Iurreta","80.79","74.77"
"48050","Izurtza","78.33","74.14"
"48022","Karrantza Harana/Valle de Carranza","50.93","33.21"
"48907","Kortezubi","86.26","76.98"
"01019","Kripan","68.06","53.09"
"01020","Kuartango","85.21","74.59"
"01028","Labastida/Bastida","58.27","48.60"
"01030","Lagrán","69.86","56.76"
"01031","Laguardia","39.66","33.82"
"01032","Lanciego/Lantziego","50.62","34.43"
"48051","Lanestosa","60.22","68.42"
"01902","Lantarón","69.81","56.92"
"01033","Lapuebla de Labarca","46.99","29.82"
"48052","Larrabetzu","84.40","81.47"
"20048","Larraul","86.44","62.71"
"20902","Lasarte-Oria","77.43","69.35"
"01036","Laudio/Llodio","55.56","48.03"
"48053","Laukiz","85.59","88.26"
"20049","Lazkao","76.76","71.33"
"20050","Leaburu","81.58","90.42"
"20051","Legazpi","57.58","46.16"
"20052","Legorreta","80.31","62.15"
"01058","Legutio","73.21","47.06"
"20068","Leintz-Gatzaga","83.20","84.00"
"48054","Leioa","79.06","79.62"
"48057","Lekeitio","66.37","59.30"
"48055","Lemoa","81.59","72.06"
"48056","Lemoiz","86.30","85.71"
"01034","Leza","67.35","42.11"
"48081","Lezama","83.14","74.11"
"20053","Lezo","81.24","79.05"
"20054","Lizartza","78.04","78.95"
"48903","Loiu","86.07","82.05"
"48058","Mallabia","73.84","69.03"
"48060","Markina-Xemein","67.31","63.37"
"48061","Maruri-Jatabe","89.24","89.97"
"48059","Mañaria","79.72","76.47"
"20901","Mendaro","75.23","68.38"
"48062","Mendata","87.13","84.42"
"48063","Mendexa","90.16","87.59"
"48064","Meñaka","84.94","79.83"
"01039","Moreda de Álava / Moreda Araba","68.37","51.11"
"48066","Morga","89.02","75.60"
"48068","Mundaka","77.69","77.58"
"48069","Mungia","65.20","54.97"
"48007","Munitibar-Arbatzegi Gerrikaitz-","81.82","84.77"
"48908","Murueta","91.16","89.57"
"48071","Muskiz","70.57","67.56"
"20057","Mutiloa","85.26","84.44"
"20056","Mutriku","72.08","62.46"
"48067","Muxika","82.08","81.69"
"48909","Nabarniz","84.82","80.61"
"01041","Navaridas","47.62","25.61"
"20063","Oiartzun","67.55","61.64"
"01042","Okondo","76.46","76.47"
"20058","Olaberria","65.07","50.96"
"48073","Ondarroa","58.27","55.58"
"20076","Ordizia","71.88","71.18"
"20905","Orendain","84.52","56.86"
"20060","Orexa","77.78","84.62"
"20061","Orio","75.05","67.53"
"20062","Ormaiztegi","62.99","56.52"
"48075","Orozko","72.98","72.56"
"48083","Ortuella","82.74","84.50"
"48072","Otxandio","74.32","45.56"
"01043","Oyón-Oion","50.42","42.64"
"20059","Oñati","32.97","28.07"
"20064","Pasaia","82.11","72.29"
"01044","Peñacerrada-Urizaharra","83.33","63.27"
"48077","Plentzia","84.93","82.25"
"48078","Portugalete","79.54","81.07"
"01047","Ribera Baja/Erribera Beitia","82.55","73.95"
"01051","Salvatierra/Agurain","63.87","42.73"
"01052","Samaniego","47.14","56.41"
"01053","San Millán/Donemiliaga","81.66","69.94"
"48082","Santurtzi","77.70","75.60"
"20070","Segura","83.92","86.97"
"48084","Sestao","79.48","77.85"
"48904","Sondika","84.25","79.49"
"48085","Sopela","85.23","85.47"
"48086","Sopuerta","74.19","67.01"
"20065","Soraluze-Placencia de las Armas","63.56","53.25"
"48076","Sukarrieta","86.96","85.35"
"20071","Tolosa","66.08","53.58"
"48087","Trucios-Turtzioz","69.81","73.56"
"48088","Ubide","75.58","69.57"
"48065","Ugao-Miraballes","80.90","79.55"
"48089","Urduliz","87.09","85.04"
"48074","Urduña/Orduña","75.78","59.17"
"01054","Urkabustaiz","82.02","61.19"
"20072","Urnieta","79.80","78.42"
"20077","Urretxu","77.68","74.37"
"20073","Usurbil","70.36","60.37"
"01055","Valdegovía/Gaubea","72.26","43.49"
"48080","Valle de Trápaga-Trapagaran","77.47","78.48"
"20075","Villabona","83.20","73.71"
"01057","Villabuena de Álava/Eskuernaga","32.58","25.38"
"01059","Vitoria-Gasteiz","15.94","12.17"
"01060","Yécora/Iekora","46.49","54.95"
"48095","Zaldibar","74.08","59.79"
"20078","Zaldibia","81.08","72.66"
"01061","Zalduondo","84.78","67.74"
"48096","Zalla","67.77","62.38"
"01062","Zambrana","85.28","76.54"
"48905","Zamudio","68.54","57.27"
"48097","Zaratamo","86.07","82.07"
"20079","Zarautz","56.15","48.23"
"48024","Zeanuri","84.95","82.07"
"48025","Zeberio","83.52","80.75"
"20025","Zegama","77.83","73.26"
"20026","Zerain","86.24","81.08"
"20027","Zestoa","69.58","61.15"
"48913","Zierbena","74.71","74.79"
"01018","Zigoitia","88.66","81.79"
"48915","Ziortza-Bolibar","90.91","63.37"
"20028","Zizurkil","80.75","69.03"
"01063","Zuia","81.36","71.65"
"20081","Zumaia","57.41","43.82"
"20080","Zumarraga","69.80","67.34"
