"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005"
"20021","Belauntza","3.03","4.57","4.44","5.56","3.21","2.09","2.53","0.49","1.72","2.14","1.71"
"48016","Berango","3.74","4.26","4.10","3.69","2.64","2.55","1.54","1.17","1.26","1.23","1.64"
"01014","Berantevilla","4.40","6.19","2.06","2.41","0.68","1.34","0.32","0.72","0.70","0.35","0.00"
"20022","Berastegi","3.05","4.06","2.60","2.16","1.01","2.77","1.17","1.19","0.91","1.38","1.23"
"20074","Bergara","3.85","4.22","4.34","4.05","2.81","2.95","2.10","1.41","1.32","1.26","1.47"
"48017","Bermeo","4.73","4.81","4.92","4.40","3.34","2.01","1.63","1.11","1.00","0.93","1.20"
"01016","Bernedo","3.10","2.42","2.05","1.17","2.30","1.46","0.56","0.28","0.85","0.57","0.28"
"48018","Berriatua","2.72","2.76","2.65","2.29","2.24","3.50","2.35","1.30","1.49","1.08","0.84"
"48019","Berriz","4.31","5.31","4.52","4.94","3.40","2.90","1.98","0.99","0.93","0.61","0.82"
"20023","Berrobi","5.28","6.40","4.05","4.32","2.43","2.12","2.45","1.03","0.77","1.03","0.00"
"20024","Bidania-Goiatz","2.09","2.70","2.40","2.40","1.45","1.19","0.59","0.62","0.65","0.35","1.04"
"48020","Bilbao","7.70","8.08","7.59","6.84","5.45","3.90","3.11","2.35","2.28","2.41","2.66"
"48021","Busturia","6.53","6.14","5.92","4.60","2.47","1.84","1.56","1.04","0.77","0.94","1.89"
"01017","Campezo/Kanpezu","3.79","4.32","5.27","5.70","4.08","2.81","1.68","1.12","1.39","1.69","0.98"
"20029","Deba","3.72","3.58","3.97","3.41","2.44","2.52","2.36","1.30","1.33","1.37","1.48"
"48901","Derio","3.56","4.62","4.40","3.35","2.37","1.91","1.79","1.28","1.04","1.23","1.51"
"48026","Dima","2.61","3.61","3.54","2.87","1.71","1.95","1.53","0.71","0.64","0.55","1.24"
"20069","Donostia / San Sebastián","4.02","4.51","4.45","3.84","3.15","2.98","2.45","1.94","1.97","1.93","2.00"
"48027","Durango","4.67","5.05","4.59","4.03","2.59","2.45","1.87","0.94","0.86","0.88","1.01"
"48028","Ea","3.20","3.67","3.29","2.93","2.11","1.36","1.54","1.02","1.60","1.28","1.28"
"20030","Eibar","6.96","6.97","6.33","5.82","4.37","4.54","3.56","2.38","2.27","2.38","2.36"
"48031","Elantxobe","3.20","1.75","2.95","2.53","2.05","2.25","0.35","0.70","1.04","1.38","0.69"
"01021","Elburgo/Burgelu","0.92","1.58","2.68","0.89","1.11","1.54","0.69","1.01","1.08","0.58","0.87"
"01022","Elciego","5.50","3.18","3.98","2.29","2.72","1.78","0.59","0.86","0.45","0.81","0.49"
"20031","Elduain","2.16","2.21","2.21","2.21","1.48","1.44","1.40","1.36","0.00","0.76","0.76"
"20033","Elgeta","2.91","2.44","1.99","2.52","1.58","1.60","1.50","0.69","0.99","0.87","0.58"
"20032","Elgoibar","5.29","5.53","5.16","4.11","3.27","3.17","2.27","1.26","1.15","1.54","1.46"
"48032","Elorrio","3.27","3.61","3.41","3.18","2.76","2.68","1.76","0.78","0.79","0.80","0.88"
"01023","Elvillar/Bilar","1.85","2.29","1.38","1.38","0.44","0.89","0.90","0.90","0.91","1.88","0.47"
"48902","Erandio","6.08","6.56","6.25","5.45","4.17","3.31","2.42","1.70","1.58","1.70","1.98"
"48033","Ereño","0.65","1.33","1.92","2.56","1.83","1.83","1.83","1.22","1.79","1.20","3.59"
"48034","Ermua","5.37","6.03","6.55","6.30","3.93","3.73","2.79","1.10","1.03","1.43","1.53"
"20067","Errenteria","5.77","6.36","6.09","5.39","4.23","3.97","3.21","2.30","2.20","2.13","2.20"
"20066","Errezil","2.87","5.48","4.69","3.65","2.98","2.02","1.49","1.18","1.18","1.74","1.74"
"01046","Erriberagoitia/Ribera Alta","3.42","4.31","5.20","3.00","1.53","1.38","1.19","1.02","0.44","1.00","0.25"
"48079","Errigoiti","4.17","4.18","3.76","2.60","1.72","1.11","0.88","0.30","0.30","1.24","2.17"
"20034","Eskoriatza","3.71","4.69","3.73","3.08","2.65","2.91","2.66","1.34","1.89","1.34","0.62"
"48029","Etxebarri","5.23","5.79","5.86","5.25","4.34","3.02","2.40","1.59","1.77","2.00","2.33"
"48030","Etxebarria","1.53","2.70","1.92","1.34","1.52","1.52","1.32","0.36","1.11","0.75","1.50"
"20035","Ezkio-Itsaso","3.89","3.65","3.61","2.06","2.64","1.24","1.00","1.27","0.53","0.84","1.40"
"48906","Forua","4.53","5.43","4.78","4.32","3.15","1.85","1.46","0.88","1.08","1.85","1.23"
"48035","Fruiz","4.65","2.79","3.68","2.55","1.72","2.38","1.74","1.44","0.75","1.13","0.75"
"20038","Gabiria","1.32","1.62","2.61","1.95","2.62","0.96","1.62","1.72","0.77","0.79","1.59"
"20037","Gaintza","1.32","0.00","0.00","0.00","1.30","2.47","1.22","3.49","1.23","0.00","1.23"
"48036","Galdakao","4.73","5.52","5.29","4.68","4.16","3.36","2.54","1.89","1.97","1.97","1.84"
"48037","Galdames","6.96","7.03","7.45","5.03","3.24","1.41","1.57","1.05","1.80","1.09","1.46"
"48038","Gamiz-Fika","3.42","3.20","3.20","3.65","2.74","1.67","2.23","1.47","1.16","1.76","1.17"
"48039","Garai","2.01","1.98","1.38","0.46","0.89","0.44","0.00","0.00",NA,"0.51","0.00"
"48040","Gatika","4.24","3.34","3.71","3.52","3.50","3.72","2.26","1.41","1.68","1.41","1.61"
"48041","Gautegiz Arteaga","4.19","3.74","2.97","2.64","3.08","2.68","1.35","1.18","1.02","1.37","0.86"
"20907","Gaztelu","0.00","0.93","2.75","3.67","0.91","0.86","0.00","0.00","0.81","0.00","0.00"
"48046","Gernika-Lumo","5.84","6.43","5.86","5.17","3.76","2.53","2.58","1.59","1.62","1.62","1.79"
"20039","Getaria","2.15","1.62","1.92","1.64","1.18","1.59","0.79","0.97","0.59","0.76","0.88"
"48044","Getxo","4.17","4.47","4.16","3.80","3.03","2.46","2.11","1.69","1.74","1.79","2.02"
"48047","Gizaburuaga","1.46","1.50","2.21","0.74","1.53","1.49","0.76","0.00","0.00","0.00","0.00"
"48042","Gordexola","4.52","5.63","5.17","4.26","2.63","1.52","1.88","1.51","1.12","1.06","0.97"
"48043","Gorliz","4.68","4.61","4.67","4.19","2.80","2.59","2.02","1.54","1.41","1.62","1.62"
"48045","Güeñes","7.36","7.63","7.24","6.36","4.07","3.00","2.22","1.76","1.50","1.36","1.58"
"01056","Harana/Valle de Arana","5.34","5.71","5.00","5.71","3.21","1.85","1.16","1.10","2.23","1.60","0.53"
"20040","Hernani","4.63","5.12","5.02","4.73","4.06","3.68","2.68","2.18","2.37","2.59","2.54"
"20041","Hernialde","3.24","3.28","2.48","2.48","3.19","3.59","3.33","1.28","0.83","2.13","2.13"
"20036","Hondarribia","3.45","3.74","3.66","3.37","3.21","2.87","2.37","1.97","1.96","2.07","1.78"
"20042","Ibarra","6.09","6.44","5.63","5.34","5.07","3.98","2.61","2.35","2.05","2.38","2.35"
"48048","Ibarrangelu","2.39","2.40","1.96","2.93","1.46","1.47","0.77","0.51","0.80","0.56","0.85"
"20043","Idiazabal","3.03","3.21","3.11","2.68","2.44","2.01","1.30","1.28","0.97","0.97","0.76"
"48094","Igorre","5.11","5.41","4.75","4.16","3.42","2.49","1.75","0.98","0.68","0.97","0.79"
"20044","Ikaztegieta","4.38","3.62","2.98","2.98","2.92","3.18","1.57","0.96","1.99","0.65","0.65"
"20045","Irun","6.05","6.42","6.18","5.62","4.85","4.54","3.80","2.95","3.11","2.97","2.93"
"20046","Irura","4.59","5.40","4.62","4.53","4.09","2.73","1.91","1.97","2.25","2.01","1.54"
"01027","Iruraiz-Gauna","0.87","1.76","1.48","1.48","0.85","0.57","1.16","1.18","0.90","0.91","0.60"
"01901","Iruña Oka/Iruña de Oca","4.99","4.95","5.75","4.95","3.75","2.59","1.52","1.02","0.96","1.18","1.18"
"48049","Ispaster","2.38","2.51","2.88","1.77","1.32","1.82","0.94","0.70","0.49","0.50","0.75"
"20047","Itsasondo","3.45","5.20","5.01","4.26","5.38","2.22","1.45","0.94","0.50","0.52","0.79"
"48910","Iurreta","5.04","6.09","5.88","5.20","3.73","3.33","2.42","1.14","1.13","1.18","1.10"
"48050","Izurtza","4.47","3.61","3.85","3.85","4.35","2.40","2.11","0.55","1.76","1.75","0.58"
"48022","Karrantza Harana/Valle de Carranza","7.35","6.84","7.28","5.94","3.65","2.57","2.20","0.87","1.41","0.98","1.03"
"48907","Kortezubi","2.12","3.90","3.97","1.81","1.86","0.73","1.10","0.00","0.00","0.00","0.00"
"01019","Kripan","0.90","0.89","0.84","1.68","0.00","0.88","0.90","0.88","0.00","0.00","0.00"
"01020","Kuartango","2.89","2.94","2.06","1.23","1.20","2.50","1.24","0.83","0.43","0.42","0.84"
"01028","Labastida/Bastida","5.05","5.34","5.58","4.21","3.90","2.13","1.31","0.69","0.50","0.73","0.73"
"01030","Lagrán","2.13","4.49","2.13","1.06","0.00","0.94","0.00","0.00","0.00","0.00","0.00"
"01031","Laguardia","3.43","2.87","2.82","3.21","2.50","1.81","1.25","0.95","0.60","0.79","0.30"
"01032","Lanciego/Lantziego","4.36","4.59","4.63","4.63","3.13","1.66","1.58","0.93","0.68","0.95","0.95"
"48051","Lanestosa","5.71","4.82","5.85","3.51","1.18","0.59","0.57","0.55","0.54","0.00","1.79"
"01902","Lantarón","3.57","2.95","3.43","2.77","1.82","1.66","0.96","0.47","0.91","0.46","0.62"
"01033","Lapuebla de Labarca","5.54","4.68","5.74","6.30","3.42","2.48","2.53","1.07","1.58","1.47","2.20"
"48052","Larrabetzu","3.25","4.23","3.67","3.36","2.30","2.18","1.61","0.98","0.63","0.57","1.52"
"20048","Larraul","4.24","4.91","3.73","4.97","3.18","1.33","0.00","0.65","0.83","0.00","1.02"
"20902","Lasarte-Oria","5.82","6.02","5.63","4.97","4.40","4.56","3.65","2.48","2.44","2.71","3.02"
"01036","Laudio/Llodio","7.20","7.78","7.03","6.09","3.96","3.18","2.68","1.68","1.73","1.92","2.37"
"48053","Laukiz","2.49","1.68","1.77","1.63","0.95","1.63","1.26","1.13","1.04","1.52","0.91"
"20049","Lazkao","3.25","3.68","3.73","3.39","2.83","2.84","1.93","1.18","1.00","1.07","0.98"
"20050","Leaburu","5.83","4.09","4.69","4.23","2.60","5.13","4.47","2.46","2.02","2.83","2.43"
"20051","Legazpi","3.26","3.88","3.58","3.45","3.71","3.01","2.07","1.19","1.00","1.01","1.02"
"20052","Legorreta","4.35","3.65","2.95","2.85","2.31","2.54","2.26","2.22","1.55","1.78","1.47"
"01058","Legutio","3.51","4.01","4.21","3.97","3.12","2.47","1.87","0.94","0.61","0.91","1.00"
"20068","Leintz-Gatzaga","1.22","1.26","2.37","0.59","1.21","0.56","1.75","0.57","0.00","0.00","0.00"
"48054","Leioa","4.86","5.31","4.94","4.31","3.62","2.87","2.16","1.70","1.58","1.66","1.85"
"48057","Lekeitio","3.10","3.20","3.28","2.80","1.98","2.26","1.64","1.07","0.84","1.03","1.07"
"48055","Lemoa","6.27","5.38","4.94","4.46","3.52","2.67","1.80","0.98","0.81","1.08","0.97"
"48056","Lemoiz","4.34","4.19","3.49","2.55","2.56","2.53","2.27","2.06","1.68","1.61","1.45"
"01034","Leza","4.62","2.50","2.29","2.29","2.24","0.78","0.68","0.71","0.00","0.00","0.00"
"48081","Lezama","3.11","3.80","3.82","3.45","2.78","2.12","1.65","1.01","0.97","0.93","1.24"
"20053","Lezo","4.38","4.87","5.04","4.30","3.30","3.18","2.02","1.62","1.73","2.23","1.83"
"20054","Lizartza","3.05","4.60","4.83","6.04","4.13","2.81","2.23","1.61","1.43","0.96","1.45"
"48903","Loiu","2.39","2.84","2.91","1.96","1.94","1.06","0.85","0.79","0.84","1.02","0.81"
"48058","Mallabia","3.13","3.35","3.20","3.82","2.70","3.98","1.86","1.23","0.60","0.62","1.25"
"48060","Markina-Xemein","3.24","3.72","3.25","3.28","2.54","1.84","1.59","0.71","0.85","0.78","0.81"
"48061","Maruri-Jatabe","2.80","2.47","3.22","2.41","1.56","1.82","1.00","1.15","1.02","1.56","1.91"
"48059","Mañaria","2.90","3.31","2.02","3.17","1.73","0.83","0.83","0.58","0.60","0.31","1.25"
"20901","Mendaro","4.53","4.61","4.79","3.81","2.58","3.87","2.64","0.94","1.30","0.96","1.40"
"48062","Mendata","0.88","1.28","0.88","1.32","1.70","0.83","0.40","0.00","0.41","0.40","0.81"
"48063","Mendexa","1.95","1.66","3.75","2.05","1.38","2.40","1.03","0.66","1.07","0.74","1.47"
"48064","Meñaka","2.14","2.91","2.69","3.51","3.48","2.52","2.16","1.33","0.67","0.93","0.47"
"01039","Moreda de Álava / Moreda Araba","1.94","2.01","4.00","4.00","3.18","1.28","1.30","1.27","0.61","0.00","0.00"
"48066","Morga","1.48","4.46","2.83","3.53","2.93","2.53","1.75","1.81","1.53","1.14","1.89"
"48068","Mundaka","3.02","4.33","3.72","2.67","1.76","1.66","0.71","0.62","0.79","1.10","0.78"
"48069","Mungia","4.59","4.81","4.76","3.79","3.16","2.84","1.95","1.42","1.66","1.76","1.83"
"48007","Munitibar-Arbatzegi Gerrikaitz-","2.63","3.24","3.01","2.01","0.69","0.72","1.11","0.38","0.87","2.24","0.90"
"48908","Murueta","1.85","3.69","6.07","2.34","2.87","1.87","1.90","0.98","1.49","2.54","2.54"
"48071","Muskiz","5.45","6.43","5.95","5.62","3.57","2.77","2.02","1.33","1.41","1.39","1.74"
"20057","Mutiloa","2.61","0.65","2.01","2.01","2.03","2.68","2.67","2.10","0.78","0.84","0.84"
"20056","Mutriku","3.15","3.57","3.75","4.10","3.39","3.25","2.39","1.98","1.98","2.23","2.17"
"48067","Muxika","3.95","4.04","4.64","3.65","2.96","1.82","1.29","0.63","0.91","0.83","0.83"
"48909","Nabarniz","1.29","1.27","1.97","0.66","0.00","0.00","0.00","1.30","0.67","0.00","0.72"
"01041","Navaridas","2.53","2.10","0.69","1.38","0.00","0.78","0.00","0.81","0.00","0.00","1.61"
"20063","Oiartzun","2.94","3.58","3.49","3.06","2.73","2.91","2.17","1.58","1.63","1.47","1.70"
"01042","Okondo","4.84","4.42","4.36","2.95","3.18","1.89","2.21","0.81","1.06","1.11","1.25"
"20058","Olaberria","4.33","3.42","3.90","4.83","2.97","3.15","1.80","1.03","1.40","1.21","1.38"
"48073","Ondarroa","3.61","4.37","3.86","3.86","2.45","2.48","2.07","1.27","1.21","1.19","1.35"
"20076","Ordizia","4.75","4.81","5.18","4.84","3.48","3.48","2.21","1.26","1.21","1.42","1.37"
"20905","Orendain","1.83","0.00","0.88","0.88","0.94","0.00","0.00","1.72","1.82","1.87","1.87"
"20060","Orexa","2.82","1.45","1.35","1.35","0.00","2.60","2.53","0.00","0.00","0.00","0.00"
"20061","Orio","2.70","3.43","3.63","2.80","2.39","2.22","1.87","1.25","1.31","1.26","1.29"
"20062","Ormaiztegi","3.24","3.79","3.50","3.03","2.78","2.25","0.89","0.78","0.78","1.12","1.01"
"48075","Orozko","2.68","3.13","3.00","3.55","2.82","1.83","0.79","1.11","0.94","1.13","0.99"
"48083","Ortuella","7.37","7.84","7.66","6.82","4.77","3.35","2.62","1.52","1.66","1.98","2.82"
"48072","Otxandio","4.08","5.70","4.80","3.81","3.24","1.92","1.07","0.73","0.76","0.97","0.28"
"01043","Oyón-Oion","9.95","10.49","10.10","8.51","6.26","3.95","3.01","1.49","1.58","1.06","1.32"
"20059","Oñati","2.18","2.75","2.47","2.17","1.54","2.12","1.40","0.85","0.63","0.91","0.84"
"20064","Pasaia","6.09","6.55","6.38","5.57","4.20","3.76","2.86","2.21","2.16","2.22","2.11"
"01044","Peñacerrada-Urizaharra","0.55","0.55","1.14","2.29","2.16","2.03","0.49","0.49","1.16","0.57","0.57"
"48077","Plentzia","4.60","4.62","3.63","3.36","2.36","2.19","1.70","1.22","1.37","1.51","1.47"
"48078","Portugalete","6.98","7.23","7.07","6.44","4.72","3.95","3.08","2.35","2.52","2.79","3.32"
"01047","Ribera Baja/Erribera Beitia","4.47","3.42","4.01","3.46","1.75","1.67","1.02","0.85","0.64","0.39","0.26"
"01051","Salvatierra/Agurain","7.10","7.85","8.14","7.17","5.30","3.57","2.67","1.49","1.69","1.67","1.87"
"01052","Samaniego","1.10","2.16","0.98","1.95","1.90","1.44","0.00","0.49","1.04","0.55","1.09"
"01053","San Millán/Donemiliaga","2.86","3.85","3.02","1.29","1.55","0.85","1.71","0.45","0.64","0.66","0.22"
"48082","Santurtzi","7.81","8.24","8.01","7.36","5.68","4.08","2.86","1.93","1.97","2.12","2.48"
"20070","Segura","2.25","2.23","2.95","2.84","2.31","1.88","0.84","0.77","0.70","0.74","1.24"
"48084","Sestao","9.77","9.89","9.51","8.20","6.00","4.54","3.76","3.14","3.19","3.22","3.89"
"48904","Sondika","4.58","4.63","4.26","3.19","2.58","2.28","1.32","1.16","0.82","1.03","1.53"
"48085","Sopela","4.08","4.66","4.51","3.94","3.39","2.68","2.20","1.95","1.71","1.94","2.19"
"48086","Sopuerta","5.23","5.35","4.77","4.30","3.08","2.02","1.46","0.77","1.22","1.46","1.20"
"20065","Soraluze-Placencia de las Armas","6.72","6.81","6.63","6.39","5.90","4.50","3.91","1.68","1.96","1.87","2.13"
"48076","Sukarrieta","5.06","4.91","4.44","3.56","3.18","2.31","2.23","0.44","1.72","1.27","1.27"
"20071","Tolosa","5.66","5.75","5.41","5.20","4.00","3.45","2.74","2.45","2.45","2.72","2.55"
"48087","Trucios-Turtzioz","5.92","7.10","5.49","3.30","3.83","2.19","0.27","1.10","1.63","1.14","1.71"
"48088","Ubide","4.88","4.03","3.31","1.65","1.57","2.31","2.52","2.70","1.90","2.80","0.93"
"48065","Ugao-Miraballes","6.20","6.75","6.07","6.18","5.04","4.02","3.07","2.60","2.38","2.21","2.75"
"48089","Urduliz","3.62","4.43","4.39","3.89","3.12","2.23","1.69","1.21","1.66","1.72","1.86"
"48074","Urduña/Orduña","6.15","6.52","7.01","6.19","4.68","2.97","2.85","1.83","1.66","2.15","2.01"
"01054","Urkabustaiz","4.10","4.47","4.62","3.47","3.67","1.99","1.73","0.86","0.65","0.43","0.58"
"20072","Urnieta","3.52","3.95","3.84","3.74","3.44","2.56","1.88","1.49","1.47","1.94","1.77"
"20077","Urretxu","4.23","5.27","4.95","3.97","3.95","3.65","2.65","1.73","1.64","1.42","1.57"
"20073","Usurbil","3.80","3.84","3.99","3.41","2.79","2.75","2.07","1.32","1.34","1.35","1.43"
"01055","Valdegovía/Gaubea","4.06","3.69","4.71","2.83","2.62","1.79","1.30","1.73","0.70","1.04","0.74"
"48080","Valle de Trápaga-Trapagaran","6.18","6.82","6.32","6.06","4.60","3.58","2.37","1.45","1.60","1.69","2.20"
"20075","Villabona","6.00","5.99","5.55","5.10","4.41","3.90","3.01","2.01","2.00","1.89","1.89"
"01057","Villabuena de Álava/Eskuernaga","2.59","2.55","2.58","2.58","1.55","1.02","0.52","0.00","0.00","0.49","0.00"
"01059","Vitoria-Gasteiz","6.78","7.07","6.49","5.67","4.32","3.53","2.66","1.75","1.78","1.76","1.73"
"01060","Yécora/Iekora","1.73","3.18","2.44","3.05","1.12","1.65","0.55","1.44","1.03","1.05","1.05"
"48095","Zaldibar","4.01","4.73","4.27","3.78","3.42","3.20","2.43","1.10","0.90","1.24","1.29"
"20078","Zaldibia","4.02","4.43","4.20","4.00","3.12","2.71","2.43","1.78","2.06","1.90","1.80"
"01061","Zalduondo","5.15","2.42","2.36","2.36","2.40","1.46","0.73","0.75","1.57","1.65","0.83"
"48096","Zalla","8.29","8.29","7.70","7.59","4.30","2.84","2.20","1.68","1.27","0.95","1.21"
"01062","Zambrana","4.80","3.61","4.93","5.63","5.92","2.55","0.79","0.84","0.00","0.00","0.00"
"48905","Zamudio","3.36","4.38","4.01","3.73","2.73","2.54","1.57","1.16","1.08","1.04","0.99"
"48097","Zaratamo","5.41","5.95","5.73","4.81","4.05","3.11","1.82","2.31","1.87","2.09","2.09"
"20079","Zarautz","3.60","3.92","3.86","3.58","2.93","2.92","2.03","1.47","1.57","1.54","1.66"
"48024","Zeanuri","2.62","2.73","2.42","2.66","1.30","0.71","0.82","0.57","0.48","0.75","0.50"
"48025","Zeberio","3.52","4.95","5.97","4.95","3.24","3.01","1.65","2.87","1.35","1.54","1.85"
"20025","Zegama","4.27","3.93","3.79","3.20","3.64","3.02","2.30","1.36","1.45","0.98","0.98"
"20026","Zerain","3.29","2.50","1.80","2.40","0.59","2.94","1.81","0.60","0.00","1.18","0.00"
"20027","Zestoa","4.68","5.01","4.41","3.69","2.66","2.60","2.02","1.27","1.24","1.18","1.09"
"48913","Zierbena","5.78","4.00","4.09","4.00","2.78","1.28","0.92","0.62","0.76","0.66","1.22"
"01018","Zigoitia","2.12","1.77","2.14","1.73","2.12","1.71","1.00","1.10","1.10","1.18","1.48"
"48915","Ziortza-Bolibar","1.75","2.45","0.70","2.45","1.44","3.07","2.26","0.38","0.38","0.00","0.81"
