"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011"
"01009","Asparrena","14.61","13.82","12.69","11.92","12.55"
"20014","Asteasu","15.79","13.88","14.37","15.94","15.12"
"20903","Astigarraga","24.23","24.01","23.88","22.67","21.44"
"20015","Ataun","26.07","25.10","24.93","23.24","22.63"
"48091","Atxondo","14.58","13.88","14.13","15.11","13.81"
"48070","Aulesti","21.15","27.08","22.73","22.22","25.00"
"01010","Ayala/Aiara","18.19","18.72","18.58","18.61","17.58"
"20017","Azkoitia","22.80","22.60","22.58","21.93","21.01"
"20018","Azpeitia","23.78","23.83","23.95","23.77","22.72"
"01049","Añana","16.22","17.14","16.67","14.71","13.16"
"48012","Bakio","34.14","34.30","33.77","31.28","29.87"
"20904","Baliarrain","2.70","5.56","2.78","5.56","2.63"
"48090","Balmaseda","19.25","19.52","19.33","17.66","16.44"
"48013","Barakaldo","18.99","18.90","18.86","18.72","17.82"
"48014","Barrika","40.23","42.06","42.42","40.86","40.54"
"01013","Barrundia","26.22","24.66","25.85","26.44","24.89"
"48015","Basauri","17.34","17.25","17.40","17.16","16.67"
"01011","Baños de Ebro/Mañueta","17.39","15.38","14.29","4.41","1.38"
"20019","Beasain","23.17","22.19","22.11","21.62","20.57"
"48092","Bedia","26.67","24.26","24.15","22.81","21.34"
"20020","Beizama","36.36","36.84","40.00","40.62","34.38"
"20021","Belauntza","18.07","18.52","19.05","21.51","16.67"
"48016","Berango","37.74","36.87","37.01","36.77","35.78"
"01014","Berantevilla","19.15","21.98","18.28","20.19","22.86"
"20022","Berastegi","15.53","15.75","15.20","12.97","11.67"
"20074","Bergara","25.05","24.12","23.91","23.58","23.10"
"48017","Bermeo","23.76","24.07","23.82","23.40","22.70"
"01016","Bernedo","14.16","13.64","12.17","10.08","9.17"
"48018","Berriatua","27.65","25.96","24.92","23.76","24.21"
"48019","Berriz","20.09","20.26","19.78","19.69","18.97"
"20023","Berrobi","13.66","13.74","12.71","13.71","11.17"
"20024","Bidania-Goiatz","13.94","14.19","12.84","11.04","9.21"
"48020","Bilbao","31.77","31.84","31.74","31.31","30.27"
"48021","Busturia","27.59","27.15","26.65","26.29","25.55"
"01017","Campezo/Kanpezu","11.28","12.25","12.65","10.84","10.87"
"20029","Deba","24.83","23.99","22.89","22.74","22.06"
"48901","Derio","21.24","21.37","21.02","20.38","19.06"
"48026","Dima","32.25","32.63","33.06","31.56","30.00"
"20069","Donostia / San Sebastián","34.67","34.57","34.75","34.61","33.63"
"48027","Durango","27.43","27.33","27.36","26.58","25.80"
"48028","Ea","32.12","34.03","35.87","33.85","32.98"
"20030","Eibar","22.28","21.99","21.84","21.65","21.03"
"48031","Elantxobe","35.90","33.77","34.21","29.49","27.06"
"01021","Elburgo/Burgelu","21.62","19.55","18.29","18.50","19.05"
"01022","Elciego","14.50","13.79","14.80","14.55","11.18"
"20031","Elduain","16.09","12.66","12.66","12.35","10.71"
"20033","Elgeta","22.91","22.35","22.34","22.01","21.33"
"20032","Elgoibar","19.91","19.37","19.24","18.86","18.83"
"48032","Elorrio","23.71","22.96","23.10","22.69","21.95"
"01023","Elvillar/Bilar","6.52","11.86","12.50","10.91","5.97"
"48902","Erandio","15.93","15.63","15.42","15.28","14.67"
"48033","Ereño","29.82","30.36","29.03","28.79","25.35"
"48034","Ermua","12.68","12.50","11.88","11.90","11.64"
"20067","Errenteria","15.22","15.10","14.93","14.89","14.64"
"20066","Errezil","15.19","15.17","14.69","11.39","10.59"
"01046","Erriberagoitia/Ribera Alta","16.18","17.86","19.76","18.71","14.46"
"48079","Errigoiti","38.54","40.00","40.00","32.99","31.78"
"20034","Eskoriatza","20.26","21.69","21.49","21.30","20.98"
"48029","Etxebarri","19.76","19.55","18.33","17.60","16.93"
"48030","Etxebarria","23.91","25.95","22.62","22.64","23.64"
"20035","Ezkio-Itsaso","21.95","21.71","21.57","21.57","23.49"
"48906","Forua","33.60","31.94","32.28","30.18","27.72"
"48035","Fruiz","31.85","34.78","35.25","30.77","32.14"
"20038","Gabiria","32.06","28.79","29.17","30.77","28.16"
"20037","Gaintza","27.27","25.81","19.44","20.00","17.14"
"48036","Galdakao","24.37","24.71","24.49","24.43","23.44"
"48037","Galdames","24.44","24.71","24.29","23.33","22.46"
"48038","Gamiz-Fika","34.75","32.87","33.61","32.50","34.25"
"48039","Garai","32.91","33.33","35.82","35.82","34.29"
"48040","Gatika","32.43","34.99","33.47","32.29","31.11"
"48041","Gautegiz Arteaga","39.23","38.73","39.02","38.92","38.61"
"20907","Gaztelu","24.14","21.88","21.88","11.36","11.11"
"48046","Gernika-Lumo","32.38","32.31","32.08","30.62","29.86"
"20039","Getaria","23.33","22.85","23.73","22.75","21.78"
"48044","Getxo","46.74","47.26","47.55","46.99","46.06"
"48047","Gizaburuaga","37.50","35.56","33.33","31.37","32.00"
"48042","Gordexola","25.00","25.96","24.49","22.20","22.45"
"48043","Gorliz","35.69","35.62","35.40","34.87","33.61"
"48045","Güeñes","18.13","18.12","18.49","17.69","16.63"
"01056","Harana/Valle de Arana","10.64","12.50","10.64","11.36","12.00"
"20040","Hernani","20.97","21.02","20.97","20.83","20.23"
"20041","Hernialde","20.79","27.72","25.66","21.62","22.22"
"20036","Hondarribia","30.27","30.96","31.36","31.01","30.36"
"20042","Ibarra","20.64","19.76","18.69","18.59","17.79"
"48048","Ibarrangelu","39.86","38.46","37.88","38.64","36.22"
"20043","Idiazabal","22.28","21.46","21.68","22.43","20.83"
"48094","Igorre","24.40","23.90","22.89","22.45","21.80"
"20044","Ikaztegieta","23.26","20.30","20.30","22.05","19.71"
"20045","Irun","18.51","18.65","18.32","18.10","17.64"
"20046","Irura","21.72","21.82","22.97","22.05","21.88"
"01027","Iruraiz-Gauna","18.44","21.21","20.30","18.05","19.42"
"01901","Iruña Oka/Iruña de Oca","14.35","14.89","14.83","14.38","13.56"
"48049","Ispaster","31.68","30.63","30.97","28.76","27.89"
"20047","Itsasondo","14.77","14.79","15.98","16.56","16.09"
"48910","Iurreta","17.46","16.58","16.93","17.09","17.08"
"48050","Izurtza","26.25","24.05","23.75","22.37","20.25"
"48022","Karrantza Harana/Valle de Carranza","14.48","13.02","12.80","11.26","10.13"
"48907","Kortezubi","31.25","31.13","32.04","30.69","28.85"
"01019","Kripan","20.00","12.00","8.70","12.50","5.56"
"01020","Kuartango","13.19","13.33","12.82","11.76","9.47"
"01028","Labastida/Bastida","17.65","18.80","18.53","17.23","12.85"
"01030","Lagrán","0.00","5.00","5.56","5.26","8.33"
"01031","Laguardia","11.44","12.53","13.61","13.19","10.56"
"01032","Lanciego/Lantziego","20.00","21.13","19.12","16.92","12.00"
"48051","Lanestosa","2.94","6.06","0.00","0.00","0.00"
"01902","Lantarón","15.71","16.26","14.96","16.31","15.00"
"01033","Lapuebla de Labarca","16.22","19.59","16.89","14.81","9.93"
"48052","Larrabetzu","37.80","37.95","37.56","36.50","35.52"
"20048","Larraul","28.57","26.98","22.06","27.69","22.95"
"20902","Lasarte-Oria","18.66","18.62","18.93","18.01","17.38"
"01036","Laudio/Llodio","21.01","21.26","20.57","20.12","19.65"
"48053","Laukiz","40.82","41.94","41.99","41.61","42.14"
"20049","Lazkao","18.74","18.97","18.58","18.89","18.11"
"20050","Leaburu","7.14","7.96","10.43","10.10","12.00"
"20051","Legazpi","21.26","21.67","21.90","21.50","20.35"
"20052","Legorreta","19.87","18.97","20.27","19.28","18.34"
"01058","Legutio","21.40","21.60","22.20","22.00","21.18"
"20068","Leintz-Gatzaga","16.00","16.67","17.78","17.31","18.37"
"48054","Leioa","31.17","30.93","30.91","30.31","29.39"
"48057","Lekeitio","34.51","34.45","35.05","34.59","33.74"
"48055","Lemoa","19.09","17.91","18.78","18.53","18.07"
"48056","Lemoiz","29.28","29.39","28.67","25.38","25.48"
"01034","Leza","7.50","8.33","7.89","7.14","5.66"
"48081","Lezama","33.85","33.64","33.38","32.95","30.35"
"20053","Lezo","14.80","15.09","15.59","15.05","14.09"
"20054","Lizartza","19.25","19.81","18.05","15.60","16.97"
"48903","Loiu","33.03","34.80","34.60","34.12","33.54"
"48058","Mallabia","22.52","22.97","21.97","20.71","19.69"
"48060","Markina-Xemein","24.02","23.24","22.40","22.61","22.68"
"48061","Maruri-Jatabe","37.96","38.13","36.95","35.43","33.20"
"48059","Mañaria","21.15","20.81","18.75","16.78","17.01"
"20901","Mendaro","19.60","20.72","20.49","20.38","19.06"
"48062","Mendata","23.40","25.84","25.61","30.49","25.00"
"48063","Mendexa","28.24","34.94","35.71","37.31","32.47"
"48064","Meñaka","26.84","29.44","29.48","30.73","34.12"
"01039","Moreda de Álava / Moreda Araba","13.33","14.81","8.00","12.00","5.88"
"48066","Morga","22.02","22.94","23.30","25.00","24.00"
"48068","Mundaka","29.61","30.07","32.00","30.93","28.66"
"48069","Mungia","30.41","30.08","29.78","29.18","27.98"
"48007","Munitibar-Arbatzegi Gerrikaitz-","23.36","22.00","27.78","28.89","21.51"
"48908","Murueta","60.71","64.29","61.54","55.56","61.90"
"48071","Muskiz","18.63","18.41","17.96","17.93","18.42"
"20057","Mutiloa","18.87","18.37","19.61","22.45","20.37"
"20056","Mutriku","20.66","20.26","20.66","20.07","20.23"
"48067","Muxika","30.48","31.13","31.40","28.09","27.67"
"48909","Nabarniz","30.36","31.25","31.25","31.25","28.00"
"01041","Navaridas","20.69","19.05","18.18","8.11","6.12"
"20063","Oiartzun","23.12","22.91","22.99","22.67","22.50"
"01042","Okondo","18.73","16.82","16.56","15.84","14.33"
"20058","Olaberria","19.49","17.58","18.28","17.95","17.36"
"48073","Ondarroa","24.22","24.18","24.47","24.30","22.50"
"20076","Ordizia","22.81","23.05","23.54","22.55","21.85"
"20905","Orendain","26.79","17.65","22.45","21.82","22.22"
"20060","Orexa","10.00","7.69","7.50","15.00","11.11"
"20061","Orio","21.15","20.64","20.27","19.75","19.67"
"20062","Ormaiztegi","19.74","18.33","19.26","18.47","18.67"
"48075","Orozko","28.03","27.64","27.50","26.52","25.58"
"48083","Ortuella","15.30","14.76","15.07","14.69","14.02"
"48072","Otxandio","24.56","22.42","21.00","21.95","21.87"
"01043","Oyón-Oion","13.85","12.29","12.58","11.45","11.54"
"20059","Oñati","23.69","23.30","23.63","23.52","22.06"
"20064","Pasaia","15.84","15.49","15.57","15.22","15.27"
"01044","Peñacerrada-Urizaharra","16.67","9.09","13.79","16.13","20.69"
"48077","Plentzia","34.69","35.09","35.80","36.42","35.56"
"48078","Portugalete","23.25","23.24","23.36","22.90","22.12"
"01047","Ribera Baja/Erribera Beitia","14.40","14.89","16.00","15.56","14.29"
"01051","Salvatierra/Agurain","12.92","12.30","11.14","10.73","10.86"
"01052","Samaniego","12.31","10.29","13.04","12.36","5.68"
"01053","San Millán/Donemiliaga","14.61","15.05","15.46","13.13","12.68"
"48082","Santurtzi","19.36","19.34","19.44","18.94","18.49"
"20070","Segura","25.00","25.88","26.17","25.54","23.95"
"48084","Sestao","15.80","15.69","15.91","15.68","15.16"
"48904","Sondika","28.52","29.08","29.30","28.97","26.72"
"48085","Sopela","34.45","34.90","35.55","34.45","33.59"
"48086","Sopuerta","17.76","19.00","17.29","16.53","15.95"
"20065","Soraluze-Placencia de las Armas","14.77","15.75","15.99","16.38","15.46"
"48076","Sukarrieta","34.92","37.50","33.90","37.10","34.38"
"20071","Tolosa","28.72","27.76","27.90","27.21","26.48"
"48087","Trucios-Turtzioz","7.61","10.59","8.14","7.22","7.21"
"48088","Ubide","18.52","20.00","18.37","22.22","21.28"
"48065","Ugao-Miraballes","19.19","19.35","19.27","18.29","18.00"
"48089","Urduliz","32.46","31.72","30.93","28.80","28.49"
"48074","Urduña/Orduña","18.28","17.10","17.04","16.97","16.43"
"01054","Urkabustaiz","19.55","20.00","20.53","21.12","20.92"
"20072","Urnieta","18.69","18.11","17.59","17.60","17.38"
"20077","Urretxu","23.40","22.89","22.61","22.97","21.76"
"20073","Usurbil","22.53","22.15","21.49","21.50","20.88"
"01055","Valdegovía/Gaubea","14.86","16.27","14.37","16.27","12.21"
"48080","Valle de Trápaga-Trapagaran","19.28","18.88","19.34","18.66","18.20"
"20075","Villabona","17.04","16.72","16.00","15.63","15.74"
"01057","Villabuena de Álava/Eskuernaga","12.28","12.50","7.32","3.64","1.82"
"01059","Vitoria-Gasteiz","23.53","23.82","23.78","23.46","22.68"
"01060","Yécora/Iekora","10.34","3.23","9.38","2.78","4.35"
"48095","Zaldibar","15.88","15.86","15.12","14.17","14.04"
"20078","Zaldibia","20.61","18.90","19.08","17.49","16.96"
"01061","Zalduondo","18.18","22.92","22.45","23.81","25.64"
"48096","Zalla","19.13","19.75","19.03","18.33","17.66"
"01062","Zambrana","13.89","14.93","15.38","15.00","16.90"
"48905","Zamudio","20.77","20.83","20.80","19.15","19.12"
"48097","Zaratamo","18.11","19.13","18.60","19.09","18.48"
"20079","Zarautz","30.11","30.21","29.46","28.87","28.27"
"48024","Zeanuri","37.18","35.81","35.59","34.35","33.33"
"48025","Zeberio","28.71","30.30","27.99","26.06","25.89"
"20025","Zegama","20.00","19.28","19.66","19.70","18.94"
"20026","Zerain","36.51","33.33","36.92","33.33","33.90"
"20027","Zestoa","19.19","19.03","19.74","19.10","18.20"
"48913","Zierbena","18.51","19.24","19.30","18.79","15.82"
"01018","Zigoitia","34.09","34.03","34.79","35.55","34.80"
"48915","Ziortza-Bolibar","31.25","31.34","34.43","23.01","22.50"
"20028","Zizurkil","18.56","17.86","16.72","16.47","16.38"
"01063","Zuia","33.19","33.82","36.81","36.24","34.88"
"20081","Zumaia","23.99","23.26","22.14","22.13","21.75"
"20080","Zumarraga","17.31","17.50","17.13","16.99","16.45"
