"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,"1.62","0.6","0.5","1.39","0.48","-0.32","0.8","0.88","0.69","0.03","1","0.99","0.62","0.16","0.23","Variación interanual de la población (%)"
"Abaltzisketa",NA,NA,NA,NA,"9.69","-0.71","-0.36","1.43","3.87","3.05","4.28","-0.32","3.16","-1.53","0.93","1.85","-0.3","0","-1.52","Variación interanual de la población (%)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,"3.73","0.87","1.36","2.02","1.1","0.01","-0.01","0.41","0.8","-0.11","-0.05","0.52","-0.72","-0.55","-0.6","Variación interanual de la población (%)"
"Aduna",NA,NA,NA,NA,"0.91","2.71","0.29","2.92","4.55","0.54","1.62","6.65","6.98","5.36","0","1.11","3.06","-0.21","0","Variación interanual de la población (%)"
"Aia",NA,NA,NA,NA,"5.93","0.55","3.33","2.52","1.31","3.16","1.37","5.61","2.5","-0.25","1.2","0.59","0.05","0.59","-0.24","Variación interanual de la población (%)"
"Aizarnazabal",NA,NA,NA,NA,"-0.38","3.95","4.89","8.64","-2.38","3.91","2.35","2.45","5.83","3.53","4.5","0.52","0.65","0","0","Variación interanual de la población (%)"
"Ajangiz",NA,NA,NA,NA,"-2.07","1.18","-0.47","2.34","0.68","0.23","0.68","0","1.12","1.78","-0.22","-1.53","2.89","-0.86","2.18","Variación interanual de la población (%)"
"Albiztur",NA,NA,NA,NA,"4.73","1.74","1.02","0.68","-1.68","3.07","3.97","-0.64","0.96","-0.95","1.28","1.9","1.55","-2.14","3.13","Variación interanual de la población (%)"
"Alegia",NA,NA,NA,NA,"0.75","0.12","2.92","-0.78","1.52","0.96","1.36","1.35","0.98","1.6","-0.39","-0.85","-0.68","-0.17","-0.63","Variación interanual de la población (%)"
"Alegría-Dulantzi",NA,NA,NA,NA,"4.44","6.82","12.42","6.72","6.88","5.3","7.03","6.2","3.59","3.28","2.35","0.03","1.92","-1.47","-0.9","Variación interanual de la población (%)"
"Alkiza",NA,NA,NA,NA,"-5","2.63","6.23","3.79","6.31","0.63","7.76","2.88","-1.12","1.13","3.92","2.43","-1.84","-2.95","-1.1","Variación interanual de la población (%)"
"Alonsotegi",NA,NA,NA,NA,"-0.45","-0.08","-1.2","4.53","1.46","0.68","0.96","0.14","-0.25","-0.28","0.89","-0.63","0.57","0.46","0.04","Variación interanual de la población (%)"
"Altzaga",NA,NA,NA,NA,"10.48","14.66","11.28","4.05","-0.65","1.96","0.64","2.55","-1.24","0.63","1.25","1.23","0.61","6.67","-2.84","Variación interanual de la población (%)"
"Altzo",NA,NA,NA,NA,"-6.23","1.27","9.06","2.87","0","5.57","5.54","0.5","-1","1.76","1.48","-0.49","-2.2","1.25","1.98","Variación interanual de la población (%)"
"Amezketa",NA,NA,NA,NA,"3.56","-0.51","-0.31","-1.12","0.52","-2.05","3.04","0.71","0.4","-2.41","0.62","-0.41","-0.41","-2.69","-0.42","Variación interanual de la población (%)"
"Amorebieta-Etxano",NA,NA,NA,NA,"1.14","0.19","1.29","1.15","1.86","1.69","1.29","1.23","0.71","0.95","2.06","0.74","-0.38","0.85","0.66","Variación interanual de la población (%)"
"Amoroto",NA,NA,NA,NA,"3.02","0.8","-2.12","4.59","2.33","3.28","-1.22","0.99","1.47","-0.24","-1.94","-0.74","3.73","-1.68","3.66","Variación interanual de la población (%)"
"Amurrio",NA,NA,NA,NA,"-0.14","-0.41","-0.45","0.84","0.42","2.56","1.5","0.62","-0.39","-0.36","1","0.25","0.99","0.23","-0.03","Variación interanual de la población (%)"
"Andoain",NA,NA,NA,NA,"-0.33","-0.57","-0.6","1.38","0.64","0.94","1.49","1.75","-0.12","0.18","-0.29","-0.11","0.17","0.09","-0.37","Variación interanual de la población (%)"
"Anoeta",NA,NA,NA,NA,"-4.33","3.19","-0.11","0.45","-0.39","0.56","1.34","2.21","-0.05","-0.97","-0.11","2.3","1.12","3.49","1.94","Variación interanual de la población (%)"
"Antzuola",NA,NA,NA,NA,"2.81","0.53","1.83","4.88","1.57","2.32","1.13","1.07","-0.32","1.2","-0.46","0.55","0.18","0","-0.78","Variación interanual de la población (%)"
