"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,"5919",NA,"7126",NA,NA,"9687",NA,NA,"11507",NA,"11441",NA,"11338",NA,NA,NA,"Renta personal disponible. Mujeres (€)"
"Abaltzisketa",NA,NA,NA,"6351",NA,"6870",NA,NA,"7900",NA,NA,"9497",NA,"9847",NA,"9700",NA,NA,NA,"Renta personal disponible. Mujeres (€)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,"4963",NA,"5905",NA,NA,"8147",NA,NA,"9903",NA,"10026",NA,"9743",NA,NA,NA,"Renta personal disponible. Mujeres (€)"
"Aduna",NA,NA,NA,"5847",NA,"7403",NA,NA,"11931",NA,NA,"12642",NA,"13593",NA,"12993",NA,NA,NA,"Renta personal disponible. Mujeres (€)"
"Aia",NA,NA,NA,"4929",NA,"6085",NA,NA,"7603",NA,NA,"10582",NA,"11728",NA,"11572",NA,NA,NA,"Renta personal disponible. Mujeres (€)"
"Aizarnazabal",NA,NA,NA,"6176",NA,"7304",NA,NA,"8013",NA,NA,"14113",NA,"12155",NA,"11253",NA,NA,NA,"Renta personal disponible. Mujeres (€)"
"Ajangiz",NA,NA,NA,"8632",NA,"8682",NA,NA,"11656",NA,NA,"13490",NA,"15884",NA,"14855",NA,NA,NA,"Renta personal disponible. Mujeres (€)"
"Albiztur",NA,NA,NA,"6484",NA,"8306",NA,NA,"11160",NA,NA,"13420",NA,"15024",NA,"14678",NA,NA,NA,"Renta personal disponible. Mujeres (€)"
"Alegia",NA,NA,NA,"5842",NA,"6861",NA,NA,"8279",NA,NA,"10401",NA,"11132",NA,"11263",NA,NA,NA,"Renta personal disponible. Mujeres (€)"
"Alegría-Dulantzi",NA,NA,NA,"7237",NA,"8697",NA,NA,"10670",NA,NA,"13045",NA,"12748",NA,"12505",NA,NA,NA,"Renta personal disponible. Mujeres (€)"
"Alkiza",NA,NA,NA,"5710",NA,"6574",NA,NA,"7863",NA,NA,"12864",NA,"12204",NA,"13622",NA,NA,NA,"Renta personal disponible. Mujeres (€)"
"Alonsotegi",NA,NA,NA,"4661",NA,"5976",NA,NA,"7911",NA,NA,"9723",NA,"9462",NA,"9845",NA,NA,NA,"Renta personal disponible. Mujeres (€)"
"Altzaga",NA,NA,NA,"8065",NA,"8018",NA,NA,"10213",NA,NA,"14150",NA,"14024",NA,"12330",NA,NA,NA,"Renta personal disponible. Mujeres (€)"
"Altzo",NA,NA,NA,"6265",NA,"7422",NA,NA,"8590",NA,NA,"11387",NA,"11275",NA,"12428",NA,NA,NA,"Renta personal disponible. Mujeres (€)"
"Amezketa",NA,NA,NA,"5401",NA,"6077",NA,NA,"7275",NA,NA,"10704",NA,"11115",NA,"10015",NA,NA,NA,"Renta personal disponible. Mujeres (€)"
"Amorebieta-Etxano",NA,NA,NA,"6103",NA,"7329",NA,NA,"9421",NA,NA,"13242",NA,"11720",NA,"11875",NA,NA,NA,"Renta personal disponible. Mujeres (€)"
