"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,"3.39","3.14","3.6","3.21","3.55","6.78","8.23","7.48","7.85","9.73","9.63","9.5","8.01",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Abaltzisketa",NA,NA,NA,NA,NA,"2.27","1.12","2.72","2.72","2.16","3.63","4.93","3.5","4.95","7.88","4.43","4.02","3.52",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,"5.52","5.76","7.42","5.71","5.56","7.29","9.88","10.1","12.37","14.58","14.22","13.65","13.5",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Aduna",NA,NA,NA,NA,NA,"3.45","2.02","2.78","4.37","2.4","2.65","5.24","5.35","5.1","9.06","8.72","9.22","7.51",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Aia",NA,NA,NA,NA,NA,"2.02","1.62","3.04","3.63","4.39","4.56","6.41","6.99","6.55","6.99","7.82","6.7","6.32",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Aizarnazabal",NA,NA,NA,NA,NA,"1.89","3.67","3.49","3.7","5.61","6.03","10.66","11.35","10.96","14.17","12.04","11.81","10.43",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Ajangiz",NA,NA,NA,NA,NA,"3.26","2.44","2.71","2.37","2.04","4.12","6.1","2.35","5.1","4.91","4.21","4.79","4.11",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Albiztur",NA,NA,NA,NA,NA,"3.13","2.01","2.01","2.01","0.99","1.94","4.41","3.92","3.45","4.5","5","4.12","3.61",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Alegia",NA,NA,NA,NA,NA,"4.53","4.31","6.17","6.35","5.5","6.57","9.42","10.92","10.66","11.95","11.32","13","12.35",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,"2.57","2.34","3.14","2.95","3.55","5","7.39","7.59","8.96","11.03","10.36","10.51","10.56",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Alkiza",NA,NA,NA,NA,NA,"3.74","4.17","3.26","3.72","3.7","5.13","4.87","4.87","6.72","8.82","10.08","6.94","8.8",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Alonsotegi",NA,NA,NA,NA,NA,"6.13","6.58","6.57","6.83","6.84","8.21","8.91","11.73","13.58","15.11","16.09","16.09","15.92",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Altzaga",NA,NA,NA,NA,NA,"2.8","1.79","4.72","1.89","2.78","5.71","3.92","4.85","5.21","6.19","8.25","8.33","5.21",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Altzo",NA,NA,NA,NA,NA,"3.48","4.55","5.35","4.12","3.47","5.62","7.22","8.71","9.19","10.82","8.96","8.27","6.77",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Amezketa",NA,NA,NA,NA,NA,"3.61","2.72","2.57","2.25","3.97","5.13","5.6","5.86","5.56","6.9","7.55","7.63","8.98",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,"3.54","3.49","3.95","3.46","3.16","5.86","8.1","7.42","8.19","10.05","9.77","9.76","8.4",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Amoroto",NA,NA,NA,NA,NA,"3.2","3.49","5.33","3.28","2.34","4.25","4.91","3.01","3.95","5.49","5.88","5.43","4.65",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Amurrio",NA,NA,NA,NA,NA,"5.44","5.26","6.03","5.12","4.54","6.11","8.57","8.72","10.43","11.72","12.3","13.28","11.92",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Andoain",NA,NA,NA,NA,NA,"5.74","5.26","5.86","5.7","5.78","6.91","8.97","9.81","10.17","11.72","11.06","11.12","9.75",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Anoeta",NA,NA,NA,NA,NA,"5.05","4.62","6.42","6.5","6.43","7.64","8.82","9.74","9.8","12.47","10.8","11.45","9.24",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Antzuola",NA,NA,NA,NA,NA,"2.98","2.46","3.33","2.63","3","5.83","6.62","6.48","6.1","7.87","7.51","7.24","6.12",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Arakaldo",NA,NA,NA,NA,NA,"3.45","3.7","9.09","7.27","1.82","5.77","6.35","1.33","9.46","5.33","8","9.47","8.42",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Arama",NA,NA,NA,NA,NA,"3.09","2.02","0.95","3.81","3.54","3.28","2.99","6.56","6.72","10.16","6.25","8.87","5.65",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Aramaio",NA,NA,NA,NA,NA,"3.04","1.79","2.75","1.53","2.35","4.54","3.3","3.14","2.4","3.88","3.44","2.94","2.73",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Arantzazu",NA,NA,NA,NA,NA,"4.52","2.06","3.03","4.04","2","4.78","5.94","5.06","6.38","5.42","7.08","8.37","5.02",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Areatza",NA,NA,NA,NA,NA,"3.57","2.33","3.7","3.27","3.38","4.72","5.62","7.25","9.58","10.67","10.29","10.86","10.47",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Aretxabaleta",NA,NA,NA,NA,NA,"3.09","2.65","4.02","3.77","4.97","6.91","7.78","6.73","6.24","7.59","7.68","7.99","6.57",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
"Armiñón",NA,NA,NA,NA,NA,"3.7","3.51","2.59","3.45","7.63","1.46","4.73","9.21","6.45","8.75","8.75","8.43","9.04",NA,"Población parada registrada en Lanbide (% poblacion de 16 a 64 años)"
