"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","38.09","62.84",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","12.99","19.48",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","27.66","56.19",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Aduna",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","15.96","37.23",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Aia",NA,NA,NA,NA,NA,NA,"0","33.57","29.7","27.52","37.85","27.75","27.62","27.59","27.59","27.52","18.24","35.35",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","13.61","17.01",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Ajangiz",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","9.71",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Albiztur",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","10.87","38.04",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Alegia",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","18.54","87.42",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","18.88","53.37",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Alkiza",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","17.54","29.24",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Alonsotegi",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","21.22","33.82",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Altzaga",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","14.08","14.08",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Altzo",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","13.25","81.76",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Amezketa",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","10.24","32.37",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,"12.92","12.14","11.86","15.88","19.66","19.43","19.04","18.96","18.79","18.55","25.81","69.28",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Amoroto",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","10.05",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Amurrio",NA,NA,NA,NA,NA,NA,"0","0","5.64","5.61","5.41","5.39","5.33","5.28","5.14","5.15","36.98","71.67",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Andoain",NA,NA,NA,NA,NA,NA,"0","0","0","0","18.55","18.53","18.49","18.49","18.44","18.44","27.67","49.19",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Anoeta",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","40.93","84.07",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Antzuola",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","17.62","45.6",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Arakaldo",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","12.99","13.51",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Arama",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Aramaio",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","12.68","15.06",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Arantzazu",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","9.3","18.6",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Areatza",NA,NA,NA,NA,NA,NA,"0","0","21.66","23.62","21.62","21.13","21.09","21.09","21.09","21.09","66.78","84.3",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Aretxabaleta",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","34.97","58.03",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Armiñón",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","20.69","41.38",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Arraia-Maeztu",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","5.15","29.21",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Arrankudiaga",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","8.83","17.58",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Arrasate/Mondragón",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","21.58","20.99","20.9","20.9","64.78","103.8",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Arratzu",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","82.57","81.82",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Arratzua-Ubarrundia",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","17.72","33.33",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Arrieta",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","3.53","14.13",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Arrigorriaga",NA,NA,NA,NA,NA,NA,"12.16","11.97","11.96","11.98","19.96","19.96","19.96","19.96","39.53","39.53","70.85","129.35",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Artea",NA,NA,NA,NA,NA,NA,"90.91","73.86","72.63","72.63","0","72.42","72.42","72.42","72.42","72.42","11.14","19.5",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Artzentales",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","21.11","26.39",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
"Artziniega",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","43.83","45.82",NA,"Viviendas con certificado de eficiencia energética  (‰ )"
