"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,"0.56","0.56","2.36","2.48","2.46",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,"3.39","3.29","3.15","3.16","3.07",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,"2.91","2.91","3.85","2.7","3.39",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Aduna",NA,NA,NA,NA,NA,NA,NA,"5.43","5.41","7.98","9.98","9.32",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Aia",NA,NA,NA,NA,NA,NA,NA,"1.13","1.09","1.08","1.53","1.99",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,"1.63","1.57","1.53","1.49","1.41",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,"4.54","4.52","4.49","4.49","4.44",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,"3.41","3.31","3.18","3.21","3.17",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Alegia",NA,NA,NA,NA,NA,NA,NA,"0.6","0.59","1.75","1.73","0",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,"0.91","0.41","0.38","2.21",NA,NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,"3.13","3.11","8.65","2.8","2.83",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,"3.23","3.21","3.18","3.17","3.18",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Altzaga",NA,NA,NA,NA,NA,NA,NA,"6.54","6.41","6.37","6.21","6.29",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Altzo",NA,NA,NA,NA,NA,NA,NA,"2.79","2.64","2.5","2.49","0",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Amezketa",NA,NA,NA,NA,NA,NA,NA,"2.05","2.1","3.05","1.01","1.01",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,NA,"0.23","0.29","0.34","0.39","0.39",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Amoroto",NA,NA,NA,NA,NA,NA,NA,"2.53","2.44","2.48","2.45","0",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Amurrio",NA,NA,NA,NA,NA,NA,NA,"0.93","0.91","1.99","0.59","1.99",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Andoain",NA,NA,NA,NA,NA,NA,NA,"1.56","1.62","1.59","1.57","1.57",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Anoeta",NA,NA,NA,NA,NA,NA,NA,"3.36","3.31","0.54","0.54",NA,NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Antzuola",NA,NA,NA,NA,NA,NA,NA,"2.89","2.83","2.8","2.77","2.78",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Arakaldo",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Arama",NA,NA,NA,NA,NA,NA,NA,"5.78","5.43","5.32","5.03","4.59",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Aramaio",NA,NA,NA,NA,NA,NA,NA,"0","0","0.67","1.33","1.34",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Arantzazu",NA,NA,NA,NA,NA,NA,NA,"3.4","3.28","0","3.28","3.08",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Areatza",NA,NA,NA,NA,NA,NA,NA,"0.93","0.93","0.9","0.88","0.88",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
"Aretxabaleta",NA,NA,NA,NA,NA,NA,NA,"3.25","3.2","3.16","2.24","0.15",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de pilas ( ‰ habitantes)"
