"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.21","23.53","23.72","22.93","23.44",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","30.48","26.21","26.32","26.26",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36.26","36.51","37.09","37.46","36.77",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Aduna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31.08","27.27","28.47","27.66","28",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Aia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","23.21","24.24","22.41","23.08",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.92","23.9","23.14","22.31","26.67",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28.97","30","29.73","32.17","32.46",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.73","35.87","36.08","36.27","36",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Alegia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.38","27.12","26.02","26.01","26.96",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.5","32.44","31.56","33.12","31.99",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.98","17.59","17.12","22.5","18.64",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36.65","36.54","35.34","34.83","35.56",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
