"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,"2.99","2.26","0.56","2.8","2.09","1.39","1.38","-2.87","-2.99","-1.89","-2.81","-1.2","-1.86",NA,"Saldo neto de establecimientos (‰ habitantes)"
"Abaltzisketa",NA,NA,NA,NA,NA,"-3.56","-3.55","-3.45","23.33","3.22","9.65","-6.33","3.09","6.19","-3.06","-3.03","-18.24","-3.06",NA,"Saldo neto de establecimientos (‰ habitantes)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,"1.3","3.4","3.35","5.1","1.87","1.04","-1.14","-5.04","-3.6","-2.57","-3.09","-0.62","-0.42",NA,"Saldo neto de establecimientos (‰ habitantes)"
"Aduna",NA,NA,NA,NA,NA,"-2.92","5.76","0","10.84","10.72","10.72","-7.48","-2.27","-15.49","-6.59","-8.62","-8.49","-8.51",NA,"Saldo neto de establecimientos (‰ habitantes)"
"Aia",NA,NA,NA,NA,NA,"-1.79","0.58","7.38","5.55","7.6","8.69","-2.04","-4.99","-4.97","-8.86","2.94","-2.44","-7.81",NA,"Saldo neto de establecimientos (‰ habitantes)"
"Aizarnazabal",NA,NA,NA,NA,NA,"-8.83","8.28","1.61","9.58","1.55","12.38","2.99","-6.93","6.67","1.3","-2.59","1.29","-10.32",NA,"Saldo neto de establecimientos (‰ habitantes)"
"Ajangiz",NA,NA,NA,NA,NA,"-2.33","0","0","4.52","-2.25","0","2.25","6.61","-4.37","-19.82","-4.38","-2.17","10.78",NA,"Saldo neto de establecimientos (‰ habitantes)"
"Albiztur",NA,NA,NA,NA,NA,"13.56","-3.37","0","10.07","6.49","9.74","-9.62","6.37","-19.11","-18.81","-3.08","-6.17","-15.38",NA,"Saldo neto de establecimientos (‰ habitantes)"
"Alegia",NA,NA,NA,NA,NA,"1.83","-1.21","-3.62","1.19","-1.18","2.35","-0.58","-0.57","-1.13","-0.57","-0.57","1.15","-2.88",NA,"Saldo neto de establecimientos (‰ habitantes)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,"4.41","5.04","7.55","4.01","5.03","4.61","-0.76","-3.26","-3.17","-7.67","5.52","1.38","-2.09",NA,"Saldo neto de establecimientos (‰ habitantes)"
"Alkiza",NA,NA,NA,NA,NA,"3.55","0","9.65","3.12","2.99","0","2.8","-8.45","-2.75","-18.62","-5.31","5.43","2.78",NA,"Saldo neto de establecimientos (‰ habitantes)"
"Alonsotegi",NA,NA,NA,NA,NA,"4.92","-0.37","3.62","6.08","1.77","3.9","-1.06","-8.5","-1.41","-2.12","-3.53","-1.75","0.7",NA,"Saldo neto de establecimientos (‰ habitantes)"
"Altzaga",NA,NA,NA,NA,NA,"0","6.62","6.49","0","6.37","6.37","0","-12.5","-12.42","6.13","12.12","-23.39","5.75",NA,"Saldo neto de establecimientos (‰ habitantes)"
"Altzo",NA,NA,NA,NA,NA,"8.96","5.65","22.28","-5.42","2.56","-7.69","-4.98","-4.98","7.35","-7.32","4.94","-4.96","-4.89",NA,"Saldo neto de establecimientos (‰ habitantes)"
"Amezketa",NA,NA,NA,NA,NA,"0","-3.08","-1.03","3.11","1.03","5.16","5.05","-4.07","-13.36","-3.08","10.31","1.05","-9.57",NA,"Saldo neto de establecimientos (‰ habitantes)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,"2.85","2.57","4.95","-0.93","6.34","10.56","1.74","-4.32","0.65","-1.56","-3.98","-2.2","-0.69",NA,"Saldo neto de establecimientos (‰ habitantes)"
"Amoroto",NA,NA,NA,NA,NA,"2.67","-2.64","0","-2.48","4.91","0","0","-2.42","4.89","-2.48","4.88","-31.4","9.57",NA,"Saldo neto de establecimientos (‰ habitantes)"
"Amurrio",NA,NA,NA,NA,NA,"-1.36","1.57","1.25","1.13","4.02","1.41","1.29","-1.5","0.2","-1.58","-1.47","0.68","-3.51",NA,"Saldo neto de establecimientos (‰ habitantes)"
"Andoain",NA,NA,NA,NA,NA,"0.36","0","4.7","4.24","3.56","-0.84","-1.77","-5.18","-4.43","-1.71","-1.84","-0.95","-1.57",NA,"Saldo neto de establecimientos (‰ habitantes)"
