"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,"15159.56","16239.96","17149.12","16792.56","16960.31","16864.45","16261.56","11838.62","14413.87","15940.16","14200.73","13844.72","14822.02","15659.76",NA,"Consumo eléctrico anual del sector industrial (Kwh./habitante)"
"Abaltzisketa",NA,NA,NA,NA,"48.58","12.32","6.09","6.72","0.92","2.79","25.19","19.37","94.31","184.01","182.67","0","134.34","175.7",NA,"Consumo eléctrico anual del sector industrial (Kwh./habitante)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,"2124.47","2288.62","2802.26","2860.61","2835.6","3050.46","2929.05","2282.28","2589.34","2889.41","3292.91","3279.64","4090.01","3961.88",NA,"Consumo eléctrico anual del sector industrial (Kwh./habitante)"
"Aduna",NA,NA,NA,NA,"30770.42","29426.76","33570.25","29644.04","30565.11","30294.87","28927.76","22501.42","23175.8","23512.11","22522.82","21696.71","20740.1","21372.13",NA,"Consumo eléctrico anual del sector industrial (Kwh./habitante)"
"Aia",NA,NA,NA,NA,"6110.87","6594.85","7141.49","7265.86","6771.59","6913.31","5773.16","3924.92","3986.85","4154.45","3952","3814.92","3698.91","3413.54",NA,"Consumo eléctrico anual del sector industrial (Kwh./habitante)"
"Aizarnazabal",NA,NA,NA,NA,"165252.82","154467.16","157482.96","152048.49","138046.76","138503.24","134178.81","105103.74","125026.54","118606.08","91106.48","109819.54","103999.33","98823.09",NA,"Consumo eléctrico anual del sector industrial (Kwh./habitante)"
"Ajangiz",NA,NA,NA,NA,"205.45","213.43","200.4","167.93","141.38","208.43","51491.93","46313.6","55298.28","58045.54","55654.44","54468.99","53637.88","57111.82",NA,"Consumo eléctrico anual del sector industrial (Kwh./habitante)"
"Albiztur",NA,NA,NA,NA,"6631","7110.04","6593.1","8451.44","8688.68","8592.54","8805.38","8410.57","8274","8212.8","7844.33","6379.88","2070.14","2516.86",NA,"Consumo eléctrico anual del sector industrial (Kwh./habitante)"
"Alegia",NA,NA,NA,NA,"5956.46","5336.83","7257.7","7506.87","8399.49","10024.33","8799.6","7770.73","8642.92","8718.47","7923.36","8329.29","7991.78","8385.52",NA,"Consumo eléctrico anual del sector industrial (Kwh./habitante)"
"Alegría-Dulantzi",NA,NA,NA,NA,"4452.88","2957.14","4289.59","4236.17","4535","5587.08","5972.29","4632.01","4000.26","4208.96","4146.06","3955.64","3900.99","3393.85",NA,"Consumo eléctrico anual del sector industrial (Kwh./habitante)"
"Alkiza",NA,NA,NA,NA,"572.38","740.24","699.09","605.98","606.42","552.16","475.78","390.14","366.14","293.86","58.11","1.28","7.13","6.1",NA,"Consumo eléctrico anual del sector industrial (Kwh./habitante)"
"Alonsotegi",NA,NA,NA,NA,"7748.73","8300.6","7958.41","7333.93","7558.81","7348.55","8477.18","6508.7","5934.53","4581.48","3873.52","3373.15","3487.79","1664.3",NA,"Consumo eléctrico anual del sector industrial (Kwh./habitante)"
"Altzaga",NA,NA,NA,NA,"37.02","2.45","0.07","12.94","14.31","0.03","0","0.01","1.85","1.63","0","6.75","9.37",NA,NA,"Consumo eléctrico anual del sector industrial (Kwh./habitante)"
"Altzo",NA,NA,NA,NA,"32926.03","33941.03","30196.21","28470.36","36074.6","37935.41","35958.93","34407.74","35278.14","36824.76","34237.8","35750.81","34700.04","33241.11",NA,"Consumo eléctrico anual del sector industrial (Kwh./habitante)"
"Amezketa",NA,NA,NA,NA,"16472.62","18005.73","17567.36","12792.44","18756.85","12845","70332.06","73860.31","76227.52","77085.38","82614.42","82093.51","84091.31","80465.53",NA,"Consumo eléctrico anual del sector industrial (Kwh./habitante)"
"Amorebieta-Etxano",NA,NA,NA,NA,"10471.48","10490.81","10549.36","10609.69","10666.69","10502.3","9785.82","7289.82","7930.01","7796.9","7797.76","7705.39","7872.62","8160.08",NA,"Consumo eléctrico anual del sector industrial (Kwh./habitante)"
"Amoroto",NA,NA,NA,NA,"1638.98","1820.42","1659.54","1753.71","2061.41","2235.94","2054.36","1960.84","2033.54","2046.93","2040.34","1802.4","1578.32","1723.85",NA,"Consumo eléctrico anual del sector industrial (Kwh./habitante)"
"Amurrio",NA,NA,NA,NA,"34992.99","37272.13","40778.7","36143.26","38084.93","37514.88","38999.66","20938.63","28507.2","32840.88","32593.59","28028.65","34252.83","32009.17",NA,"Consumo eléctrico anual del sector industrial (Kwh./habitante)"
