"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,"13.58","24.29","39.2","36.1","58.82","58.28","62.2","66.67","62.57","64.15","63.11","64.8",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,"66.67","66.67","50","20","83.33","83.33","90","77.78","85.71","88.89","92.86","88.89",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,"24.1","24.49","32.2","34.11","70.78","65.61","69.23","59.42","64.73","63.86","69.09","73.42",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Aduna",NA,NA,NA,NA,NA,NA,"100","40","16.67","30","72.73","75","90.91","87.5","87.5","87.5","60","25",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Aia",NA,NA,NA,NA,NA,NA,"33.33","45","32.61","37.25","60.71","71.88","69.83","72.73","73.79","68.24","67.86","67.9",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,"0","0","30.95","13.64","82.81","76.36","82.81","85.48","87.5","91.25","91.03","90.79",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Ajangiz",NA,NA,NA,NA,NA,NA,"40","62.5","50","60","16.67","28.57","55.56","45.45","33.33","0","42.86","57.14",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Albiztur",NA,NA,NA,NA,NA,NA,"33.33","33.33","100","66.67","60","60","0","0","0","0","40","50",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Alegia",NA,NA,NA,NA,NA,NA,"7.14","16.67","29.27","20","77.65","68.18","66.98","61.6","70.77","66.41","73.05","75",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,"32.14","29.11","39.13","28.95","68.7","68.1","71.59","78.7","79.83","83.47","80.8","81.02",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Alkiza",NA,NA,NA,NA,NA,NA,"0","50","50","20","50","60","50","42.86","40","30","30","45.45",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Alonsotegi",NA,NA,NA,NA,NA,NA,"50","50.98","35.48","34.33","55.95","57.58","60.64","58.59","66.92","66.39","65.89","66.06",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Altzaga",NA,NA,NA,NA,NA,NA,"20","50","400","80","40","25","25","25","33.33","40","40","66.67",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Altzo",NA,NA,NA,NA,NA,NA,"0","0","175","70","38.46","27.27","44.44","38.46","15.38","26.67","25","60",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Amezketa",NA,NA,NA,NA,NA,NA,"0","0","55.56","54.55","25.53","34.43","34.33","65.96","77.55","85.42","75","75.56",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,"48.99","53.47","80.08","62.38","35.04","34.78","35.38","37.24","40.79","41.04","36.64","36.31",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Amoroto",NA,NA,NA,NA,NA,NA,"20","37.5","44.44","40","45.45","72.73","70","70","42.86","50","42.86","57.14",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Amurrio",NA,NA,NA,NA,NA,NA,"13.94","21.61","27.08","21.92","70.18","67.5","69.64","71.12","66.62","66.42","64.99","66.72",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Andoain",NA,NA,NA,NA,NA,NA,"39.34","38.06","39.93","36.29","62.47","60.17","62.02","64.54","65.42","65.73","70.85","72.62",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Anoeta",NA,NA,NA,NA,NA,NA,"51.52","41.18","60.98","46.81","60","67.68","69.31","66.28","60.71","69","71.96","71.55",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Antzuola",NA,NA,NA,NA,NA,NA,"30","33.33","35.82","37.18","64.77","64.08","67.05","73.12","69.05","69.41","68.67","71.08",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Arakaldo",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","100","100","100","100","100",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Arama",NA,NA,NA,NA,NA,NA,"0","0","0","0","33.33","12.5","5.56","40","46.15","57.89","52.63","55",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Aramaio",NA,NA,NA,NA,NA,NA,"47.62","46.43","48","41.18","55.56","62.86","73.53","66.67","75","58.82","51.52","71.05",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Arantzazu",NA,NA,NA,NA,NA,NA,"0","0","150","75","75","75","78.57","75","68.42","64.71","54.55","58.33",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Areatza",NA,NA,NA,NA,NA,NA,"67.44","70","64.04","66.67","38.79","35.11","37.59","46.62","52.48","51.85","46.79","36.36",NA,"Población extranjera de fuera de la UE (% población extranjera)"
"Aretxabaleta",NA,NA,NA,NA,NA,NA,"36.11","32.14","68.55","46.89","53.15","48.26","46.5","50","55.21","56.76","60.86","61.76",NA,"Población extranjera de fuera de la UE (% población extranjera)"
