"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,"10.61","10.64","10.56","10.47","10.4",NA,NA,NA,NA,NA,NA,NA,"Superficie ocupada por parques, jardines y zonas verdes urbanas (m²/persona)"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,"3.39","3.29","47.32","94.94","92.02",NA,NA,NA,NA,NA,NA,NA,"Superficie ocupada por parques, jardines y zonas verdes urbanas (m²/persona)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,"13.63","14.78","14.78","14.72","14.6",NA,NA,NA,NA,NA,NA,NA,"Superficie ocupada por parques, jardines y zonas verdes urbanas (m²/persona)"
"Aduna",NA,NA,NA,NA,NA,NA,NA,"29.89","29.73","39.89","37.41","37.3",NA,NA,NA,NA,NA,NA,NA,"Superficie ocupada por parques, jardines y zonas verdes urbanas (m²/persona)"
"Aia",NA,NA,NA,NA,NA,NA,NA,"9.59","9.29","9.17","5.11","9.97",NA,NA,NA,NA,NA,NA,NA,"Superficie ocupada por parques, jardines y zonas verdes urbanas (m²/persona)"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,"9.77","9.4","18.38","17.94","16.95",NA,NA,NA,NA,NA,NA,NA,"Superficie ocupada por parques, jardines y zonas verdes urbanas (m²/persona)"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,"2.27","2.26","4.49","4.49","33.33",NA,NA,NA,NA,NA,NA,NA,"Superficie ocupada por parques, jardines y zonas verdes urbanas (m²/persona)"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,"3.41","3.31","3.18","3.21","3.17",NA,NA,NA,NA,NA,NA,NA,"Superficie ocupada por parques, jardines y zonas verdes urbanas (m²/persona)"
"Alegia",NA,NA,NA,NA,NA,NA,NA,"11.97","11.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Superficie ocupada por parques, jardines y zonas verdes urbanas (m²/persona)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,"59.39","56.4","52.7","49.62","47.9",NA,NA,NA,NA,NA,NA,NA,"Superficie ocupada por parques, jardines y zonas verdes urbanas (m²/persona)"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,"15.63","15.53","14.41","14.01","14.16",NA,NA,NA,NA,NA,NA,NA,"Superficie ocupada por parques, jardines y zonas verdes urbanas (m²/persona)"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,"14.72","14.62","10.6","10.93","10.96",NA,NA,NA,NA,NA,NA,NA,"Superficie ocupada por parques, jardines y zonas verdes urbanas (m²/persona)"
"Altzaga",NA,NA,NA,NA,NA,NA,NA,"39.22","397.44","394.9","385.09","389.94",NA,NA,NA,NA,NA,NA,NA,"Superficie ocupada por parques, jardines y zonas verdes urbanas (m²/persona)"
"Altzo",NA,NA,NA,NA,NA,NA,NA,"11.14","10.55","10","9.95","10.05",NA,NA,NA,NA,NA,NA,NA,"Superficie ocupada por parques, jardines y zonas verdes urbanas (m²/persona)"
"Amezketa",NA,NA,NA,NA,NA,NA,NA,"6.16","70.23","68.16","67.68","67.4",NA,NA,NA,NA,NA,NA,NA,"Superficie ocupada por parques, jardines y zonas verdes urbanas (m²/persona)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,NA,"17.36","8.05","6.13","6.95","6.9",NA,NA,NA,NA,NA,NA,NA,"Superficie ocupada por parques, jardines y zonas verdes urbanas (m²/persona)"
