"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,"487.5","494.82","417.28","513.82","511.29","531.16","631.46","613.42","520.98","664.34","567.07","577.85",NA,NA,NA,"Presion fiscal municipal por habitante"
"Abaltzisketa",NA,NA,NA,NA,"249.46","194.32","250.47","263.93","159.62","263.54","268.03","235.41","459.59","239.01","262.7","254.63",NA,NA,NA,"Presion fiscal municipal por habitante"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,"489.35","302.44","364.81","491.05","563.21","603.97","602.78","599.17","526.41","428.52","502.42","560.99",NA,NA,NA,"Presion fiscal municipal por habitante"
"Aduna",NA,NA,NA,NA,"997.53","1097.08","911.89","965.39","1230.47","1000.7","1077.2","1009.71","929.72","1150.56","1144.23","1169.34",NA,NA,NA,"Presion fiscal municipal por habitante"
"Aia",NA,NA,NA,NA,"543.41","406.43","418.47","690.19","553.44","516","561.34","515.42","549.45","520.03","543.28","486.15",NA,NA,NA,"Presion fiscal municipal por habitante"
"Aizarnazabal",NA,NA,NA,NA,"573.52","658.63","707.69","817.13","694.65","985.01","735.68","699.9","824.63","833.84","982.16","979.81",NA,NA,NA,"Presion fiscal municipal por habitante"
"Ajangiz",NA,NA,NA,NA,"294.28","331.72","403.16","394.06","497.35","385.74","418.96","521.98","1031.54","524.46","479.35","585.17",NA,NA,NA,"Presion fiscal municipal por habitante"
"Albiztur",NA,NA,NA,NA,"294.78","236.09","307.79","460.82","323.88","313.36","262.41","330.68","328.21","440.2","444.62","399.12",NA,NA,NA,"Presion fiscal municipal por habitante"
"Alegia",NA,NA,NA,NA,"206.3","217.25","213.51","239.82","347.33","332.58","353.57","458.99","314.81","322.06","386.46","346.27",NA,NA,NA,"Presion fiscal municipal por habitante"
"Alegría-Dulantzi",NA,NA,NA,NA,"602.02","601.31","625.9","538.25","509.72","620.93","535.32","487.91","493.67","447.06","457.48","481.33",NA,NA,NA,"Presion fiscal municipal por habitante"
"Alkiza",NA,NA,NA,NA,"183.35","462.66","289.47","408.92","244.16","242.56","256.43","242.3","267.85","261.17","254.92","297.38",NA,NA,NA,"Presion fiscal municipal por habitante"
"Alonsotegi",NA,NA,NA,NA,"251.44","237.54","268.94","320.08","350.85","326.7","283.4","378","296.05","328.3","395.07","463.36",NA,NA,NA,"Presion fiscal municipal por habitante"
"Altzaga",NA,NA,NA,NA,"211.11","167.81","349.07","246.5","259.15","218.75","499.33","309.58","279.35","294.47","277.52","311.01",NA,NA,NA,"Presion fiscal municipal por habitante"
"Altzo",NA,NA,NA,NA,"893.14","449.56","447.35","553.01","538.02","509.05","740.69","448.17","510.13","487.72","485.34","491.33",NA,NA,NA,"Presion fiscal municipal por habitante"
"Amezketa",NA,NA,NA,NA,"209.65","181.35","210.87","207.4","216.6","356.19","261.66","361.67","341.16","358.95","426.35","423.67",NA,NA,NA,"Presion fiscal municipal por habitante"
"Amorebieta-Etxano",NA,NA,NA,NA,"583.75","443.41","511.71","464.7","705.44","636.65","712.16","627.13","615.63","637.32","626.16","587.88",NA,NA,NA,"Presion fiscal municipal por habitante"
"Amoroto",NA,NA,NA,NA,"198.03","203.59","293.59","224.09","258.53","317.56","201.21","184.54","192.39","236.42","241.32","190.75",NA,NA,NA,"Presion fiscal municipal por habitante"
"Amurrio",NA,NA,NA,NA,"307.86","629.31","453.52","428.4","422.88","538.07","459.4","537.14","473.55","570.84","595.17","546.4",NA,NA,NA,"Presion fiscal municipal por habitante"
"Andoain",NA,NA,NA,NA,"390.89","349.31","352.08","375.81","372.86","546.84","556.6","558.69","559.25","555.81","562.31","597.83",NA,NA,NA,"Presion fiscal municipal por habitante"
"Anoeta",NA,NA,NA,NA,"311.17","450.73","249.32","294.12","347.45","360.65","354.35","316.23","342.8","564.78","425.54","418.3",NA,NA,NA,"Presion fiscal municipal por habitante"
"Antzuola",NA,NA,NA,NA,"624.51","401.89","434.29","367.76","385.19","288.8","306.96","337.74","368.88","416.72","471.01","431.77",NA,NA,NA,"Presion fiscal municipal por habitante"
"Arakaldo",NA,NA,NA,NA,"331.66","359.18","482.77","529.25","2138.6","685.21","584.87","474.2","261.75","740.28","313","308.31",NA,NA,NA,"Presion fiscal municipal por habitante"
"Arama",NA,NA,NA,NA,"541.3","499.09","355.58","727.12","443.04","519.15","634.78","563.07","588.87","799.21","606.13","713.81",NA,NA,NA,"Presion fiscal municipal por habitante"
"Aramaio",NA,NA,NA,NA,"315.7","367.18","429.72","400.58","470.95","445.58","521.19","565.9","516.02","551.43","437.73","440.96",NA,NA,NA,"Presion fiscal municipal por habitante"
"Arantzazu",NA,NA,NA,NA,"331.42","262.93","240.53","345.71","820.61","871.83","406.68","297.57","321.04","298.08","126.21","245.88",NA,NA,NA,"Presion fiscal municipal por habitante"
"Areatza",NA,NA,NA,NA,"149.95","144.74","206.59","284.41","297.95","370.81","275.65","234.25","239.23","236.16","264.3","278.2",NA,NA,NA,"Presion fiscal municipal por habitante"
"Aretxabaleta",NA,NA,NA,NA,"355.25","506.49","385.58","410.94","465.62","824.37","480.06","463.69","524.86","513.09","533.35","621.88",NA,NA,NA,"Presion fiscal municipal por habitante"
"Armiñón",NA,NA,NA,NA,"285.86","291.02","285.86","272.94","778.42","116.44","114.14","107.27","102.07","410.21","370.29","456.3",NA,NA,NA,"Presion fiscal municipal por habitante"
"Arraia-Maeztu",NA,NA,NA,NA,"241.12","318.07","243.36","278.1","384.45","427.17","440.33","360.72","338.7","489.94","543.81","576.82",NA,NA,NA,"Presion fiscal municipal por habitante"
"Arrankudiaga",NA,NA,NA,NA,"388.15","771.39","488.99","778.6","580.17","546.08","565.55","569.84","632.05","502.12","528.18","559.93",NA,NA,NA,"Presion fiscal municipal por habitante"
"Arrasate/Mondragón",NA,NA,NA,NA,"374","385.21","542.58","499.63","603.78","618.37","606.25","583.02","603.33","604.11","621.56","651.74",NA,NA,NA,"Presion fiscal municipal por habitante"
"Arratzu",NA,NA,NA,NA,"222.81","210.85","202.37","491.46","459.61","408.81","505.21","255.93","249.82","232.54","305.41","385.51",NA,NA,NA,"Presion fiscal municipal por habitante"
"Arratzua-Ubarrundia",NA,NA,NA,NA,"339.6","355.63","617.1","372.94","379.96","714.4","651.35","745.46","680.7","723.37","649.71","704.7",NA,NA,NA,"Presion fiscal municipal por habitante"
"Arrieta",NA,NA,NA,NA,"175.21","172.48","274.53","241.31","259.58","274.79","292.61","329.02","307.81","275.46","325.07","262.84",NA,NA,NA,"Presion fiscal municipal por habitante"
"Arrigorriaga",NA,NA,NA,NA,"260.43","265.55","259.17","275.45","348.62","329.9","351.31","347.91","386.91","338.66","351.07","363.64",NA,NA,NA,"Presion fiscal municipal por habitante"
"Artea",NA,NA,NA,NA,"208.89","441.66","791.85","255.96","979.89","493.19","641.12","376.77","410.6","451.75","492.25","409.85",NA,NA,NA,"Presion fiscal municipal por habitante"
"Artzentales",NA,NA,NA,NA,"136.48","174.14","237.39","216.59","202.33","284.9","226.12","237.83","203.32","207.32","236.62","181.92",NA,NA,NA,"Presion fiscal municipal por habitante"
"Artziniega",NA,NA,NA,NA,"341.24","357.67","378.92","419.95","483.72","426.79","417.86","368.43","476.84","439.5","392.68","416",NA,NA,NA,"Presion fiscal municipal por habitante"
"Asparrena",NA,NA,NA,NA,"460.62","537.1","475.02","572.02","622.36","642.19","667.38","599.82","649.45","684.91","855.69","763.31",NA,NA,NA,"Presion fiscal municipal por habitante"
"Asteasu",NA,NA,NA,NA,"563.6","454.85","414.51","590.72","760.26","827.62","604.77","799.58","605.88","627.4","727.12","721.71",NA,NA,NA,"Presion fiscal municipal por habitante"
"Astigarraga",NA,NA,NA,NA,"652.88","605.5","656.7","735.72","599.47","594.85","694.86","630.77","763.62","739.67","743.31","615.87",NA,NA,NA,"Presion fiscal municipal por habitante"
"Ataun",NA,NA,NA,NA,"229.55","305.31","280.28","297.66","326.95","349.37","341.8","326.02","283.3","224.95","239.72","248.66",NA,NA,NA,"Presion fiscal municipal por habitante"
"Atxondo",NA,NA,NA,NA,"354.04","435.35","390.59","430.53","409.27","321.31","466.62","380.29","437.09","410.34","392.01","631.11",NA,NA,NA,"Presion fiscal municipal por habitante"
"Aulesti",NA,NA,NA,NA,"173.59","211.5","266.25","511.38","497.49","496.31","436.99","984.93","298.48","293.89","297.22","324.68",NA,NA,NA,"Presion fiscal municipal por habitante"
"Ayala/Aiara",NA,NA,NA,NA,"206.12","232.46","241.34","251.74","276.76","293.33","283.82","251.63","268.61","321.91","303.81","302.81",NA,NA,NA,"Presion fiscal municipal por habitante"
"Azkoitia",NA,NA,NA,NA,"392.21","423.7","395.49","434.63","468.9","500.13","473.84","401.09","422.17","420.19","431.85","496.95",NA,NA,NA,"Presion fiscal municipal por habitante"
"Azpeitia",NA,NA,NA,NA,"498.78","555.56","492.14","510.24","547.19","693.62","606.74","636.75","616.93","637.2","543.85","524.66",NA,NA,NA,"Presion fiscal municipal por habitante"
"Añana",NA,NA,NA,NA,"360.8","391.97","452.37","537.25","418.69","436.56","569.74","524.44","685.83","637.1","714.07","830.77",NA,NA,NA,"Presion fiscal municipal por habitante"
"Bakio",NA,NA,NA,NA,"1241.82","1298.92","1426.97","2006.84","2736.26","1439.86","733.53","920.89","954.97","756.6","586.74","634.7",NA,NA,NA,"Presion fiscal municipal por habitante"
"Baliarrain",NA,NA,NA,NA,"126.45","120.23","133.55","149.67","154.49","315.71","418.84","313.08","564.89","270.95","181.85","215.28",NA,NA,NA,"Presion fiscal municipal por habitante"
"Balmaseda",NA,NA,NA,NA,"184.96","200.57","490.28","423.14","407.31","350.28","298.31","329.75","320.18","324.79","315.55","324.26",NA,NA,NA,"Presion fiscal municipal por habitante"
"Barakaldo",NA,NA,NA,NA,"489.41","359.15","381.31","337.78","388.23","462.95","458.7","292.97","462.4","394.2","405.77","430.44",NA,NA,NA,"Presion fiscal municipal por habitante"
"Barrika",NA,NA,NA,NA,"441.98","362.55","465.69","413.7","393.52","337.6","356.58","330.34","392.67","334.66","352.45","302.71",NA,NA,NA,"Presion fiscal municipal por habitante"
"Barrundia",NA,NA,NA,NA,"342.75","346.18","424.93","438.94","518.24","442.89","417.97","457.75","484.12","539.05","511.57","532.25",NA,NA,NA,"Presion fiscal municipal por habitante"
"Basauri",NA,NA,NA,NA,"298.67","330.89","332.55","335.42","374.96","397.79","410.62","426.13","442.23","434.66","450.28","530.42",NA,NA,NA,"Presion fiscal municipal por habitante"
"Baños de Ebro/Mañueta",NA,NA,NA,NA,"291.69","328.06","320.65","287.16","364.6","294.98","318.11","474.68","360.06","363.61","375.66","389.13",NA,NA,NA,"Presion fiscal municipal por habitante"
"Beasain",NA,NA,NA,NA,"378.03","404.25","409.52","381.28","374.3","383.2","406.24","421.92","403.88","409.1","410.63","504.34",NA,NA,NA,"Presion fiscal municipal por habitante"
"Bedia",NA,NA,NA,NA,"384.45","449.76","453.05","724.28","654.69","627.43","752.56","587.66","557.42","531.59","579.17","404.3",NA,NA,NA,"Presion fiscal municipal por habitante"
"Beizama",NA,NA,NA,NA,"548.9","930.87","697.38","689.27","920.25","894.83","422.58","809.14","415.52","293.01","297.23","403.51",NA,NA,NA,"Presion fiscal municipal por habitante"
"Belauntza",NA,NA,NA,NA,"523.35","596.78","408.75","335","582.88","571.7","397.5","407.12","432.65","383.1","417.33","419.94",NA,NA,NA,"Presion fiscal municipal por habitante"
"Berango",NA,NA,NA,NA,"299.77","385","287.3","302.59","306.97","344.31","315.99","310.66","255.97","351.11","265.36","276.81",NA,NA,NA,"Presion fiscal municipal por habitante"
"Berantevilla",NA,NA,NA,NA,"452.08","456.98","459.97","468.15","580.27","486.33","490.72","463.52","720.13","573.78","838.82","693.17",NA,NA,NA,"Presion fiscal municipal por habitante"
"Berastegi",NA,NA,NA,NA,"219.69","243.75","202.96","259.4","251.6","248.13","464.25","250.6","340.98","241.78","421.07","503.42",NA,NA,NA,"Presion fiscal municipal por habitante"
"Bermeo",NA,NA,NA,NA,"313.68","411.83","314.88","388.24","421.23","535.55","440.42","467.28","420.74","445.6","459.3","376.65",NA,NA,NA,"Presion fiscal municipal por habitante"
"Bernedo",NA,NA,NA,NA,"384.49","344.42","514.53","375.17","408.01","412.89","532.82","520.66","503.52","471.26","517.32","553.94",NA,NA,NA,"Presion fiscal municipal por habitante"
"Berriatua",NA,NA,NA,NA,"670.85","582.56","402.95","413.88","409.3","339.11","431.92","378.7","451.32","457.02","421.89","456.68",NA,NA,NA,"Presion fiscal municipal por habitante"
"Berriz",NA,NA,NA,NA,"350.09","399.4","542.69","509.54","588.08","505.85","478.94","428.87","547.34","479.56","474.26","475.42",NA,NA,NA,"Presion fiscal municipal por habitante"
"Berrobi",NA,NA,NA,NA,"221.38","1326.31","711.98","229.73","256.69","299.06","373.18","225.8","223.14","197.03","363.17","374.69",NA,NA,NA,"Presion fiscal municipal por habitante"
"Bidania-Goiatz",NA,NA,NA,NA,"194.73","588.65","252.44","282.97","325.48","350.62","360","270.12","319.66","326.32","376.73","456.77",NA,NA,NA,"Presion fiscal municipal por habitante"
"Bilbao",NA,NA,NA,NA,"439.36","422.97","426.19","441.65","469.75","492.61","486.45","491.61","497.21","493.45","498.98","499.22",NA,NA,NA,"Presion fiscal municipal por habitante"
"Busturia",NA,NA,NA,NA,"282.1","368.75","382.64","188.82","230.72","230.22","332.58","207.96","225.34","190.42","237.63","228.92",NA,NA,NA,"Presion fiscal municipal por habitante"
"Campezo/Kanpezu",NA,NA,NA,NA,"208.72","222.12","227.05","235.99","261.12","319.9","340.3","328.1","341.11","368.3","367.81","394.36",NA,NA,NA,"Presion fiscal municipal por habitante"
"Deba",NA,NA,NA,NA,"483.35","600.57","550.67","621.19","598.94","524.49","550.04","571.93","569.42","563.27","589.3","659.86",NA,NA,NA,"Presion fiscal municipal por habitante"
"Derio",NA,NA,NA,NA,"497.98","434.74","502.71","561.78","852.35","769.5","827.04","642.6","739.75","716.86","644.65","640.66",NA,NA,NA,"Presion fiscal municipal por habitante"
"Dima",NA,NA,NA,NA,"191.93","257.75","260.25","704.03","211.45","249.99","150.24","244.42","369.8","191.14","209.34","222.91",NA,NA,NA,"Presion fiscal municipal por habitante"
"Donostia / San Sebastián",NA,NA,NA,NA,"450.71","498.89","459.53","483.79","530.64","572.06","606.03","669.2","643.29","674.78","706.28","694.95",NA,NA,NA,"Presion fiscal municipal por habitante"
"Durango",NA,NA,NA,NA,"323.46","362.06","325.51","340.38","397.14","386.65","398.12","430.04","403.85","449.83","407.08","413.96",NA,NA,NA,"Presion fiscal municipal por habitante"
"Ea",NA,NA,NA,NA,"290.83","330.01","298.3","288.71","216.39","188.18","269.13","246.42","274.22","365.66","247.57","291.3",NA,NA,NA,"Presion fiscal municipal por habitante"
"Eibar",NA,NA,NA,NA,"360.77","350.98","394.56","329.67","376.05","415.62","359.02","386.95","422.33","424.22","447.2","468.14",NA,NA,NA,"Presion fiscal municipal por habitante"
"Elantxobe",NA,NA,NA,NA,"280.16","278.44","330.85","214.09","306.58","220.19","205.15","162.95","208.28","248.38","252.74","268.64",NA,NA,NA,"Presion fiscal municipal por habitante"
"Elburgo/Burgelu",NA,NA,NA,NA,"520.09","577.57","699.17","587.61","626.79","950.01","678.95","590.92","680.52","522.54","557.57","566.23",NA,NA,NA,"Presion fiscal municipal por habitante"
"Elciego",NA,NA,NA,NA,"517.49","1059.47","698.71","661.78","838.85","893.89","692.62","730.92","675.28","925.46","746.41","740.04",NA,NA,NA,"Presion fiscal municipal por habitante"
"Elduain",NA,NA,NA,NA,"229.7","262.77","346.84","345.92","266.49","336.59","445.73","515.19","264.02","329.62","388.83","382.32",NA,NA,NA,"Presion fiscal municipal por habitante"
"Elgeta",NA,NA,NA,NA,"447.92","669.97","3273.08","754.18","557.53","494.35","518.76","552.75","733.06","761.92","685.76","613.97",NA,NA,NA,"Presion fiscal municipal por habitante"
"Elgoibar",NA,NA,NA,NA,"424.79","596.06","457.23","411.5","439.22","399.75","417.79","424.23","434.98","502.41","494.63","506.98",NA,NA,NA,"Presion fiscal municipal por habitante"
"Elorrio",NA,NA,NA,NA,"388.62","442.57","388.95","408.95","524.04","468.74","433.3","336.51","417.33","414.56","518.38","389.87",NA,NA,NA,"Presion fiscal municipal por habitante"
"Elvillar/Bilar",NA,NA,NA,NA,"367.15","385.84","447.51","526.82","600.43","399.07","443.31","444.96","517.17","497.09","542.41","509.94",NA,NA,NA,"Presion fiscal municipal por habitante"
"Erandio",NA,NA,NA,NA,"416.02","474.79","470.46","460.19","495.84","546.51","507.14","593.32","554.4","566.54","585.29","568.85",NA,NA,NA,"Presion fiscal municipal por habitante"
"Ereño",NA,NA,NA,NA,"229.07","218.58","345.35","289.99","695.49","167.47","379.8","543.1","303.09","383.39","224.87","364.7",NA,NA,NA,"Presion fiscal municipal por habitante"
"Ermua",NA,NA,NA,NA,"321.67","318.11","336.72","356.14","381.75","405.24","428.85","454.09","434.85","457.3","479.41","502.12",NA,NA,NA,"Presion fiscal municipal por habitante"
"Errenteria",NA,NA,NA,NA,"307.16","370.17","397.55","391.04","398.87","439.5","438.35","449.28","448.27","451.79","459.21","479.28",NA,NA,NA,"Presion fiscal municipal por habitante"
"Errezil",NA,NA,NA,NA,"200.97","231.15","222.21","271.91","336.46","309.2","286.03","318.98","325.41","326.79","359.35","370.35",NA,NA,NA,"Presion fiscal municipal por habitante"
"Erriberagoitia/Ribera Alta",NA,NA,NA,NA,"324.16","330.29","445.76","492.23","529.66","439.49","407.09","390.22","336.63","415.42","673.12","327.88",NA,NA,NA,"Presion fiscal municipal por habitante"
"Errigoiti",NA,NA,NA,NA,"228.21","271.46","215.26","253.34","366","335.7","263.96","292.85","2107.66","446.68","313.81","297.67",NA,NA,NA,"Presion fiscal municipal por habitante"
"Eskoriatza",NA,NA,NA,NA,"581.96","516.3","463.22","497.63","630.09","618.85","527.11","571.12","676.6","607.58","638.78","668.57",NA,NA,NA,"Presion fiscal municipal por habitante"
"Etxebarri",NA,NA,NA,NA,"347.26","408.99","406.67","415.34","607.1","611.6","367.7","460.11","443.12","400.95","378.69","391.21",NA,NA,NA,"Presion fiscal municipal por habitante"
"Etxebarria",NA,NA,NA,NA,"372.53","524.72","563.23","504.5","490.98","696.67","527.34","600.15","481.95","577.23","545.03","603.48",NA,NA,NA,"Presion fiscal municipal por habitante"
"Ezkio-Itsaso",NA,NA,NA,NA,"542.43","567.47","633.49","675","664.29","1021.8","1004.3","706.16","681.86","692.05","901.97","948.95",NA,NA,NA,"Presion fiscal municipal por habitante"
"Forua",NA,NA,NA,NA,"264.86","317.34","325.93","501.2","284.07","353.18","485","920.64","673.01","349.95","352.45","348.03",NA,NA,NA,"Presion fiscal municipal por habitante"
"Fruiz",NA,NA,NA,NA,"328.34","370.27","425.78","394.75","672.72","521.57","410.17","456.28","365.87","259.3","450","257.69",NA,NA,NA,"Presion fiscal municipal por habitante"
"Gabiria",NA,NA,NA,NA,"211.4","253.58","428.82","241.69","469.35","504.61","211.84","233.88","373.95","269.09","280.62","296.68",NA,NA,NA,"Presion fiscal municipal por habitante"
