"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,NA,"1.41","1.41","1.41","1.39","1.39","1.39","1.4","1.41","1.41","1.41",NA,"Superficie destinada a carreteras (%)"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,NA,"0.78","0.78","0.78","0.78","0.5","0.5","0.49","0.49","0.47","0.47",NA,"Superficie destinada a carreteras (%)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,NA,"3.97","4.78","4.78","4.74","4.71","4.14","4.61","4.61","4.13","4.13",NA,"Superficie destinada a carreteras (%)"
"Aduna",NA,NA,NA,NA,NA,NA,NA,NA,"1.15","1.15","0.53","0.52","0.52","0.52","0.52","0.52","0.52","0.52",NA,"Superficie destinada a carreteras (%)"
"Aia",NA,NA,NA,NA,NA,NA,NA,NA,"0.61","0.61","0.35","0.35","0.35","0.36","0.36","0.36","0.36","0.36",NA,"Superficie destinada a carreteras (%)"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,NA,"1.58","1.58","1.58","1.58","1.58","0.32","0.33","0.33","0.33","0.33",NA,"Superficie destinada a carreteras (%)"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,NA,"0.8","0.8","0.8","0.8","0.8","0.79","0.82","0.82","0.82","0.82",NA,"Superficie destinada a carreteras (%)"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,NA,"1.01","1.01","1.01","1.01","0.31","0.3","0.31","0.31","0.31","0.31",NA,"Superficie destinada a carreteras (%)"
"Alegia",NA,NA,NA,NA,NA,NA,NA,NA,"1.96","1.96","1.96","1.96","1.72","1.75","1.71","1.71","1.72","1.73",NA,"Superficie destinada a carreteras (%)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,NA,"1.08","1.07","0.94","0.97","0.97","0.96","0.97","0.97","0.97","0.97",NA,"Superficie destinada a carreteras (%)"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,NA,"0.31","0.31","0.31","0.31","0.22","0.23","0.23","0.23","0.23","0.23",NA,"Superficie destinada a carreteras (%)"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,NA,"1.65","1.65","1.65","1.72","1.72","2.3","1.92","1.92","1.92","1.92",NA,"Superficie destinada a carreteras (%)"
"Altzaga",NA,NA,NA,NA,NA,NA,NA,NA,"1.68","1.68","1.68","1.68","1.68","0.74","0.78","0.78","0.76","0.76",NA,"Superficie destinada a carreteras (%)"
"Altzo",NA,NA,NA,NA,NA,NA,NA,NA,"0.81","0.81","0.81","0.81","0.39","0.39","0.4","0.4","0.41","0.4",NA,"Superficie destinada a carreteras (%)"
"Amezketa",NA,NA,NA,NA,NA,NA,NA,NA,"0.23","0.32","0.32","0.32","0.32","0.32","0.31","0.31","0.32","0.32",NA,"Superficie destinada a carreteras (%)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,NA,NA,"1.25","1.25","1.25","1.22","1.22","1.22","1.21","1.21","1.21","1.21",NA,"Superficie destinada a carreteras (%)"
"Amoroto",NA,NA,NA,NA,NA,NA,NA,NA,"0.39","0.39","0.39","0.4","0.4","0.4","0.4","0.4","0.4","0.41",NA,"Superficie destinada a carreteras (%)"
"Amurrio",NA,NA,NA,NA,NA,NA,NA,NA,"0.69","0.69","0.69","0.68","0.68","0.68","0.69","0.69","0.69","0.69",NA,"Superficie destinada a carreteras (%)"
"Andoain",NA,NA,NA,NA,NA,NA,NA,NA,"0.72","0.72","0.72","0.72","0.72","0.62","1.81","1.81","1.82","1.82",NA,"Superficie destinada a carreteras (%)"
"Anoeta",NA,NA,NA,NA,NA,NA,NA,NA,"0.4","0.4","0.4","0.4","0.88","0.88","0.88","0.88","0.88","0.87",NA,"Superficie destinada a carreteras (%)"
"Antzuola",NA,NA,NA,NA,NA,NA,NA,NA,"0.52","0.52","0.52","0.52","0.6","0.39","0.39","0.39","0.39","0.39",NA,"Superficie destinada a carreteras (%)"
"Arakaldo",NA,NA,NA,NA,NA,NA,NA,NA,"2.58","2.58","2.58","2.59","2.59","2.49","2.47","2.47","2.47","2.47",NA,"Superficie destinada a carreteras (%)"
"Arama",NA,NA,NA,NA,NA,NA,NA,NA,"2.88","2.88","2.88","2.95","2.95","2.8","2.71","2.71","2.71","2.71",NA,"Superficie destinada a carreteras (%)"
"Aramaio",NA,NA,NA,NA,NA,NA,NA,NA,"0.23","0.23","0.23","0.21","0.21","0.21","0.2","0.28","0.28","0.34",NA,"Superficie destinada a carreteras (%)"
"Arantzazu",NA,NA,NA,NA,NA,NA,NA,NA,"1.93","1.89","1.89","1.95","1.95","1.95","2.09","2.09","2.09","2.09",NA,"Superficie destinada a carreteras (%)"
"Areatza",NA,NA,NA,NA,NA,NA,NA,NA,"0.25","0.27","0.27","0.31","0.31","0.31","0.31","0.31","0.31","0.31",NA,"Superficie destinada a carreteras (%)"
"Aretxabaleta",NA,NA,NA,NA,NA,NA,NA,NA,"0.65","0.65","0.65","0.65","0.65","0.66","0.71","0.66","0.66","0.66",NA,"Superficie destinada a carreteras (%)"
"Armiñón",NA,NA,NA,NA,NA,NA,NA,NA,"4.32","4.32","4.32","4.23","4.23","4.23","3.47","3.47","3.46","3.46",NA,"Superficie destinada a carreteras (%)"
"Arraia-Maeztu",NA,NA,NA,NA,NA,NA,NA,NA,"0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.34","0.34","0.34",NA,"Superficie destinada a carreteras (%)"
"Arrankudiaga",NA,NA,NA,NA,NA,NA,NA,NA,"0.67","0.67","0.67","0.74","0.86","0.86","0.86","0.86","0.86","0.86",NA,"Superficie destinada a carreteras (%)"
"Arrasate/Mondragón",NA,NA,NA,NA,NA,NA,NA,NA,"0.63","0.63","0.63","0.74","0.74","0.82","0.77","1.12","1.12","1.12",NA,"Superficie destinada a carreteras (%)"
"Arratzu",NA,NA,NA,NA,NA,NA,NA,NA,"0.38","0.38","0.38","0.38","0.38","0.37","0.37","0.37","0.37","0.37",NA,"Superficie destinada a carreteras (%)"
"Arratzua-Ubarrundia",NA,NA,NA,NA,NA,NA,NA,NA,"1.13","1.13","1.12","1.18","1.18","1.18","1.18","1.68","1.68","1.68",NA,"Superficie destinada a carreteras (%)"
"Arrieta",NA,NA,NA,NA,NA,NA,NA,NA,"0.63","0.63","0.63","0.59","0.59","0.59","0.59","0.59","0.59","0.59",NA,"Superficie destinada a carreteras (%)"
"Arrigorriaga",NA,NA,NA,NA,NA,NA,NA,NA,"5.31","4.82","4.82","4.89","4.97","4.91","4.92","4.92","4.85","4.85",NA,"Superficie destinada a carreteras (%)"
"Artea",NA,NA,NA,NA,NA,NA,NA,NA,"0.79","0.79","0.79","0.76","0.76","0.76","0.76","0.76","0.76","0.76",NA,"Superficie destinada a carreteras (%)"
"Artzentales",NA,NA,NA,NA,NA,NA,NA,NA,"0.32","0.32","0.32","0.31","0.31","0.31","0.31","0.31","0.75","0.75",NA,"Superficie destinada a carreteras (%)"
"Artziniega",NA,NA,NA,NA,NA,NA,NA,NA,"0.32","0.32","0.32","0.32","0.32","0.32","0.41","0.41","0.41","0.41",NA,"Superficie destinada a carreteras (%)"
"Asparrena",NA,NA,NA,NA,NA,NA,NA,NA,"0.54","0.55","0.55","0.56","0.56","0.56","0.56","0.56","0.56","0.56",NA,"Superficie destinada a carreteras (%)"
"Asteasu",NA,NA,NA,NA,NA,NA,NA,NA,"0.49","0.49","0.64","0.58","0.58","0.58","0.58","0.58","0.58","0.58",NA,"Superficie destinada a carreteras (%)"
"Astigarraga",NA,NA,NA,NA,NA,NA,NA,NA,"1.66","1.66","1.66","2.45","2.45","2.43","2.41","2.41","2.42","2.43",NA,"Superficie destinada a carreteras (%)"
"Ataun",NA,NA,NA,NA,NA,NA,NA,NA,"0.26","0.26","0.26","0.26","0.26","0.21","0.21","0.21","0.21","0.21",NA,"Superficie destinada a carreteras (%)"
"Atxondo",NA,NA,NA,NA,NA,NA,NA,NA,"0.67","0.67","0.67","0.6","0.6","0.6","0.6","0.6","0.6","0.6",NA,"Superficie destinada a carreteras (%)"
"Aulesti",NA,NA,NA,NA,NA,NA,NA,NA,"0.4","0.4","0.4","0.36","0.36","0.36","0.36","0.36","0.65","0.65",NA,"Superficie destinada a carreteras (%)"
"Ayala/Aiara",NA,NA,NA,NA,NA,NA,NA,NA,"0.42","0.42","0.42","0.41","0.41","0.41","0.41","0.41","0.41","0.41",NA,"Superficie destinada a carreteras (%)"
"Azkoitia",NA,NA,NA,NA,NA,NA,NA,NA,"0.64","0.64","0.6","0.6","0.6","0.62","0.61","0.61","0.61","0.61",NA,"Superficie destinada a carreteras (%)"
"Azpeitia",NA,NA,NA,NA,NA,NA,NA,NA,"0.42","0.42","0.53","0.54","0.54","0.54","0.54","0.54","0.66","0.66",NA,"Superficie destinada a carreteras (%)"
"Añana",NA,NA,NA,NA,NA,NA,NA,NA,"0.41","0.41","0.41","0.41","0.41","0.41","0.42","0.42","0.42","0.42",NA,"Superficie destinada a carreteras (%)"
"Bakio",NA,NA,NA,NA,NA,NA,NA,NA,"0.71","0.71","0.71","1.28","1.28","1.28","1.31","1.31","1.31","1.31",NA,"Superficie destinada a carreteras (%)"
"Baliarrain",NA,NA,NA,NA,NA,NA,NA,NA,"0.77","0.77","0.77","0.77","0.5","0.5","0.48","0.48","0.49","0.49",NA,"Superficie destinada a carreteras (%)"
"Balmaseda",NA,NA,NA,NA,NA,NA,NA,NA,"0.38","0.38","0.38","0.16","0.37","0.37","0.37","0.37","0.37","0.37",NA,"Superficie destinada a carreteras (%)"
"Barakaldo",NA,NA,NA,NA,NA,NA,NA,NA,"1.33","1.33","1.33","1.42","1.42","1.17","1.65","1.65","1.65","1.65",NA,"Superficie destinada a carreteras (%)"
"Barrika",NA,NA,NA,NA,NA,NA,NA,NA,"1.76","1.76","1.76","1.74","1.74","1.74","1.8","1.8","1.8","1.8",NA,"Superficie destinada a carreteras (%)"
"Barrundia",NA,NA,NA,NA,NA,NA,NA,NA,"0.5","0.5","0.5","0.56","0.56","0.53","0.53","0.53","0.53","0.53",NA,"Superficie destinada a carreteras (%)"
"Basauri",NA,NA,NA,NA,NA,NA,NA,NA,"3.94","3.94","3.94","3.85","3.85","3.85","3.81","3.81","3.81","3.81",NA,"Superficie destinada a carreteras (%)"
"Baños de Ebro/Mañueta",NA,NA,NA,NA,NA,NA,NA,NA,"0.45","0.44","0.44","0.44","0.44","0.44","0.44","0.44","0.44","0.44",NA,"Superficie destinada a carreteras (%)"
"Beasain",NA,NA,NA,NA,NA,NA,NA,NA,"0.84","0.82","1.21","1.2","1.21","1.21","1.26","1.26","1.27","1.27",NA,"Superficie destinada a carreteras (%)"
"Bedia",NA,NA,NA,NA,NA,NA,NA,NA,"0.16","0.16","0.16","0.18","0.18","0.18","0.18","0.18","0.18","0.18",NA,"Superficie destinada a carreteras (%)"
"Beizama",NA,NA,NA,NA,NA,NA,NA,NA,"1.49","1.49","1.49","1.49","1.49","0.22","0.22","0.22","0.22","0.22",NA,"Superficie destinada a carreteras (%)"
"Belauntza",NA,NA,NA,NA,NA,NA,NA,NA,"0.56","0.56","0.53","0.53","0.73","0.73","0.72","0.72","0.74","0.78",NA,"Superficie destinada a carreteras (%)"
"Berango",NA,NA,NA,NA,NA,NA,NA,NA,"2.39","2.39","2.39","2.26","2.26","2.24","3.89","3.89","3.89","3.89",NA,"Superficie destinada a carreteras (%)"
"Berantevilla",NA,NA,NA,NA,NA,NA,NA,NA,"0.79","0.79","0.79","0.77","0.77","0.77","0.77","0.77","0.77","2.63",NA,"Superficie destinada a carreteras (%)"
"Berastegi",NA,NA,NA,NA,NA,NA,NA,NA,"0.65","0.65","0.65","0.65","0.37","0.37","0.39","0.46","0.46","0.46",NA,"Superficie destinada a carreteras (%)"
"Bermeo",NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1.01","1.01","1.01","1.03","1.03","1.03","3.74",NA,"Superficie destinada a carreteras (%)"
"Bernedo",NA,NA,NA,NA,NA,NA,NA,NA,"0.19","0.19","0.19","0.19","0.19","0.19","0.19","0.19","0.19","0.19",NA,"Superficie destinada a carreteras (%)"
"Berriatua",NA,NA,NA,NA,NA,NA,NA,NA,"1.66","1.66","1.66","1.72","1.72","1.53","1.62","1.62","1.62","1.62",NA,"Superficie destinada a carreteras (%)"
"Berriz",NA,NA,NA,NA,NA,NA,NA,NA,"0.97","0.97","0.97","0.88","0.88","0.88","0.89","0.89","0.89","0.89",NA,"Superficie destinada a carreteras (%)"
"Berrobi",NA,NA,NA,NA,NA,NA,NA,NA,"1.74","1.74","0.33","0.33","0.33","0.32","0.3","0.3","0.3","0.34",NA,"Superficie destinada a carreteras (%)"
"Bidania-Goiatz",NA,NA,NA,NA,NA,NA,NA,NA,"0.39","0.39","0.39","0.39","0.3","0.33","0.33","0.33","0.32","0.32",NA,"Superficie destinada a carreteras (%)"
"Bilbao",NA,NA,NA,NA,NA,NA,NA,NA,"5.84","5.84","5.73","5.6","5.57","5.78","5.9","5.92","7.03","7.03",NA,"Superficie destinada a carreteras (%)"
"Busturia",NA,NA,NA,NA,NA,NA,NA,NA,"1.34","1.13","1.13","1.14","1.14","1.14","1.13","1.13","1.13","1.13",NA,"Superficie destinada a carreteras (%)"
"Campezo/Kanpezu",NA,NA,NA,NA,NA,NA,NA,NA,"0.5","0.5","0.5","0.51","0.51","0.51","0.51","0.51","0.51","0.51",NA,"Superficie destinada a carreteras (%)"
"Deba",NA,NA,NA,NA,NA,NA,NA,NA,"1.53","1.53","1.08","1.03","1.03","1.06","1.07","1.07","1.07","1.07",NA,"Superficie destinada a carreteras (%)"
"Derio",NA,NA,NA,NA,NA,NA,NA,NA,"9.47","9.47","9.47","9.64","9.67","10.85","7.92","7.92","7.94","7.94",NA,"Superficie destinada a carreteras (%)"
