"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,"23.37","23.03","22.59","22.8","21.88","21.03","20.43","20.24","19.88","19.97","18.89","19.72","18.58","19","18.43","18.18",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Abaltzisketa",NA,NA,"13.64","10","10","10.53","11.76","12.5","13.04","4.17","7.41","4.17","4","3.7","2.5","2.56","2.94","3.03",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,"15.08","15.19","14.49","14.84","13.97","13.35","12.48","12.56","13.05","13.04","13.8","13.62","13.24","13.43","13.24","13.42",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Aduna",NA,NA,"35.09","30.7","30","29.91","30.28","28.44","27.35","25.83","26.02","26.45","28.33","31.58","30.33","30.51","30.43","30.63",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Aia",NA,NA,"32.28","31.61","32.35","30.12","28.57","28.18","27.6","26.44","25.78","26.22","25.69","24.88","17.59","17.45","16.67","15.88",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Aizarnazabal",NA,NA,"27.08","27.91","28.57","29.73","27.91","27.27","26","25.49","25","23.21","24.53","26.67","22.67","20","21.05","20.59",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Ajangiz",NA,NA,"38.89","36.84","31.58","22.22","22.22","15.79","15.79","16.67","15.79","15","12.5","13.64","7.41","11.54","12","10",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Albiztur",NA,NA,"30.77","33.33","33.33","28.57","29.63","29.63","28.13","23.53","21.05","22.86","21.62","19.35","16.28","16.28","17.07","16.22",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Alegia",NA,NA,"18.25","17.73","18.12","17.73","16.43","16.42","17.52","16.03","17.78","15.91","17.56","17.97","16.67","16.67","15.11","17.29",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Alegría-Dulantzi",NA,NA,"16.13","16.98","17.24","16.94","15.67","16.67","15.06","14.12","13.61","13.9","14.36","14.71","13.5","12.5","11.29","11.67",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Alkiza",NA,NA,"4.35","4.76","13.64","13.04","13.04","8","7.41","10.71","10.71","16.67","14.81","11.54","5.56","5.56","5.26","5.13",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Alonsotegi",NA,NA,"27.1","28.64","27.83","28","27.23","24.46","22.71","22.44","20.91","20.46","19.57","19.82","16.25","16.45","16.67","16.52",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Altzaga",NA,NA,"0","9.09","7.69","7.69","7.14","7.14","7.69","7.14","6.67","6.67","7.69","0","0","0","0","0",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Altzo",NA,NA,"32","30.77","24.14","21.88","24.24","29.27","30","28.21","28.95","23.68","27.03","25","19.15","18.37","19.15","19.15",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Amezketa",NA,NA,"16.87","16.87","13.92","15.19","15.79","14.67","14.1","16.05","16.67","14.94","15.66","18.84","11.65","12.39","11.3","13.08",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Amorebieta-Etxano",NA,NA,"10.88","10.54","10.46","10.13","10.42","10.64","9.93","9.38","8.52","8.45","8.98","9.82","8.8","8.89","8.94","9.03",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Amoroto",NA,NA,"20","23.53","22.22","21.05","22.22","22.22","17.65","15.79","15.79","15.79","11.11","10","5.26","5","7.41","6.45",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Amurrio",NA,NA,"11.13","10.41","10.12","11.27","11.03","10.55","10.41","10.07","10.42","10.69","10.99","10.96","9.36","9.3","8.83","9.53",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Andoain",NA,NA,"13.3","12.63","12.52","12.58","12.73","12.25","11.56","11.29","10.61","9.88","10.21","10.55","10.07","9.62","10.39","10.62",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Anoeta",NA,NA,"15.87","14.73","14.73","14.53","15.04","12","11.81","11.43","13.1","13.19","12.33","12.86","11.89","11.64","12.95","15.33",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Antzuola",NA,NA,"17.32","16.28","17.05","15.67","15.91","14.81","13.53","14.71","14.58","14.69","12.78","13.85","12.06","9.56","9.45","7.32",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Arakaldo",NA,NA,"30","30","33.33","27.27","21.43","18.75","20","15.79","21.05","22.22","19.05","20","19.05","18.18","13.64","13.64",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Arama",NA,NA,"14.29","0","12.5","14.29","13.33","21.05","18.18","19.05","17.39","14.29","14.81","16.67","4.17","4","3.85","3.85",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Aramaio",NA,NA,"14.12","10.13","11.84","12.66","12.35","12.99","10.98","10.59","11.9","9.88","13.04","12.31","8.89","8.33","8.33","9.09",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Arantzazu",NA,NA,"8.33","7.14","6.25","18.75","23.53","18.75","18.75","23.53","20","6.67","6.25","7.14","11.11","11.76","6.25","5.56",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Areatza",NA,NA,"6.45","4.76","4.84","4.92","4.41","4.17","2.74","2.53","3.13","5.32","4.55","4.94","3.9","3.7","3.66","2.44",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Aretxabaleta",NA,NA,"20.11","19.25","18.23","18.38","18.03","17.55","16.62","15.14","14.89","15.7","15.26","15.18","14.32","13.4","13.68","13.11",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Armiñón",NA,NA,"28.57","26.67","23.53","23.53","25","25","20","23.53","21.05","21.05","21.05","22.22","17.39","16","17.39","16.67",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Arraia-Maeztu",NA,NA,"14","12.77","12","13.21","13.73","14.81","16.67","16.07","15.25","15","16.07","16.07","9.09","7.69","6.74","7.69",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Arrankudiaga",NA,NA,"33.94","38.46","36.28","37.17","36.84","32.5","31.01","30.71","29.1","27.21","25.76","26.77","23.31","23.2","24.79","25.81",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Arrasate/Mondragón",NA,NA,"10.38","9.78","9.43","9.28","9.82","9.4","8.7","8.84","8.39","8.69","7.82","7.86","8.7","8.89","9.29","8.59",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
"Arratzu",NA,NA,"10","11.11","10","10","9.52","9.09","8.7","7.69","8","8.33","8.33","0","0","0","0","0",NA,"Porcentaje de establecimientos del sector industrial sobre el total (%)"
