"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,"72.9",NA,NA,NA,"65.94",NA,NA,NA,"71.16",NA,NA,NA,"68.57",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Abaltzisketa",NA,NA,NA,NA,NA,"60.39",NA,NA,NA,"55.7",NA,NA,NA,"66.13",NA,NA,NA,"62.45",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,"68.34",NA,NA,NA,"63.76",NA,NA,NA,"65.24",NA,NA,NA,"63.44",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Aduna",NA,NA,NA,NA,NA,"76.53",NA,NA,NA,"67.97",NA,NA,NA,"86.46",NA,NA,NA,"70.2",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Aia",NA,NA,NA,NA,NA,"74.85",NA,NA,NA,"62.26",NA,NA,NA,"69.73",NA,NA,NA,"67.19",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Aizarnazabal",NA,NA,NA,NA,NA,"72.08",NA,NA,NA,"73.28",NA,NA,NA,"78.27",NA,NA,NA,"67.35",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Ajangiz",NA,NA,NA,NA,NA,"88.35",NA,NA,NA,"88.74",NA,NA,NA,"83.6",NA,NA,NA,"80.68",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Albiztur",NA,NA,NA,NA,NA,"61.63",NA,NA,NA,"60.24",NA,NA,NA,"64.03",NA,NA,NA,"69.88",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Alegia",NA,NA,NA,NA,NA,"73.67",NA,NA,NA,"59.9",NA,NA,NA,"66.94",NA,NA,NA,"63.03",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,"75.3",NA,NA,NA,"68.33",NA,NA,NA,"66.4",NA,NA,NA,"67.92",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Alkiza",NA,NA,NA,NA,NA,"72.77",NA,NA,NA,"69.92",NA,NA,NA,"74.18",NA,NA,NA,"63.26",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Alonsotegi",NA,NA,NA,NA,NA,"80.54",NA,NA,NA,"72.46",NA,NA,NA,"73.68",NA,NA,NA,"71.79",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Altzaga",NA,NA,NA,NA,NA,"79.65",NA,NA,NA,"73.95",NA,NA,NA,"78.99",NA,NA,NA,"72.13",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Altzo",NA,NA,NA,NA,NA,"75.9",NA,NA,NA,"84.69",NA,NA,NA,"71.57",NA,NA,NA,"68.87",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Amezketa",NA,NA,NA,NA,NA,"78.53",NA,NA,NA,"74.84",NA,NA,NA,"73.06",NA,NA,NA,"63.39",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,"74.01",NA,NA,NA,"62.87",NA,NA,NA,"67.74",NA,NA,NA,"65.92",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Amoroto",NA,NA,NA,NA,NA,"79.81",NA,NA,NA,"67.05",NA,NA,NA,"71.47",NA,NA,NA,"68.5",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Amurrio",NA,NA,NA,NA,NA,"75.96",NA,NA,NA,"68.3",NA,NA,NA,"69.56",NA,NA,NA,"67.33",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Andoain",NA,NA,NA,NA,NA,"67.88",NA,NA,NA,"58",NA,NA,NA,"63.38",NA,NA,NA,"62.32",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Anoeta",NA,NA,NA,NA,NA,"73.51",NA,NA,NA,"68.87",NA,NA,NA,"66.17",NA,NA,NA,"69.48",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Antzuola",NA,NA,NA,NA,NA,"78.15",NA,NA,NA,"73.3",NA,NA,NA,"72.92",NA,NA,NA,"69.85",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Arakaldo",NA,NA,NA,NA,NA,"73.4",NA,NA,NA,"68.09",NA,NA,NA,"81.25",NA,NA,NA,"80.17",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Arama",NA,NA,NA,NA,NA,"73.76",NA,NA,NA,"95.39",NA,NA,NA,"75.82",NA,NA,NA,"79.59",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Aramaio",NA,NA,NA,NA,NA,"78.16",NA,NA,NA,"74.67",NA,NA,NA,"74.75",NA,NA,NA,"70.34",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Arantzazu",NA,NA,NA,NA,NA,"91.37",NA,NA,NA,"82.2",NA,NA,NA,"90.69",NA,NA,NA,"90.03",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Areatza",NA,NA,NA,NA,NA,"84.1",NA,NA,NA,"75.96",NA,NA,NA,"81.03",NA,NA,NA,"82.73",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Aretxabaleta",NA,NA,NA,NA,NA,"71.04",NA,NA,NA,"59.44",NA,NA,NA,"65.11",NA,NA,NA,"67.6",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Armiñón",NA,NA,NA,NA,NA,"78.26",NA,NA,NA,"79.56",NA,NA,NA,"77.54",NA,NA,NA,"67.04",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Arraia-Maeztu",NA,NA,NA,NA,NA,"73",NA,NA,NA,"74.5",NA,NA,NA,"69.82",NA,NA,NA,"76.85",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Arrankudiaga",NA,NA,NA,NA,NA,"82.44",NA,NA,NA,"73.47",NA,NA,NA,"83.07",NA,NA,NA,"82.35",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Arrasate/Mondragón",NA,NA,NA,NA,NA,"69.23",NA,NA,NA,"60.04",NA,NA,NA,"61.1",NA,NA,NA,"61.49",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Arratzu",NA,NA,NA,NA,NA,"86.39",NA,NA,NA,"82.97",NA,NA,NA,"90.27",NA,NA,NA,"87.65",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Arratzua-Ubarrundia",NA,NA,NA,NA,NA,"75.77",NA,NA,NA,"68.97",NA,NA,NA,"70.22",NA,NA,NA,"64.4",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Arrieta",NA,NA,NA,NA,NA,"73.4",NA,NA,NA,"67.15",NA,NA,NA,"77.37",NA,NA,NA,"75.81",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Arrigorriaga",NA,NA,NA,NA,NA,"70.32",NA,NA,NA,"57.84",NA,NA,NA,"62.27",NA,NA,NA,"62.95",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Artea",NA,NA,NA,NA,NA,"86.32",NA,NA,NA,"88.46",NA,NA,NA,"87.69",NA,NA,NA,"81.88",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Artzentales",NA,NA,NA,NA,NA,"87.48",NA,NA,NA,"76.24",NA,NA,NA,"77.22",NA,NA,NA,"74.34",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Artziniega",NA,NA,NA,NA,NA,"82.06",NA,NA,NA,"70.43",NA,NA,NA,"72.85",NA,NA,NA,"70.13",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Asparrena",NA,NA,NA,NA,NA,"72.42",NA,NA,NA,"70.94",NA,NA,NA,"72.16",NA,NA,NA,"72.87",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Asteasu",NA,NA,NA,NA,NA,"71.68",NA,NA,NA,"61.97",NA,NA,NA,"71.72",NA,NA,NA,"62.58",NA,"Participación en elecciones municipales (% s/censo electoral)"
"Astigarraga",NA,NA,NA,NA,NA,"66.2",NA,NA,NA,"55.59",NA,NA,NA,"61.12",NA,NA,NA,"63.61",NA,"Participación en elecciones municipales (% s/censo electoral)"
