"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,"40584",NA,NA,NA,NA,"60626",NA,NA,"65126",NA,"62319",NA,"62924",NA,NA,NA,NA,"PIB municipal per cápita (€)"
"Abaltzisketa",NA,NA,"16020",NA,NA,NA,NA,"21408",NA,NA,"27343",NA,"20459",NA,"19761",NA,NA,NA,NA,"PIB municipal per cápita (€)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,"18874",NA,NA,NA,NA,"28237",NA,NA,"32876",NA,"29094",NA,"28413",NA,NA,NA,NA,"PIB municipal per cápita (€)"
"Aduna",NA,NA,"128533",NA,NA,NA,NA,"152775",NA,NA,"172292",NA,"132356",NA,"122302",NA,NA,NA,NA,"PIB municipal per cápita (€)"
"Aia",NA,NA,"26241",NA,NA,NA,NA,"48513",NA,NA,"43711",NA,"36682",NA,"32857",NA,NA,NA,NA,"PIB municipal per cápita (€)"
"Aizarnazabal",NA,NA,"49219",NA,NA,NA,NA,"71613",NA,NA,"70575",NA,"61532",NA,"46841",NA,NA,NA,NA,"PIB municipal per cápita (€)"
"Ajangiz",NA,NA,"97217",NA,NA,NA,NA,"122148",NA,NA,"126176",NA,"169083",NA,"159754",NA,NA,NA,NA,"PIB municipal per cápita (€)"
"Albiztur",NA,NA,"24664",NA,NA,NA,NA,"39896",NA,NA,"48389",NA,"47172",NA,"46299",NA,NA,NA,NA,"PIB municipal per cápita (€)"
"Alegia",NA,NA,"16856",NA,NA,NA,NA,"19580",NA,NA,"21320",NA,"18691",NA,"23297",NA,NA,NA,NA,"PIB municipal per cápita (€)"
"Alegría-Dulantzi",NA,NA,"27074",NA,NA,NA,NA,"28181",NA,NA,"28602",NA,"22960",NA,"21494",NA,NA,NA,NA,"PIB municipal per cápita (€)"
"Alkiza",NA,NA,"13176",NA,NA,NA,NA,"15615",NA,NA,"13000",NA,"14918",NA,"13842",NA,NA,NA,NA,"PIB municipal per cápita (€)"
"Alonsotegi",NA,NA,"24154",NA,NA,NA,NA,"33995",NA,NA,"31711",NA,"19593",NA,"28869",NA,NA,NA,NA,"PIB municipal per cápita (€)"
"Altzaga",NA,NA,"15875",NA,NA,NA,NA,"11351",NA,NA,"9223",NA,"10408",NA,"10652",NA,NA,NA,NA,"PIB municipal per cápita (€)"
"Altzo",NA,NA,"53295",NA,NA,NA,NA,"84091",NA,NA,"80448",NA,"92649",NA,"84130",NA,NA,NA,NA,"PIB municipal per cápita (€)"
"Amezketa",NA,NA,"18237",NA,NA,NA,NA,"22719",NA,NA,"30973",NA,"33322",NA,"37075",NA,NA,NA,NA,"PIB municipal per cápita (€)"
"Amorebieta-Etxano",NA,NA,"24052",NA,NA,NA,NA,"33387",NA,NA,"44870",NA,"43447",NA,"44658",NA,NA,NA,NA,"PIB municipal per cápita (€)"
