"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,"86.45",NA,NA,NA,NA,"87.86",NA,NA,NA,"88.2","89.5",NA,"89.2","89.3",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Abaltzisketa",NA,NA,NA,"0",NA,NA,NA,NA,"0.99",NA,NA,NA,"0.9","0",NA,"0","0",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,"64.92",NA,NA,NA,NA,"66.67",NA,NA,NA,"67.3","69.1",NA,"69.9","70.2",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Aduna",NA,NA,NA,"0",NA,NA,NA,NA,"3.05",NA,NA,NA,"20.5","21.2",NA,"28.9","28.2",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Aia",NA,NA,NA,"0",NA,NA,NA,NA,"0.53",NA,NA,NA,"15.1","54.2",NA,"55.3","55.2",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Aizarnazabal",NA,NA,NA,"0",NA,NA,NA,NA,"12.2",NA,NA,NA,"22.6","16",NA,"15.3","15.4",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Ajangiz",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"14.8","16.7",NA,"16.7","17.1",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Albiztur",NA,NA,NA,"0",NA,NA,NA,NA,"1.06",NA,NA,NA,"16.8","18.3",NA,"17.6","17.5",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Alegia",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0.2","8.1",NA,"7.8","10.7",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Alegría-Dulantzi",NA,NA,NA,"0",NA,NA,NA,NA,"27.19",NA,NA,NA,"37.4","75.2",NA,"80.4","80.3",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Alkiza",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"18.5","25",NA,"24.6","23.6",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Alonsotegi",NA,NA,NA,"39.24",NA,NA,NA,NA,"48.42",NA,NA,NA,"49.4","67.1",NA,"68.8","69.3",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Altzaga",NA,NA,NA,"0",NA,NA,NA,NA,"3.57",NA,NA,NA,"5.3","0",NA,"0","0",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Altzo",NA,NA,NA,"0",NA,NA,NA,NA,"8.46",NA,NA,NA,"9.5","31.2",NA,"33.3","34.8",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Amezketa",NA,NA,NA,"48.25",NA,NA,NA,NA,"56.68",NA,NA,NA,"56.7","47.7",NA,"48","48.1",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Amorebieta-Etxano",NA,NA,NA,"76.22",NA,NA,NA,NA,"78.74",NA,NA,NA,"80.6","73.8",NA,"76.7","77",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Amoroto",NA,NA,NA,"0",NA,NA,NA,NA,"0.79",NA,NA,NA,"4.2","27.1",NA,"25.9","26",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Amurrio",NA,NA,NA,"70.4",NA,NA,NA,NA,"74.25",NA,NA,NA,"75","71.9",NA,"76","76.8",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Andoain",NA,NA,NA,"84.47",NA,NA,NA,NA,"85.51",NA,NA,NA,"85.8","90.1",NA,"90.3","90.2",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Anoeta",NA,NA,NA,"81.2",NA,NA,NA,NA,"85.65",NA,NA,NA,"86.7","80.3",NA,"80.1","80.5",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Antzuola",NA,NA,NA,"0",NA,NA,NA,NA,"4.5",NA,NA,NA,"7.9","15.1",NA,"15.5","19.5",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Arakaldo",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"27.5","0",NA,"0","0",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Arama",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"16.7","20.3",NA,"19.7","19.4",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Aramaio",NA,NA,NA,"0",NA,NA,NA,NA,"1.83",NA,NA,NA,"14.8","15.5",NA,"15.9","17.8",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Arantzazu",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"17.9","34.3",NA,"34.3","33.6",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Areatza",NA,NA,NA,"0",NA,NA,NA,NA,"0.25",NA,NA,NA,"2.1","21.5",NA,"23","24",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Aretxabaleta",NA,NA,NA,"93.76",NA,NA,NA,NA,"94.89",NA,NA,NA,"95.2","93.7",NA,"95.2","95.2",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Armiñón",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"3.3","0",NA,"0","0",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Arraia-Maeztu",NA,NA,NA,"0",NA,NA,NA,NA,"0.32",NA,NA,NA,"8.7","0",NA,"0","0",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Arrankudiaga",NA,NA,NA,"9.3",NA,NA,NA,NA,"15.99",NA,NA,NA,"23.1","15.9",NA,"16","16",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Arrasate/Mondragón",NA,NA,NA,"93.32",NA,NA,NA,NA,"94.04",NA,NA,NA,"94.3","87.2",NA,"90","90",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Arratzu",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0","0",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Arratzua-Ubarrundia",NA,NA,NA,"0",NA,NA,NA,NA,"1.61",NA,NA,NA,"4.1","22.7",NA,"21.9","21.8",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Arrieta",NA,NA,NA,"0",NA,NA,NA,NA,"0.99",NA,NA,NA,"2.9","0",NA,"0","0",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Arrigorriaga",NA,NA,NA,"83.17",NA,NA,NA,NA,"86.34",NA,NA,NA,"86.6","85.7",NA,"89.6","89.6",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Artea",NA,NA,NA,"0",NA,NA,NA,NA,"4.37",NA,NA,NA,"10.9","8.7",NA,"8.7","8.8",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Artzentales",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"3.3","0",NA,"0","0",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Artziniega",NA,NA,NA,"0",NA,NA,NA,NA,"6.2",NA,NA,NA,"7","13.1",NA,"12.9","13.2",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Asparrena",NA,NA,NA,"0",NA,NA,NA,NA,"2.17",NA,NA,NA,"9.1","53.3",NA,"55.6","56",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Asteasu",NA,NA,NA,"0",NA,NA,NA,NA,"2.4",NA,NA,NA,"3.1","9.6",NA,"10.3","11.5",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Astigarraga",NA,NA,NA,"0",NA,NA,NA,NA,"9.95",NA,NA,NA,"14.8","78.3",NA,"82.2","83",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Ataun",NA,NA,NA,"0",NA,NA,NA,NA,"1.02",NA,NA,NA,"5.2","23.7",NA,"27.4","27.9",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Atxondo",NA,NA,NA,"88.35",NA,NA,NA,NA,"91.02",NA,NA,NA,"90.3","88.8",NA,"88.3","88.4",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Aulesti",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"4.7","36.7",NA,"37.7","37.4",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Ayala/Aiara",NA,NA,NA,"0",NA,NA,NA,NA,"16.02",NA,NA,NA,"23.9","27.8",NA,"29.4","30.5",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Azkoitia",NA,NA,NA,"91.21",NA,NA,NA,NA,"91.77",NA,NA,NA,"92.2","85.6",NA,"87","87.3",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Azpeitia",NA,NA,NA,"81.02",NA,NA,NA,NA,"81.13",NA,NA,NA,"81.1","86.3",NA,"86.3","86.4",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Añana",NA,NA,NA,"0",NA,NA,NA,NA,"5.19",NA,NA,NA,"0","20.3",NA,"18.4","21",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Bakio",NA,NA,NA,"0",NA,NA,NA,NA,"0.64",NA,NA,NA,"17.6","26.4",NA,"29.8","29.8",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Baliarrain",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"2.4","13.6",NA,"14.3","14.6",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Balmaseda",NA,NA,NA,"69.93",NA,NA,NA,NA,"71.62",NA,NA,NA,"74.5","77.9",NA,"79","79.1",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Barakaldo",NA,NA,NA,"62.31",NA,NA,NA,NA,"66.02",NA,NA,NA,"68.5","76.4",NA,"79","79.3",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Barrika",NA,NA,NA,"7.75",NA,NA,NA,NA,"8.86",NA,NA,NA,"10.6","34.1",NA,"34.4","34.7",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Barrundia",NA,NA,NA,"0",NA,NA,NA,NA,"0.95",NA,NA,NA,"3.1","40.6",NA,"41.2","41.5",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Basauri",NA,NA,NA,"73.89",NA,NA,NA,NA,"74.34",NA,NA,NA,"74.4","86",NA,"88.4","88.5",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Baños de Ebro/Mañueta",NA,NA,NA,"0",NA,NA,NA,NA,"1.67",NA,NA,NA,"1.7","0",NA,"0","0",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Beasain",NA,NA,NA,"94.62",NA,NA,NA,NA,"94.96",NA,NA,NA,"94.9","85.9",NA,"88.7","88.9",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Bedia",NA,NA,NA,"36.72",NA,NA,NA,NA,"39.83",NA,NA,NA,"40.7","42.7",NA,"44.8","46.1",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Beizama",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0","0",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Belauntza",NA,NA,NA,"0",NA,NA,NA,NA,"1.96",NA,NA,NA,"3.7","40.4",NA,"45","43.7",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Berango",NA,NA,NA,"91.3",NA,NA,NA,NA,"91.52",NA,NA,NA,"91.4","96.2",NA,"96.3","96.3",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Berantevilla",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0.5","0",NA,"0","0",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
"Berastegi",NA,NA,NA,"0",NA,NA,NA,NA,"0.59",NA,NA,NA,"6.7","22.8",NA,"23.8","23.5",NA,NA,"Edificios de viviendas familiares principales con instalación de gas por tubería (%)"
