"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,"34.82",NA,NA,NA,NA,"43.26",NA,NA,NA,"56.11","57.13",NA,"57.59","58.47","58.78",NA,"Población de mas de 10 años que ha completado al menos Estudios Secundarios (%)"
"Abaltzisketa",NA,NA,NA,"22.76",NA,NA,NA,NA,"31.03",NA,NA,NA,"43.53","46.38",NA,"49.1","48.75","50.18",NA,"Población de mas de 10 años que ha completado al menos Estudios Secundarios (%)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,"35.43",NA,NA,NA,NA,"44.64",NA,NA,NA,"55.96","57.36",NA,"58.27","59.47","60.05",NA,"Población de mas de 10 años que ha completado al menos Estudios Secundarios (%)"
"Aduna",NA,NA,NA,"31.1",NA,NA,NA,NA,"38.63",NA,NA,NA,"53.21","58.99",NA,"59.9","60.1","62.11",NA,"Población de mas de 10 años que ha completado al menos Estudios Secundarios (%)"
"Aia",NA,NA,NA,"21.02",NA,NA,NA,NA,"36.43",NA,NA,NA,"51.44","52.34",NA,"54.52","55.68","55.75",NA,"Población de mas de 10 años que ha completado al menos Estudios Secundarios (%)"
"Aizarnazabal",NA,NA,NA,"20.16",NA,NA,NA,NA,"36.59",NA,NA,NA,"46.39","49.92",NA,"49.92","50.4","50.4",NA,"Población de mas de 10 años que ha completado al menos Estudios Secundarios (%)"
"Ajangiz",NA,NA,NA,"42.42",NA,NA,NA,NA,"51.78",NA,NA,NA,"61.04","64.29",NA,"63.52","64.01","65.69",NA,"Población de mas de 10 años que ha completado al menos Estudios Secundarios (%)"
"Albiztur",NA,NA,NA,"27.07",NA,NA,NA,NA,"36.5",NA,NA,NA,"49.82","52.76",NA,"51.35","53.85","53.91",NA,"Población de mas de 10 años que ha completado al menos Estudios Secundarios (%)"
"Alegia",NA,NA,NA,"26.61",NA,NA,NA,NA,"42.36",NA,NA,NA,"53.51","54.36",NA,"55.62","55.83","55.92",NA,"Población de mas de 10 años que ha completado al menos Estudios Secundarios (%)"
"Alegría-Dulantzi",NA,NA,NA,"39.62",NA,NA,NA,NA,"50.74",NA,NA,NA,"65.19","64.17",NA,"65.36","65.71","65.73",NA,"Población de mas de 10 años que ha completado al menos Estudios Secundarios (%)"
"Alkiza",NA,NA,NA,"24.79",NA,NA,NA,NA,"38.83",NA,NA,NA,"52.07","53.31",NA,"55.74","57.34","54.76",NA,"Población de mas de 10 años que ha completado al menos Estudios Secundarios (%)"
"Alonsotegi",NA,NA,NA,"31.59",NA,NA,NA,NA,"39.8",NA,NA,NA,"52.17","52.95",NA,"54.15","54.59","55.77",NA,"Población de mas de 10 años que ha completado al menos Estudios Secundarios (%)"
