"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,"3.99","3.86","4.01","3.96","4.26","4.12","4.41","4.57","4.49","5.02","5.09","5.32","5.47",NA,"Índice de sobreenvejecimiento"
"Abaltzisketa",NA,NA,NA,NA,NA,"7.98","9.32","9.38","10.65","10.92","11.36","8.99","8.33","8.99","9.09","9.5","10.06","9.89",NA,"Índice de sobreenvejecimiento"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,"5.36","5.38","5.66","5.67","6.12","6.28","6.34","6.76","6.44","6.6","6.52","6.55","6.21",NA,"Índice de sobreenvejecimiento"
"Aduna",NA,NA,NA,NA,NA,"7.57","7.45","6.19","5.45","4.95","5.77","5.38","5.49","6.1","6.85","7.35","8.24","7.84",NA,"Índice de sobreenvejecimiento"
"Aia",NA,NA,NA,NA,NA,"7.24","7.25","7.49","7.49","7.48","6.77","6.32","6.1","6.35","6.4","6.51","6.44","6.58",NA,"Índice de sobreenvejecimiento"
"Aizarnazabal",NA,NA,NA,NA,NA,"4","4.38","5.38","4.96","4.24","4.51","5.01","4.56","4.92","5.29","5.34","5.14","5.12",NA,"Índice de sobreenvejecimiento"
"Ajangiz",NA,NA,NA,NA,NA,"8.76","7.14","7.55","6.91","7.83","9.35","9.72","11.11","10.21","10.21","10.92","10.04","10.17",NA,"Índice de sobreenvejecimiento"
"Albiztur",NA,NA,NA,NA,NA,"9.43","10.49","10.63","10.39","11.39","10","8.18","9.15","11.11","11.52","13.45","12.94","10.78",NA,"Índice de sobreenvejecimiento"
"Alegia",NA,NA,NA,NA,NA,"5.79","6.13","5.94","6.46","6.44","6.67","7.28","6.93","7.25","7.87","7.85","7.89","8.1",NA,"Índice de sobreenvejecimiento"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,"3.5","2.65","2.67","2.27","2.48","2.56","2.81","3.01","3.07","3.71","3.85","3.83","3.55",NA,"Índice de sobreenvejecimiento"
"Alkiza",NA,NA,NA,NA,NA,"7.59","9.64","10.59","10.5","11.11","9.84","11.4","10.47","10.94","10.15","8.59","8.29","8.02",NA,"Índice de sobreenvejecimiento"
"Alonsotegi",NA,NA,NA,NA,NA,"7.5","8.06","7.9","7.65","7.95","7.61","7.7","7.6","7.61","8.09","7.65","8.02","7.56",NA,"Índice de sobreenvejecimiento"
"Altzaga",NA,NA,NA,NA,NA,"0","0","0","1.28","1.22","2.44","3.57","4.82","6.1","7.59","6.02","7.23","5.75",NA,"Índice de sobreenvejecimiento"
"Altzo",NA,NA,NA,NA,NA,"9.04","8.29","8.42","9.47","9.05","7.48","7.01","6.57","5.99","5.94","6.1","6.28","6.25",NA,"Índice de sobreenvejecimiento"
"Amezketa",NA,NA,NA,NA,NA,"6.59","7.21","7.88","8.4","8.33","8.41","8.8","8.94","9.22","9.66","10.16","10.51","10.2",NA,"Índice de sobreenvejecimiento"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,"5.16","5.58","5.77","5.86","6.04","6.48","6.72","6.84","6.97","7.21","7.33","7.46","7.51",NA,"Índice de sobreenvejecimiento"
"Amoroto",NA,NA,NA,NA,NA,"9.14","9.38","10","9.27","10","8.78","8.74","9.35","8.76","10.9","10.68","11.52","10.85",NA,"Índice de sobreenvejecimiento"
"Amurrio",NA,NA,NA,NA,NA,"5.86","6.19","6.51","6.86","7.07","6.88","7.18","7.31","7.46","7.56","7.5","7.28","7.41",NA,"Índice de sobreenvejecimiento"
"Andoain",NA,NA,NA,NA,NA,"5.12","5.49","5.66","5.95","6.29","6.5","6.74","6.77","7.06","7.28","7.58","7.62","7.77",NA,"Índice de sobreenvejecimiento"
"Anoeta",NA,NA,NA,NA,NA,"3.11","2.99","2.82","2.94","3.35","4.03","4.61","4.92","5.25","5.22","5.43","5.22","5.22",NA,"Índice de sobreenvejecimiento"
