"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Aduna",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Aia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Alegia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Altzaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Altzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Amezketa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Amoroto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Amurrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Andoain",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Anoeta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Antzuola",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Arakaldo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Arama",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
"Aramaio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conectividad del municipio mediante transporte público"
