"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,"0.63","0.65","0.66","0.68","0.72","0.72","0.73","0.74","0.75","0.74","0.73","0.72",NA,NA,"Parque de vehículos (vehículos/habitante)"
"Abaltzisketa",NA,NA,NA,NA,NA,"0.78","0.8","0.79","0.88","0.89","0.87","0.9","0.9","0.83","0.84","0.83","0.81",NA,NA,"Parque de vehículos (vehículos/habitante)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,"0.64","0.66","0.67","0.68","0.73","0.75","0.76","0.76","0.76","0.76","0.76","0.76",NA,NA,"Parque de vehículos (vehículos/habitante)"
"Aduna",NA,NA,NA,NA,NA,"1.32","1.43","1.45","1.57","1.75","1.95","1.79","1.66","1.63","1.74","1.75","1.69",NA,NA,"Parque de vehículos (vehículos/habitante)"
"Aia",NA,NA,NA,NA,NA,"0.7","0.69","0.71","0.77","0.74","0.75","0.72","0.72","0.74","0.75","0.76","0.74",NA,NA,"Parque de vehículos (vehículos/habitante)"
"Aizarnazabal",NA,NA,NA,NA,NA,"0.71","0.71","0.68","0.79","0.77","0.78","0.8","0.77","0.74","0.72","0.73","0.72",NA,NA,"Parque de vehículos (vehículos/habitante)"
"Ajangiz",NA,NA,NA,NA,NA,"0.37","0.39","0.4","0.51","0.48","0.5","0.55","0.59","0.59","0.6","0.72","0.66",NA,NA,"Parque de vehículos (vehículos/habitante)"
"Albiztur",NA,NA,NA,NA,NA,"0.84","0.88","0.93","0.96","1.07","1.04","1.07","1.07","1.1","1.11","1.13","1.14",NA,NA,"Parque de vehículos (vehículos/habitante)"
"Alegia",NA,NA,NA,NA,NA,"0.57","0.57","0.58","0.58","0.62","0.62","0.62","0.62","0.62","0.62","0.62","0.64",NA,NA,"Parque de vehículos (vehículos/habitante)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,"0.64","0.65","0.66","0.68","0.7","0.69","0.66","0.67","0.68","0.67","0.68","0.66",NA,NA,"Parque de vehículos (vehículos/habitante)"
"Alkiza",NA,NA,NA,NA,NA,"0.79","0.79","0.8","0.79","0.85","0.85","0.85","0.86","0.86","0.83","0.82","0.84",NA,NA,"Parque de vehículos (vehículos/habitante)"
"Alonsotegi",NA,NA,NA,NA,NA,"0.46","0.5","0.5","0.51","0.53","0.54","0.56","0.57","0.57","0.57","0.57","0.57",NA,NA,"Parque de vehículos (vehículos/habitante)"
"Altzaga",NA,NA,NA,NA,NA,"0.32","0.3","0.39","0.46","0.5","0.52","0.56","0.62","0.61","0.63","0.62","0.61",NA,NA,"Parque de vehículos (vehículos/habitante)"
"Altzo",NA,NA,NA,NA,NA,"0.86","0.81","0.81","0.86","0.84","0.84","0.86","0.88","0.88","0.88","0.96","0.98",NA,NA,"Parque de vehículos (vehículos/habitante)"
"Amezketa",NA,NA,NA,NA,NA,"0.73","0.74","0.75","0.81","0.83","0.82","0.84","0.86","0.9","0.89","0.94","0.92",NA,NA,"Parque de vehículos (vehículos/habitante)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,"0.54","0.56","0.57","0.57","0.6","0.61","0.62","0.62","0.63","0.62","0.62","0.63",NA,NA,"Parque de vehículos (vehículos/habitante)"
"Amoroto",NA,NA,NA,NA,NA,"0.69","0.7","0.68","0.76","0.69","0.71","0.71","0.72","0.74","0.77","0.87","0.76",NA,NA,"Parque de vehículos (vehículos/habitante)"
