"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,"66.84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,NA,NA,"77.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Aduna",NA,NA,NA,NA,NA,NA,NA,NA,NA,"65.78",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Aia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"64.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"60.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Alegia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"66.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"62.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"75.78",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Altzaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,"64.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Altzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"64.09",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Amezketa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"62.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,NA,NA,NA,"71.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Amoroto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Amurrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"69.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Andoain",NA,NA,NA,NA,NA,NA,NA,NA,NA,"68.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Anoeta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Antzuola",NA,NA,NA,NA,NA,NA,NA,NA,NA,"66.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Arakaldo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"73.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Arama",NA,NA,NA,NA,NA,NA,NA,NA,NA,"66.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Aramaio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Arantzazu",NA,NA,NA,NA,NA,NA,NA,NA,NA,"67.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Areatza",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Aretxabaleta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"62.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Armiñón",NA,NA,NA,NA,NA,NA,NA,NA,NA,"72.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Arraia-Maeztu",NA,NA,NA,NA,NA,NA,NA,NA,NA,"64.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
"Arrankudiaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,"71.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accesibilidad del municipio"
