"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,"5.03","5.74","5.84","5.65","5.61",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,"6.78","6.58","6.31","6.33","6.13",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,"3.33","4.16","4.16","5.7","5.86",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Aduna",NA,NA,NA,NA,NA,NA,NA,"8.15","8.11","7.98","9.98","11.66",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Aia",NA,NA,NA,NA,NA,NA,NA,"5.64","5.47","5.39","15.32","12.46",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,"4.89","4.7","7.66","7.47","7.06",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,"6.8","6.79","6.74","6.74","6.67",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,"3.41","3.31","3.18","6.41","6.35",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Alegia",NA,NA,NA,NA,NA,NA,NA,"2.39","2.37","2.34","4.04","4",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,"4.11","3.9","10.13","9.54","9.21",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,"9.38","9.32","8.65","8.4","8.5",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,"6.1","6.06","6.71","7.41","7.43",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Altzaga",NA,NA,NA,NA,NA,NA,NA,"6.54","6.41","12.74","6.21","6.29",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Altzo",NA,NA,NA,NA,NA,NA,NA,"11.14","10.55","10","9.95","10.05",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Amezketa",NA,NA,NA,NA,NA,NA,NA,"4.11","4.19","4.07","4.04","5.03",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,NA,"3.92","4.08","4.26","4.43","4.73",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Amoroto",NA,NA,NA,NA,NA,NA,NA,"5.05","4.89","4.95","4.9","4.83",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Amurrio",NA,NA,NA,NA,NA,NA,NA,"5.5","5.77","5.88","5.65","5.67",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Andoain",NA,NA,NA,NA,NA,NA,NA,"3.34","3.38","3.33","4.09","4.09",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Anoeta",NA,NA,NA,NA,NA,NA,NA,"4.48","4.42","4.86","4.86",NA,NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Antzuola",NA,NA,NA,NA,NA,NA,NA,"2.89","2.83","2.8","2.77","2.78",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Arakaldo",NA,NA,NA,NA,NA,NA,NA,"10.64","10.31","10.75","10.53","17.86",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Arama",NA,NA,NA,NA,NA,NA,NA,"11.56","10.87","10.64","15.08","13.76",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Aramaio",NA,NA,NA,NA,NA,NA,NA,"18.79","18.75","18.8","40.69","40.75",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
"Arantzazu",NA,NA,NA,NA,NA,NA,NA,"13.61","9.84","13.03","13.11","12.31",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de envases y plásticos ( ‰ habitantes)"
