"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,"14.29",NA,NA,NA,NA,"9.22",NA,NA,"2.74",NA,"-1.41",NA,"1",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Abaltzisketa",NA,NA,"17.44",NA,NA,NA,NA,"8.02",NA,NA,"12.55",NA,"-12.28",NA,"-2.02",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,"10.25",NA,NA,NA,NA,"9.6",NA,NA,"5.59",NA,"-5.36",NA,"-1.26",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Aduna",NA,NA,"7.22",NA,NA,NA,NA,"5.84",NA,NA,"6.4",NA,"-6.38",NA,"-1.33",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Aia",NA,NA,"11.53",NA,NA,NA,NA,"14.42",NA,NA,"-1.54",NA,"-4.69",NA,"-4.91",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Aizarnazabal",NA,NA,"6.76",NA,NA,NA,NA,"11.38",NA,NA,"0.76",NA,"-2.77",NA,"-9.25",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Ajangiz",NA,NA,"17.66",NA,NA,NA,NA,"5.65",NA,NA,"1.62",NA,"16.41",NA,"-2.04",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Albiztur",NA,NA,"0.73",NA,NA,NA,NA,"10.62",NA,NA,"8.52",NA,"-1.11",NA,"-0.77",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Alegia",NA,NA,"12.12",NA,NA,NA,NA,"3.69",NA,NA,"4.19",NA,"-5.28",NA,"12.31",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Alegría-Dulantzi",NA,NA,"7.25",NA,NA,NA,NA,"8.76",NA,NA,"6.93",NA,"-6.03",NA,"-0.52",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Alkiza",NA,NA,"0.27",NA,NA,NA,NA,"7.03",NA,NA,"-1.36",NA,"8.04",NA,"-1.25",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Alonsotegi",NA,NA,"13.79",NA,NA,NA,NA,"6.96",NA,NA,"-1.28",NA,"-21.44",NA,"21.75",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Altzaga",NA,NA,"13.53",NA,NA,NA,NA,"2.36",NA,NA,"-6.08",NA,"6.9",NA,"2.12",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Altzo",NA,NA,"20.29",NA,NA,NA,NA,"11.34",NA,NA,"2.15",NA,"7.05",NA,"-3.16",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Amezketa",NA,NA,"7.56",NA,NA,NA,NA,"4.07",NA,NA,"11.41",NA,"4.3",NA,"4.52",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Amorebieta-Etxano",NA,NA,"12.27",NA,NA,NA,NA,"7.54",NA,NA,"12.14",NA,"-0.65",NA,"2.91",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Amoroto",NA,NA,"20.85",NA,NA,NA,NA,"7.34",NA,NA,"5.13",NA,"-4.51",NA,"-5.71",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Amurrio",NA,NA,"5.12",NA,NA,NA,NA,"12.4",NA,NA,"10.54",NA,"-15.76",NA,"6.61",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Andoain",NA,NA,"6.11",NA,NA,NA,NA,"5.66",NA,NA,"3.47",NA,"7.34",NA,"-1.76",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Anoeta",NA,NA,"7.6",NA,NA,NA,NA,"0.33",NA,NA,"5.98",NA,"-1.46",NA,"14.61",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Antzuola",NA,NA,"8.27",NA,NA,NA,NA,"4.11",NA,NA,"3.28",NA,"-0.39",NA,"-0.58",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Arakaldo",NA,NA,"-0.2",NA,NA,NA,NA,"10.19",NA,NA,"6.93",NA,"-7.22",NA,"-10.92",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Arama",NA,NA,"15.88",NA,NA,NA,NA,"49.21",NA,NA,"-0.45",NA,"-6.12",NA,"-0.2",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Aramaio",NA,NA,"9.36",NA,NA,NA,NA,"0.83",NA,NA,"1.92",NA,"-9.01",NA,"5.61",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Arantzazu",NA,NA,"4.2",NA,NA,NA,NA,"7.7",NA,NA,"10.79",NA,"-25.92",NA,"6.18",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Areatza",NA,NA,"8.97",NA,NA,NA,NA,"5.51",NA,NA,"24.09",NA,"-27.95",NA,"-6.03",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Aretxabaleta",NA,NA,"8.97",NA,NA,NA,NA,"3.66",NA,NA,"7.64",NA,"-6.16",NA,"3.3",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Armiñón",NA,NA,"4.88",NA,NA,NA,NA,"5.11",NA,NA,"3.03",NA,"-0.5",NA,"2.73",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Arraia-Maeztu",NA,NA,"8.7",NA,NA,NA,NA,"6.52",NA,NA,"4.14",NA,"11.77",NA,"-14.16",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Arrankudiaga",NA,NA,"8.69",NA,NA,NA,NA,"11.48",NA,NA,"1.44",NA,"-10.62",NA,"-6.57",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Arrasate/Mondragón",NA,NA,"5.35",NA,NA,NA,NA,"7.54",NA,NA,"0.6",NA,"7.24",NA,"-2.25",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Arratzu",NA,NA,"24.63",NA,NA,NA,NA,"-0.21",NA,NA,"0.35",NA,"21.86",NA,"-17.64",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
"Arratzua-Ubarrundia",NA,NA,"5.72",NA,NA,NA,NA,"5.86",NA,NA,"2.96",NA,"-16.16",NA,"7.1",NA,NA,NA,NA,"Tasa de crecimiento acumulativo anual del PIB en el último periodo (%)"
