"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,"2.86","2.84","2.81","2.79","2.8","2.78","2.75","2.74","2.74","2.71","2.68","2.67","2.66",NA,"Gasolineras (por cada 10.000 habitantes)"
"Abaltzisketa",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,"4.35","4.29","4.21","4.16","3.12","3.12","3.11","3.09","3.09","3.09","3.07","3.1","3.11",NA,"Gasolineras (por cada 10.000 habitantes)"
"Aduna",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Aia",NA,NA,NA,NA,NA,"6.05","5.86","5.71","5.64","5.47","5.39","5.11","4.98","5","4.94","4.91","4.9","4.88",NA,"Gasolineras (por cada 10.000 habitantes)"
"Aizarnazabal",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Ajangiz",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Albiztur",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Alegia",NA,NA,NA,NA,NA,"6.2","6.03","6.08","17.95","11.86","11.7","11.54","11.43","11.25","5.65","5.69","5.73","5.74",NA,"Gasolineras (por cada 10.000 habitantes)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Alkiza",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Alonsotegi",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Altzaga",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Altzo",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Amezketa",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,"3.05","3.01","2.98","1.17","1.15","1.13","1.68","1.67","1.65","1.62","1.61","1.61","1.6",NA,"Gasolineras (por cada 10.000 habitantes)"
"Amoroto",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Amurrio",NA,NA,NA,NA,NA,"2.09","2.1","2.09","2.08","2.02","1.99","1.98","1.99","2","1.98","2.96","2.93","1.95",NA,"Gasolineras (por cada 10.000 habitantes)"
"Andoain",NA,NA,NA,NA,NA,"2.16","3.62","4.29","4.26","4.92","4.16","2.04","1.36","1.36","1.37","1.37","2.05","2.05",NA,"Gasolineras (por cada 10.000 habitantes)"
"Anoeta",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Antzuola",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Arakaldo",NA,NA,NA,NA,NA,"106.38","105.26","111.11","106.38","103.09","107.53","105.26","89.29","78.13","79.37","76.92","69.44","63.69",NA,"Gasolineras (por cada 10.000 habitantes)"
"Arama",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","50","46.08","46.08","47.62",NA,"Gasolineras (por cada 10.000 habitantes)"
"Aramaio",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Arantzazu",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Areatza",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Aretxabaleta",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Armiñón",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Arraia-Maeztu",NA,NA,NA,NA,NA,"13.55","13.59","13.62","13.74","13.93","14.14","14.08","14.12","13.85","13.53","13.68","14.01","14.04",NA,"Gasolineras (por cada 10.000 habitantes)"
"Arrankudiaga",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Arrasate/Mondragón",NA,NA,NA,NA,NA,"1.3","1.31","1.33","1.34","1.36","1.37","1.36","1.36","1.37","1.36","1.36","1.81","1.81",NA,"Gasolineras (por cada 10.000 habitantes)"
"Arratzu",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Arratzua-Ubarrundia",NA,NA,NA,NA,NA,"27.89","25.16","24.78","23.2","22.73","22.17","21.72","21.91","21.03","20.35","20.39","20.12","30.09",NA,"Gasolineras (por cada 10.000 habitantes)"
"Arrieta",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Arrigorriaga",NA,NA,NA,NA,NA,"2.61","2.53","2.47","2.45","1.62","1.61","1.61","1.62","1.6","1.6","1.62","1.62","0.81",NA,"Gasolineras (por cada 10.000 habitantes)"
"Artea",NA,NA,NA,NA,NA,"15.22","14.86","14.75","14.81","14.68","13.76","13.32","13.16","12.77","12.77","13.16","12.9","13.02",NA,"Gasolineras (por cada 10.000 habitantes)"
"Artzentales",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Artziniega",NA,NA,NA,NA,NA,"7.24","6.89","6.67","6.13","5.88","5.67","5.5","5.5","5.43","5.37","5.46","5.5","5.47",NA,"Gasolineras (por cada 10.000 habitantes)"
"Asparrena",NA,NA,NA,NA,NA,"6.34","6.33","12.45","12.63","12.67","12.54","12.17","11.9","11.88","11.78","11.97","12.11","12.14",NA,"Gasolineras (por cada 10.000 habitantes)"
"Asteasu",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Astigarraga",NA,NA,NA,NA,NA,"2.53","2.43","2.41","2.36","2.28","2.21","2.14","2.12","2.08","2","1.89","1.81","1.76",NA,"Gasolineras (por cada 10.000 habitantes)"
"Ataun",NA,NA,NA,NA,NA,"6.61","6.61","6.53","6.35","6.25","6.05","5.98","5.99","5.99","5.95","5.95","5.88","5.97",NA,"Gasolineras (por cada 10.000 habitantes)"
"Atxondo",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Aulesti",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Ayala/Aiara",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Azkoitia",NA,NA,NA,NA,NA,"0.97","0.97","0.95","0.94","0.93","0.9","0.89","0.88","1.75","1.74","1.74","1.74","1.73",NA,"Gasolineras (por cada 10.000 habitantes)"
"Azpeitia",NA,NA,NA,NA,NA,"2.89","2.89","2.88","2.87","2.13","2.12","2.09","2.1","2.09","1.38","2.07","2.06","2.04",NA,"Gasolineras (por cada 10.000 habitantes)"
"Añana",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Bakio",NA,NA,NA,NA,NA,"5.46","5.18","4.94","4.73","4.57","4.43","4.32","4.05","3.93","3.84","3.81","3.82","3.86",NA,"Gasolineras (por cada 10.000 habitantes)"
"Baliarrain",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Gasolineras (por cada 10.000 habitantes)"
"Balmaseda",NA,NA,NA,NA,NA,"1.42","1.41","1.41","1.41","1.41","1.39","1.38","1.36","1.32","1.29","1.28","1.28","1.28",NA,"Gasolineras (por cada 10.000 habitantes)"
