"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,"4.19","4.2","4.17","4.13","4.1",NA,NA,NA,NA,NA,NA,NA,"Licencias de taxi (por cada 10.000 habitantes)"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"Licencias de taxi (por cada 10.000 habitantes)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,"6.24","6.24","7.29","7.26","7.2",NA,NA,NA,NA,NA,NA,NA,"Licencias de taxi (por cada 10.000 habitantes)"
"Aduna",NA,NA,NA,NA,NA,NA,NA,"0","0","26.6","24.94","0",NA,NA,NA,NA,NA,NA,NA,"Licencias de taxi (por cada 10.000 habitantes)"
"Aia",NA,NA,NA,NA,NA,NA,NA,"5.64","5.47","5.39","5.11","4.98",NA,NA,NA,NA,NA,NA,NA,"Licencias de taxi (por cada 10.000 habitantes)"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"Licencias de taxi (por cada 10.000 habitantes)"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"Licencias de taxi (por cada 10.000 habitantes)"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"Licencias de taxi (por cada 10.000 habitantes)"
"Alegia",NA,NA,NA,NA,NA,NA,NA,"5.98","5.93","5.71",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Licencias de taxi (por cada 10.000 habitantes)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,"4.57","4.34","0","0","3.68",NA,NA,NA,NA,NA,NA,NA,"Licencias de taxi (por cada 10.000 habitantes)"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"Licencias de taxi (por cada 10.000 habitantes)"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"Licencias de taxi (por cada 10.000 habitantes)"
"Altzaga",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"Licencias de taxi (por cada 10.000 habitantes)"
"Altzo",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"Licencias de taxi (por cada 10.000 habitantes)"
"Amezketa",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"Licencias de taxi (por cada 10.000 habitantes)"
