"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,"2.45",NA,NA,NA,"4.26","4.55","5.03","5.55",NA,"5.83","5.91",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,"7.14",NA,NA,NA,"0","0","0","20.67",NA,"22.29","22.44",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,"2.28",NA,NA,NA,"1.21","2.63","2.67","2.76",NA,"2.89","2.98",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Aduna",NA,NA,NA,NA,NA,NA,"18.83",NA,NA,NA,"18.52","17.99","18.56","17.75",NA,"17.81","17.55",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Aia",NA,NA,NA,NA,NA,NA,"4.04",NA,NA,NA,"4.99","5.03","4.98","5.22",NA,"4.88","4.91",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,"6.28",NA,NA,NA,"10.71","10.46","10.28","9.8",NA,"9.71","9.69",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Ajangiz",NA,NA,NA,NA,NA,NA,"12.36",NA,NA,NA,"0","0","11.95","11.84",NA,"10.41","10.31",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Albiztur",NA,NA,NA,NA,NA,NA,"12.92",NA,NA,NA,"17.62","18.21","18.64","18.88",NA,"18.81","19.07",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Alegia",NA,NA,NA,NA,NA,NA,"1.83",NA,NA,NA,"6.18","6.1","6.25","6.29",NA,"6.03","6.25",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,"3.63",NA,NA,NA,"3.29","3.28","3.31","3.32",NA,"3.39","3.38",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Alkiza",NA,NA,NA,NA,NA,NA,"22.02",NA,NA,NA,"19.96","20.1","22.48","28.5",NA,"27.69","25.39",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Alonsotegi",NA,NA,NA,NA,NA,NA,"3.18",NA,NA,NA,"3.07","3.06","3.02","2.95",NA,"2.98","3.07",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Altzaga",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Altzo",NA,NA,NA,NA,NA,NA,"27.19",NA,NA,NA,"25.4","26.49","27.81","27.45",NA,"27.4","28.1",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Amezketa",NA,NA,NA,NA,NA,NA,"7.38",NA,NA,NA,"7.89","7.83","8.1","8.32",NA,"11.49","4.77",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,"1.16",NA,NA,NA,"1.66","1.57","1.6","1.72",NA,"1.72","1.78",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Amoroto",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Amurrio",NA,NA,NA,NA,NA,NA,"1.99",NA,NA,NA,"2.77","2.76","3.05","3.24",NA,"3.52","3.65",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Andoain",NA,NA,NA,NA,NA,NA,"1.25",NA,NA,NA,"1.6","1.7","1.78","1.86",NA,"1.98","2.03",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Anoeta",NA,NA,NA,NA,NA,NA,"4.66",NA,NA,NA,"5.35","5.42","5.57","5.79",NA,"6","6.09",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
"Antzuola",NA,NA,NA,NA,NA,NA,"4.04",NA,NA,NA,"4.01","3.99","4.48","4.68",NA,"4.82","5.24",NA,NA,"Volúmenes de las bibliotecas de acceso público por habitante"
