"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,"63.11","51.61","52.17","46.16","46.21","48.74","52.21","54.05","53.2","52.64","50.31","51",NA,"Densidad de viviendas en suelo residencial (Viviendas/Ha.)"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,"53.67","42.56","46.37","49.83","53.98","53.79","53.79","53.79","54.48","58.21","41.62","41.62",NA,"Densidad de viviendas en suelo residencial (Viviendas/Ha.)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,"38.37","33.68","34.13","34.62","35.14","35.14","37.22","43.14","43.17","33.89","35.11","35.11",NA,"Densidad de viviendas en suelo residencial (Viviendas/Ha.)"
"Aduna",NA,NA,NA,NA,NA,NA,"26.08","26.25","23.1","26.14","25.3","25.41","25.41","25.41","25.41","29.38","29.84","29.84",NA,"Densidad de viviendas en suelo residencial (Viviendas/Ha.)"
"Aia",NA,NA,NA,NA,NA,NA,"30.5","30.5","34.47","37.2","31.17","25","25.12","25.14","25.14","27.25","27.93","27.93",NA,"Densidad de viviendas en suelo residencial (Viviendas/Ha.)"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,"26.8","26.8","31.59","31.59","31.59","31.52","31.74","31.74","31.96","38.18","36.75","36.75",NA,"Densidad de viviendas en suelo residencial (Viviendas/Ha.)"
"Ajangiz",NA,NA,NA,NA,NA,NA,"3.35","3.46","3.78","4.1","5.37","5.37","5.37","5.48","5.48","6.2","6.09","6.09",NA,"Densidad de viviendas en suelo residencial (Viviendas/Ha.)"
"Albiztur",NA,NA,NA,NA,NA,NA,"49.69","41.19","41.19","41.45","46.37","45.9","46.41","46.41","47.18","27.06","26.67","26.67",NA,"Densidad de viviendas en suelo residencial (Viviendas/Ha.)"
"Alegia",NA,NA,NA,NA,NA,NA,"78.66","74.57","74.67","78.24","78.24","79.49","79.49","79.69","84.83","84.83","81.18","81.18",NA,"Densidad de viviendas en suelo residencial (Viviendas/Ha.)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,"20.33","23.22","23.43","24.47","11.96","12.68","12.68","12.69","12.69","13.34","13.11","13.11",NA,"Densidad de viviendas en suelo residencial (Viviendas/Ha.)"
"Alkiza",NA,NA,NA,NA,NA,NA,"23.33","23.33","26.78","28.94","28.94","30","35","35.22","36.3","44.74","45","45",NA,"Densidad de viviendas en suelo residencial (Viviendas/Ha.)"
"Alonsotegi",NA,NA,NA,NA,NA,NA,"28.85","29.14","28.22","29.22","29.36","29.6","29.6","29.6","29.6","39.81","40.65","40.65",NA,"Densidad de viviendas en suelo residencial (Viviendas/Ha.)"
"Altzaga",NA,NA,NA,NA,NA,NA,"16.19","16.45","16.71","16.97","16.97","17.11","18.68","18.68","18.68","18.68","18.68","18.68",NA,"Densidad de viviendas en suelo residencial (Viviendas/Ha.)"
"Altzo",NA,NA,NA,NA,NA,NA,"28.2","28.2","28.2","28.2","28.38","28.49","28.49","28.49","27.96","27.96","28.49","30",NA,"Densidad de viviendas en suelo residencial (Viviendas/Ha.)"
"Amezketa",NA,NA,NA,NA,NA,NA,"35.66","35.66","35.66","22.96","9.79","32.66","33.11","33.11","33.11","36.4","35.73","35.79",NA,"Densidad de viviendas en suelo residencial (Viviendas/Ha.)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,"55.11","51.43","37.45","37.6","36.81","37.22","37.99","38.14","38.53","37.91","38.28","38.5",NA,"Densidad de viviendas en suelo residencial (Viviendas/Ha.)"
