"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,"2914.38","3052.71","3179.03","3201.28","3346.34","3251.87","3212.01","3064.36","3021.11","3098.04","3120.16","3163.03","3396.63","3415",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Abaltzisketa",NA,NA,NA,NA,"2241.03","2299.06","2180.87","2263.35","2014.68","2609.4","2232.9","2174.28","2230.16","1909.3","2459.27","2334.03","1842.03","1610.58",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,"2102.8","2174.13","2240.57","2495.53","2878.86","3196.17","3075.79","2553.54","2638.9","2598.76","2615.47","2947.28","2676.6","2703.39",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Aduna",NA,NA,NA,NA,"6362.47","7105.29","7456.9","7290.23","7277.74","6711.8","7957.48","7107.13","7337.02","6777.64","8554.82","10261.6","9715.91","10017.96",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Aia",NA,NA,NA,NA,"2786.51","3021.2","3238.72","3314.46","3517.7","3437.48","3393.05","3495.7","3521.41","3442.64","3432.48","3566.65","3364.94","3403.69",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Aizarnazabal",NA,NA,NA,NA,"1577.97","1625.05","1708.24","2107.18","1605.79","1976.2","2085.94","2349.37","2233.57","2097.79","2016.23","2126.09","2143.67","2408.33",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Ajangiz",NA,NA,NA,NA,"2747.58","2984.9","3108.27","2970.5","2978.71","3140.23","3104.95","3208.78","3480.02","3403.79","3568.22","3323.05","3242.22","3293.28",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Albiztur",NA,NA,NA,NA,"1631.13","1679.92","1912.7","1867.14","1969.02","2018.51","2067.08","2146.01","2149.24","2287","2025.83","1917.15","1810.77","1866.05",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Alegia",NA,NA,NA,NA,"2099.16","2022.56","2161.66","2154.29","2123.32","2113.88","2129.54","2074.22","2152.24","2076.99","2120.48","2450.32","2206.52","2326.7",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Alegría-Dulantzi",NA,NA,NA,NA,"9012.73","6674.12","5142.88","5654.92","5017.51","4431.36","4586.15","4133.77","4497","3979.94","4090.48","3758.51","3560.75","3533.26",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Alkiza",NA,NA,NA,NA,"1841.06","1961.83","2020.06","2146.77","2015.08","2211.96","2174.11","2114.99","2048.37","1963.31","1724.06","1789.18","1742.18","1879.5",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Alonsotegi",NA,NA,NA,NA,"3129.13","2915.18","2872.63","2845.99","2871.18","2840.56","3063.77","3363.04","3123.4","3105.25","2962.53","4092.02","4472.58","5642.18",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Altzaga",NA,NA,NA,NA,"2389.38","3376.36","1169.72","1973.04","1974.1","2095.04","2513.14","1912.57","2308.53","2152.08","2214.86","1871.21","1921.84","1889.45",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Altzo",NA,NA,NA,NA,"1833.79","1772.87","1844.25","1768.36","1584.8","1970.27","1927.27","2008.77","1758.44","1736.76","1668.02","1762.45","1650.37","1511.64",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Amezketa",NA,NA,NA,NA,"1714.97","1641","1964.83","2108.99","2094.25","2308.41","2357.63","2392.43","2453.78","2378.55","2728.73","2526.79","2381.92","2554.49",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Amorebieta-Etxano",NA,NA,NA,NA,"2784.67","2962.84","3357.62","3495.02","3594.61","3780.68","4321.93","3811.62","3641.37","3570.26","3608.23","3592.91","3501.51","3569.57",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Amoroto",NA,NA,NA,NA,"3532.56","3644.82","3831.93","3529.39","3877.58","3885.04","3955.2","4127.43","3779.84","4032.25","3958.52","3879.32","3632.28","3882.31",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Amurrio",NA,NA,NA,NA,"2970.08","2620.19","2861","3089.37","3046.68","3095.14","3151.04","3076.43","3184.53","3087.58","2853.62","2954.34","2821.25","2806.53",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Andoain",NA,NA,NA,NA,"2880.85","2987.21","2965.6","3091.69","3130.99","3219.19","3221.31","3057.54","3038.14","2926","2853.86","2902.98","2648.47","2771.31",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Anoeta",NA,NA,NA,NA,"2347.13","2481.86","2643.16","2847.56","2856.92","2984.76","2951.41","3042.61","2965.92","3078.93","2855.9","2979.86","3320.67","3506.33",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Antzuola",NA,NA,NA,NA,"1692.14","1767.66","1808.3","1800.71","1877.51","1845.45","1848.08","1967.78","1929.68","1993.45","2292.15","3214.07","1648.38","1720.33",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
"Arakaldo",NA,NA,NA,NA,"4003.6","4069.63","4650.96","4534.35","4453.94","4476.03","4881.87","4565.17","3793.71","3543.06","3367.66","2892.53","2444.85","2131.48",NA,"Consumo eléctrico anual no industrial (Kwh./habitante)"
