"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,"72.79",NA,"72.05",NA,NA,"67.62",NA,NA,"64.86",NA,"67.92",NA,"66.58",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
"Abaltzisketa",NA,NA,NA,"66.66",NA,"67.4",NA,NA,"61.61",NA,NA,"62.91",NA,"54.14",NA,"60.64",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,"69.95",NA,"70.99",NA,NA,"68.59",NA,NA,"67.96",NA,"68.8",NA,"66.96",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
"Aduna",NA,NA,NA,"65.87",NA,"68.17",NA,NA,"62.38",NA,NA,"69.48",NA,"70.44",NA,"70.44",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
"Aia",NA,NA,NA,"65.92",NA,"65.93",NA,NA,"63.75",NA,NA,"64.85",NA,"62.66",NA,"65.7",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
"Aizarnazabal",NA,NA,NA,"73.7",NA,"72.82",NA,NA,"73.21",NA,NA,"63.21",NA,"64.91",NA,"65.64",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
"Ajangiz",NA,NA,NA,"66.13",NA,"69.83",NA,NA,"66.06",NA,NA,"66.94",NA,"69.29",NA,"61.24",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
"Albiztur",NA,NA,NA,"67.85",NA,"59.39",NA,NA,"64.68",NA,NA,"56.07",NA,"65.29",NA,"64.53",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
"Alegia",NA,NA,NA,"67.57",NA,"64.17",NA,NA,"64.59",NA,NA,"64.21",NA,"62.29",NA,"62.25",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
"Alegría-Dulantzi",NA,NA,NA,"75.85",NA,"78.9",NA,NA,"78",NA,NA,"76.7",NA,"77.97",NA,"74.85",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
"Alkiza",NA,NA,NA,"71.06",NA,"71.25",NA,NA,"76.68",NA,NA,"69.61",NA,"70.07",NA,"70.6",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
"Alonsotegi",NA,NA,NA,"63.24",NA,"62.9",NA,NA,"63.44",NA,NA,"64.75",NA,"64.45",NA,"60.95",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
"Altzaga",NA,NA,NA,"60.39",NA,"61.29",NA,NA,"59.64",NA,NA,"57.06",NA,"59.04",NA,"58.89",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
"Altzo",NA,NA,NA,"71.92",NA,"72.93",NA,NA,"72.12",NA,NA,"71.76",NA,"72.21",NA,"70.28",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
"Amezketa",NA,NA,NA,"66.68",NA,"62.95",NA,NA,"65.43",NA,NA,"62.34",NA,"60.31",NA,"61.65",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
"Amorebieta-Etxano",NA,NA,NA,"70.56",NA,"70.96",NA,NA,"68.39",NA,NA,"68.81",NA,"68.12",NA,"66.68",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
"Amoroto",NA,NA,NA,"61.06",NA,"60.94",NA,NA,"63.2",NA,NA,"66.15",NA,"65.93",NA,"67.16",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
"Amurrio",NA,NA,NA,"69.6",NA,"68.62",NA,NA,"65.12",NA,NA,"64.39",NA,"63.9",NA,"60.25",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
"Andoain",NA,NA,NA,"70.41",NA,"68.29",NA,NA,"67.83",NA,NA,"62.81",NA,"62.5",NA,"60.74",NA,NA,NA,"Renta personal derivada del trabajo (% renta personal total)"
