"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,"2.13","2.67","2.09","3.08","3.89","5.84",NA,"11.9","12.46","13.81","16.52","15.03","16.2",NA,"Personas beneficiarias de Renta de Garantía de Ingresos (‰ habitantes)"
"Abaltzisketa",NA,NA,NA,NA,NA,"0","0","0","0","0","3.15",NA,"0","0","0","0","0","3.09",NA,"Personas beneficiarias de Renta de Garantía de Ingresos (‰ habitantes)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,"10.95","11.26","14.78","13.22","13.84","16.13",NA,"30.99","29.98","32.9","37.57","40.37","37.07",NA,"Personas beneficiarias de Renta de Garantía de Ingresos (‰ habitantes)"
"Aduna",NA,NA,NA,NA,NA,"0","0","0","0","0","2.66",NA,"8.85","13.27","17.51","14.86","12.77","17.02",NA,"Personas beneficiarias de Renta de Garantía de Ingresos (‰ habitantes)"
"Aia",NA,NA,NA,NA,NA,"0.88","0.86","2.26","4.37","3.78","2.7",NA,"6.49","6.42","13.25","12.26","11.7","9.78",NA,"Personas beneficiarias de Renta de Garantía de Ingresos (‰ habitantes)"
"Aizarnazabal",NA,NA,NA,NA,NA,"2.59","2.38","0","0","1.53","1.53",NA,"16.37","19.58","18.18","25.81","24.52","24.52",NA,"Personas beneficiarias de Renta de Garantía de Ingresos (‰ habitantes)"
"Ajangiz",NA,NA,NA,NA,NA,"3.5","11.42","3.4","3.39","4.49","4.49",NA,"6.55","2.19","6.67","6.48","6.54","6.4",NA,"Personas beneficiarias de Renta de Garantía de Ingresos (‰ habitantes)"
"Albiztur",NA,NA,NA,NA,NA,"0","0","0","0","0","9.55",NA,"19.23","18.99","12.42","9.17","6.25","9.09",NA,"Personas beneficiarias de Renta de Garantía de Ingresos (‰ habitantes)"
"Alegia",NA,NA,NA,NA,NA,"6.63","6.08","8.38","7.11","7.6","9.36",NA,"20.81","22.02","25.63","24.08","28.14","28.9",NA,"Personas beneficiarias de Renta de Garantía de Ingresos (‰ habitantes)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,"3.65","1.95","1.83","3.47","3.24","5.67",NA,"17.12","22.31","24.04","23.93","22.21","27.31",NA,"Personas beneficiarias de Renta de Garantía de Ingresos (‰ habitantes)"
"Alkiza",NA,NA,NA,NA,NA,"0","4.98","4.69","4.66","2.88","2.88",NA,"8.4","8.09","10.53","13.4","16.57","13.97",NA,"Personas beneficiarias de Renta de Garantía de Ingresos (‰ habitantes)"
"Alonsotegi",NA,NA,NA,NA,NA,"13.33","13.84","15.44","13.91","19.43","18.37",NA,"37.94","38.31","38.2","39.04","42.02","43.75",NA,"Personas beneficiarias de Renta de Garantía de Ingresos (‰ habitantes)"
"Altzaga",NA,NA,NA,NA,NA,"0","0","0","0","0","6.37",NA,"6.25","12.35","12.2","12.12","11.36","11.7",NA,"Personas beneficiarias de Renta de Garantía de Ingresos (‰ habitantes)"
"Altzo",NA,NA,NA,NA,NA,"4.3","4.18","4.18","3.96","7.5","10",NA,"9.88","14.6","14.67","20","14.81","14.53",NA,"Personas beneficiarias de Renta de Garantía de Ingresos (‰ habitantes)"
"Amezketa",NA,NA,NA,NA,NA,"1.53","1.55","1.54","1.57","2.03","3.05",NA,"16.49","17.42","15.43","15.5","16.99","14.93",NA,"Personas beneficiarias de Renta de Garantía de Ingresos (‰ habitantes)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,"4.03","4.4","6.25","7.41","8.17","9.47",NA,"17.48","18.04","20","21.69","22.84","23.91",NA,"Personas beneficiarias de Renta de Garantía de Ingresos (‰ habitantes)"
"Amoroto",NA,NA,NA,NA,NA,"4.05","3.88","3.79","3.67","7.43","7.43",NA,"12.11","12.35","12.44","14.39","14.63","16.47",NA,"Personas beneficiarias de Renta de Garantía de Ingresos (‰ habitantes)"
"Amurrio",NA,NA,NA,NA,NA,"3.05","4.38","5.19","6.17","6.88","9.27",NA,"16.08","17.8","21.5","25.1","28.55","26.22",NA,"Personas beneficiarias de Renta de Garantía de Ingresos (‰ habitantes)"
