"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,"392.19","372.4","386.97","479.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Abaltzisketa",NA,NA,NA,"1.22","1.21","5.31","6.46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,"41.4","131.22","134.05","11556.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Aduna",NA,NA,NA,"32.81","1903.92","81.44","110.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Aia",NA,NA,NA,"48.47","68.3","56.1","93.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Aizarnazabal",NA,NA,NA,"292.61","247.96","312.42","252.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Ajangiz",NA,NA,NA,"2116.87","2264.54","1951.5","2162.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Albiztur",NA,NA,NA,"41.33","11.71","5.7","7.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Alegia",NA,NA,NA,"25.53","36.58","32.07","49.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Alegría-Dulantzi",NA,NA,NA,"177.29","188.66","171.07","139.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Alkiza",NA,NA,NA,"1.21","1.3","5.8","6.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Alonsotegi",NA,NA,NA,"1221.4","1832.8","1259.92","2020.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Altzaga",NA,NA,NA,"1.13","1.38","6.08","6.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Altzo",NA,NA,NA,"47.44","6.96","15.27","35.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Amezketa",NA,NA,NA,"38.4","4.14","16.95","15.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Amorebieta-Etxano",NA,NA,NA,"978.47","1022.86","929.96","1130.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Amoroto",NA,NA,NA,"590.37","539.09","536.49","735.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Amurrio",NA,NA,NA,"1030.76","1214.27","1345.83","1368.09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Andoain",NA,NA,NA,"37.15","36.73","44.77","39.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Anoeta",NA,NA,NA,"10.57","3.49","20.48","11.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Antzuola",NA,NA,NA,"174.48","176.04","211.37","204.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Arakaldo",NA,NA,NA,"1.75","1.92","3.89","7.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Arama",NA,NA,NA,"1.19","1.3","5.58","7.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Aramaio",NA,NA,NA,"2.35","3.29","6.39","9.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Arantzazu",NA,NA,NA,"1.7","1.99","4.22","26.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Areatza",NA,NA,NA,"1.68","2.12","4.61","9.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
"Aretxabaleta",NA,NA,NA,"46.36","54.38","44.25","342.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gestión de residuos peligrosos por habitante (kg./habitante/año)"
