"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,"1.92","2.06","2.1","2.09","2.08","2.14","2.36","2.32","2.22","2.14","2.07","1.96","2.15",NA,"Superficie comercial minorista por habitante (m²)"
"Abaltzisketa",NA,NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0","0","0","0","0","0",NA,"Superficie comercial minorista por habitante (m²)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,"0.49","0.48","0.5","0.52","0.52","0.54","0.5","0.48","0.48","0.47","0.47","0.4","0.39",NA,"Superficie comercial minorista por habitante (m²)"
"Aduna",NA,NA,NA,NA,NA,"1.81","1.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Superficie comercial minorista por habitante (m²)"
"Aia",NA,NA,NA,NA,NA,"0.9","0.73","0.61","0.59","0.59","0.58","0.6","0.65","0.55","0.55","0.53","0.53","0.75",NA,"Superficie comercial minorista por habitante (m²)"
"Aizarnazabal",NA,NA,NA,NA,NA,"0.27","0.25","0.25","0.39","0.38","0.45","0.45","0.42","0.4","0.4","0.37","0.28","0.28",NA,"Superficie comercial minorista por habitante (m²)"
"Ajangiz",NA,NA,NA,NA,NA,"0","0","0","0","0",NA,"0","0","0","0","0","0",NA,NA,"Superficie comercial minorista por habitante (m²)"
"Albiztur",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Superficie comercial minorista por habitante (m²)"
"Alegia",NA,NA,NA,NA,NA,"0.69","0.71","0.67","0.63","0.58","0.58","0.57","0.53","0.47","0.56","0.55","0.65","0.61",NA,"Superficie comercial minorista por habitante (m²)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,"0.61","0.74","0.72","0.68","0.58","0.6","0.5","0.46","0.46","0.46","0.41","0.39","0.4",NA,"Superficie comercial minorista por habitante (m²)"
"Alkiza",NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,"0.45","0.44","0.44",NA,NA,"0.45",NA,"Superficie comercial minorista por habitante (m²)"
"Alonsotegi",NA,NA,NA,NA,NA,"0.63","0.73","0.76","0.87","0.83","0.84","0.74","0.74","0.75","0.72","0.71","0.69","0.69",NA,"Superficie comercial minorista por habitante (m²)"
"Altzaga",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Superficie comercial minorista por habitante (m²)"
"Altzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0",NA,"Superficie comercial minorista por habitante (m²)"
"Amezketa",NA,NA,NA,NA,NA,"0.13","0.14","0.19","0.19","0.19","0.19","0.27","0.25","0.25","0.25","0.25","0.27","0.28",NA,"Superficie comercial minorista por habitante (m²)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,"0.98","1.08","1.1","1.11","1.29","1.39","1.39","1.36","1.22","1.24","1.21","1.1","1.07",NA,"Superficie comercial minorista por habitante (m²)"
"Amoroto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Superficie comercial minorista por habitante (m²)"
"Amurrio",NA,NA,NA,NA,NA,"1.09","1.11","1.08","1.08","1.12","1.16","1.16","1.15","1.15","1.14","1.07","1.09","1.12",NA,"Superficie comercial minorista por habitante (m²)"
"Andoain",NA,NA,NA,NA,NA,"0.81","0.84","0.81","0.99","1.04","1.04","1.05","1.04","1.09","1.1","1.04","1","1.02",NA,"Superficie comercial minorista por habitante (m²)"
