"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,"91.39",NA,NA,NA,NA,"90.64",NA,NA,NA,"90.6","90.3",NA,"90","89.9","89.9",NA,"Superficie media de las viviendas familiares (m²)"
"Abaltzisketa",NA,NA,NA,"102.72",NA,NA,NA,NA,"110.75",NA,NA,NA,"109.3","107.3",NA,"107.5","107.5","107.5",NA,"Superficie media de las viviendas familiares (m²)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,"75.4",NA,NA,NA,NA,"76.86",NA,NA,NA,"77.8","78.3",NA,"78.2","78.2","78.4",NA,"Superficie media de las viviendas familiares (m²)"
"Aduna",NA,NA,NA,"105.9",NA,NA,NA,NA,"108.36",NA,NA,NA,"111.1","113.3",NA,"112.9","113","113",NA,"Superficie media de las viviendas familiares (m²)"
"Aia",NA,NA,NA,"109.59",NA,NA,NA,NA,"109.75",NA,NA,NA,"109.6","109.6",NA,"109.3","109.5","109.5",NA,"Superficie media de las viviendas familiares (m²)"
"Aizarnazabal",NA,NA,NA,"106.38",NA,NA,NA,NA,"110.61",NA,NA,NA,"111.4","111.2",NA,"110.5","110.3","110.2",NA,"Superficie media de las viviendas familiares (m²)"
"Ajangiz",NA,NA,NA,"126.99",NA,NA,NA,NA,"128.19",NA,NA,NA,"125.6","131.3",NA,"130.9","130.9","130.8",NA,"Superficie media de las viviendas familiares (m²)"
"Albiztur",NA,NA,NA,"118.47",NA,NA,NA,NA,"121.94",NA,NA,NA,"120.7","120.6",NA,"120.1","119.5","119.5",NA,"Superficie media de las viviendas familiares (m²)"
"Alegia",NA,NA,NA,"88.56",NA,NA,NA,NA,"88.82",NA,NA,NA,"89.4","89.4",NA,"89.5","89.4","89.4",NA,"Superficie media de las viviendas familiares (m²)"
"Alegría-Dulantzi",NA,NA,NA,"101.51",NA,NA,NA,NA,"111.83",NA,NA,NA,"112","112.3",NA,"112.3","112.4","112.5",NA,"Superficie media de las viviendas familiares (m²)"
"Alkiza",NA,NA,NA,"150.92",NA,NA,NA,NA,"138.43",NA,NA,NA,"138","140",NA,"139.4","139.2","140.5",NA,"Superficie media de las viviendas familiares (m²)"
"Alonsotegi",NA,NA,NA,"74.07",NA,NA,NA,NA,"77.49",NA,NA,NA,"77.3","76.9",NA,"77","77","77",NA,"Superficie media de las viviendas familiares (m²)"
