"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,"748.35","281.85","253.47","294.47","391.9","169.49","-41.95","289.99","133.2","186.82","69.09","-77.67",NA,NA,NA,"Inversión neta del Ayuntamiento por habitante (€)"
"Abaltzisketa",NA,NA,NA,NA,"708.22","360.14","271.93","371.34","341.05","106.32","316.44","585.88","614.44","112.46","-193.81","717.01",NA,NA,NA,"Inversión neta del Ayuntamiento por habitante (€)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,"104.25","105.9","236.69","115.55","348.27","242.02","241.55","240.1","23.43","192.35","14.62","45.68",NA,NA,NA,"Inversión neta del Ayuntamiento por habitante (€)"
"Aduna",NA,NA,NA,NA,"515.81","928.86","1101.06","1285.45","161.14","313.6","-961.01","-900.8","814.86","159.56","158.68","227.42",NA,NA,NA,"Inversión neta del Ayuntamiento por habitante (€)"
"Aia",NA,NA,NA,NA,"617.45","161.28","25.43","382.03","488.97","152.8","691.42","219.79","184","186.08","139.55","161.45",NA,NA,NA,"Inversión neta del Ayuntamiento por habitante (€)"
"Aizarnazabal",NA,NA,NA,NA,"268.88","618.7","438.03","354.23","439.18","504.62","1874.99","632.18","42.05","249.88","363.31","154.71",NA,NA,NA,"Inversión neta del Ayuntamiento por habitante (€)"
"Ajangiz",NA,NA,NA,NA,"385.42","-263.18","191.87","-213.56","597.94","-50.45","911.08","924.1","1042.67","984.46","365.65","222.98",NA,NA,NA,"Inversión neta del Ayuntamiento por habitante (€)"
"Albiztur",NA,NA,NA,NA,"342.68","400.08","104.85","1315.39","1217.1","1177.59","731.9","-412.77","443.64","72.59","37.68","192.53",NA,NA,NA,"Inversión neta del Ayuntamiento por habitante (€)"
"Alegia",NA,NA,NA,NA,"76.02","148.46","24.87","150.14","-33.28","540.83","45.11","134.31","162.64","61.94","15.72","87.39",NA,NA,NA,"Inversión neta del Ayuntamiento por habitante (€)"
"Alegría-Dulantzi",NA,NA,NA,NA,"249.49","-284.31","814.04","219.15","280.61","160.12","189.3","66.55","363.69","-46.21","35.19","64.28",NA,NA,NA,"Inversión neta del Ayuntamiento por habitante (€)"
"Alkiza",NA,NA,NA,NA,"142.62","81.33","5.04","414.69","-176.21","449.53","406.03","-81.47","507.24","36.41","50.85","20.36",NA,NA,NA,"Inversión neta del Ayuntamiento por habitante (€)"
"Alonsotegi",NA,NA,NA,NA,"432.84","-752.82","-86.13","-357.55","134.66","1359.83","-187.39","338.83","-46.9","9.66","179.32","-3.31",NA,NA,NA,"Inversión neta del Ayuntamiento por habitante (€)"
"Altzaga",NA,NA,NA,NA,"2209.65","-250.66","-210.51","515.51","936.69","580.14","317.93","482.89","354.48","-318.61","501.51","2.11",NA,NA,NA,"Inversión neta del Ayuntamiento por habitante (€)"
"Altzo",NA,NA,NA,NA,"875.17","1042.87","343.98","362.2","352.39","333.41","148.38","128.2","174.68","172.95","172.11","174.23",NA,NA,NA,"Inversión neta del Ayuntamiento por habitante (€)"
"Amezketa",NA,NA,NA,NA,"-20.24","632.64","107.37","282.12","633.55","232.91","180.57","723.43","194.22","243.43","22.78","231.64",NA,NA,NA,"Inversión neta del Ayuntamiento por habitante (€)"
"Amorebieta-Etxano",NA,NA,NA,NA,"356.41","410.65","414.95","154.14","296.22","141.29","456.79","619.66","680.49","79.88","105.8","13.72",NA,NA,NA,"Inversión neta del Ayuntamiento por habitante (€)"
"Amoroto",NA,NA,NA,NA,"258.99","56.31","370.11","274.64","368.35","303.78","531.38","325.83","202.86","207.25","207.4","66.98",NA,NA,NA,"Inversión neta del Ayuntamiento por habitante (€)"
