"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,"17.87","15.83","19.73","20.52","20.38",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,"57.63","55.92","50.47","31.65","49.08",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,"29.66","31.95","35.28","34.73","36.3",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Aduna",NA,NA,NA,NA,NA,NA,NA,"10.87","13.51","45.21","27.43","37.3",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Aia",NA,NA,NA,NA,NA,NA,NA,"95.88","92.95","91.69","97.04","94.67",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,"29.32","28.21","36.75","35.87","33.9",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,"61.22","61.09","60.67","60.67","60",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,"51.19","49.67","47.77","48.08","47.62",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Alegia",NA,NA,NA,NA,NA,NA,NA,"28.73","28.45","25.73","10.96","10.86",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,"13.7","13.02","25.13","23.66","22.84",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,"12.5","12.42","11.53","11.2","11.33",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,"12.93","13.55","13.07","14.46","14.5",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Altzaga",NA,NA,NA,NA,NA,NA,NA,"32.68","32.05","0","18.63","18.87",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Altzo",NA,NA,NA,NA,NA,NA,NA,"69.64","65.96","62.5","62.19","50.25",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Amezketa",NA,NA,NA,NA,NA,NA,NA,"17.45","17.82","17.29","17.17","17.1",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,NA,"13.85","14.24","13.28","16.19",NA,NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Amoroto",NA,NA,NA,NA,NA,NA,NA,"85.86","83.13","84.16","83.33","181.16",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Amurrio",NA,NA,NA,NA,NA,NA,NA,"24.92","24.29","23.24","25.77","25.87",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Andoain",NA,NA,NA,NA,NA,NA,NA,"10.72","10.69","10.54","7.83","7.84",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Anoeta",NA,NA,NA,NA,NA,NA,NA,"40.85","39.2","19.45","19.46",NA,NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Antzuola",NA,NA,NA,NA,NA,NA,NA,"19.3","21.69","21.45","23.99","24.06",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Arakaldo",NA,NA,NA,NA,NA,NA,NA,"170.21","164.95","172.04","168.42","107.14",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Arama",NA,NA,NA,NA,NA,NA,NA,"17.34","16.3","10.64","20.1","18.35",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Aramaio",NA,NA,NA,NA,NA,NA,NA,"43.62","43.54","47.01","60.04","58.12",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Arantzazu",NA,NA,NA,NA,NA,NA,NA,"44.22","52.46","52.12","59.02","55.38",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Areatza",NA,NA,NA,NA,NA,NA,NA,"27.99","22.22","21.62","20.34","20.14",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Aretxabaleta",NA,NA,NA,NA,NA,NA,NA,"10.38","15.7","15.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Armiñón",NA,NA,NA,NA,NA,NA,NA,"50.28","55.28","25.25","96.62","84.44",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Arraia-Maeztu",NA,NA,NA,NA,NA,NA,NA,"85.16","86.35","96.18","95.77","96.05",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Arrankudiaga",NA,NA,NA,NA,NA,NA,NA,"55.83","54.25","32.77","31.9","31.52",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Arrasate/Mondragón",NA,NA,NA,NA,NA,NA,NA,"9.99","10.35","10.74","12.6","13.08",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Arratzu",NA,NA,NA,NA,NA,NA,NA,"82.62","82.15","94.97","72","89.71",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Arratzua-Ubarrundia",NA,NA,NA,NA,NA,NA,NA,"89.33","87.5","85.37","83.6","84.34",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Arrieta",NA,NA,NA,NA,NA,NA,NA,"11.09","10.87","52.63","38.11","37.63",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Arrigorriaga",NA,NA,NA,NA,NA,NA,NA,"11.6","11.51","15.49","16.57","20.72",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Artea",NA,NA,NA,NA,NA,NA,NA,"50.37","60.21","60.52","69.24","68.42",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Artzentales",NA,NA,NA,NA,NA,NA,NA,"81.4","84.55","76.06","75.84","74.07",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Artziniega",NA,NA,NA,NA,NA,NA,NA,"49.05","47","36.28","27.5","27.5",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Asparrena",NA,NA,NA,NA,NA,NA,NA,"41.06","41.19","40.75","26.16","47.02",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Asteasu",NA,NA,NA,NA,NA,NA,NA,"56.18","54.95","53.76","26.39","26.48",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Astigarraga",NA,NA,NA,NA,NA,NA,NA,"10.61","10.26","11.5","10.9","10.83",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Ataun",NA,NA,NA,NA,NA,NA,NA,"20.97","20.64","20.56","20.35","20.36",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Atxondo",NA,NA,NA,NA,NA,NA,NA,"46.5","46.3","32.28","32.32","41.87",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Aulesti",NA,NA,NA,NA,NA,NA,NA,"32.64","32.64","133.82","133.24","133.82",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Ayala/Aiara",NA,NA,NA,NA,NA,NA,NA,"76.57","77.04","75.65","75.64","73.93",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Azkoitia",NA,NA,NA,NA,NA,NA,NA,"18.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Azpeitia",NA,NA,NA,NA,NA,NA,NA,"16.65","16.51","16.39","16.14","16.22",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Añana",NA,NA,NA,NA,NA,NA,NA,"82.42","82.87","85.23","85.23","85.71",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Bakio",NA,NA,NA,NA,NA,NA,NA,"52.03","50.25","48.72","47.56","34.01",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Baliarrain",NA,NA,NA,NA,NA,NA,NA,"180","100","91.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Balmaseda",NA,NA,NA,NA,NA,NA,NA,"11.31","11.26","11.15","11.69","11.54",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Barakaldo",NA,NA,NA,NA,NA,NA,NA,"15.08","14.96","7.09","6.6","6.54",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Barrika",NA,NA,NA,NA,NA,NA,NA,"32","34.16","44.46","44.17","44.38",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Barrundia",NA,NA,NA,NA,NA,NA,NA,"79.25","77.02","80.86","75.43","76.92",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Basauri",NA,NA,NA,NA,NA,NA,NA,"0","7.6","7.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Baños de Ebro/Mañueta",NA,NA,NA,NA,NA,NA,NA,"54.5","56.02","56.02","21.02","27.36",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Beasain",NA,NA,NA,NA,NA,NA,NA,"7.65","7.5","7.4","7.38","7.24",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Bedia",NA,NA,NA,NA,NA,NA,NA,"48.78","48.88","48.88","41.58","51.76",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Beizama",NA,NA,NA,NA,NA,NA,NA,"17.65","16.48","27.78","27.78","32.79",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Belauntza",NA,NA,NA,NA,NA,NA,NA,"48.86","58.82","56.43","95.89","94.59",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Berango",NA,NA,NA,NA,NA,NA,NA,"25.45","24.84","25","25.8","25.19",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Berantevilla",NA,NA,NA,NA,NA,NA,NA,"104.07","103.14","102.91","105.02","80.16",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Berastegi",NA,NA,NA,NA,NA,NA,NA,"39.88","39.88","38.8","39.69","39.96",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Bermeo",NA,NA,NA,NA,NA,NA,NA,"4.73","4.75","6.26","7.09","7.05",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Bernedo",NA,NA,NA,NA,NA,NA,NA,"105.45","103.27","103.74","106.09","59.13",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Berriatua",NA,NA,NA,NA,NA,NA,NA,"21.24","27.6","21.06","20.63","21.03",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Berriz",NA,NA,NA,NA,NA,NA,NA,"30.15","29.63","38.31","16.57","16.59",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Berrobi",NA,NA,NA,NA,NA,NA,NA,"32.31","32.37","37.35","30","31.25",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Bidania-Goiatz",NA,NA,NA,NA,NA,NA,NA,"38.79","37.27","38.62","37.25","33.9",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Bilbao",NA,NA,NA,NA,NA,NA,NA,"8.87","8.72","8.72","8.56","8.57",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Busturia",NA,NA,NA,NA,NA,NA,NA,"61.22","63.55","64.1","63","65.83",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Campezo/Kanpezu",NA,NA,NA,NA,NA,NA,NA,"55.81","54.25","50.54","50.09","49.73",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Deba",NA,NA,NA,NA,NA,NA,NA,"17.58","17.57","18.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Derio",NA,NA,NA,NA,NA,NA,NA,"13.12","13.1","13.14","13.19","14.15",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
"Dima",NA,NA,NA,NA,NA,NA,NA,"51.95","62.95","61.61","78.93","78.45",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de residuos domésticos ( ‰ habitantes )"
